id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,isGoal,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2339063357.0,2.0,0.0,0.0,288.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Braga,Boavista,
2339063345.0,2.0,0.0,0.0,122.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Braga,Boavista,
2339125003.0,1059.0,0.0,0.0,288.0,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Braga,Boavista,
2339125013.0,721.0,0.0,0.0,122.0,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Braga,Boavista,
2339023609.0,1.0,0.0,0.0,122.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'CaptainPlayerId', 'PlayerPosition', 'InvolvedPlayers', 'JerseyNumber', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Braga,Boavista,
2339025217.0,1.0,0.0,0.0,288.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['PlayerPosition', 'InvolvedPlayers', 'JerseyNumber', 'CaptainPlayerId', 'TeamPlayerFormation', 'TeamFormation']",[],False,,,,,,,,,,,,,,,,Braga,Boavista,
2339063375.0,3.0,0.0,0.0,122.0,52.395,33.93200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone', 'StandingSave']","[90, 116, 29, 34, 36, 215, 217]",True,404198.0,48.51000000000001,35.42800000000001,,,,,,,,,,,,False,Braga,Boavista,0.0
2339063415.0,4.0,0.0,1.0,122.0,48.089999999999996,34.88400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'StandingSave', 'PassEndX']","[90, 116, 29, 34, 37, 214, 217]",True,423076.0,30.975,15.436,,,,,,,,,,,,False,Braga,Boavista,-0.004251079999999999
2339063451.0,5.0,0.0,3.0,122.0,31.5,15.164,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'PassEndY', 'Zone', 'Angle']","[90, 116, 29, 34, 36, 214, 217]",True,105974.0,23.730000000000008,29.512,,,,,,,,,,,,False,Braga,Boavista,-0.0004294100000000016
2339063445.0,3.0,0.0,8.0,288.0,86.415,43.588,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['StandingSave', 'Zone', 'OppositeRelatedEvent', 'Defensive']","[90, 59]",True,306786.0,,,,,,,,,,,,19.0,Mario González,,Braga,Boavista,
2339063459.0,6.0,0.0,8.0,122.0,22.47,30.532,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'OppositeRelatedEvent', 'Offensive', 'PassEndX', 'PassEndY', 'Length', 'Zone', 'StandingSave']","[90, 117, 119, 28, 35, 37, 214, 217]",True,405113.0,23.52,29.308000000000003,,,,,,,,,,,,False,Braga,Boavista,0.0
2339063505.0,7.0,0.0,11.0,122.0,9.975,9.724000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Longball', 'Length', 'StandingSave', 'PassEndX', 'PassEndY', 'Zone']","[90, 117, 119, 127, 35, 37, 215, 217]",True,105974.0,44.730000000000004,2.3800000000000003,,,,,,,,,,,,True,Braga,Boavista,0.003761950000000001
2339092663.0,473.0,0.0,13.0,288.0,65.94,66.028,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'PassEndY', 'Angle', 'HeadPass', 'PassEndX']","[90, 119, 28, 138, 35, 37, 216, 217]",True,347204.0,72.97500000000002,65.68800000000002,,,,,,,,,,90.0,Galeno,False,Braga,Boavista,0.00377069
2339063533.0,8.0,0.0,15.0,122.0,35.28,1.2920000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'StandingSave', 'PassEndY', 'Length', 'PassEndX', 'HeadPass', 'Angle']","[90, 117, 119, 28, 138, 35, 36, 215, 217]",True,295756.0,38.955000000000005,2.924,,,,,,,,,,,,False,Braga,Boavista,0.0014860800000000007
2339063575.0,4.0,0.0,16.0,288.0,68.25,61.40400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'Angle', 'PassEndX', 'Zone', 'HeadPass']","[90, 119, 28, 138, 35, 36, 216, 217]",True,35405.0,71.715,68.0,,,,,,,,,,88.0,Castro,False,Braga,Boavista,0.00377069
2339063691.0,10.0,0.0,28.0,122.0,38.32500000000001,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'PassEndX', 'ThrowIn', 'Zone']","[90, 211, 35, 36, 215]",True,400993.0,43.89,5.44,,,,,,,,,,,,False,Braga,Boavista,0.0
2339063701.0,11.0,0.0,29.0,122.0,43.785000000000004,4.964,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle']","[90, 117, 119, 28, 34, 37, 215, 217]",True,342705.0,39.375,0.0,,,,,,,,,,,,False,Braga,Boavista,0.0
2339063843.0,7.0,0.0,42.0,288.0,66.57000000000001,68.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Longball', 'Angle', 'ThrowIn', 'Zone', 'Length', 'PassEndX']","[90, 211, 34, 37, 215]",True,140118.0,40.215,57.86800000000001,,,,,,,,,,5.0,Nuno Sequeira,False,Braga,Boavista,-0.00530341
,,0.0,42.0,,40.215,57.86800000000001,,,Carry,,,,,361852.0,38.32500000000001,50.79600000000001,,,,,,,,,,4.0,Diogo Leite,False,Braga,Boavista,0.0005445499999999995
2339063881.0,8.0,0.0,46.0,288.0,38.32500000000001,50.79600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'Angle', 'PassEndX', 'PassEndY']","[90, 116, 29, 34, 37, 215, 217]",True,361852.0,37.065,27.880000000000006,,,,,,,,,,4.0,Diogo Leite,False,Braga,Boavista,-6.527999999999916e-05
,,0.0,46.0,,37.065,27.880000000000006,,,Carry,,,,,363935.0,38.43,24.548,,,,,,,,,,3.0,Vítor Tormena,False,Braga,Boavista,6.527999999999916e-05
2339063909.0,9.0,0.0,49.0,288.0,38.43,24.548,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'PassEndX', 'Zone', 'Length']","[90, 116, 29, 35, 37, 215, 217]",True,363935.0,44.835000000000015,3.808,,,,,,,,,,3.0,Vítor Tormena,False,Braga,Boavista,-0.0014290699999999993
,,0.0,49.0,,44.835000000000015,3.808,,,Carry,,,,,421975.0,46.83000000000001,6.1880000000000015,,,,,,,,,,2.0,Yan Couto,False,Braga,Boavista,0.0
2339063927.0,10.0,0.0,53.0,288.0,46.83000000000001,6.1880000000000015,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Length']","[90, 116, 29, 34, 36, 215, 217]",True,421975.0,44.835000000000015,18.904000000000003,,,,,,,,,,2.0,Yan Couto,False,Braga,Boavista,0.0002082999999999998
2339063961.0,11.0,0.0,54.0,288.0,44.835000000000015,18.904000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Length']","[90, 116, 29, 34, 36, 215, 217]",True,381792.0,35.805,19.108000000000004,,,,,,,,,,8.0,Al Musrati,False,Braga,Boavista,-0.003186659999999999
2339063977.0,12.0,0.0,56.0,288.0,35.805,19.108000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'PassEndY', 'Angle', 'PassEndX']","[90, 116, 29, 34, 36, 214, 217]",True,363935.0,34.125,38.964,,,,,,,,,,3.0,Vítor Tormena,False,Braga,Boavista,0.0002191399999999996
,,0.0,56.0,,34.125,38.964,,,Carry,,,,,361852.0,36.54,47.32800000000001,,,,,,,,,,4.0,Diogo Leite,False,Braga,Boavista,-0.0002191399999999996
2339063983.0,13.0,0.0,59.0,288.0,36.54,47.32800000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'Angle', 'PassEndX', 'StandingSave']","[90, 116, 29, 35, 36, 215, 217]",True,361852.0,46.410000000000004,64.80400000000002,,,,,,,,,,4.0,Diogo Leite,False,Braga,Boavista,-0.0002082999999999998
