id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2347076113.0,2.0,0.0,0.0,290.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Gil Vicente,Braga,
2347076109.0,2.0,0.0,0.0,288.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Gil Vicente,Braga,
2347111005.0,864.0,0.0,0.0,288.0,0.0,0.0,8.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Gil Vicente,Braga,
2347111011.0,881.0,0.0,0.0,290.0,0.0,0.0,8.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Gil Vicente,Braga,
2347061827.0,1.0,0.0,0.0,290.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['PlayerPosition', 'TeamPlayerFormation', 'JerseyNumber', 'CaptainPlayerId', 'TeamFormation', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Gil Vicente,Braga,
2347063229.0,1.0,0.0,0.0,288.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['JerseyNumber', 'CaptainPlayerId', 'InvolvedPlayers', 'TeamPlayerFormation', 'TeamFormation', 'PlayerPosition']",[],False,,,,,,,,,,,,,,,,Gil Vicente,Braga,
2347076135.0,3.0,0.0,0.0,288.0,52.605000000000004,33.93200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle']","[90, 116, 29, 34, 36, 215, 217]",True,407949.0,50.82,35.63200000000001,,,,,,,,,,99.0,Vítor Oliveira,False,Gil Vicente,Braga,0.0
2347092165.0,460.0,0.0,1.0,288.0,50.295,35.90400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Zone', 'Angle']","[90, 116, 29, 34, 36, 215, 217]",True,35405.0,41.79,49.028000000000006,,,,,,,,,,88.0,Castro,False,Gil Vicente,Braga,-0.00215424
,,0.0,1.0,,41.79,49.028000000000006,,,Carry,,,,,140118.0,36.75,44.676,,,,,,,,,,5.0,Nuno Sequeira,False,Gil Vicente,Braga,0.0
2347076145.0,4.0,0.0,4.0,288.0,36.75,44.676,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'PassEndY', 'Length', 'StandingSave']","[90, 116, 29, 34, 37, 214, 217]",True,140118.0,33.18,28.696000000000005,,,,,,,,,,5.0,Nuno Sequeira,False,Gil Vicente,Braga,-0.0013679799999999995
,,0.0,4.0,,33.18,28.696000000000005,,,Carry,,,,,361852.0,33.81,26.588000000000008,,,,,,,,,,4.0,Diogo Leite,False,Gil Vicente,Braga,0.0
2347076159.0,5.0,0.0,6.0,288.0,33.81,26.588000000000008,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length', 'StandingSave']","[90, 116, 29, 35, 37, 215, 217]",True,361852.0,38.32500000000001,9.112,,,,,,,,,,4.0,Diogo Leite,False,Gil Vicente,Braga,0.00082343
2347076169.0,6.0,0.0,8.0,288.0,38.32500000000001,9.112,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave']","[90, 116, 29, 35, 37, 215, 217]",True,83475.0,45.99,1.36,,,,,,,,,,15.0,Paulo Oliveira,False,Gil Vicente,Braga,0.00033624999999999974
2347076177.0,7.0,0.0,10.0,288.0,45.99,1.36,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'Zone', 'PassEndY', 'StandingSave']","[90, 118, 116, 29, 35, 36, 215, 217]",True,421975.0,60.27,4.352,,,,,,,,,,2.0,Yan Couto,False,Gil Vicente,Braga,0.002252519999999999
2347076181.0,8.0,0.0,11.0,288.0,59.43000000000001,3.128,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[90, 69]",True,283362.0,,,,,,,,,,,,45.0,Iuri Medeiros,,Gil Vicente,Braga,
2347076179.0,3.0,0.0,11.0,290.0,45.57,64.87200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'Defensive', 'StandingSave', 'Zone']","[90, 142]",True,322733.0,,,,,,,,,,,,,,,Gil Vicente,Braga,
2347076235.0,10.0,0.0,25.0,288.0,53.339999999999996,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'Angle', 'PassEndX', 'ThrowIn', 'Zone']","[90, 211, 35, 36, 215]",True,421975.0,66.15,2.176,,,,,,,,,,2.0,Yan Couto,True,Gil Vicente,Braga,0.002714640000000001
2347076249.0,5.0,0.0,26.0,290.0,37.17,62.08400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'Angle', 'HeadPass', 'PassEndX', 'PassEndY', 'StandingSave']","[90, 119, 28, 138, 35, 37, 215, 217]",True,322733.0,61.425000000000004,42.704,,,,,,,,,,,,True,Gil Vicente,Braga,0.005593289999999999
2347076257.0,11.0,0.0,28.0,288.0,45.88500000000001,23.12,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY', 'StandingSave']","[90, 119, 127, 35, 36, 215, 217]",True,361852.0,68.46000000000001,28.832000000000004,,,,,,,,,,4.0,Diogo Leite,True,Gil Vicente,Braga,0.005679420000000001
2347076269.0,6.0,0.0,31.0,290.0,28.455000000000002,32.708000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndX', 'Length', 'PassEndY', 'Angle', 'Zone']","[90, 117, 119, 28, 35, 36, 215, 217]",True,334129.0,37.38,41.61600000000001,,,,,,,,,,,,False,Gil Vicente,Braga,0.0013027000000000004
2347092511.0,437.0,0.0,34.0,290.0,45.465,40.392,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive', 'StandingSave']","[90, 59]",True,331609.0,,,,,,,,,,,,,,,Gil Vicente,Braga,
2347076291.0,13.0,0.0,34.0,288.0,61.215,26.792,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[90],True,35405.0,,,,,,,,,,,,88.0,Castro,,Gil Vicente,Braga,
2347076283.0,12.0,0.0,34.0,288.0,63.42,25.364000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'OppositeRelatedEvent', 'Offensive', 'Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[90, 119, 28, 34, 36, 215, 217]",True,283362.0,61.110000000000014,26.792000000000005,,,,,,,,,,45.0,Iuri Medeiros,False,Gil Vicente,Braga,-0.002456040000000003
2347076287.0,7.0,0.0,36.0,290.0,38.115,49.776,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,322643.0,,,,,,,,,,,,,,,Gil Vicente,Braga,
2347076331.0,8.0,0.0,36.0,290.0,38.85,49.912000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave']","[90, 118, 116, 29, 35, 36, 215, 217]",True,322643.0,63.210000000000015,58.20800000000001,,,,,,,,,,,,True,Gil Vicente,Braga,0.00601173
2347076339.0,9.0,0.0,43.0,290.0,70.77000000000001,49.776,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Zone', 'Chipped', 'Angle', 'PassEndY', 'PassEndX', 'Length']","[90, 119, 28, 123, 35, 37, 216, 217]",True,381594.0,84.525,22.78,,,,,,,,,,,,True,Gil Vicente,Braga,0.004429620000000002
2347076357.0,14.0,0.0,44.0,288.0,18.480000000000008,41.14,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'HeadPass']","[90, 116, 29, 138, 35, 37, 214, 217]",True,140118.0,26.985,29.92,,,,,,,,,,5.0,Nuno Sequeira,False,Gil Vicente,Braga,-0.000661730000000001
2347076359.0,15.0,0.0,46.0,288.0,27.3,29.852,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,127130.0,,,,,,,,,,,,21.0,Ricardo Horta,,Gil Vicente,Braga,
2347076367.0,16.0,0.0,46.0,288.0,27.3,29.852,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Angle', 'Zone', 'StandingSave']","[90, 116, 29, 35, 37, 215, 217]",True,127130.0,38.955000000000005,4.148,,,,,,,,,,21.0,Ricardo Horta,False,Gil Vicente,Braga,-6.108999999999976e-05
,,0.0,46.0,,38.955000000000005,4.148,,,Carry,,,,,283362.0,46.83000000000001,2.3800000000000003,,,,,,,,,,45.0,Iuri Medeiros,False,Gil Vicente,Braga,0.0012207699999999995
2347076375.0,17.0,0.0,52.0,288.0,46.83000000000001,2.3800000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[90, 118, 116, 29, 35, 36, 215, 217]",True,283362.0,57.75,4.0120000000000005,,,,,,,,,,45.0,Iuri Medeiros,False,Gil Vicente,Braga,0.002252519999999999
2347076381.0,18.0,0.0,54.0,288.0,57.75,4.0120000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'Angle']","[90, 116, 29, 34, 36, 215, 217]",True,421975.0,46.725,4.148,,,,,,,,,,2.0,Yan Couto,False,Gil Vicente,Braga,-0.002252519999999999
2347076385.0,19.0,0.0,55.0,288.0,46.515,4.42,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Chipped', 'PassEndY', 'Angle', 'Zone', 'PassEndX', 'Length']","[90, 116, 29, 123, 35, 36, 215, 217]",True,283362.0,48.195,29.240000000000002,,,,,,,,,,45.0,Iuri Medeiros,False,Gil Vicente,Braga,0.0023625399999999998
2347076395.0,20.0,0.0,58.0,288.0,47.88,29.648000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY']","[90, 116, 29, 34, 36, 214, 217]",True,381792.0,33.705000000000005,45.08400000000001,,,,,,,,,,8.0,Al Musrati,False,Gil Vicente,Braga,-0.003741359999999999
2347076403.0,21.0,1.0,0.0,288.0,34.230000000000004,45.15200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave']","[90, 116, 29, 35, 36, 215, 217]",True,361852.0,38.32500000000001,60.24800000000001,,,,,,,,,,4.0,Diogo Leite,False,Gil Vicente,Braga,0.00015804999999999986
2347076419.0,22.0,1.0,2.0,288.0,38.43,60.31600000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave']","[90, 118, 116, 29, 35, 36, 215, 217]",True,140118.0,55.230000000000004,63.44400000000001,,,,,,,,,,5.0,Nuno Sequeira,False,Gil Vicente,Braga,0.0034732899999999987
2347080463.0,140.0,1.0,3.0,290.0,47.88,3.808,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone', 'StandingSave']","[90, 59]",True,298403.0,,,,,,,,,,,,,,,Gil Vicente,Braga,
2347076421.0,23.0,1.0,3.0,288.0,55.65000000000001,63.51200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'OppositeRelatedEvent', 'Zone', 'Angle', 'PassEndX', 'Length', 'PassEndY', 'Offensive']","[90, 119, 28, 35, 37, 215, 217]",True,347204.0,57.75,63.17200000000001,,,,,,,,,,90.0,Galeno,False,Gil Vicente,Braga,0.0
2347076413.0,10.0,1.0,4.0,290.0,49.875,3.944,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,298403.0,,,,,,,,,,,,,,,Gil Vicente,Braga,
2347076427.0,24.0,1.0,5.0,288.0,47.775,63.580000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Zone', 'Defensive', 'StandingSave', 'OppositeRelatedEvent']","[90, 59]",True,347204.0,,,,,,,,,,,,90.0,Galeno,,Gil Vicente,Braga,
2347076437.0,11.0,1.0,5.0,290.0,54.180000000000014,4.08,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Offensive', 'Length', 'OppositeRelatedEvent', 'PassEndY', 'Angle', 'StandingSave', 'Zone', 'PassEndX']","[90, 119, 28, 35, 37, 215, 217]",True,298403.0,55.44,3.944,,,,,,,,,,,,False,Gil Vicente,Braga,0.0
2347076463.0,13.0,1.0,11.0,290.0,61.32,0.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'ThrowIn', 'Length', 'Angle']","[90, 211, 35, 36, 215]",True,298403.0,65.94,6.596000000000001,,,,,,,,,,,,False,Gil Vicente,Braga,0.002714640000000001
2347076479.0,14.0,1.0,12.0,290.0,65.73,6.596000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Length', 'Angle']","[90, 118, 116, 29, 34, 37, 215, 217]",True,331609.0,56.595,2.72,,,,,,,,,,,,False,Gil Vicente,Braga,-0.002714640000000001
2347076491.0,15.0,1.0,14.0,290.0,56.595,2.72,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Length']","[90, 118, 116, 29, 36, 215, 217]",True,298403.0,56.595,20.808000000000003,,,,,,,,,,,,False,Gil Vicente,Braga,0.0021200000000000004
2347076521.0,16.0,1.0,16.0,290.0,56.595,20.808000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Length', 'Angle', 'Longball', 'Chipped']","[90, 118, 116, 123, 126, 35, 36, 215, 217]",True,322643.0,56.7,60.384,,,,,,,,,,,,False,Gil Vicente,Braga,-0.0021200000000000004
2347076545.0,17.0,1.0,21.0,290.0,59.22,60.452000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Length', 'Zone']","[90, 118, 116, 29, 35, 37, 215, 217]",True,322733.0,61.63500000000001,49.232000000000006,,,,,,,,,,,,False,Gil Vicente,Braga,0.0021200000000000004
2347076567.0,18.0,1.0,23.0,290.0,60.90000000000001,49.776,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndX', 'Zone', 'PassEndY']","[90, 116, 29, 34, 36, 215, 217]",True,381594.0,39.27000000000001,50.04800000000001,,,,,,,,,,,,False,Gil Vicente,Braga,-0.00416422
