id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2368332767.0,2.0,0.0,0.0,296.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Gil Vicente,Sporting,
2368332761.0,2.0,0.0,0.0,290.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Gil Vicente,Sporting,
2368372869.0,775.0,0.0,0.0,290.0,0.0,0.0,12.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Gil Vicente,Sporting,
2368372879.0,854.0,0.0,0.0,296.0,0.0,0.0,12.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Gil Vicente,Sporting,
2368307469.0,1.0,0.0,0.0,296.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'PlayerPosition', 'JerseyNumber', 'TeamPlayerFormation', 'InvolvedPlayers', 'CaptainPlayerId']",[],False,,,,,,,,,,,,,,,,Gil Vicente,Sporting,
2368308175.0,1.0,0.0,0.0,290.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'JerseyNumber', 'PlayerPosition', 'InvolvedPlayers', 'CaptainPlayerId', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Gil Vicente,Sporting,
2368332785.0,3.0,0.0,0.0,290.0,52.395,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Angle', 'Zone', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,369398.0,38.22,30.872,,,,,,,,,,,,False,Gil Vicente,Sporting,-0.002219519999999999
2368332811.0,4.0,0.0,3.0,290.0,37.38,32.368,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,331609.0,26.355000000000008,46.104,,,,,,,,,,,,False,Gil Vicente,Sporting,-0.00261342
2368332831.0,5.0,0.0,5.0,290.0,25.62,42.432,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'StandingSave', 'Zone', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,135962.0,8.61,37.264,,,,,,,,,,,,False,Gil Vicente,Sporting,-0.0007549299999999991
2368332849.0,6.0,0.0,9.0,290.0,8.61,40.188,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Chipped', 'PassEndX', 'StandingSave', 'Longball', 'Zone', 'Length', 'PassEndY']","[91, 117, 124, 127, 36, 37, 216, 218]",True,412202.0,44.94,58.412000000000006,,,,,,,,,,,,True,Gil Vicente,Sporting,0.004434840000000001
2368332865.0,7.0,0.0,12.0,290.0,44.94,58.412000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'PassEndY', 'Zone', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,322643.0,38.22,63.17200000000001,,,,,,,,,,,,False,Gil Vicente,Sporting,-0.00258273
2368332907.0,8.0,0.0,14.0,290.0,38.32500000000001,63.17200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'Longball', 'Chipped', 'PassEndX', 'StandingSave', 'Zone', 'Angle']","[91, 120, 124, 128, 36, 38, 217, 218]",True,322733.0,102.06,48.96,,,,,,,,,,,,True,Gil Vicente,Sporting,0.05316327999999999
2368332903.0,3.0,0.0,20.0,296.0,3.2550000000000003,17.272000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,23285.0,,,,,,,,,,,,1.0,Antonio Adán,,Gil Vicente,Sporting,
2368333003.0,5.0,0.0,29.0,296.0,10.185,31.008000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,23285.0,12.705,15.436,,,,,,,,,,1.0,Antonio Adán,False,Gil Vicente,Sporting,-0.002041330000000001
2368333021.0,6.0,0.0,31.0,296.0,12.81,15.368000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,70953.0,24.57,16.932,,,,,,,,,,13.0,Luís Neto,False,Gil Vicente,Sporting,0.0006379300000000001
,,0.0,31.0,,24.57,16.932,,,Carry,,,,,408962.0,28.665000000000006,11.356,,,,,,,,,,15.0,Manuel Ugarte,False,Gil Vicente,Sporting,0.0011710800000000014
2368333047.0,7.0,0.0,34.0,296.0,28.665000000000006,11.356,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'StandingSave', 'PassEndY', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,408962.0,23.625,1.7680000000000002,,,,,,,,,,15.0,Manuel Ugarte,False,Gil Vicente,Sporting,-0.0021463600000000017
,,0.0,34.0,,23.625,1.7680000000000002,,,Carry,,,,,421842.0,22.89,3.6040000000000005,,,,,,,,,,87.0,Gonçalo Esteves,False,Gil Vicente,Sporting,0.0
2368333069.0,8.0,0.0,36.0,296.0,22.89,3.6040000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,421842.0,10.709999999999999,10.948000000000002,,,,,,,,,,87.0,Gonçalo Esteves,False,Gil Vicente,Sporting,0.00033735000000000015
,,0.0,36.0,,10.709999999999999,10.948000000000002,,,Carry,,,,,70953.0,11.865000000000004,6.868000000000001,,,,,,,,,,13.0,Luís Neto,False,Gil Vicente,Sporting,-0.0009897299999999994
2368333085.0,9.0,0.0,40.0,296.0,11.865000000000004,6.868000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Angle', 'Zone', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,70953.0,22.575,7.072000000000001,,,,,,,,,,13.0,Luís Neto,False,Gil Vicente,Sporting,0.0006523799999999993
,,0.0,40.0,,22.575,7.072000000000001,,,Carry,,,,,408962.0,19.11,7.072000000000001,,,,,,,,,,15.0,Manuel Ugarte,False,Gil Vicente,Sporting,0.0
2368333101.0,10.0,0.0,41.0,296.0,19.11,7.072000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,408962.0,13.440000000000001,2.3120000000000003,,,,,,,,,,15.0,Manuel Ugarte,False,Gil Vicente,Sporting,-0.0006523799999999993
2368333113.0,11.0,0.0,43.0,296.0,14.07,1.7680000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Longball', 'Length', 'StandingSave', 'Chipped', 'Angle', 'Zone']","[91, 118, 120, 124, 128, 36, 37, 216, 218]",True,70953.0,51.975,9.452000000000002,,,,,,,,,,13.0,Luís Neto,True,Gil Vicente,Sporting,0.006049240000000001
2368333149.0,9.0,0.0,46.0,290.0,55.545,59.024,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'HeadPass', 'Length']","[91, 119, 117, 30, 139, 36, 37, 216, 218]",True,135962.0,61.845,65.48400000000001,,,,,,,,,,,,False,Gil Vicente,Sporting,-0.001382170000000002
2368333155.0,10.0,0.0,47.0,290.0,62.265,65.212,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,322733.0,,,,,,,,,,,,,,,Gil Vicente,Sporting,
2368333177.0,11.0,0.0,48.0,290.0,62.265,65.212,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'Zone', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,322733.0,70.875,55.14800000000001,,,,,,,,,,,,True,Gil Vicente,Sporting,0.0065646099999999985
2368333227.0,12.0,0.0,51.0,290.0,74.44500000000001,55.21600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'Longball', 'StandingSave', 'PassEndX', 'Length', 'Angle']","[91, 120, 128, 36, 37, 217, 218]",True,402797.0,105.0,63.036000000000016,,,,,,,,,,,,False,Gil Vicente,Sporting,0.01391069
2368333433.0,13.0,1.0,12.0,296.0,5.3549999999999995,34.476000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Angle', 'GoalKick', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,23285.0,9.975,49.096,,,,,,,,,,1.0,Antonio Adán,False,Gil Vicente,Sporting,-0.0005306600000000005
2368333443.0,14.0,1.0,14.0,296.0,9.975,49.096,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,395992.0,26.145,49.57200000000001,,,,,,,,,,25.0,Gonçalo Inácio,False,Gil Vicente,Sporting,0.0011331400000000012
2368333451.0,15.0,1.0,17.0,296.0,26.985,49.70800000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,71268.0,39.69,61.81200000000001,,,,,,,,,,4.0,Sebastián Coates,False,Gil Vicente,Sporting,0.0012496299999999998
2368333463.0,16.0,1.0,21.0,296.0,39.585000000000015,61.676000000000016,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,394933.0,32.445,64.12400000000001,,,,,,,,,,8.0,Matheus Nunes,False,Gil Vicente,Sporting,-0.0014860800000000007
2368333493.0,17.0,1.0,22.0,296.0,31.605000000000008,64.12400000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,283978.0,15.75,63.036000000000016,,,,,,,,,,2.0,Matheus Reis,False,Gil Vicente,Sporting,-0.00198043
,,1.0,22.0,,15.75,63.036000000000016,,,Carry,,,,,395992.0,15.225000000000001,56.84800000000001,,,,,,,,,,25.0,Gonçalo Inácio,False,Gil Vicente,Sporting,0.0009897299999999994
2368333511.0,18.0,1.0,27.0,296.0,15.225000000000001,56.84800000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'Zone', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,395992.0,8.61,34.136,,,,,,,,,,25.0,Gonçalo Inácio,False,Gil Vicente,Sporting,0.0006246700000000008
,,1.0,27.0,,8.61,34.136,,,Carry,,,,,23285.0,13.125,32.708000000000006,,,,,,,,,,1.0,Antonio Adán,False,Gil Vicente,Sporting,0.0014166600000000001
2368333533.0,19.0,1.0,33.0,296.0,13.125,32.708000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,23285.0,12.18,46.376000000000005,,,,,,,,,,1.0,Antonio Adán,False,Gil Vicente,Sporting,-0.0010497700000000002
,,1.0,33.0,,12.18,46.376000000000005,,,Carry,,,,,395992.0,13.755,48.00800000000001,,,,,,,,,,25.0,Gonçalo Inácio,False,Gil Vicente,Sporting,0.0
2368333541.0,20.0,1.0,35.0,296.0,13.755,48.00800000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'PassEndY', 'StandingSave', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,395992.0,28.665000000000006,40.25600000000001,,,,,,,,,,25.0,Gonçalo Inácio,False,Gil Vicente,Sporting,0.0015463100000000004
,,1.0,35.0,,28.665000000000006,40.25600000000001,,,Carry,,,,,71268.0,24.57,41.07200000000001,,,,,,,,,,4.0,Sebastián Coates,False,Gil Vicente,Sporting,-0.0011582700000000012
2368333561.0,21.0,1.0,37.0,296.0,24.57,41.07200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,71268.0,3.6750000000000003,34.136,,,,,,,,,,4.0,Sebastián Coates,False,Gil Vicente,Sporting,-0.0007549299999999991
2368333579.0,22.0,1.0,39.0,296.0,3.6750000000000003,34.136,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,23285.0,9.135,16.32,,,,,,,,,,1.0,Antonio Adán,False,Gil Vicente,Sporting,-0.0019098400000000003
2368333595.0,23.0,1.0,41.0,296.0,9.66,15.98,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'PassEndY', 'Angle', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,70953.0,21.315,0.7480000000000001,,,,,,,,,,13.0,Luís Neto,False,Gil Vicente,Sporting,0.0009478199999999994
2368333617.0,24.0,1.0,44.0,296.0,21.735,0.7480000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'Zone', 'PassEndY', 'StandingSave', 'Angle', 'Length', 'PassEndX']","[91, 118, 120, 29, 124, 36, 37, 216, 218]",True,421842.0,45.78,7.344000000000001,,,,,,,,,,87.0,Gonçalo Esteves,False,Gil Vicente,Sporting,0.004034900000000001
2368333623.0,14.0,1.0,46.0,290.0,62.265,63.78400000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'PassEndY', 'Length', 'HeadPass', 'Angle']","[91, 120, 29, 139, 36, 38, 217, 218]",True,322733.0,72.55499999999999,63.44400000000001,,,,,,,,,,,,False,Gil Vicente,Sporting,0.00377069
2368333655.0,25.0,1.0,47.0,296.0,30.975,8.84,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'HeadPass', 'PassEndX', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 139, 36, 38, 216, 218]",True,408962.0,36.54,5.916000000000001,,,,,,,,,,15.0,Manuel Ugarte,False,Gil Vicente,Sporting,0.0006677699999999998
,,1.0,47.0,,36.54,5.916000000000001,,,Carry,,,,,344378.0,34.65,3.06,,,,,,,,,,28.0,Pote,False,Gil Vicente,Sporting,-0.0014860800000000007
