id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,cardType,relatedEventId,relatedPlayerId,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2390358805.0,2.0,0.0,0.0,5948.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Sporting,Arouca,
2390358819.0,2.0,0.0,0.0,296.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Sporting,Arouca,
2390424483.0,1024.0,0.0,0.0,296.0,0.0,0.0,7.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Sporting,Arouca,
2390424623.0,756.0,0.0,0.0,5948.0,0.0,0.0,7.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Sporting,Arouca,
2390318279.0,1.0,0.0,0.0,296.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'CaptainPlayerId', 'JerseyNumber', 'TeamFormation', 'TeamPlayerFormation', 'PlayerPosition']",[],False,,,,,,,,,,,,,,,,Sporting,Arouca,
2390319173.0,1.0,0.0,0.0,5948.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['PlayerPosition', 'TeamFormation', 'CaptainPlayerId', 'TeamPlayerFormation', 'JerseyNumber', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Sporting,Arouca,
2390358857.0,3.0,0.0,0.0,5948.0,52.605000000000004,34.408,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,351703.0,39.165,41.956,,,,,,,,,,,,False,Sporting,Arouca,-0.002219519999999999
2390358879.0,4.0,0.0,3.0,5948.0,41.895,47.32800000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Length', 'PassEndX', 'Angle', 'Zone', 'PassEndY']","[91, 118, 120, 29, 36, 37, 216, 218]",True,36712.0,48.615,68.0,,,,,,,,,,,,False,Sporting,Arouca,-0.0002082999999999998
2390358959.0,4.0,0.0,8.0,296.0,53.76000000000001,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'Length', 'PassEndX', 'ThrowIn']","[91, 212, 35, 37, 216]",True,109474.0,35.17500000000001,5.78,,,,,,,,,,47.0,Ricardo Esgaio,False,Sporting,Arouca,-0.004959369999999999
,,0.0,8.0,,35.17500000000001,5.78,,,Carry,,,,,395992.0,36.015,7.412000000000001,,,,,,,,,,25.0,Gonçalo Inácio,False,Sporting,Arouca,0.0
2390359037.0,5.0,0.0,11.0,296.0,36.015,7.412000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'StandingSave', 'PassEndX', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,395992.0,33.18,18.904000000000003,,,,,,,,,,25.0,Gonçalo Inácio,False,Sporting,Arouca,-0.00015804999999999986
,,0.0,11.0,,33.18,18.904000000000003,,,Carry,,,,,71268.0,34.65,19.720000000000002,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Arouca,0.0
2390359057.0,6.0,0.0,15.0,296.0,34.65,19.720000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,71268.0,36.75,13.124,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Arouca,0.0010425699999999996
2390359087.0,7.0,0.0,17.0,296.0,36.75,13.124,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,395992.0,45.99,8.5,,,,,,,,,,25.0,Gonçalo Inácio,False,Sporting,Arouca,0.00033624999999999974
,,0.0,17.0,,45.99,8.5,,,Carry,,,,,94868.0,47.04,6.392,,,,,,,,,,17.0,Pablo Sarabia,False,Sporting,Arouca,0.0
2390359141.0,8.0,0.0,19.0,296.0,47.04,6.392,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,94868.0,35.910000000000004,10.676,,,,,,,,,,17.0,Pablo Sarabia,False,Sporting,Arouca,-0.0018885399999999993
,,0.0,19.0,,35.910000000000004,10.676,,,Carry,,,,,395992.0,38.85,21.896000000000004,,,,,,,,,,25.0,Gonçalo Inácio,False,Sporting,Arouca,0.0005445499999999995
2390359169.0,9.0,0.0,24.0,296.0,38.85,21.896000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,395992.0,60.585000000000015,4.148,,,,,,,,,,25.0,Gonçalo Inácio,False,Sporting,Arouca,0.0020442199999999994
,,0.0,24.0,,60.585000000000015,4.148,,,Carry,,,,,109474.0,63.839999999999996,5.032000000000001,,,,,,,,,,47.0,Ricardo Esgaio,False,Sporting,Arouca,0.002714640000000001
2390359191.0,10.0,0.0,29.0,296.0,63.839999999999996,5.032000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,109474.0,66.045,16.66,,,,,,,,,,47.0,Ricardo Esgaio,False,Sporting,Arouca,0.0012528699999999997
,,0.0,29.0,,66.045,16.66,,,Carry,,,,,108055.0,71.61,17.0,,,,,,,,,,9.0,Islam Slimani,True,Sporting,Arouca,0.005311739999999999
2390359217.0,11.0,0.0,30.0,296.0,71.61,17.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,108055.0,63.735000000000014,8.024000000000001,,,,,,,,,,9.0,Islam Slimani,False,Sporting,Arouca,-0.0065646099999999985
