id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2334212517.0,2.0,0.0,0.0,264.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Sporting,Maritimo,
2334212521.0,2.0,0.0,0.0,296.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Sporting,Maritimo,
2334313863.0,711.0,0.0,0.0,264.0,0.0,0.0,16.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Sporting,Maritimo,
2334314031.0,1118.0,0.0,0.0,296.0,0.0,0.0,16.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Sporting,Maritimo,
2334192467.0,1.0,0.0,0.0,296.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamPlayerFormation', 'InvolvedPlayers', 'CaptainPlayerId', 'JerseyNumber', 'PlayerPosition', 'TeamFormation']",[],False,,,,,,,,,,,,,,,,Sporting,Maritimo,
2334193707.0,1.0,0.0,0.0,264.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['JerseyNumber', 'PlayerPosition', 'TeamPlayerFormation', 'InvolvedPlayers', 'CaptainPlayerId', 'TeamFormation']",[],False,,,,,,,,,,,,,,,,Sporting,Maritimo,
2334212553.0,3.0,0.0,0.0,264.0,52.5,34.068000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Zone', 'Length']","[90, 116, 29, 34, 37, 214, 217]",True,416884.0,31.815,33.52400000000001,,,,,,,,,,,,False,Sporting,Maritimo,-0.0035222199999999995
2334212569.0,4.0,0.0,3.0,264.0,33.495,33.79600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'StandingSave', 'Length']","[90, 117, 119, 28, 35, 37, 215, 217]",True,137058.0,45.464999999999996,19.516000000000002,,,,,,,,,,,,False,Sporting,Maritimo,0.0029675199999999995
2334212579.0,3.0,0.0,4.0,296.0,59.43000000000001,43.928,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[90, 100, 55]",True,394933.0,,,,,,,,,,,,8.0,Matheus Nunes,,Sporting,Maritimo,
2334212587.0,4.0,0.0,5.0,296.0,64.68,44.064,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,296364.0,,,,,,,,,,,,11.0,Nuno Santos,,Sporting,Maritimo,
