id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,cardType,isGoal,isOwnGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2415054989.0,5.0,0.0,15.0,296.0,41.37,12.036,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Chipped', 'Length', 'StandingSave', 'Zone', 'Angle']","[91, 117, 30, 124, 35, 37, 215, 218]",True,94868.0,28.875,17.816000000000006,,,,,,,,,,,17.0,Pablo Sarabia,False,Sporting,Gil Vicente,-0.0010425699999999996
,,0.0,15.0,,28.875,17.816000000000006,,,Carry,,,,,322774.0,31.5,18.836000000000002,,,,,,,,,,,6.0,João Palhinha,False,Sporting,Gil Vicente,0.0
2415055009.0,6.0,0.0,16.0,296.0,31.5,18.836000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Longball', 'Zone', 'StandingSave', 'PassEndX', 'Length', 'PassEndY']","[91, 119, 117, 127, 36, 37, 216, 218]",True,322774.0,68.565,38.556,,,,,,,,,,,6.0,João Palhinha,True,Sporting,Gil Vicente,0.00886608
,,0.0,16.0,,68.565,38.556,,,Carry,,,,,344378.0,58.485000000000014,34.0,,,,,,,,,,,28.0,Pote,False,Sporting,Gil Vicente,-0.0030754200000000023
2415055945.0,26.0,0.0,17.0,296.0,58.48500000000001,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,344378.0,,,,,,,,,,,,,28.0,Pote,,Sporting,Gil Vicente,
2415055021.0,7.0,0.0,17.0,290.0,33.285000000000004,27.404,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,404281.0,,,,,,,,,,,,,,,,Sporting,Gil Vicente,
2415055087.0,8.0,0.0,19.0,290.0,32.655,27.268000000000008,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'StandingSave', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,404281.0,14.700000000000001,34.068000000000005,,,,,,,,,,,,,False,Sporting,Gil Vicente,-0.0004965400000000002
2415055111.0,9.0,0.0,23.0,290.0,15.015,31.484000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Angle', 'PassEndX', 'StandingSave', 'Chipped', 'Zone', 'PassEndY', 'Length']","[91, 117, 124, 127, 36, 38, 216, 218]",True,362746.0,40.11000000000001,2.788,,,,,,,,,,,,,False,Sporting,Gil Vicente,0.0004354500000000004
2415055141.0,10.0,0.0,26.0,290.0,40.95000000000001,1.904,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'HeadPass', 'StandingSave', 'Length', 'Angle']","[91, 117, 30, 139, 35, 37, 216, 218]",True,328057.0,37.905,5.032000000000001,,,,,,,,,,,,,False,Sporting,Gil Vicente,0.0
2415055155.0,11.0,0.0,28.0,290.0,37.905,5.032000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'StandingSave', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[91, 120, 29, 36, 37, 216, 218]",True,404281.0,56.595,6.800000000000002,,,,,,,,,,,,,True,Sporting,Gil Vicente,0.0034732899999999987
2415055179.0,8.0,0.0,29.0,296.0,39.165,59.500000000000014,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,283978.0,56.7,50.18400000000001,,,,,,,,,,,2.0,Matheus Reis,True,Sporting,Gil Vicente,0.005593289999999999
2415055185.0,9.0,0.0,30.0,296.0,56.7,50.184000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,394933.0,,,,,,,,,,,,,8.0,Matheus Nunes,,Sporting,Gil Vicente,
,,0.0,30.0,,56.7,50.18400000000001,,,Carry,,,,,394933.0,58.800000000000004,49.36800000000001,,,,,,,,,,,8.0,Matheus Nunes,False,Sporting,Gil Vicente,0.0
2415055213.0,10.0,0.0,31.0,296.0,58.800000000000004,49.36800000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,394933.0,58.27500000000001,44.88,,,,,,,,,,,8.0,Matheus Nunes,False,Sporting,Gil Vicente,0.0
2415055225.0,11.0,0.0,32.0,296.0,58.27500000000001,44.88,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Length', 'Zone']","[91, 119, 117, 30, 37, 216, 218]",True,322774.0,58.27500000000001,51.272000000000006,,,,,,,,,,,6.0,João Palhinha,False,Sporting,Gil Vicente,-0.0007378299999999983
2415055247.0,12.0,0.0,33.0,296.0,59.01000000000001,51.204,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'Zone', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,394933.0,38.955000000000005,38.556,,,,,,,,,,,8.0,Matheus Nunes,False,Sporting,Gil Vicente,-0.0034916700000000005
2415055263.0,13.0,0.0,35.0,296.0,39.27000000000001,37.672000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,395992.0,42.63,23.052,,,,,,,,,,,25.0,Gonçalo Inácio,False,Sporting,Gil Vicente,6.527999999999916e-05
2415055281.0,14.0,0.0,37.0,296.0,43.995,23.324000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'StandingSave', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,70953.0,40.74,34.408,,,,,,,,,,,13.0,Luís Neto,False,Sporting,Gil Vicente,-6.527999999999916e-05
,,0.0,37.0,,40.74,34.408,,,Carry,,,,,395992.0,40.845,36.448,,,,,,,,,,,25.0,Gonçalo Inácio,False,Sporting,Gil Vicente,0.0
2415055299.0,15.0,0.0,39.0,296.0,40.845,36.448,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,395992.0,42.525,48.620000000000005,,,,,,,,,,,25.0,Gonçalo Inácio,False,Sporting,Gil Vicente,6.527999999999916e-05
2415055337.0,16.0,0.0,41.0,296.0,43.155,49.028000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Zone', 'Angle', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,283978.0,52.710000000000015,49.57200000000001,,,,,,,,,,,2.0,Matheus Reis,False,Sporting,Gil Vicente,0.00416422
,,0.0,41.0,,52.710000000000015,49.57200000000001,,,Carry,,,,,394933.0,39.06,55.21600000000001,,,,,,,,,,,8.0,Matheus Nunes,False,Sporting,Gil Vicente,-0.0021440899999999995
2415055411.0,17.0,0.0,45.0,296.0,39.06,55.21600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'StandingSave', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,394933.0,10.5,45.15200000000001,,,,,,,,,,,8.0,Matheus Nunes,False,Sporting,Gil Vicente,-0.0023697400000000004
2415055449.0,18.0,0.0,50.0,296.0,10.290000000000001,43.928,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'StandingSave', 'Angle', 'Longball']","[91, 117, 127, 36, 38, 215, 218]",True,23285.0,29.400000000000002,15.028000000000002,,,,,,,,,,,1.0,Antonio Adán,False,Sporting,Gil Vicente,0.0017150000000000012
,,0.0,50.0,,29.400000000000002,15.028000000000002,,,Carry,,,,,70953.0,32.025,18.360000000000003,,,,,,,,,,,13.0,Luís Neto,False,Sporting,Gil Vicente,0.00050972
2415055471.0,19.0,0.0,56.0,296.0,32.025,18.360000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'PassEndY', 'Zone', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,70953.0,37.065,23.12,,,,,,,,,,,13.0,Luís Neto,False,Sporting,Gil Vicente,0.0015871199999999992
2415055505.0,20.0,0.0,57.0,296.0,37.065,23.12,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'StandingSave', 'PassEndX', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,322774.0,28.56,29.716000000000005,,,,,,,,,,,6.0,João Palhinha,False,Sporting,Gil Vicente,-0.0013679799999999995
,,0.0,57.0,,28.56,29.716000000000005,,,Carry,,,,,395992.0,29.715000000000007,32.368,,,,,,,,,,,25.0,Gonçalo Inácio,False,Sporting,Gil Vicente,0.0
2415055521.0,21.0,0.0,59.0,296.0,29.715000000000007,32.368,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Zone', 'StandingSave', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,395992.0,37.905,55.01200000000001,,,,,,,,,,,25.0,Gonçalo Inácio,False,Sporting,Gil Vicente,0.00082343
2415055555.0,22.0,1.0,2.0,296.0,38.115,55.01200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Longball', 'PassEndX', 'StandingSave', 'Length', 'PassEndY', 'Zone', 'Chipped']","[91, 120, 124, 128, 36, 38, 217, 218]",True,283978.0,92.82000000000001,49.36800000000001,,,,,,,,,,,2.0,Matheus Reis,True,Sporting,Gil Vicente,0.04276419
2415055607.0,12.0,1.0,7.0,290.0,12.915,20.468000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,362746.0,,,,,,,,,,,,,,,,Sporting,Gil Vicente,
2415055675.0,13.0,1.0,9.0,290.0,9.240000000000004,28.764000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Length', 'KeeperThrow', 'Zone', 'Angle']","[91, 36, 38, 215, 218]",True,362746.0,11.025,20.876,,,,,,,,,,,,,False,Sporting,Gil Vicente,0.0003668899999999999
2415055691.0,14.0,1.0,11.0,290.0,12.915000000000001,24.684000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'StandingSave', 'PassEndX', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,334129.0,9.555,32.708000000000006,,,,,,,,,,,,,False,Sporting,Gil Vicente,0.0010497700000000002
2415055725.0,15.0,1.0,13.0,290.0,9.555,32.708000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Length', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,362746.0,12.18,52.7,,,,,,,,,,,,,False,Sporting,Gil Vicente,-0.0006246700000000008
2415055761.0,16.0,1.0,17.0,290.0,12.18,52.7,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndX', 'Longball', 'Length', 'PassEndY', 'Chipped', 'Angle', 'Zone']","[91, 120, 124, 128, 36, 38, 216, 218]",True,135962.0,54.495,36.312000000000005,,,,,,,,,,,,,True,Sporting,Gil Vicente,0.00810939
2415055769.0,17.0,1.0,19.0,290.0,55.23,35.224000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[197, 199]",False,369398.0,,,,,,,,,,,,,,,,Sporting,Gil Vicente,
2415055745.0,23.0,1.0,19.0,296.0,49.77,32.776,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[198, 200]",False,395992.0,,,,,,,,,,,,,25.0,Gonçalo Inácio,,Sporting,Gil Vicente,
2415055787.0,18.0,1.0,22.0,290.0,56.49,27.200000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Offensive', 'Foul', 'Zone']","[91, 63]",True,369398.0,,,,,,,,,,,,,,,,Sporting,Gil Vicente,
2415055805.0,25.0,1.0,22.0,296.0,48.510000000000005,40.8,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'StandingSave', 'Zone', 'OppositeRelatedEvent', 'Defensive']",[64],False,394933.0,,,,,,,,,,,,,8.0,Matheus Nunes,,Sporting,Gil Vicente,
2415055957.0,19.0,1.0,36.0,290.0,55.125,29.716000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Length', 'Zone', 'FreekickTaken', 'StandingSave']","[91, 119, 117, 30, 132, 35, 38, 216, 218]",True,144360.0,54.495,15.096,,,,,,,,,,,,,False,Sporting,Gil Vicente,-0.0007771499999999973
2415055969.0,20.0,1.0,39.0,290.0,55.545,10.608,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,402797.0,59.01000000000001,5.236000000000001,,,,,,,,,,,,,False,Sporting,Gil Vicente,-0.001382170000000002
2415055995.0,21.0,1.0,40.0,290.0,59.115,5.032000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'PassEndY', 'Length', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,404281.0,61.845,9.112,,,,,,,,,,,,,False,Sporting,Gil Vicente,0.0039675100000000005
2415056007.0,22.0,1.0,42.0,290.0,60.480000000000004,10.404000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY', 'StandingSave']","[91, 120, 29, 35, 37, 216, 218]",True,402797.0,56.49,15.096,,,,,,,,,,,,,False,Sporting,Gil Vicente,0.0
2415056055.0,28.0,1.0,43.0,296.0,47.67,53.516000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,94868.0,,,,,,,,,,,,,17.0,Pablo Sarabia,,Sporting,Gil Vicente,
2415056049.0,27.0,1.0,43.0,296.0,43.155,53.924,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,94868.0,56.49,60.044000000000004,,,,,,,,,,,17.0,Pablo Sarabia,False,Sporting,Gil Vicente,0.002588769999999999
,,1.0,43.0,,56.49,60.044000000000004,,,Carry,,,,,344378.0,70.98,62.696000000000005,,,,,,,,,,,28.0,Pote,True,Sporting,Gil Vicente,0.006485330000000001
,,1.0,43.0,,47.67,53.516000000000005,,,Carry,,,,,94868.0,43.155,53.924,,,,,,,,,,,17.0,Pablo Sarabia,False,Sporting,Gil Vicente,-0.0016982100000000003
2415056087.0,29.0,1.0,47.0,296.0,70.98,62.696000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 70]",True,344378.0,,,,,,,,,,,,,28.0,Pote,,Sporting,Gil Vicente,
2415056119.0,23.0,1.0,48.0,290.0,34.02,5.304,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Zone', 'Defensive', 'StandingSave', 'OppositeRelatedEvent']","[91, 143]",True,144360.0,,,,,,,,,,,,,,,,Sporting,Gil Vicente,
2415056279.0,31.0,2.0,2.0,296.0,61.425000000000004,68.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'ThrowIn', 'PassEndY', 'PassEndX', 'Longball', 'Zone']","[91, 212, 35, 38, 216]",True,296364.0,42.210000000000015,44.676,,,,,,,,,,,11.0,Nuno Santos,False,Sporting,Gil Vicente,-0.0020442199999999994
,,2.0,2.0,,42.210000000000015,44.676,,,Carry,,,,,395992.0,41.79,41.956,,,,,,,,,,,25.0,Gonçalo Inácio,False,Sporting,Gil Vicente,-6.527999999999916e-05
2415056307.0,32.0,2.0,5.0,296.0,41.79,41.956,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Length', 'Zone', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,395992.0,40.005,20.808000000000003,,,,,,,,,,,25.0,Gonçalo Inácio,False,Sporting,Gil Vicente,6.527999999999916e-05
,,2.0,5.0,,40.005,20.808000000000003,,,Carry,,,,,70953.0,45.360000000000014,17.408,,,,,,,,,,,13.0,Luís Neto,False,Sporting,Gil Vicente,0.00159954
2415056339.0,33.0,2.0,9.0,296.0,45.360000000000014,17.408,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,70953.0,59.95500000000001,14.416000000000002,,,,,,,,,,,13.0,Luís Neto,False,Sporting,Gil Vicente,0.0018268500000000014
,,2.0,9.0,,59.95500000000001,14.416000000000002,,,Carry,,,,,279177.0,63.0,17.204,,,,,,,,,,,23.0,Marcus Edwards,False,Sporting,Gil Vicente,0.0032331900000000004
2415056369.0,34.0,2.0,11.0,296.0,63.0,17.204,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Length', 'Angle', 'Chipped', 'StandingSave']","[91, 119, 117, 30, 124, 205, 36, 38, 217, 218]",True,279177.0,88.41000000000003,3.5360000000000005,,,,,,,,,,,23.0,Marcus Edwards,True,Sporting,Gil Vicente,0.0154994
,,2.0,11.0,,88.41000000000003,3.5360000000000005,,,Carry,,,,,362352.0,91.03500000000001,4.148,,,,,,,,,,,24.0,Pedro Porro,False,Sporting,Gil Vicente,0.0
2415056379.0,35.0,2.0,14.0,296.0,91.03500000000001,4.148,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'Cross', 'Length', 'RightFoot', 'PassEndY', 'Angle']","[91, 137, 126, 36, 37, 217, 218]",True,362352.0,100.905,32.368,,,,,,,,,,,24.0,Pedro Porro,True,Sporting,Gil Vicente,0.2226029
2415056393.0,25.0,2.0,15.0,290.0,2.8350000000000004,36.448,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,362746.0,,,,,,,,,,,,,,,,Sporting,Gil Vicente,
2415056485.0,26.0,2.0,22.0,290.0,5.25,34.272,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'StandingSave', 'KeeperThrow', 'Length', 'PassEndX', 'PassEndY']","[91, 36, 38, 215, 218]",True,362746.0,19.425,7.684000000000001,,,,,,,,,,,,,False,Sporting,Gil Vicente,-0.0009620200000000009
2415056561.0,27.0,2.0,24.0,290.0,19.635000000000005,6.664000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,404281.0,11.13,16.388,,,,,,,,,,,,,False,Sporting,Gil Vicente,0.00033735000000000015
2415056575.0,28.0,2.0,31.0,290.0,13.86,17.612000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,334129.0,17.535,4.42,,,,,,,,,,,,,False,Sporting,Gil Vicente,-0.0013289100000000009
2415056619.0,29.0,2.0,33.0,290.0,17.535,4.42,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Length', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,404281.0,12.495000000000001,12.58,,,,,,,,,,,,,False,Sporting,Gil Vicente,0.0009897299999999994
2415056683.0,30.0,2.0,35.0,290.0,12.285,16.388,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,334129.0,5.25,32.708000000000006,,,,,,,,,,,,,False,Sporting,Gil Vicente,0.0006246700000000008
2415056709.0,31.0,2.0,40.0,290.0,11.025,38.080000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Angle', 'Zone', 'Chipped', 'Length', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 118, 120, 124, 128, 36, 37, 215, 218]",True,362746.0,28.980000000000008,68.0,,,,,,,,,,,,,False,Sporting,Gil Vicente,0.00036602999999999983
2415056763.0,37.0,2.0,44.0,296.0,71.19,0.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY', 'ThrowIn']","[91, 212, 35, 37, 216]",True,362352.0,61.425000000000004,5.984000000000001,,,,,,,,,,,24.0,Pedro Porro,False,Sporting,Gil Vicente,-0.00377069
2415056817.0,38.0,2.0,47.0,296.0,61.53,7.004000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'Length', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,70953.0,40.215,30.464,,,,,,,,,,,13.0,Luís Neto,False,Sporting,Gil Vicente,-0.0021094999999999985
,,2.0,47.0,,40.215,30.464,,,Carry,,,,,395992.0,55.755,37.128,,,,,,,,,,,25.0,Gonçalo Inácio,True,Sporting,Gil Vicente,0.004268819999999998
2415056857.0,39.0,2.0,53.0,296.0,55.755,37.128,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'StandingSave', 'Angle', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,395992.0,50.714999999999996,58.00400000000001,,,,,,,,,,,25.0,Gonçalo Inácio,False,Sporting,Gil Vicente,-0.003049879999999998
