id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,goalMouthZ,goalMouthY,isGoal,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
2401598323.0,24.0,1.0,28.0,296.0,41.895,44.26800000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,283978.0,54.495,61.81200000000001,,,,,,,,,,2.0,Matheus Reis,False,Sporting,Pacos de Ferreira,0.0020442199999999994
2401598351.0,25.0,1.0,30.0,296.0,54.495,61.81200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,296364.0,42.735000000000014,52.836000000000006,,,,,,,,,,11.0,Nuno Santos,False,Sporting,Pacos de Ferreira,-0.002588769999999999
2401598381.0,26.0,1.0,32.0,296.0,42.210000000000015,52.428,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'StandingSave', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,283978.0,40.005,32.708000000000006,,,,,,,,,,2.0,Matheus Reis,False,Sporting,Pacos de Ferreira,0.0004792700000000004
2401598435.0,27.0,1.0,34.0,296.0,40.005,32.708000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Chipped', 'Zone', 'PassEndY', 'StandingSave', 'Length', 'PassEndX', 'Angle']","[91, 120, 124, 128, 36, 38, 217, 218]",True,71268.0,74.235,7.276000000000002,,,,,,,,,,4.0,Sebastián Coates,True,Sporting,Pacos de Ferreira,0.00859483
2401598453.0,13.0,1.0,37.0,786.0,27.405,62.56,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'HeadPass', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 139, 36, 38, 216, 218]",True,380685.0,42.105000000000004,56.71200000000001,,,,,,,,,,,,False,Sporting,Pacos de Ferreira,0.0036986500000000012
2401598463.0,14.0,1.0,39.0,786.0,41.475,56.508,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,70735.0,,,,,,,,,,,,,,,Sporting,Pacos de Ferreira,
2401598519.0,15.0,1.0,42.0,786.0,34.02,48.96,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,70735.0,,,,,,,,,,,,,,,Sporting,Pacos de Ferreira,
2401598529.0,28.0,1.0,42.0,296.0,71.925,16.592,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,362352.0,,,,,,,,,,,,24.0,Pedro Porro,,Sporting,Pacos de Ferreira,
2401598569.0,29.0,1.0,45.0,296.0,45.36000000000001,15.708000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,395992.0,,,,,,,,,,,,25.0,Gonçalo Inácio,,Sporting,Pacos de Ferreira,
2401598553.0,16.0,1.0,45.0,786.0,46.515,52.428,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Length']","[91, 120, 29, 36, 37, 216, 218]",True,422245.0,60.585000000000015,54.46800000000001,,,,,,,,,,,,False,Sporting,Pacos de Ferreira,0.0022727300000000006
,,1.0,45.0,,45.360000000000014,15.708000000000002,,,Carry,,,,,395992.0,47.460000000000015,17.204,,,,,,,,,,25.0,Gonçalo Inácio,False,Sporting,Pacos de Ferreira,0.0004458799999999992
2401598571.0,30.0,1.0,47.0,296.0,47.46000000000001,17.204,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,395992.0,,,,,,,,,,,,25.0,Gonçalo Inácio,,Sporting,Pacos de Ferreira,
,,1.0,47.0,,47.460000000000015,17.204,,,Carry,,,,,395992.0,49.035000000000004,17.476,,,,,,,,,,25.0,Gonçalo Inácio,False,Sporting,Pacos de Ferreira,0.0
2401598653.0,31.0,1.0,49.0,296.0,49.035000000000004,17.476,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,395992.0,41.160000000000004,36.856,,,,,,,,,,25.0,Gonçalo Inácio,False,Sporting,Pacos de Ferreira,-0.0016648199999999991
,,1.0,49.0,,41.160000000000004,36.856,,,Carry,,,,,283978.0,43.365,41.752,,,,,,,,,,2.0,Matheus Reis,False,Sporting,Pacos de Ferreira,0.0
2401598689.0,32.0,1.0,51.0,296.0,43.365,41.752,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,283978.0,47.145,61.2,,,,,,,,,,2.0,Matheus Reis,False,Sporting,Pacos de Ferreira,-0.00014302000000000065
2401598763.0,33.0,1.0,54.0,296.0,47.145,61.2,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Angle', 'Zone', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,296364.0,34.545,54.40000000000001,,,,,,,,,,11.0,Nuno Santos,False,Sporting,Pacos de Ferreira,-0.0018885399999999993
,,1.0,54.0,,34.545,54.40000000000001,,,Carry,,,,,283978.0,44.835000000000015,51.136,,,,,,,,,,2.0,Matheus Reis,True,Sporting,Pacos de Ferreira,0.0015522899999999996
2401598781.0,34.0,1.0,58.0,296.0,44.835000000000015,51.136,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'PassEndX', 'Zone', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,283978.0,55.964999999999996,45.22000000000001,,,,,,,,,,2.0,Matheus Reis,False,Sporting,Pacos de Ferreira,0.004708769999999999
2401598785.0,35.0,1.0,59.0,296.0,56.910000000000004,45.62800000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'Zone', 'StandingSave', 'Length', 'PassEndY']","[91, 120, 29, 36, 37, 216, 218]",True,394933.0,59.64,51.40800000000001,,,,,,,,,,8.0,Matheus Nunes,False,Sporting,Pacos de Ferreira,-0.0007378299999999983
2401598821.0,17.0,2.0,0.0,786.0,43.995,13.804000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,110341.0,57.75,10.540000000000001,,,,,,,,,,,,False,Sporting,Pacos de Ferreira,0.003970940000000001
2401598829.0,19.0,2.0,1.0,786.0,57.54,9.316,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,343089.0,,,,,,,,,,,,,,,Sporting,Pacos de Ferreira,
2401598827.0,18.0,2.0,2.0,786.0,53.865,11.696,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 54]",True,343089.0,,,,,,,,,,,,,,,Sporting,Pacos de Ferreira,
2401598803.0,36.0,2.0,2.0,296.0,51.135000000000005,56.304,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']",[55],False,344378.0,,,,,,,,,,,,28.0,Pote,,Sporting,Pacos de Ferreira,
2401598879.0,20.0,2.0,6.0,786.0,55.65000000000001,4.216,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,343089.0,45.88500000000001,18.292000000000005,,,,,,,,,,,,False,Sporting,Pacos de Ferreira,-0.0004446799999999994
2401598917.0,21.0,2.0,8.0,786.0,48.195,19.312,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,384889.0,42.735000000000014,27.268000000000008,,,,,,,,,,,,False,Sporting,Pacos de Ferreira,-0.0016648199999999991
2401598957.0,22.0,2.0,9.0,786.0,42.735000000000014,27.268000000000008,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Angle', 'Zone', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,422245.0,40.215,53.788,,,,,,,,,,,,False,Sporting,Pacos de Ferreira,-0.0004792700000000004
2401598981.0,23.0,2.0,14.0,786.0,41.160000000000004,54.40000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,23621.0,43.575,42.160000000000004,,,,,,,,,,,,False,Sporting,Pacos de Ferreira,0.0004792700000000004
2401598993.0,24.0,2.0,16.0,786.0,42.525,43.860000000000014,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,422245.0,56.805000000000014,54.196000000000005,,,,,,,,,,,,False,Sporting,Pacos de Ferreira,0.0034263900000000014
2401599027.0,25.0,2.0,17.0,786.0,56.805000000000014,54.06,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'Length', 'Zone', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,70735.0,49.980000000000004,48.28,,,,,,,,,,,,False,Sporting,Pacos de Ferreira,-0.0018268500000000014
2401599045.0,26.0,2.0,20.0,786.0,68.355,51.74800000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'Angle', 'StandingSave']","[91, 120, 29, 36, 37, 217, 218]",True,23621.0,73.71000000000001,68.0,,,,,,,,,,,,False,Sporting,Pacos de Ferreira,0.0025178200000000005
2401599165.0,38.0,2.0,29.0,296.0,33.81,0.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'Longball', 'PassEndX', 'Angle', 'ThrowIn']","[91, 212, 35, 37, 215]",True,362352.0,14.490000000000004,8.296,,,,,,,,,,24.0,Pedro Porro,False,Sporting,Pacos de Ferreira,-0.00198043
,,2.0,29.0,,14.490000000000004,8.296,,,Carry,,,,,395992.0,15.75,9.860000000000001,,,,,,,,,,25.0,Gonçalo Inácio,False,Sporting,Pacos de Ferreira,0.0009897299999999994
2401599189.0,39.0,2.0,32.0,296.0,15.75,9.860000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,395992.0,19.11,31.008000000000003,,,,,,,,,,25.0,Gonçalo Inácio,False,Sporting,Pacos de Ferreira,0.002041330000000001
,,2.0,32.0,,19.11,31.008000000000003,,,Carry,,,,,71268.0,22.575,34.0,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Pacos de Ferreira,-0.000661730000000001
