id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isGoal,isShot,blockedX,blockedY,relatedEventId,relatedPlayerId,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2387287467.0,231.0,19.0,18.0,296.0,69.3,58.88800000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Chipped', 'PassEndY', 'PassEndX', 'StandingSave', 'Length', 'Angle']","[91, 119, 117, 30, 124, 205, 36, 37, 217, 218]",True,296364.0,84.84,63.44400000000001,,,,,,,,,,11.0,Nuno Santos,False,Maritimo,Sporting,0.00885965
2387287499.0,232.0,19.0,21.0,296.0,84.84,63.44400000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'StandingSave']","[91, 120, 29, 36, 38, 217, 218]",True,108055.0,85.26,42.568000000000005,,,,,,,,,,9.0,Islam Slimani,True,Maritimo,Sporting,0.0009889000000000009
2387287561.0,130.0,19.0,23.0,264.0,20.16,27.812,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'StandingSave', 'PassEndY']","[91, 94, 95, 217]",True,422005.0,71.08500000000001,20.604000000000003,,,,,,,,,,,,,Maritimo,Sporting,
2387287591.0,233.0,19.0,28.0,296.0,30.135,42.84,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Length', 'Angle', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,23285.0,39.375,36.720000000000006,,,,,,,,,,1.0,Antonio Adán,False,Maritimo,Sporting,0.00152184
,,19.0,28.0,,39.375,36.720000000000006,,,Carry,,,,,395992.0,46.095,30.94,,,,,,,,,,25.0,Gonçalo Inácio,False,Maritimo,Sporting,0.002219519999999999
2387287659.0,234.0,19.0,33.0,296.0,46.095,30.94,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Length', 'StandingSave', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,395992.0,47.985000000000014,11.764,,,,,,,,,,25.0,Gonçalo Inácio,False,Maritimo,Sporting,-0.0010005799999999992
,,19.0,33.0,,47.985000000000014,11.764,,,Carry,,,,,283978.0,47.88,16.796,,,,,,,,,,2.0,Matheus Reis,False,Maritimo,Sporting,0.0
2387287727.0,235.0,19.0,38.0,296.0,47.88,16.796,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'Zone', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,283978.0,50.19,41.412,,,,,,,,,,2.0,Matheus Reis,False,Maritimo,Sporting,0.0010005799999999992
2387287807.0,236.0,19.0,44.0,296.0,51.45,41.208000000000006,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Zone', 'StandingSave', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,71268.0,50.295,22.508000000000003,,,,,,,,,,4.0,Sebastián Coates,False,Maritimo,Sporting,-0.0005547
,,19.0,44.0,,50.295,22.508000000000003,,,Carry,,,,,395992.0,61.95,27.064000000000004,,,,,,,,,,25.0,Gonçalo Inácio,True,Maritimo,Sporting,0.0026039999999999987
2387287833.0,237.0,19.0,51.0,296.0,61.95,27.064000000000004,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,395992.0,67.41000000000001,9.520000000000001,,,,,,,,,,25.0,Gonçalo Inácio,False,Maritimo,Sporting,0.0018081900000000012
2387287853.0,238.0,19.0,53.0,296.0,67.41000000000001,9.520000000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'StandingSave', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,384888.0,76.23,2.176,,,,,,,,,,68.0,Daniel Bragança,False,Maritimo,Sporting,0.0025178200000000005
2387287883.0,239.0,19.0,55.0,296.0,76.125,2.176,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Zone', 'Angle', 'PassEndX']","[91, 119, 117, 30, 35, 37, 216, 218]",True,362352.0,66.57000000000001,3.944,,,,,,,,,,24.0,Pedro Porro,False,Maritimo,Sporting,-0.00377069
,,19.0,55.0,,66.57000000000001,3.944,,,Carry,,,,,384888.0,64.26000000000002,8.364,,,,,,,,,,68.0,Daniel Bragança,False,Maritimo,Sporting,0.0
2387287907.0,240.0,19.0,57.0,296.0,64.26000000000002,8.364,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndX', 'Chipped', 'Zone', 'Length', 'PassEndY', 'Longball', 'Angle']","[91, 120, 124, 128, 36, 37, 217, 218]",True,384888.0,94.71000000000001,35.90400000000001,,,,,,,,,,68.0,Daniel Bragança,True,Maritimo,Sporting,0.09060042
2387287935.0,131.0,20.0,0.0,264.0,12.075,32.912,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Claim,Successful,"['Zone', 'HighClaim']","[91, 93, 104]",True,74433.0,,,,,,,,,,,,,,,Maritimo,Sporting,
2387288029.0,132.0,20.0,7.0,264.0,12.39,32.504,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Zone', 'Length', 'KeeperThrow']","[91, 36, 37, 215, 218]",True,74433.0,17.115000000000002,63.24,,,,,,,,,,,,False,Maritimo,Sporting,-0.0030310600000000004
2387288051.0,133.0,20.0,10.0,264.0,16.8,63.58000000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'Length', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,329366.0,23.52,52.08800000000001,,,,,,,,,,,,False,Maritimo,Sporting,0.0016276599999999995
2387288065.0,134.0,20.0,12.0,264.0,21.945,53.72000000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,282241.0,7.3500000000000005,46.71600000000001,,,,,,,,,,,,False,Maritimo,Sporting,-0.0005439199999999998
2387288087.0,135.0,20.0,14.0,264.0,7.035,46.71600000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Angle', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,74433.0,11.235,62.62800000000001,,,,,,,,,,,,False,Maritimo,Sporting,-0.0010837399999999997
2387288121.0,136.0,20.0,17.0,264.0,11.445,62.62800000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,282241.0,22.995,46.71600000000001,,,,,,,,,,,,False,Maritimo,Sporting,0.002216880000000001
2387288159.0,137.0,20.0,19.0,264.0,25.095,46.784,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'Angle', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,137058.0,22.89,63.036000000000016,,,,,,,,,,,,False,Maritimo,Sporting,-0.0015645000000000017
2387288161.0,138.0,20.0,23.0,264.0,23.94,61.744,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,282241.0,,,,,,,,,,,,,,,Maritimo,Sporting,
2387288175.0,241.0,20.0,24.0,296.0,81.06,10.608,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,384888.0,,,,,,,,,,,,68.0,Daniel Bragança,,Maritimo,Sporting,
,,20.0,24.0,,81.06,10.608,,,Carry,,,,,384888.0,90.825,17.0,,,,,,,,,,68.0,Daniel Bragança,True,Maritimo,Sporting,0.0111372
2387288211.0,242.0,20.0,26.0,296.0,90.825,17.0,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,384888.0,99.64500000000001,21.896000000000004,,,,,,,,,,68.0,Daniel Bragança,False,Maritimo,Sporting,0.023756029999999997
,,20.0,26.0,,99.64500000000001,21.896000000000004,,,Carry,,,,,135563.0,101.745,18.768,,,,,,,,,,21.0,Paulinho,False,Maritimo,Sporting,0.0
2387288243.0,243.0,20.0,29.0,296.0,101.745,18.768,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'Zone', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,135563.0,92.29500000000003,24.956000000000003,,,,,,,,,,21.0,Paulinho,False,Maritimo,Sporting,-0.009514569999999993
,,20.0,29.0,,92.29500000000003,24.956000000000003,,,Carry,,,,,384888.0,91.14,27.33600000000001,,,,,,,,,,68.0,Daniel Bragança,False,Maritimo,Sporting,0.053139639999999995
2387288249.0,244.0,20.0,31.0,296.0,91.14,27.33600000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[91, 70]",True,384888.0,,,,,,,,,,,,68.0,Daniel Bragança,,Maritimo,Sporting,
2387288247.0,139.0,20.0,32.0,264.0,13.86,40.664,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['OppositeRelatedEvent', 'StandingSave', 'Defensive', 'Zone']","[91, 142]",True,137058.0,,,,,,,,,,,,,,,Maritimo,Sporting,
2387288299.0,245.0,20.0,33.0,296.0,90.09,32.16400000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'ShotAssist', 'Length', 'Zone', 'Angle', 'PassEndY', 'PassEndX', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 35, 37, 217, 218]",True,384888.0,79.38,37.33200000000001,,,,,,,,,,68.0,Daniel Bragança,False,Maritimo,Sporting,-0.07293775999999999
,,20.0,33.0,,79.38,37.33200000000001,,,Carry,,,,,283978.0,77.175,40.93600000000001,,,,,,,,,,2.0,Matheus Reis,False,Maritimo,Sporting,-0.01126177
2387288301.0,246.0,20.0,34.0,296.0,77.175,40.93600000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['GoalMouthZ', 'OutOfBoxCentre', 'LeftFoot', 'Assisted', 'StandingSave', 'GoalMouthY', 'RelatedEventId', 'Zone', 'HighRight', 'RegularPlay']","[91, 7, 10, 2, 3, 13]",True,283978.0,,,95.8,42.5,,True,,,245.0,384888.0,,2.0,Matheus Reis,,Maritimo,Sporting,
2387288587.0,142.0,21.0,6.0,264.0,4.83,39.168000000000006,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['GoalKick', 'MissHigh', 'Zone', 'PassEndX', 'Longball', 'Angle', 'Length', 'PassEndY']","[91, 119, 117, 127, 36, 37, 216, 218]",True,74433.0,63.210000000000015,46.784,,,,,,,,,,,,True,Maritimo,Sporting,0.009940760000000002
2387288593.0,143.0,21.0,8.0,264.0,62.79,46.852,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[197, 199]",False,403771.0,,,,,,,,,,,,,,,Maritimo,Sporting,
2387288617.0,249.0,21.0,8.0,296.0,42.21000000000001,21.148000000000003,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[198, 200]",False,395992.0,,,,,,,,,,,,25.0,Gonçalo Inácio,,Maritimo,Sporting,
2387288601.0,144.0,21.0,8.0,264.0,63.210000000000015,46.784,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'HeadPass', 'PassEndY', 'Angle', 'Zone', 'Length']","[91, 120, 29, 139, 36, 37, 217, 218]",True,403771.0,78.855,50.18400000000001,,,,,,,,,,,,True,Maritimo,Sporting,0.004771079999999997
2387288643.0,250.0,21.0,11.0,296.0,21.42,12.444,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,362352.0,,,,,,,,,,,,24.0,Pedro Porro,,Maritimo,Sporting,
,,21.0,11.0,,21.419999999999998,12.444,,,Carry,,,,,362352.0,20.055000000000003,13.260000000000003,,,,,,,,,,24.0,Pedro Porro,False,Maritimo,Sporting,0.0
2387288647.0,251.0,21.0,12.0,296.0,20.055000000000003,13.260000000000002,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[91, 70]",True,362352.0,,,,,,,,,,,,24.0,Pedro Porro,,Maritimo,Sporting,
2387288651.0,145.0,21.0,12.0,264.0,84.94500000000001,54.74,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['StandingSave', 'Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 142]",True,361831.0,,,,,,,,,,,,,,,Maritimo,Sporting,
2387317633.0,495.0,21.0,12.0,296.0,14.28,7.412000000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,362352.0,,,,,,,,,,,,24.0,Pedro Porro,,Maritimo,Sporting,
2387288659.0,146.0,21.0,13.0,264.0,91.455,50.184000000000005,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,361831.0,,,,,,,,,,,,,,,Maritimo,Sporting,
2387288669.0,147.0,21.0,15.0,264.0,90.3,47.39600000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['StandingSave', 'BoxLeft', 'GoalMouthY', 'RightFoot', 'RegularPlay', 'MissRight', 'Zone', 'GoalMouthZ']","[91, 7, 90, 10, 1, 3, 12]",True,361831.0,,,5.6,30.8,,True,,,,,,,,,Maritimo,Sporting,
2387288933.0,253.0,21.0,39.0,296.0,4.83,34.068000000000005,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'GoalKick', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,23285.0,9.87,55.76000000000001,,,,,,,,,,1.0,Antonio Adán,False,Maritimo,Sporting,-0.0019098400000000003
2387288945.0,254.0,21.0,40.0,296.0,9.87,55.76000000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,283978.0,15.015,67.456,,,,,,,,,,2.0,Matheus Reis,False,Maritimo,Sporting,0.0002954400000000001
2387288951.0,255.0,21.0,41.0,296.0,15.015,67.456,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'Zone', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,394933.0,9.66,52.76800000000001,,,,,,,,,,8.0,Matheus Nunes,False,Maritimo,Sporting,-0.0002954400000000001
2387288961.0,256.0,21.0,43.0,296.0,9.66,52.76800000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,283978.0,4.095,35.02000000000001,,,,,,,,,,2.0,Matheus Reis,False,Maritimo,Sporting,0.0019098400000000003
2387288975.0,257.0,21.0,45.0,296.0,4.095,35.02000000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,23285.0,8.4,18.224,,,,,,,,,,1.0,Antonio Adán,False,Maritimo,Sporting,-0.0005306600000000005
2387288999.0,258.0,21.0,47.0,296.0,8.4,18.224,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'StandingSave', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,395992.0,21.630000000000006,1.904,,,,,,,,,,25.0,Gonçalo Inácio,False,Maritimo,Sporting,-0.0004313600000000004
2387289015.0,259.0,21.0,50.0,296.0,21.630000000000006,1.904,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Chipped', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Angle']","[91, 118, 120, 29, 124, 36, 37, 216, 218]",True,362352.0,44.31,13.260000000000003,,,,,,,,,,24.0,Pedro Porro,False,Maritimo,Sporting,0.0036986500000000012
2387289009.0,149.0,21.0,51.0,264.0,65.625,58.82000000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,137058.0,,,,,,,,,,,,,,,Maritimo,Sporting,
2387289039.0,150.0,21.0,52.0,264.0,61.32,63.44400000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'StandingSave', 'PassEndY', 'Length', 'Angle']","[91, 120, 29, 36, 38, 216, 218]",True,329366.0,66.25500000000001,52.08800000000001,,,,,,,,,,,,False,Maritimo,Sporting,0.0039675100000000005
2387289107.0,260.0,21.0,55.0,296.0,45.255,22.712,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Longball', 'Length', 'Angle', 'Zone', 'PassEndY']","[91, 119, 117, 127, 36, 37, 216, 218]",True,408962.0,61.32,65.48400000000001,,,,,,,,,,15.0,Manuel Ugarte,False,Maritimo,Sporting,0.0004446799999999994
,,21.0,55.0,,61.32,65.48400000000001,,,Carry,,,,,296364.0,74.55,58.61600000000001,,,,,,,,,,11.0,Nuno Santos,True,Maritimo,Sporting,0.00927925
2387289139.0,261.0,22.0,4.0,296.0,74.55,58.61600000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'StandingSave', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,296364.0,84.21000000000001,65.48400000000001,,,,,,,,,,11.0,Nuno Santos,False,Maritimo,Sporting,0.0035479100000000013
2387289159.0,262.0,22.0,8.0,296.0,83.16000000000003,65.28,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'StandingSave', 'PassEndY', 'Chipped', 'PassEndX', 'Zone', 'Longball']","[91, 120, 124, 128, 36, 38, 217, 218]",True,394933.0,101.64,34.476000000000006,,,,,,,,,,8.0,Matheus Nunes,True,Maritimo,Sporting,0.2298905
2387289169.0,151.0,22.0,11.0,264.0,5.1450000000000005,36.04,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,74433.0,,,,,,,,,,,,,,,Maritimo,Sporting,
2387289345.0,152.0,22.0,23.0,264.0,9.03,38.48800000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Longball', 'Angle', 'PassEndY', 'Length', 'Zone']","[91, 120, 128, 36, 37, 217, 218]",True,74433.0,84.0,46.30800000000001,,,,,,,,,,,,True,Maritimo,Sporting,0.01914146
2387289395.0,264.0,22.0,27.0,296.0,22.47,22.508000000000003,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Longball']","[91, 117, 127, 36, 37, 215, 218]",True,395992.0,31.5,25.636000000000003,,,,,,,,,,25.0,Gonçalo Inácio,False,Maritimo,Sporting,0.0013107199999999996
2387289401.0,265.0,22.0,30.0,296.0,31.5,26.452,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,408962.0,,,,,,,,,,,,15.0,Manuel Ugarte,,Maritimo,Sporting,
2387289435.0,266.0,22.0,31.0,296.0,31.080000000000002,26.996,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Length', 'Angle', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,408962.0,24.990000000000002,23.46,,,,,,,,,,15.0,Manuel Ugarte,False,Maritimo,Sporting,-0.0013107199999999996
,,22.0,31.0,,24.990000000000002,23.46,,,Carry,,,,,395992.0,23.835,24.888,,,,,,,,,,25.0,Gonçalo Inácio,False,Maritimo,Sporting,0.0
2387289463.0,267.0,22.0,34.0,296.0,23.835,24.888,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'PassEndY', 'Length', 'Zone', 'StandingSave', 'PassEndX', 'Longball', 'Angle']","[91, 117, 124, 127, 36, 37, 215, 218]",True,395992.0,32.865,61.81200000000001,,,,,,,,,,25.0,Gonçalo Inácio,False,Maritimo,Sporting,-0.0002364500000000009
2387289515.0,268.0,22.0,37.0,296.0,32.865,61.81200000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'Length', 'PassEndY', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,296364.0,23.205000000000002,50.79600000000001,,,,,,,,,,11.0,Nuno Santos,False,Maritimo,Sporting,0.0002364500000000009
,,22.0,37.0,,23.205000000000002,50.79600000000001,,,Carry,,,,,283978.0,26.669999999999998,48.144,,,,,,,,,,2.0,Matheus Reis,False,Maritimo,Sporting,0.0
2387289575.0,269.0,22.0,43.0,296.0,26.669999999999998,48.144,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,283978.0,33.39,60.31600000000002,,,,,,,,,,2.0,Matheus Reis,False,Maritimo,Sporting,-0.0002364500000000009
,,22.0,43.0,,33.39,60.31600000000002,,,Carry,,,,,394933.0,45.360000000000014,59.636,,,,,,,,,,8.0,Matheus Nunes,True,Maritimo,Sporting,0.0027068500000000002
2387289595.0,270.0,22.0,49.0,296.0,45.360000000000014,59.636,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'PassEndY', 'Zone', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,394933.0,54.075,51.476000000000006,,,,,,,,,,8.0,Matheus Nunes,False,Maritimo,Sporting,0.003634690000000001
2387289611.0,271.0,22.0,50.0,296.0,54.075,51.476000000000006,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,108055.0,46.305000000000014,46.376000000000005,,,,,,,,,,9.0,Islam Slimani,False,Maritimo,Sporting,-0.0018268500000000014
,,22.0,50.0,,46.305000000000014,46.376000000000005,,,Carry,,,,,408962.0,45.675000000000004,44.54000000000001,,,,,,,,,,15.0,Manuel Ugarte,False,Maritimo,Sporting,0.0
2387289637.0,272.0,22.0,52.0,296.0,45.675000000000004,44.54000000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Angle', 'Length', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,408962.0,48.405,18.156000000000002,,,,,,,,,,15.0,Manuel Ugarte,False,Maritimo,Sporting,0.0
,,22.0,52.0,,48.405,18.156000000000002,,,Carry,,,,,395992.0,61.95,12.988,,,,,,,,,,25.0,Gonçalo Inácio,True,Maritimo,Sporting,0.0018268500000000014
2387289661.0,273.0,22.0,56.0,296.0,61.95,12.988,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'Angle', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,395992.0,75.28500000000001,7.208000000000001,,,,,,,,,,25.0,Gonçalo Inácio,False,Maritimo,Sporting,0.005103159999999999
,,22.0,56.0,,75.28500000000001,7.208000000000001,,,Carry,,,,,362352.0,78.855,5.372000000000001,,,,,,,,,,24.0,Pedro Porro,False,Maritimo,Sporting,0.0
2387289665.0,274.0,22.0,59.0,296.0,78.855,5.372000000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'StandingSave', 'Cross', 'PassEndY', 'PassEndX', 'Chipped', 'Angle', 'RightFoot']","[91, 137, 124, 126, 36, 37, 217, 218]",True,362352.0,84.94500000000001,12.852000000000002,,,,,,,,,,24.0,Pedro Porro,False,Maritimo,Sporting,0.008311429999999998
2387289667.0,153.0,23.0,0.0,264.0,13.65,57.39200000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'OtherBodyPart', 'StandingSave']",[91],True,329366.0,,,,,,,,,,,,,,,Maritimo,Sporting,
2387289691.0,154.0,23.0,2.0,264.0,3.99,45.288,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,74433.0,,,,,,,,,,,,,,,Maritimo,Sporting,
2387290613.0,158.0,24.0,31.0,264.0,15.959999999999999,48.21200000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'Angle', 'Longball', 'PassEndY', 'Length', 'KeeperThrow', 'Zone']","[91, 36, 37, 216, 218]",True,74433.0,61.32,68.0,,,,,,,,,,,,True,Maritimo,Sporting,0.004958509999999999
2387290641.0,279.0,24.0,37.0,296.0,50.19,0.0,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'ThrowIn', 'Zone', 'PassEndX', 'PassEndY']","[91, 212, 35, 37, 216]",True,362352.0,38.955000000000005,11.56,,,,,,,,,,24.0,Pedro Porro,False,Maritimo,Sporting,-0.00033624999999999974
2387290651.0,280.0,24.0,40.0,296.0,38.955000000000005,11.56,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Length', 'StandingSave', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,395992.0,37.8,30.464,,,,,,,,,,25.0,Gonçalo Inácio,False,Maritimo,Sporting,0.0004792700000000004
2387290687.0,281.0,24.0,42.0,296.0,37.8,30.464,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'PassEndY', 'Zone', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,71268.0,40.53,44.88,,,,,,,,,,4.0,Sebastián Coates,False,Maritimo,Sporting,6.527999999999916e-05
