id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2485862651.0,2.0,0.0,0.0,251,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Santa Clara,Estoril,
2485862655.0,2.0,0.0,0.0,2188,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Santa Clara,Estoril,
2485876397.0,787.0,0.0,0.0,2188,0.0,0.0,8.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Santa Clara,Estoril,
2485876403.0,677.0,0.0,0.0,251,0.0,0.0,8.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Santa Clara,Estoril,
2485851537.0,1.0,0.0,0.0,251,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'TeamPlayerFormation', 'TeamFormation', 'InvolvedPlayers', 'JerseyNumber', 'PlayerPosition']",[],False,,,,,,,,,,,,,,,,Santa Clara,Estoril,
2485851677.0,1.0,0.0,0.0,2188,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'InvolvedPlayers', 'PlayerPosition', 'TeamPlayerFormation', 'TeamFormation', 'JerseyNumber']",[],False,,,,,,,,,,,,,,,,Santa Clara,Estoril,
2485862661.0,3.0,0.0,0.0,251,52.71000000000001,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,449875.0,42.839999999999996,30.464,,,,,,,,,,19.0,Bruno Almeida,False,Santa Clara,Estoril,-0.004268819999999998
2485862677.0,4.0,0.0,3.0,251,42.839999999999996,30.464,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Angle', 'PassEndX', 'PassEndY', 'Length', 'Zone', 'Chipped']","[91, 120, 124, 128, 36, 37, 217, 218]",True,378828.0,77.59500000000001,68.0,,,,,,,,,,20.0,Adriano,True,Santa Clara,Estoril,
2485862751.0,4.0,0.0,16.0,2188,34.755,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'Zone', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[91, 212, 36, 37, 216]",True,447025.0,47.145,4.760000000000001,,,,,,,,,,,,False,Santa Clara,Estoril,0.0027068500000000002
2485862753.0,5.0,0.0,19.0,2188,47.145,4.760000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,436624.0,,,,,,,,,,,,,,,Santa Clara,Estoril,
2485862761.0,6.0,0.0,21.0,2188,46.725,16.864,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Angle', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,255151.0,40.425000000000004,9.316,,,,,,,,,,,,False,Santa Clara,Estoril,-0.0016982100000000003
2485862783.0,7.0,0.0,22.0,2188,40.95,7.684000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,421892.0,36.225,1.292,,,,,,,,,,,,False,Santa Clara,Estoril,0.0
2485862811.0,8.0,0.0,26.0,2188,36.330000000000005,1.972,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'Foul', 'Offensive', 'OppositeRelatedEvent']","[91, 63]",True,447025.0,,,,,,,,,,,,,,,Santa Clara,Estoril,
2485862799.0,6.0,0.0,26.0,251,68.67000000000002,66.028,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'Foul', 'Zone', 'Defensive']",[64],False,422200.0,,,,,,,,,,,,10.0,Ricardinho,,Santa Clara,Estoril,
2485862841.0,9.0,0.0,39.0,2188,40.425000000000004,4.0120000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'FreekickTaken', 'Angle', 'Length', 'Longball']","[91, 117, 127, 132, 35, 37, 215, 218]",True,447025.0,30.555000000000003,40.93600000000001,,,,,,,,,,,,False,Santa Clara,Estoril,6.108999999999976e-05
2485862855.0,10.0,0.0,42.0,2188,30.135,41.548,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,421890.0,29.19,21.692,,,,,,,,,,,,False,Santa Clara,Estoril,-0.0002191399999999996
2485862865.0,11.0,0.0,46.0,2188,35.805,19.040000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,121720.0,36.015,41.548,,,,,,,,,,,,False,Santa Clara,Estoril,-6.527999999999916e-05
2485862879.0,12.0,0.0,50.0,2188,37.275,40.732,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Angle', 'PassEndX', 'Chipped', 'Zone', 'PassEndY', 'Length']","[91, 120, 124, 128, 36, 37, 217, 218]",True,421890.0,73.5,68.0,,,,,,,,,,,,True,Santa Clara,Estoril,
2485862899.0,8.0,1.0,0.0,251,32.13,0.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'ThrowIn', 'PassEndX', 'Angle', 'Longball']","[91, 212, 35, 37, 215]",True,92825.0,30.240000000000002,23.46,,,,,,,,,,95.0,Pierre Sagna,False,Santa Clara,Estoril,0.0013280300000000009
,,1.0,0.0,251,30.240000000000002,23.46,,,Carry,,,,,416885.0,30.240000000000002,25.16,,,,,,,,,,80.0,Victor Bobsin,False,Santa Clara,Estoril,0.0
2485862907.0,10.0,1.0,4.0,251,30.240000000000002,25.16,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'Chipped', 'Longball', 'PassEndY', 'PassEndX', 'Zone']","[91, 120, 124, 128, 36, 37, 216, 218]",True,416885.0,63.63,68.0,,,,,,,,,,80.0,Victor Bobsin,True,Santa Clara,Estoril,
2485862943.0,15.0,1.0,12.0,2188,40.425000000000004,0.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Angle', 'PassEndY', 'Length', 'Zone', 'ThrowIn', 'PassEndX']","[91, 212, 35, 37, 215]",True,447025.0,11.025,11.56,,,,,,,,,,,,False,Santa Clara,Estoril,-0.0024767800000000013
2485862953.0,16.0,1.0,18.0,2188,7.14,15.844000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,121720.0,11.55,37.06,,,,,,,,,,,,False,Santa Clara,Estoril,0.0033265000000000005
2485862975.0,17.0,1.0,23.0,2188,15.015,35.224000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,331191.0,20.16,18.428,,,,,,,,,,,,False,Santa Clara,Estoril,-0.0008141799999999994
2485862981.0,18.0,1.0,29.0,2188,33.81,16.184,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,121720.0,28.875,43.996,,,,,,,,,,,,False,Santa Clara,Estoril,0.00050972
2485862989.0,19.0,1.0,31.0,2188,28.665000000000003,44.064,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,421890.0,33.6,65.48400000000001,,,,,,,,,,,,False,Santa Clara,Estoril,-0.0013280300000000009
2485863003.0,20.0,1.0,34.0,2188,35.28,65.688,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,407140.0,62.475,65.62,,,,,,,,,,,,True,Santa Clara,Estoril,0.0061879299999999995
