id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,cardType,blockedX,blockedY,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2457613605.0,2.0,0.0,0.0,251,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Santa Clara,
2457613575.0,2.0,0.0,0.0,107,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Santa Clara,
2457669059.0,790.0,0.0,0.0,251,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Santa Clara,
2457669065.0,867.0,0.0,0.0,107,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Santa Clara,
2457567375.0,1.0,0.0,0.0,251,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamPlayerFormation', 'InvolvedPlayers', 'PlayerPosition', 'JerseyNumber', 'TeamFormation', 'CaptainPlayerId']",[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Santa Clara,
2457567941.0,1.0,0.0,0.0,107,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'TeamFormation', 'TeamPlayerFormation', 'PlayerPosition', 'JerseyNumber', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Santa Clara,
2457613631.0,3.0,0.0,0.0,107,52.5,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'Zone', 'PassEndY', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,380620.0,42.73500000000001,36.448,,,,,,,,,,,,False,Vitoria de Guimaraes,Santa Clara,-0.002219519999999999
2457613705.0,4.0,0.0,2.0,107,42.525,37.876000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Zone', 'StandingSave', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,70967.0,36.75,61.540000000000006,,,,,,,,,,,,False,Vitoria de Guimaraes,Santa Clara,-0.0013637900000000001
2457613807.0,5.0,0.0,5.0,107,36.435,59.228,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'StandingSave', 'PassEndY', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,408432.0,29.925,44.744,,,,,,,,,,,,False,Vitoria de Guimaraes,Santa Clara,-0.0010425699999999996
2457613857.0,6.0,0.0,10.0,107,32.865,37.264,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'StandingSave', 'PassEndY', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,432629.0,33.285000000000004,16.592,,,,,,,,,,,,False,Vitoria de Guimaraes,Santa Clara,-0.0007288599999999996
2457613871.0,7.0,0.0,13.0,107,36.225,9.112,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndY', 'Zone', 'Chipped', 'Offensive', 'OppositeRelatedEvent', 'PassEndX', 'Length', 'Angle']","[91, 118, 120, 29, 124, 36, 38, 216, 218]",True,454565.0,37.589999999999996,7.752000000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Santa Clara,
2457613941.0,3.0,0.0,13.0,251,72.87,51.068,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Zone', 'Defensive']","[91, 60]",True,422200.0,,,,,,,,,,,,10.0,Ricardinho,,Vitoria de Guimaraes,Santa Clara,
2457614005.0,9.0,0.0,19.0,107,65.10000000000001,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle', 'ThrowIn']","[91, 212, 35, 37, 216]",True,435125.0,64.78500000000001,6.256,,,,,,,,,,,,False,Vitoria de Guimaraes,Santa Clara,0.0
2457614033.0,10.0,0.0,20.0,107,64.78500000000001,6.256,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Zone', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,135638.0,63.315,3.128,,,,,,,,,,,,False,Vitoria de Guimaraes,Santa Clara,0.0
2457614103.0,12.0,0.0,23.0,107,58.38,6.732000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent', 'Foul']","[91, 63]",True,435125.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Santa Clara,
2457614097.0,6.0,0.0,23.0,251,46.62,61.268,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Defensive', 'StandingSave', 'Zone', 'OppositeRelatedEvent', 'Foul']",[64],False,281935.0,,,,,,,,,,,,7.0,Allano,,Vitoria de Guimaraes,Santa Clara,
