id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,cardType,isOwnGoal,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2551796213.0,196.0,14.0,18.0,122,34.65,0.0,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'ThrowIn', 'Angle', 'PassEndX']","[91, 212, 35, 37, 215]",True,422313.0,22.995,12.444,,,,,,,,,,,79.0,Pedro Malheiro,False,Boavista,Braga,-0.0003527700000000005
,,14.0,18.0,122,22.995,12.444,,,Carry,,,,,423077.0,8.925,11.832,,,,,,,,,,,26.0,Rodrigo Abascal,False,Boavista,Braga,-0.0019230999999999996
2551796235.0,197.0,14.0,22.0,122,8.925,11.832,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'Longball', 'Angle']","[91, 117, 127, 36, 37, 215, 218]",True,423077.0,29.19,42.772000000000006,,,,,,,,,,,26.0,Rodrigo Abascal,False,Boavista,Braga,0.0023187300000000015
,,14.0,22.0,122,29.19,42.772000000000006,,,Carry,,,,,423076.0,41.37,49.368,,,,,,,,,,,42.0,Gaïus Makouta,True,Boavista,Braga,0.0015871199999999992
2551796287.0,198.0,14.0,28.0,122,41.37,49.368,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave']","[91, 120, 29, 36, 38, 217, 218]",True,423076.0,70.56,43.316,,,,,,,,,,,42.0,Gaïus Makouta,True,Boavista,Braga,
2551796325.0,138.0,14.0,30.0,288,29.294999999999998,21.624000000000002,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,83475.0,,,,,,,,,,,,,,,,Boavista,Braga,
2551796361.0,139.0,14.0,30.0,288,29.294999999999998,21.624000000000002,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'StandingSave', 'PassEndX', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,83475.0,34.86000000000001,4.352,,,,,,,,,,,,,False,Boavista,Braga,-0.0013280300000000009
2551796411.0,140.0,14.0,33.0,288,34.86000000000001,4.42,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,384566.0,57.12,4.216,,,,,,,,,,,,,True,Boavista,Braga,0.004959369999999999
2551796431.0,141.0,14.0,34.0,288,56.7,4.352,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,283362.0,47.98500000000001,2.924,,,,,,,,,,,,,False,Boavista,Braga,-0.002252519999999999
2551796483.0,142.0,14.0,35.0,288,48.089999999999996,3.3320000000000003,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,384566.0,55.545,15.64,,,,,,,,,,,,,False,Boavista,Braga,0.003634690000000001
2551796515.0,143.0,14.0,35.0,288,55.545,15.436,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,127130.0,43.260000000000005,16.592,,,,,,,,,,,,,False,Boavista,Braga,-0.003970940000000001
2551796587.0,144.0,14.0,38.0,288,43.260000000000005,16.592,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,81928.0,27.825000000000003,36.720000000000006,,,,,,,,,,,,,False,Boavista,Braga,-0.00082343
2551796673.0,145.0,14.0,43.0,288,35.805,49.028,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Length', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,422882.0,45.045,65.48400000000001,,,,,,,,,,,,,False,Boavista,Braga,-0.0002082999999999998
2551796797.0,146.0,14.0,48.0,288,44.52,64.464,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Zone', 'Longball', 'Angle']","[91, 117, 127, 35, 38, 215, 218]",True,439440.0,19.95,43.724000000000004,,,,,,,,,,,,,False,Boavista,Braga,-0.0024703999999999993
2551796833.0,147.0,14.0,52.0,288,23.835,38.89600000000001,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,296521.0,25.515,25.364,,,,,,,,,,,,,False,Boavista,Braga,-0.00015244999999999842
2551796903.0,148.0,14.0,55.0,288,25.62,24.48,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,83475.0,27.3,33.524,,,,,,,,,,,,,False,Boavista,Braga,0.0013107199999999996
2551796993.0,149.0,14.0,57.0,288,28.455000000000002,35.224000000000004,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Zone', 'Angle', 'Length', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,81928.0,33.18,51.952000000000005,,,,,,,,,,,,,False,Boavista,Braga,-0.0007288600000000013
2551797037.0,150.0,15.0,2.0,288,40.635000000000005,53.108,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY', 'StandingSave', 'Longball']","[91, 120, 124, 128, 36, 38, 217, 218]",True,422882.0,83.265,52.36000000000001,,,,,,,,,,,,,True,Boavista,Braga,
2551797049.0,199.0,15.0,5.0,122,23.1,16.32,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'Length', 'Head', 'PassEndX', 'Zone', 'PassEndY']","[91, 94, 95, 57, 215]",True,333946.0,20.580000000000002,6.800000000000001,,,,,,,,,,,2.0,Reggie Cannon,,Boavista,Braga,
2551797191.0,151.0,15.0,11.0,288,77.49,64.804,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Length', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,439440.0,100.275,62.220000000000006,,,,,,,,,,,,,True,Boavista,Braga,0.016704609999999998
2551797201.0,152.0,15.0,16.0,288,97.33500000000001,59.50000000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'OppositeRelatedEvent', 'Offensive', 'Zone']","[91, 53]",True,117980.0,,,,,,,,,,,,,,,,Boavista,Braga,
2551797185.0,200.0,15.0,16.0,122,7.665,8.5,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent', 'StandingSave']","[91, 142]",True,333946.0,,,,,,,,,,,,,2.0,Reggie Cannon,,Boavista,Braga,
2551797241.0,153.0,15.0,17.0,288,92.29500000000002,54.944,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Length', 'Zone', 'Angle', 'PassEndX', 'PassEndY']","[91, 120, 29, 35, 38, 217, 218]",True,117980.0,80.22000000000001,52.768,,,,,,,,,,,,,False,Boavista,Braga,
2551797209.0,201.0,15.0,17.0,122,20.475,14.620000000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,374830.0,,,,,,,,,,,,,8.0,Bruno Lourenço,,Boavista,Braga,
,,15.0,17.0,122,20.475,14.620000000000001,,,Carry,,,,,374830.0,27.405,5.168,,,,,,,,,,,8.0,Bruno Lourenço,False,Boavista,Braga,0.0003527700000000005
2551797265.0,202.0,15.0,20.0,122,27.405,5.168,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent', 'StandingSave']","[91, 53]",True,374830.0,,,,,,,,,,,,,8.0,Bruno Lourenço,,Boavista,Braga,
2551797313.0,154.0,15.0,20.0,288,77.59500000000001,62.83200000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent', 'StandingSave']","[91, 143]",True,322689.0,,,,,,,,,,,,,,,,Boavista,Braga,
2551797321.0,155.0,15.0,21.0,288,73.29,63.988,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,322689.0,,,,,,,,,,,,,,,,Boavista,Braga,
2551797469.0,156.0,15.0,24.0,288,75.17999999999999,60.79200000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,322689.0,79.69500000000001,55.01200000000001,,,,,,,,,,,,,False,Boavista,Braga,0.008311429999999998
2551797503.0,157.0,15.0,31.0,288,80.64,56.984,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Length', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,117980.0,74.025,62.15200000000001,,,,,,,,,,,,,False,Boavista,Braga,-0.008311429999999998
2551797567.0,158.0,15.0,33.0,288,74.025,61.81200000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'Zone', 'PassEndX', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,439440.0,64.26,55.624,,,,,,,,,,,,,False,Boavista,Braga,-0.0025178200000000005
2551797619.0,159.0,15.0,34.0,288,64.155,55.624,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length', 'StandingSave']","[91, 119, 117, 30, 124, 205, 36, 37, 217, 218]",True,422882.0,86.73,60.588,,,,,,,,,,,,,True,Boavista,Braga,0.00885965
2551797659.0,160.0,15.0,40.0,288,76.54500000000002,58.61600000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'Angle', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,117980.0,63.0,43.928,,,,,,,,,,,,,False,Boavista,Braga,-0.004663889999999997
2551797717.0,161.0,15.0,43.0,288,62.160000000000004,43.928,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,81928.0,59.745000000000005,21.080000000000002,,,,,,,,,,,,,False,Boavista,Braga,-0.002495360000000002
2551797745.0,162.0,15.0,45.0,288,63.21000000000001,17.408,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,83475.0,73.92000000000002,5.236000000000001,,,,,,,,,,,,,False,Boavista,Braga,0.0018699699999999986
2551797821.0,163.0,15.0,47.0,288,73.5,5.44,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,384566.0,77.59500000000001,19.380000000000003,,,,,,,,,,,,,True,Boavista,Braga,0.002901110000000002
2551797861.0,164.0,15.0,49.0,288,76.33500000000001,17.408,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'Angle', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,81928.0,73.29,9.928,,,,,,,,,,,,,False,Boavista,Braga,-0.00010719000000000353
2551797921.0,165.0,15.0,54.0,288,77.7,24.344,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'Zone', 'StandingSave']","[91, 119, 117, 30, 35, 37, 216, 218]",True,384566.0,63.63,44.676,,,,,,,,,,,,,False,Boavista,Braga,-0.0047710800000000005
2551797983.0,166.0,15.0,58.0,288,66.045,51.884,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,439440.0,70.35000000000001,43.724000000000004,,,,,,,,,,,,,False,Boavista,Braga,0.005418930000000002
2551798045.0,167.0,16.0,0.0,288,70.35000000000001,43.248000000000005,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Zone', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,117980.0,60.58500000000001,43.724000000000004,,,,,,,,,,,,,False,Boavista,Braga,-0.0072664400000000025
2551798055.0,168.0,16.0,1.0,288,61.005,42.772000000000006,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,322689.0,47.67,35.02,,,,,,,,,,,,,False,Boavista,Braga,-0.0020099799999999998
2551798083.0,169.0,16.0,3.0,288,47.775,35.02,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndX', 'PassEndY', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,422882.0,56.80500000000001,18.564,,,,,,,,,,,,,False,Boavista,Braga,0.0020099799999999998
2551798103.0,170.0,16.0,5.0,288,57.75,18.428,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,83475.0,68.46000000000001,5.032000000000001,,,,,,,,,,,,,False,Boavista,Braga,0.000594639999999997
2551798121.0,171.0,16.0,8.0,288,68.565,4.964,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,81928.0,76.755,13.396,,,,,,,,,,,,,True,Boavista,Braga,0.006564610000000002
2551798139.0,172.0,16.0,9.0,288,76.33500000000001,13.600000000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,384566.0,71.61,7.208,,,,,,,,,,,,,False,Boavista,Braga,-0.0027939199999999983
2551798171.0,173.0,16.0,10.0,288,71.505,7.208,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,283362.0,81.27000000000001,19.040000000000003,,,,,,,,,,,,,True,Boavista,Braga,0.007330730000000001
2551798215.0,174.0,16.0,12.0,288,81.9,18.972,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'Zone', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,372828.0,82.215,26.384,,,,,,,,,,,,,False,Boavista,Braga,0.0065612399999999994
2551798289.0,175.0,16.0,13.0,288,82.215,26.384,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,127130.0,84.63,53.924,,,,,,,,,,,,,False,Boavista,Braga,-0.005580540000000002
2551798301.0,176.0,16.0,21.0,288,95.44500000000001,51.884,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Angle', 'PassEndY', 'Zone', 'StandingSave']","[91, 120, 29, 36, 38, 217, 218]",True,439440.0,96.915,45.15200000000001,,,,,,,,,,,,,False,Boavista,Braga,
2551798443.0,203.0,16.0,22.0,122,7.875,23.12,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'Length', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX']","[91, 94, 95, 215]",True,422313.0,28.35,11.356,,,,,,,,,,,79.0,Pedro Malheiro,,Boavista,Braga,
2551798425.0,177.0,16.0,22.0,288,70.875,52.156000000000006,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,117980.0,67.41000000000001,47.53200000000001,,,,,,,,,,,,,False,Boavista,Braga,-0.004663889999999997
2551798453.0,178.0,16.0,30.0,288,64.05,45.288,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,322689.0,51.87,41.412,,,,,,,,,,,,,False,Boavista,Braga,-0.004505340000000002
2551798493.0,179.0,16.0,32.0,288,50.714999999999996,38.352000000000004,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'PassEndX', 'StandingSave', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,422882.0,48.93000000000001,22.1,,,,,,,,,,,,,False,Boavista,Braga,-0.0005547
2551798535.0,180.0,16.0,34.0,288,48.93000000000001,22.1,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Length', 'Zone', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,83475.0,58.17,10.744000000000002,,,,,,,,,,,,,False,Boavista,Braga,0.0018268500000000014
2551798659.0,181.0,16.0,38.0,288,56.910000000000004,11.424000000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,81928.0,49.245,40.120000000000005,,,,,,,,,,,,,False,Boavista,Braga,-0.0012721500000000014
2551798685.0,182.0,16.0,44.0,288,63.73500000000001,47.19200000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Angle', 'Length', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,422882.0,77.59500000000001,49.368,,,,,,,,,,,,,True,Boavista,Braga,0.0047710800000000005
2551798729.0,183.0,16.0,46.0,288,77.59500000000001,49.028,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,117980.0,80.01,41.752,,,,,,,,,,,,,False,Boavista,Braga,0.010990859999999998
2551798785.0,184.0,16.0,48.0,288,79.485,44.88,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Offensive', 'StandingSave', 'OppositeRelatedEvent', 'Zone']","[91, 54]",True,372828.0,,,,,,,,,,,,,,,,Boavista,Braga,
2551798731.0,204.0,16.0,48.0,122,25.515,23.12,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']",[55],False,422313.0,,,,,,,,,,,,,79.0,Pedro Malheiro,,Boavista,Braga,
2551798841.0,185.0,16.0,51.0,288,83.05499999999999,49.164,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,372828.0,77.59500000000001,61.948,,,,,,,,,,,,,False,Boavista,Braga,-0.007330730000000001
2551798883.0,186.0,16.0,54.0,288,76.965,55.35200000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,439440.0,72.34500000000001,44.132000000000005,,,,,,,,,,,,,False,Boavista,Braga,0.00010719000000000353
2551798921.0,187.0,16.0,56.0,288,71.715,44.064,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,322689.0,75.60000000000001,43.316,,,,,,,,,,,,,False,Boavista,Braga,0.0
2551798939.0,188.0,16.0,56.0,288,76.755,43.248000000000005,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,127130.0,71.925,48.416000000000004,,,,,,,,,,,,,False,Boavista,Braga,0.0
2551798973.0,189.0,16.0,58.0,288,75.81,48.348,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'Length', 'PassEndY', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,322689.0,94.815,55.148,,,,,,,,,,,,,False,Boavista,Braga,0.016547519999999996
2551798985.0,190.0,17.0,0.0,288,96.075,55.624,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Cross', 'PassEndX', 'Zone', 'Length', 'StandingSave', 'PassEndY', 'Angle', 'LeftFoot']","[91, 138, 126, 35, 38, 217, 218]",True,439440.0,94.08,28.492,,,,,,,,,,,,,True,Boavista,Braga,
2551798991.0,205.0,17.0,1.0,122,10.08,38.148,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,454408.0,,,,,,,,,,,,,70.0,Sopuruchukwu Onyemaechi,,Boavista,Braga,
,,17.0,1.0,122,10.08,38.148,,,Carry,,,,,454408.0,15.33,48.96,,,,,,,,,,,70.0,Sopuruchukwu Onyemaechi,False,Boavista,Braga,-0.0010497700000000002
2551799075.0,206.0,17.0,4.0,122,15.33,48.96,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Defensive', 'Foul', 'Zone']","[91, 63]",True,454408.0,,,,,,,,,,,,,70.0,Sopuruchukwu Onyemaechi,,Boavista,Braga,
2551799085.0,191.0,17.0,4.0,288,89.67000000000002,19.040000000000003,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'OppositeRelatedEvent', 'Foul', 'Zone', 'Offensive']",[64],False,372828.0,,,,,,,,,,,,,,,,Boavista,Braga,
2551799149.0,192.0,17.0,11.0,288,0.0,0.0,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Card,Successful,"['Yellow', 'Foul']",[65],False,372828.0,,,,,,,,,,"{'value': 31, 'displayName': 'Yellow'}",,,,,,Boavista,Braga,
2551799629.0,207.0,17.0,43.0,122,14.175,47.53200000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'FreekickTaken', 'Length', 'PassEndY', 'Angle', 'StandingSave']","[91, 117, 30, 132, 36, 38, 215, 218]",True,423077.0,31.290000000000003,34.0,,,,,,,,,,,26.0,Rodrigo Abascal,False,Boavista,Braga,0.0015463100000000004
2551799639.0,208.0,17.0,45.0,122,31.290000000000003,34.0,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'PassEndY', 'PassEndX', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,318429.0,44.31,23.528000000000002,,,,,,,,,,,24.0,Sebastián Pérez,False,Boavista,Braga,0.0029675199999999995
2551799673.0,209.0,17.0,48.0,122,44.31,23.528000000000002,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'Length', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,374830.0,34.545,7.752000000000001,,,,,,,,,,,8.0,Bruno Lourenço,False,Boavista,Braga,-0.00451469
,,17.0,48.0,122,34.545,7.752000000000001,,,Carry,,,,,422313.0,39.9,9.588000000000001,,,,,,,,,,,79.0,Pedro Malheiro,False,Boavista,Braga,0.0023706000000000005
2551799711.0,210.0,17.0,51.0,122,39.9,9.588000000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'StandingSave', 'PassEndY', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,422313.0,26.565,23.12,,,,,,,,,,,79.0,Pedro Malheiro,False,Boavista,Braga,-0.0010425699999999996
2551799759.0,211.0,17.0,53.0,122,26.565,23.12,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,333946.0,25.200000000000003,39.712,,,,,,,,,,,2.0,Reggie Cannon,False,Boavista,Braga,-0.0009391300000000016
2551799827.0,212.0,17.0,56.0,122,24.675,39.984,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Angle', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,423077.0,33.705000000000005,61.744,,,,,,,,,,,26.0,Rodrigo Abascal,False,Boavista,Braga,-0.0003888999999999993
,,17.0,56.0,122,33.705000000000005,61.744,,,Carry,,,,,454408.0,39.06,64.26,,,,,,,,,,,70.0,Sopuruchukwu Onyemaechi,False,Boavista,Braga,0.0014860800000000007
2551800009.0,213.0,18.0,0.0,122,39.06,64.26,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Chipped', 'PassEndY', 'Zone', 'Length', 'Longball', 'PassEndX']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,454408.0,97.755,6.188000000000001,,,,,,,,,,,70.0,Sopuruchukwu Onyemaechi,True,Boavista,Braga,0.026663229999999996
,,18.0,0.0,122,97.755,6.188000000000001,,,Carry,,,,,91775.0,100.38,6.664000000000001,,,,,,,,,,,21.0,Salvador Agra,False,Boavista,Braga,0.0
