id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,goalMouthZ,goalMouthY,isShot,isGoal,relatedEventId,relatedPlayerId,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
2476603645.0,99.0,12.0,36.0,122,9.450000000000001,31.076000000000004,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'PassEndX', 'Head', 'Zone', 'PassEndY', 'Length']","[91, 94, 95, 57, 215]",True,120590.0,26.880000000000003,30.328000000000003,,,,,,,,,,23.0,Vincent Sasso,,Vitoria de Guimaraes,Boavista,
2476603677.0,147.0,12.0,38.0,107,82.53,38.012,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['RightFoot', 'Zone', 'GoalMouthY', 'GoalMouthZ', 'StandingSave', 'FromCorner', 'OutOfBoxCentre']","[91, 7, 10, 89, 2, 5, 12]",True,432629.0,,,,4.2,41.2,True,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476603845.0,101.0,12.0,57.0,122,5.04,29.376000000000005,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'GoalKick', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,35211.0,9.240000000000002,17.612000000000002,,,,,,,,,,1.0,Bracali,False,Vitoria de Guimaraes,Boavista,0.0003668899999999999
2476603851.0,102.0,13.0,0.0,122,9.240000000000002,17.612000000000002,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,333946.0,12.285,5.236000000000001,,,,,,,,,,2.0,Reggie Cannon,False,Vitoria de Guimaraes,Boavista,-0.00198129
2476603887.0,103.0,13.0,2.0,122,12.39,4.828,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'PassEndY', 'Length', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,422313.0,26.880000000000003,4.148,,,,,,,,,,79.0,Pedro Malheiro,False,Vitoria de Guimaraes,Boavista,0.00198043
,,13.0,2.0,122,26.880000000000003,4.148,,,Carry,,,,,318429.0,27.930000000000003,2.72,,,,,,,,,,24.0,Sebastián Pérez,False,Vitoria de Guimaraes,Boavista,0.0
2476603931.0,104.0,13.0,4.0,122,27.930000000000003,2.72,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 118, 120, 29, 36, 37, 215, 218]",True,318429.0,34.964999999999996,3.2640000000000002,,,,,,,,,,24.0,Sebastián Pérez,False,Vitoria de Guimaraes,Boavista,
2476604045.0,150.0,13.0,5.0,107,72.24,65.756,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,447235.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476603933.0,105.0,13.0,9.0,122,57.12,2.788,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'Zone', 'Foul', 'OppositeRelatedEvent']","[91, 63]",True,423601.0,,,,,,,,,,,,59.0,Martim Tavares,,Vitoria de Guimaraes,Boavista,
2476603951.0,149.0,13.0,9.0,107,47.88,65.212,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'Defensive', 'Zone', 'OppositeRelatedEvent']",[64],False,432629.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476604135.0,106.0,13.0,27.0,122,47.145,5.644000000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'PassEndX', 'FreekickTaken', 'Length', 'PassEndY']","[91, 117, 30, 132, 35, 37, 216, 218]",True,318429.0,38.43,12.24,,,,,,,,,,24.0,Sebastián Pérez,False,Vitoria de Guimaraes,Boavista,-0.00033624999999999974
2476604159.0,107.0,13.0,29.0,122,38.010000000000005,12.24,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,333946.0,30.345,32.844,,,,,,,,,,2.0,Reggie Cannon,False,Vitoria de Guimaraes,Boavista,-0.00082343
2476604187.0,108.0,13.0,32.0,122,30.345,32.164,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'PassEndX', 'Zone', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,120590.0,34.33500000000001,15.64,,,,,,,,,,23.0,Vincent Sasso,False,Vitoria de Guimaraes,Boavista,0.00082343
,,13.0,32.0,122,34.33500000000001,15.64,,,Carry,,,,,333946.0,35.7,14.484000000000002,,,,,,,,,,2.0,Reggie Cannon,False,Vitoria de Guimaraes,Boavista,0.0015522899999999996
2476604231.0,109.0,13.0,35.0,122,35.7,14.484000000000002,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Chipped', 'PassEndX', 'Longball', 'Zone', 'StandingSave', 'Length', 'PassEndY']","[91, 120, 124, 128, 36, 37, 216, 218]",True,333946.0,68.67000000000002,45.628,,,,,,,,,,2.0,Reggie Cannon,True,Vitoria de Guimaraes,Boavista,
2476604249.0,151.0,13.0,38.0,107,37.17,22.032,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[197, 200]",False,435125.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476604233.0,110.0,13.0,38.0,122,67.83,45.967999999999996,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[198, 199]",False,280768.0,,,,,,,,,,,,7.0,Kenji Gorré,,Vitoria de Guimaraes,Boavista,
2476604263.0,152.0,13.0,38.0,107,37.905,22.032,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'HeadPass', 'Length', 'PassEndX']","[91, 117, 30, 139, 35, 37, 215, 218]",True,435125.0,32.13,25.636000000000003,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,-0.0013679799999999995
2476604289.0,153.0,13.0,39.0,107,32.13,25.636000000000003,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'Length', 'PassEndX', 'PassEndY', 'HeadPass']","[91, 118, 120, 29, 139, 36, 37, 216, 218]",True,408432.0,39.27,30.396000000000004,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,
2476604335.0,111.0,13.0,41.0,122,66.15,34.0,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'Zone', 'Angle', 'PassEndY', 'Length', 'PassEndX']","[91, 120, 29, 139, 36, 37, 216, 218]",True,374830.0,68.04,43.656000000000006,,,,,,,,,,8.0,Bruno Lourenço,False,Vitoria de Guimaraes,Boavista,
2476604323.0,154.0,13.0,43.0,107,36.330000000000005,20.808000000000003,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive', 'Foul']","[91, 63]",True,435125.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476604341.0,112.0,13.0,43.0,122,68.67000000000002,47.19200000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'Zone', 'OppositeRelatedEvent', 'Defensive']",[64],False,280768.0,,,,,,,,,,,,7.0,Kenji Gorré,,Vitoria de Guimaraes,Boavista,
2476604451.0,155.0,13.0,51.0,107,35.385000000000005,17.68,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'FreekickTaken', 'PassEndX', 'Zone', 'PassEndY', 'Length', 'StandingSave']","[91, 117, 30, 132, 35, 37, 215, 218]",True,408432.0,31.919999999999998,28.356000000000005,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,-0.0013679799999999995
2476604485.0,156.0,13.0,54.0,107,31.919999999999998,28.356000000000005,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'Zone', 'Length', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,432629.0,37.275,34.816,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.0013027000000000004
2476604521.0,157.0,13.0,57.0,107,38.745,39.848000000000006,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Length', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,70967.0,35.385000000000005,59.364000000000004,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,-0.0013637900000000001
2476604545.0,158.0,14.0,0.0,107,33.705000000000005,59.364000000000004,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,318502.0,29.61,38.624,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.0007288599999999996
2476604629.0,159.0,14.0,5.0,107,28.77,34.952,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,432629.0,13.23,36.788000000000004,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,-0.0004965400000000002
2476604643.0,160.0,14.0,8.0,107,11.445,41.752,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,107158.0,17.115000000000002,62.220000000000006,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,-0.002378680000000001
2476604679.0,161.0,14.0,11.0,107,18.794999999999998,63.784000000000006,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'StandingSave', 'Length', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,318502.0,36.12,58.004000000000005,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.0036986500000000012
2476604697.0,162.0,14.0,12.0,107,36.12,58.004000000000005,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Zone', 'Angle', 'PassEndX', 'LayOff']","[91, 117, 30, 35, 38, 215, 218]",True,319796.0,30.240000000000002,44.132000000000005,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,-0.0010425699999999996
2476604721.0,163.0,14.0,15.0,107,30.240000000000002,44.132000000000005,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,70967.0,34.230000000000004,38.42,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.00152184
2477155679.0,898.0,14.0,16.0,107,35.385000000000005,36.856,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Offensive', 'Zone', 'StandingSave']","[91, 53]",True,135638.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476604733.0,164.0,14.0,17.0,107,34.86000000000001,38.624,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone', 'Foul']","[91, 63]",True,135638.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476604735.0,113.0,14.0,17.0,122,70.14,29.376000000000005,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'OppositeRelatedEvent', 'Offensive', 'Zone']",[64],False,423601.0,,,,,,,,,,,,59.0,Martim Tavares,,Vitoria de Guimaraes,Boavista,
2476604937.0,165.0,14.0,25.0,107,35.07,40.732,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Zone', 'PassEndX', 'Angle', 'FreekickTaken']","[91, 117, 30, 132, 35, 38, 215, 218]",True,70967.0,29.19,32.232,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,-0.0013027000000000004
2476604953.0,166.0,14.0,29.0,107,29.294999999999998,32.844,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'StandingSave', 'PassEndY', 'PassEndX', 'Longball', 'Chipped']","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,432629.0,63.21000000000001,51.00000000000001,,,,,,,,,,,,True,Vitoria de Guimaraes,Boavista,0.007379709999999999
2476604967.0,167.0,14.0,32.0,107,64.26,51.952000000000005,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 120, 29, 36, 37, 217, 218]",True,319796.0,76.65,68.0,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,
2476605179.0,115.0,14.0,50.0,122,33.705000000000005,0.0,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'ThrowIn', 'PassEndY', 'PassEndX']","[91, 212, 36, 37, 216]",True,422313.0,39.795,4.148,,,,,,,,,,79.0,Pedro Malheiro,False,Vitoria de Guimaraes,Boavista,0.0014860800000000007
2476605181.0,116.0,14.0,51.0,122,39.375,3.6720000000000006,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,374830.0,,,,,,,,,,,,8.0,Bruno Lourenço,,Vitoria de Guimaraes,Boavista,
2476605205.0,117.0,14.0,54.0,122,37.38,3.5360000000000005,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'StandingSave', 'Angle', 'Zone', 'PassEndX']","[91, 118, 120, 29, 36, 37, 216, 218]",True,422313.0,41.895,6.936,,,,,,,,,,79.0,Pedro Malheiro,False,Vitoria de Guimaraes,Boavista,
2476606045.0,191.0,14.0,54.0,107,61.845,62.764,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,70967.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476605231.0,169.0,14.0,55.0,107,50.505,51.816,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Zone', 'Angle', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,432629.0,58.589999999999996,53.040000000000006,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.0022727300000000006
2476605237.0,170.0,14.0,56.0,107,58.589999999999996,53.040000000000006,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,135638.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476605261.0,118.0,14.0,57.0,122,47.145,13.260000000000002,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndX', 'Angle', 'Zone', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,318429.0,69.3,19.652,,,,,,,,,,24.0,Sebastián Pérez,True,Vitoria de Guimaraes,Boavista,0.010276999999999998
,,14.0,57.0,122,69.3,19.652,,,Carry,,,,,280768.0,76.44,22.304,,,,,,,,,,7.0,Kenji Gorré,True,Vitoria de Guimaraes,Boavista,0.0092007
2476605289.0,119.0,15.0,0.0,122,76.44,22.304,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Zone', 'StandingSave', 'Offensive', 'OppositeRelatedEvent']","[91, 54]",True,280768.0,,,,,,,,,,,,7.0,Kenji Gorré,,Vitoria de Guimaraes,Boavista,
2476605279.0,171.0,15.0,0.0,107,28.56,45.696000000000005,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']",[55],False,408432.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476605301.0,120.0,15.0,2.0,122,72.24,28.696000000000005,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Angle', 'Length']","[91, 120, 29, 36, 37, 217, 218]",True,280768.0,72.55499999999999,34.952,,,,,,,,,,7.0,Kenji Gorré,False,Vitoria de Guimaraes,Boavista,
2476605309.0,172.0,15.0,2.0,107,28.980000000000004,41.208000000000006,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,435125.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476605335.0,173.0,15.0,2.0,107,29.925,44.608,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,432629.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476605385.0,174.0,15.0,3.0,107,29.925,44.608,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,432629.0,39.480000000000004,22.236000000000004,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.0015871199999999992
2476605405.0,175.0,15.0,9.0,107,47.25,19.856,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'PassEndX', 'Angle', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,430413.0,59.010000000000005,8.636000000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.0018268500000000014
2476605433.0,176.0,15.0,11.0,107,60.58500000000001,8.092,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,435125.0,72.45,24.412,,,,,,,,,,,,True,Vitoria de Guimaraes,Boavista,0.00938644
2476605441.0,177.0,15.0,14.0,107,72.24,25.840000000000003,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'PassEndX', 'Angle', 'StandingSave']","[91, 119, 117, 30, 35, 37, 216, 218]",True,380620.0,60.27,28.628000000000004,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,-0.0038807899999999985
2476605473.0,178.0,15.0,16.0,107,59.535000000000004,29.172,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,135638.0,69.51,53.38,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.00711993
2476605501.0,179.0,15.0,18.0,107,72.765,56.71200000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'Angle', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,70967.0,81.69,62.83200000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.0035479100000000013
2476605505.0,180.0,15.0,21.0,107,82.425,63.71600000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'Length', 'Offensive', 'PassEndY', 'OppositeRelatedEvent', 'StandingSave', 'PassEndX']","[91, 120, 29, 35, 38, 217, 218]",True,447235.0,78.75,62.83200000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,
2476605515.0,121.0,15.0,21.0,122,21.21,5.916,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive', 'StandingSave']","[91, 60]",True,422313.0,,,,,,,,,,,,79.0,Pedro Malheiro,,Vitoria de Guimaraes,Boavista,
2476605665.0,182.0,15.0,37.0,107,68.985,68.0,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Longball', 'ThrowIn', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 212, 36, 38, 217]",True,447235.0,92.82000000000001,63.988,,,,,,,,,,,,True,Vitoria de Guimaraes,Boavista,0.01740012
2476605675.0,183.0,15.0,39.0,107,94.5,63.85200000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent', 'StandingSave']","[91, 53]",True,380620.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476605707.0,123.0,15.0,40.0,122,10.5,4.148,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'Defensive', 'StandingSave', 'Zone']","[91, 143]",True,422313.0,,,,,,,,,,,,79.0,Pedro Malheiro,,Vitoria de Guimaraes,Boavista,
2476605837.0,185.0,15.0,52.0,107,93.97500000000001,68.0,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'Length', 'ThrowIn', 'PassEndY']","[91, 212, 38, 217]",True,447235.0,93.97500000000001,61.81200000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.003075179999999997
2476605847.0,186.0,15.0,53.0,107,93.97500000000001,61.81200000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'PassEndY', 'Length', 'LayOff', 'Zone']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,319796.0,93.34500000000001,64.94,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.0
2476605865.0,187.0,15.0,54.0,107,93.34500000000001,64.94,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'StandingSave', 'Length', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,447235.0,87.465,63.376000000000005,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.0
2476605885.0,188.0,15.0,56.0,107,86.205,62.968,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,70967.0,85.78500000000001,56.168,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.013106799999999998
2476605897.0,189.0,15.0,57.0,107,85.78500000000001,56.168,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'StandingSave', 'PassEndX', 'Zone', 'Angle', 'Length']","[91, 120, 29, 36, 37, 217, 218]",True,135638.0,92.505,68.0,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,
2476606095.0,126.0,16.0,19.0,122,20.790000000000003,0.0,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'PassEndX', 'Zone', 'ThrowIn', 'Length', 'PassEndY', 'Angle']","[91, 212, 36, 37, 216]",True,333946.0,41.685,4.692,,,,,,,,,,2.0,Reggie Cannon,False,Vitoria de Guimaraes,Boavista,
2476606105.0,192.0,16.0,21.0,107,67.095,61.336000000000006,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Head', 'Zone']","[91, 101, 56]",True,447235.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476606115.0,193.0,16.0,22.0,107,40.214999999999996,51.952000000000005,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,432629.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476606163.0,194.0,16.0,25.0,107,36.75,50.184000000000005,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Angle', 'Length', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,432629.0,15.435,38.624,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,-0.0018645199999999997
2476606213.0,195.0,16.0,28.0,107,15.120000000000001,36.176,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Longball', 'Chipped', 'Length', 'PassEndY', 'Zone', 'PassEndX', 'Angle']","[91, 120, 124, 128, 36, 38, 216, 218]",True,107158.0,57.54,28.628000000000004,,,,,,,,,,,,True,Vitoria de Guimaraes,Boavista,
2476606225.0,127.0,16.0,31.0,122,46.725,37.80800000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[197, 200]",False,454408.0,,,,,,,,,,,,70.0,Bruno,,Vitoria de Guimaraes,Boavista,
2476606219.0,196.0,16.0,31.0,107,58.275000000000006,30.192,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[198, 199]",False,430413.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476606227.0,128.0,16.0,31.0,122,45.99,36.244,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'Head']",[91],True,454408.0,,,,,,,,,,,,70.0,Bruno,,Vitoria de Guimaraes,Boavista,
2476606659.0,131.0,16.0,32.0,122,30.87,35.836000000000006,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,120590.0,,,,,,,,,,,,23.0,Vincent Sasso,,Vitoria de Guimaraes,Boavista,
2476606331.0,198.0,16.0,37.0,107,92.715,28.560000000000002,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'Penalty', 'Zone', 'OppositeRelatedEvent', 'Foul']","[91, 136, 63]",True,380620.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476606321.0,129.0,16.0,37.0,122,12.285,39.440000000000005,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent', 'Penalty', 'StandingSave', 'Foul']","[134, 64]",False,120590.0,,,,,,,,,,,,23.0,Vincent Sasso,,Vitoria de Guimaraes,Boavista,
2476606413.0,130.0,16.0,48.0,122,0.0,0.0,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Card,Successful,"['Foul', 'Yellow']",[65],False,120590.0,,,"{'value': 31, 'displayName': 'Yellow'}",,,,,,,,,23.0,Vincent Sasso,,Vitoria de Guimaraes,Boavista,
