id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2482548371.0,2.0,0.0,0.0,122,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Rio Ave,Boavista,
2482548361.0,2.0,0.0,0.0,121,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Rio Ave,Boavista,
2482661555.0,782.0,0.0,0.0,121,0.0,0.0,8.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Rio Ave,Boavista,
2482661861.0,904.0,0.0,0.0,122,0.0,0.0,8.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Rio Ave,Boavista,
2482489381.0,1.0,0.0,0.0,121,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'TeamPlayerFormation', 'CaptainPlayerId', 'InvolvedPlayers', 'PlayerPosition', 'JerseyNumber']",[],False,,,,,,,,,,,,,,,,Rio Ave,Boavista,
2482491279.0,1.0,0.0,0.0,122,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['PlayerPosition', 'CaptainPlayerId', 'TeamFormation', 'InvolvedPlayers', 'TeamPlayerFormation', 'JerseyNumber']",[],False,,,,,,,,,,,,,,,,Rio Ave,Boavista,
2482548415.0,3.0,0.0,0.0,121,52.815,33.79600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,374632.0,42.21000000000001,39.916000000000004,,,,,,,,,,,,False,Rio Ave,Boavista,-0.004268819999999998
2482548461.0,4.0,0.0,2.0,121,40.845,41.14,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,380617.0,28.875,14.892,,,,,,,,,,,,False,Rio Ave,Boavista,-0.00203156
2482548485.0,5.0,0.0,5.0,121,28.875,14.892,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'Zone', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,96243.0,25.200000000000003,33.11600000000001,,,,,,,,,,,,False,Rio Ave,Boavista,-0.0004294100000000016
2482548619.0,6.0,0.0,7.0,121,24.675,33.11600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,125953.0,32.13,50.048,,,,,,,,,,,,False,Rio Ave,Boavista,0.0009391300000000016
2482548691.0,7.0,0.0,13.0,121,33.285000000000004,46.988,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,356232.0,30.450000000000003,33.592,,,,,,,,,,,,False,Rio Ave,Boavista,0.0002191399999999996
2482548827.0,8.0,0.0,17.0,121,30.03,31.688000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Angle', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,125953.0,35.175000000000004,51.61200000000001,,,,,,,,,,,,False,Rio Ave,Boavista,0.00082343
2482548885.0,9.0,0.0,22.0,121,45.045,52.088,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'PassEndX', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,356232.0,59.955000000000005,65.07600000000001,,,,,,,,,,,,False,Rio Ave,Boavista,0.0008905599999999986
2482548995.0,10.0,0.0,25.0,121,57.225,64.804,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,337885.0,33.39,52.156000000000006,,,,,,,,,,,,False,Rio Ave,Boavista,-0.0041410599999999985
2482549145.0,11.0,0.0,31.0,121,34.230000000000004,50.592000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,356232.0,46.725,63.580000000000005,,,,,,,,,,,,False,Rio Ave,Boavista,0.0013788199999999994
