id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2514652335.0,10.0,0.0,43.0,122,42.63,47.804,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'Zone', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,423076.0,45.045,55.828,,,,,,,,,42.0,Gaïus Makouta,False,Boavista,Arouca,0.0011536600000000008
2514652347.0,11.0,0.0,45.0,122,44.730000000000004,54.468,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Offensive', 'Zone', 'StandingSave', 'OppositeRelatedEvent']","[91, 54]",True,370018.0,,,,,,,,,,,6.0,Ibrahima Camará,,Boavista,Arouca,
2514652329.0,17.0,0.0,45.0,5948,60.27,13.532,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']",[55],False,431222.0,,,,,,,,,,,,,,Boavista,Arouca,
2514652439.0,12.0,0.0,48.0,122,41.79,51.884,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,370018.0,28.14,50.456,,,,,,,,,6.0,Ibrahima Camará,False,Boavista,Arouca,-0.0015522900000000013
2514652491.0,13.0,0.0,51.0,122,28.14,50.456,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'StandingSave', 'Zone', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,423077.0,39.480000000000004,40.188,,,,,,,,,26.0,Rodrigo Abascal,False,Boavista,Arouca,0.00152184
,,0.0,51.0,122,39.480000000000004,40.188,,,Carry,,,,,370018.0,39.06,36.108000000000004,,,,,,,,,6.0,Ibrahima Camará,False,Boavista,Arouca,0.0
2514652557.0,14.0,0.0,54.0,122,39.06,36.108000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Longball', 'Chipped', 'Length', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 117, 124, 127, 36, 38, 216, 218]",True,370018.0,50.925000000000004,3.944,,,,,,,,,6.0,Ibrahima Camará,False,Boavista,Arouca,-0.00014302000000000065
,,0.0,54.0,122,50.925000000000004,3.944,,,Carry,,,,,91775.0,55.86000000000001,3.5360000000000005,,,,,,,,,21.0,Salvador Agra,False,Boavista,Arouca,0.002252519999999999
2514652621.0,15.0,0.0,58.0,122,55.86000000000001,3.5360000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'Zone', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,91775.0,67.2,3.944,,,,,,,,,21.0,Salvador Agra,False,Boavista,Arouca,0.0027146399999999973
,,0.0,58.0,122,67.2,3.944,,,Carry,,,,,389108.0,84.315,6.0520000000000005,,,,,,,,,19.0,Ricardo Mangas,True,Boavista,Arouca,0.010112520000000003
2514652665.0,16.0,1.0,4.0,122,84.315,6.0520000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'PassEndX', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,389108.0,94.29,8.976,,,,,,,,,19.0,Ricardo Mangas,False,Boavista,Arouca,0.018914089999999998
,,1.0,4.0,122,94.29,8.976,,,Carry,,,,,91775.0,100.38,9.588000000000001,,,,,,,,,21.0,Salvador Agra,False,Boavista,Arouca,0.00580729
2514652673.0,17.0,1.0,6.0,122,100.38,9.588000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'Cross', 'StandingSave', 'Angle', 'RightFoot']","[91, 137, 126, 37, 217, 218]",True,91775.0,100.38,26.248,,,,,,,,,21.0,Salvador Agra,True,Boavista,Arouca,
2514652699.0,18.0,1.0,6.0,5948,4.620000000000001,41.548,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndY', 'Length', 'PassEndX']","[91, 94, 95, 215]",True,401804.0,0.0,48.620000000000005,,,,,,,,,,,,Boavista,Arouca,
2514652715.0,18.0,1.0,7.0,122,103.215,22.848000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'Zone', 'MissRight']",[122],False,91775.0,,,,,,,,,,,21.0,Salvador Agra,,Boavista,Arouca,
2514652703.0,19.0,1.0,7.0,5948,1.785,45.15200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'Zone', 'OppositeRelatedEvent']",[122],False,401804.0,,,,,,,,,,,,,,Boavista,Arouca,
2514653369.0,19.0,1.0,50.0,122,104.47500000000001,0.34,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['IntentionalAssist', 'LeftFoot', 'ShotAssist', 'Angle', 'CornerTaken', 'Cross', 'PassEndY', 'PassEndX', 'Length', 'Longball', 'StandingSave', 'Chipped', 'Zone', 'KeyPass']","[91, 119, 123, 138, 124, 125, 31, 32, 34, 39, 41, 42, 35, 37, 217, 218]",True,454408.0,100.065,38.89600000000001,,,,,,,,,70.0,Sopuruchukwu Onyemaechi,True,Boavista,Arouca,0.21952771999999998
,,1.0,50.0,122,100.065,38.89600000000001,,,Carry,,,,,120590.0,98.385,38.964,,,,,,,,,23.0,Vincent Sasso,False,Boavista,Arouca,0.0
2514653397.0,21.0,1.0,52.0,122,98.385,38.964,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['Assisted', 'MissLeft', 'GoalMouthY', 'BoxCentre', 'IntentionalAssist', 'FromCorner', 'RelatedEventId', 'GoalMouthZ', 'Zone', 'Head']","[91, 7, 90, 10, 1, 5, 14]",True,120590.0,,,19.0,454408.0,11.1,59.8,True,,,,23.0,Vincent Sasso,,Boavista,Arouca,
2514653845.0,22.0,2.0,26.0,5948,4.620000000000001,28.288000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'MissHigh', 'Longball', 'Length', 'GoalKick', 'PassEndY', 'Angle']","[91, 120, 128, 36, 38, 216, 218]",True,444506.0,57.645,11.016,,,,,,,,,,,True,Boavista,Arouca,
2514653885.0,23.0,2.0,29.0,122,51.345,60.52,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Angle', 'HeadPass', 'Zone']","[91, 117, 30, 139, 35, 38, 216, 218]",True,370018.0,44.52,53.108,,,,,,,,,6.0,Ibrahima Camará,False,Boavista,Arouca,0.0013619600000000006
2514653891.0,24.0,2.0,31.0,122,43.68000000000001,53.38,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,318429.0,,,,,,,,,,,24.0,Sebastián Pérez,,Boavista,Arouca,
2514653917.0,25.0,2.0,31.0,122,43.260000000000005,53.38,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'PassEndY', 'Angle', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,318429.0,34.86000000000001,56.168,,,,,,,,,24.0,Sebastián Pérez,False,Boavista,Arouca,-0.0015522900000000013
2514653967.0,26.0,2.0,33.0,122,34.65,56.168,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,423077.0,29.715000000000003,34.272,,,,,,,,,26.0,Rodrigo Abascal,False,Boavista,Arouca,0.0007288600000000013
,,2.0,33.0,122,29.715000000000003,34.272,,,Carry,,,,,120590.0,32.13,28.220000000000002,,,,,,,,,23.0,Vincent Sasso,False,Boavista,Arouca,0.0
2514654043.0,27.0,2.0,36.0,122,32.13,28.220000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,120590.0,41.37,5.576,,,,,,,,,23.0,Vincent Sasso,False,Boavista,Arouca,-6.108999999999976e-05
,,2.0,36.0,122,41.37,5.576,,,Carry,,,,,91775.0,41.160000000000004,9.520000000000001,,,,,,,,,21.0,Salvador Agra,False,Boavista,Arouca,0.0008845199999999998
2514654107.0,28.0,2.0,41.0,122,41.160000000000004,9.520000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Longball', 'PassEndX', 'Zone', 'Angle']","[91, 117, 127, 35, 37, 215, 218]",True,91775.0,33.81,41.14,,,,,,,,,21.0,Salvador Agra,False,Boavista,Arouca,-0.00082343
,,2.0,41.0,122,33.81,41.14,,,Carry,,,,,423077.0,34.125,47.124,,,,,,,,,26.0,Rodrigo Abascal,False,Boavista,Arouca,-0.0002191399999999996
2514654169.0,29.0,2.0,46.0,122,34.125,47.124,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,423077.0,42.42,63.24,,,,,,,,,26.0,Rodrigo Abascal,False,Boavista,Arouca,0.00015804999999999986
2514654177.0,30.0,2.0,47.0,122,42.63,62.764,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,454408.0,,,,,,,,,,,70.0,Sopuruchukwu Onyemaechi,,Boavista,Arouca,
2514654185.0,23.0,2.0,48.0,5948,53.655,15.912,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,36712.0,,,,,,,,,,,,,,Boavista,Arouca,
2514654291.0,24.0,2.0,51.0,5948,55.44,21.42,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Chipped', 'PassEndX', 'PassEndY', 'Length', 'Angle', 'Longball']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,36712.0,84.0,4.828,,,,,,,,,,,True,Boavista,Arouca,0.01070716
2514654335.0,25.0,2.0,55.0,5948,91.98,9.112,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Offensive', 'OppositeRelatedEvent', 'StandingSave', 'Zone']","[91, 54]",True,431222.0,,,,,,,,,,,,,,Boavista,Arouca,
2514654299.0,31.0,2.0,55.0,122,13.020000000000001,58.888,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']",[55],False,454408.0,,,,,,,,,,,70.0,Sopuruchukwu Onyemaechi,,Boavista,Arouca,
2514654359.0,26.0,2.0,58.0,5948,97.755,18.972,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Zone']","[91, 120, 29, 35, 37, 217, 218]",True,431222.0,89.98500000000001,28.220000000000002,,,,,,,,,,,False,Boavista,Arouca,
2514654415.0,32.0,2.0,59.0,122,15.855,41.61600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['StandingSave', 'Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone']","[91, 94, 95, 216]",True,120590.0,43.155,61.404,,,,,,,,,23.0,Vincent Sasso,,Boavista,Arouca,
2514654419.0,33.0,3.0,2.0,122,43.155,61.404,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'HeadPass']","[91, 118, 120, 29, 139, 35, 38, 215, 218]",True,342705.0,34.86000000000001,55.556000000000004,,,,,,,,,11.0,Yusupha Njie,False,Boavista,Arouca,
2514654475.0,27.0,3.0,3.0,5948,71.19,9.724000000000002,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['HeadPass', 'PassEndX', 'Length', 'PassEndY', 'Angle', 'Zone']","[91, 119, 117, 30, 139, 35, 37, 216, 218]",True,409375.0,64.89,23.732,,,,,,,,,,,False,Boavista,Arouca,-0.004663889999999997
2514654519.0,28.0,3.0,6.0,5948,66.885,26.180000000000003,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,397094.0,54.6,50.184000000000005,,,,,,,,,,,False,Boavista,Arouca,-0.0031147400000000013
2514654549.0,29.0,3.0,9.0,5948,54.6,50.184000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,397570.0,70.14,65.48400000000001,,,,,,,,,,,False,Boavista,Arouca,0.004365330000000001
2514654587.0,30.0,3.0,12.0,5948,71.505,64.60000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'Length', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,428999.0,54.6,63.85200000000001,,,,,,,,,,,False,Boavista,Arouca,-0.006485330000000001
2514654661.0,31.0,3.0,14.0,5948,54.495,63.24,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'StandingSave', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,397570.0,40.635000000000005,54.400000000000006,,,,,,,,,,,False,Boavista,Arouca,-0.002588769999999999
2514654693.0,32.0,3.0,16.0,5948,40.635000000000005,54.400000000000006,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,36712.0,61.74,54.944,,,,,,,,,,,True,Boavista,Arouca,0.006556279999999999
2514654747.0,33.0,3.0,19.0,5948,61.74,54.944,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,125452.0,62.475,65.07600000000001,,,,,,,,,,,False,Boavista,Arouca,-0.0012528700000000031
2514654771.0,34.0,3.0,21.0,5948,62.160000000000004,64.26,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,397570.0,58.589999999999996,55.624,,,,,,,,,,,False,Boavista,Arouca,-0.0013324699999999953
2514654849.0,35.0,3.0,23.0,5948,57.96000000000001,54.944,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Zone', 'Angle', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,125452.0,43.365,53.312000000000005,,,,,,,,,,,False,Boavista,Arouca,-0.003970940000000001
2514655049.0,36.0,3.0,26.0,5948,43.260000000000005,50.864000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'Longball', 'PassEndX', 'Angle', 'Length', 'Chipped']","[91, 117, 124, 127, 35, 38, 216, 218]",True,36712.0,38.325,11.56,,,,,,,,,,,False,Boavista,Arouca,-0.0005445499999999995
2514655055.0,37.0,3.0,36.0,5948,35.49,24.956000000000003,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 63]",True,326486.0,,,,,,,,,,,,,,Boavista,Arouca,
2514655057.0,34.0,3.0,36.0,122,69.51,43.044000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Zone', 'StandingSave', 'Foul', 'OppositeRelatedEvent', 'Defensive']",[64],False,280768.0,,,,,,,,,,,7.0,Kenji Gorré,,Boavista,Arouca,
2514655381.0,38.0,3.0,53.0,5948,35.385000000000005,27.812,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Longball', 'Angle', 'StandingSave', 'FreekickTaken', 'PassEndY', 'Zone', 'Length']","[91, 119, 117, 127, 132, 36, 38, 216, 218]",True,326486.0,67.62,18.224,,,,,,,,,,,True,Boavista,Arouca,0.006724860000000001
2514655439.0,39.0,3.0,55.0,5948,67.62,18.224,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,125452.0,72.03,3.604,,,,,,,,,,,False,Boavista,Arouca,0.0018699699999999986
2514655469.0,40.0,3.0,57.0,5948,72.03,3.604,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,431222.0,96.60000000000001,1.564,,,,,,,,,,,True,Boavista,Arouca,0.016704609999999998
2514655473.0,41.0,4.0,0.0,5948,95.97000000000001,2.4480000000000004,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'StandingSave', 'Offensive']","[91, 53]",True,409375.0,,,,,,,,,,,,,,Boavista,Arouca,
2514655491.0,35.0,4.0,0.0,122,9.03,65.552,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Zone', 'Defensive']","[91, 143]",True,454408.0,,,,,,,,,,,70.0,Sopuruchukwu Onyemaechi,,Boavista,Arouca,
2514655613.0,43.0,4.0,7.0,5948,97.965,0.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'ThrowIn', 'PassEndY', 'PassEndX', 'Length']","[91, 212, 35, 37, 217]",True,409375.0,91.77000000000001,8.704,,,,,,,,,,,False,Boavista,Arouca,-0.003075179999999997
2514655635.0,44.0,4.0,8.0,5948,91.77000000000001,8.704,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,431222.0,95.13,1.564,,,,,,,,,,,False,Boavista,Arouca,-0.00274402
