id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,isShot,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2527587825.0,9.0,0.0,54.0,122,82.005,42.908,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,422313.0,90.19500000000001,50.25200000000001,,,,,,,,,,79.0,Pedro Malheiro,False,Maritimo,Boavista,0.026359360000000002
2527587831.0,10.0,0.0,55.0,122,90.19500000000001,50.25200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,91775.0,,,,,,,,,,,,21.0,Salvador Agra,,Maritimo,Boavista,
2527587813.0,10.0,0.0,58.0,264,9.135,5.78,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,401126.0,,,,,,,,,,,,,,,Maritimo,Boavista,
2527587921.0,11.0,1.0,1.0,264,17.85,1.8360000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'Foul', 'Defensive', 'OppositeRelatedEvent']","[91, 63]",True,401126.0,,,,,,,,,,,,,,,Maritimo,Boavista,
2527587931.0,11.0,1.0,1.0,122,87.15,66.164,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'OppositeRelatedEvent', 'Zone', 'StandingSave', 'Offensive']",[64],False,422313.0,,,,,,,,,,,,79.0,Pedro Malheiro,,Maritimo,Boavista,
2527588747.0,12.0,1.0,41.0,264,21.840000000000003,14.552,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY', 'FreekickTaken', 'StandingSave']","[91, 117, 30, 132, 35, 37, 215, 218]",True,137058.0,14.91,41.548,,,,,,,,,,,,False,Maritimo,Boavista,0.0014034000000000008
2527588797.0,13.0,1.0,45.0,264,14.91,41.548,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'StandingSave', 'Length', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,401126.0,24.990000000000002,51.00000000000001,,,,,,,,,,,,False,Maritimo,Boavista,-0.0014034000000000008
2527588911.0,14.0,1.0,47.0,264,24.990000000000002,50.592000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,433586.0,17.85,44.268,,,,,,,,,,,,False,Maritimo,Boavista,0.0
2527588959.0,15.0,1.0,50.0,264,18.900000000000002,36.856,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,401126.0,26.880000000000003,17.408,,,,,,,,,,,,False,Maritimo,Boavista,0.0009391300000000016
2527589011.0,16.0,1.0,55.0,264,31.185000000000002,16.66,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'StandingSave', 'PassEndX', 'Chipped', 'Length', 'Longball', 'PassEndY', 'Zone']","[91, 120, 124, 128, 36, 37, 217, 218]",True,137058.0,76.02000000000001,16.864,,,,,,,,,,,,True,Maritimo,Boavista,
2527589075.0,12.0,1.0,57.0,122,26.985,51.204,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,423077.0,34.44,64.26,,,,,,,,,,26.0,Rodrigo Abascal,False,Maritimo,Boavista,0.0006677700000000016
2527589093.0,13.0,1.0,59.0,122,34.44,64.464,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,454408.0,,,,,,,,,,,,70.0,Sopuruchukwu Onyemaechi,,Maritimo,Boavista,
2527589109.0,14.0,1.0,59.0,122,34.44,64.464,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'Length', 'PassEndY', 'Angle', 'Zone']","[91, 118, 120, 29, 36, 37, 216, 218]",True,454408.0,48.825,65.212,,,,,,,,,,70.0,Sopuruchukwu Onyemaechi,False,Maritimo,Boavista,
2527589115.0,17.0,2.0,0.0,264,64.89,4.828,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,335707.0,,,,,,,,,,,,,,,Maritimo,Boavista,
2527589249.0,18.0,2.0,3.0,264,61.32,3.196,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,335707.0,54.18000000000001,7.276,,,,,,,,,,,,False,Maritimo,Boavista,-0.0027146399999999973
2527589313.0,19.0,2.0,7.0,264,47.25,17.204,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'StandingSave', 'PassEndX', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,436558.0,38.22,37.468,,,,,,,,,,,,False,Maritimo,Boavista,-0.0016648199999999991
2527589383.0,20.0,2.0,11.0,264,38.43,39.916000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'Zone', 'PassEndX', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,401126.0,36.96000000000001,59.568,,,,,,,,,,,,False,Maritimo,Boavista,-0.0013637900000000001
2527589401.0,21.0,2.0,13.0,264,37.275,64.396,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'PassEndX', 'StandingSave', 'Zone', 'PassEndY']","[91, 118, 120, 29, 36, 37, 216, 218]",True,329366.0,49.35,64.804,,,,,,,,,,,,False,Maritimo,Boavista,
2527589443.0,15.0,2.0,14.0,122,58.800000000000004,3.4000000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,333946.0,,,,,,,,,,,,2.0,Reggie Cannon,,Maritimo,Boavista,
2527589533.0,22.0,2.0,17.0,264,28.875,51.34,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Length', 'Angle', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,401126.0,7.455,36.652,,,,,,,,,,,,False,Maritimo,Boavista,-0.001184339999999999
2527589613.0,23.0,2.0,21.0,264,8.085,30.736000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'PassEndY', 'Zone', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,86730.0,13.86,23.528000000000002,,,,,,,,,,,,False,Maritimo,Boavista,0.0003668899999999999
2527589745.0,24.0,2.0,25.0,264,15.75,25.092000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'Length', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,137058.0,21.735,48.07600000000001,,,,,,,,,,,,False,Maritimo,Boavista,0.0002355900000000008
2527589803.0,25.0,2.0,32.0,264,25.305000000000003,47.53200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,401126.0,33.39,19.312,,,,,,,,,,,,False,Maritimo,Boavista,0.00109158
2527589849.0,26.0,2.0,35.0,264,34.545,18.632,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,137058.0,40.74,3.196,,,,,,,,,,,,False,Maritimo,Boavista,0.00015804999999999986
2527589901.0,27.0,2.0,38.0,264,40.74,3.196,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'Length', 'Zone', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,122089.0,32.445,18.700000000000003,,,,,,,,,,,,False,Maritimo,Boavista,-0.00015804999999999986
2527589973.0,28.0,2.0,40.0,264,32.655,18.496000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Length', 'Angle', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,137058.0,30.975,37.74,,,,,,,,,,,,False,Maritimo,Boavista,0.0002191399999999996
2527590017.0,29.0,2.0,43.0,264,31.605000000000004,38.148,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'StandingSave', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,401126.0,35.7,59.568,,,,,,,,,,,,False,Maritimo,Boavista,-6.108999999999976e-05
2527590051.0,30.0,2.0,45.0,264,36.330000000000005,61.744,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'Length', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,329366.0,39.480000000000004,55.080000000000005,,,,,,,,,,,,False,Maritimo,Boavista,0.0008845199999999998
2527590061.0,31.0,2.0,46.0,264,39.480000000000004,55.080000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone']","[91, 120, 29, 36, 37, 216, 218]",True,433586.0,55.650000000000006,62.220000000000006,,,,,,,,,,,,False,Maritimo,Boavista,
2527590069.0,16.0,2.0,47.0,122,45.36000000000001,4.556,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,333946.0,,,,,,,,,,,,2.0,Reggie Cannon,,Maritimo,Boavista,
2527590081.0,32.0,2.0,47.0,264,55.650000000000006,62.424,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone', 'OtherBodyPart']",[91],True,329366.0,,,,,,,,,,,,,,,Maritimo,Boavista,
2527590197.0,17.0,2.0,54.0,122,11.340000000000002,19.244000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']",[55],False,120590.0,,,,,,,,,,,,23.0,Vincent Sasso,,Maritimo,Boavista,
2527590235.0,33.0,2.0,54.0,264,93.66000000000001,48.75600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Offensive', 'StandingSave', 'OppositeRelatedEvent', 'Zone']","[91, 54]",True,412831.0,,,,,,,,,,,,,,,Maritimo,Boavista,
2527590289.0,34.0,2.0,55.0,264,98.59500000000001,45.967999999999996,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Chipped', 'PassEndY', 'IntentionalAssist', 'PassEndX', 'Zone', 'RegularPlay', 'ShotAssist', 'Length', 'StandingSave', 'BigChanceCreated', 'IntentionalGoalAssist', 'KeyPass']","[91, 92, 100, 119, 117, 30, 123, 124, 203, 205, 40, 46, 52, 35, 38, 217, 218]",True,412831.0,97.125,32.096000000000004,,,,,,,,,,,,False,Maritimo,Boavista,0.19302766999999998
2527590297.0,35.0,2.0,57.0,264,96.705,31.892000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Goal,Successful,"['RelatedEventId', 'GoalMouthZ', 'BoxCentre', 'Head', 'IntentionalAssist', 'LowRight', 'Assisted', 'Zone', 'GoalMouthY', 'BigChance', 'RegularPlay']","[91, 24, 9, 10, 202, 1, 3, 14, 17, 19, 27]",True,361831.0,,,34.0,412831.0,6.3,47.6,True,True,,,,,,,Maritimo,Boavista,
2527591839.0,18.0,4.0,24.0,122,52.29,34.068000000000005,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'StandingSave', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,342705.0,40.635000000000005,42.84,,,,,,,,,,11.0,Yusupha Njie,False,Maritimo,Boavista,-0.00215424
,,4.0,24.0,122,40.635000000000005,42.84,,,Carry,,,,,370018.0,42.0,44.744,,,,,,,,,,6.0,Ibrahima Camará,False,Maritimo,Boavista,0.0
2527591897.0,19.0,4.0,27.0,122,42.0,44.744,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'StandingSave', 'Angle', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,370018.0,40.11000000000001,53.788,,,,,,,,,,6.0,Ibrahima Camará,False,Maritimo,Boavista,-0.0005445499999999995
,,4.0,27.0,122,40.11000000000001,53.788,,,Carry,,,,,454408.0,40.53,46.988,,,,,,,,,,70.0,Sopuruchukwu Onyemaechi,False,Maritimo,Boavista,0.0005445499999999995
2527591933.0,20.0,4.0,29.0,122,40.53,46.988,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,454408.0,30.765,26.044,,,,,,,,,,70.0,Sopuruchukwu Onyemaechi,False,Maritimo,Boavista,-0.0013679799999999995
,,4.0,29.0,122,30.765,26.044,,,Carry,,,,,120590.0,30.66,22.916000000000004,,,,,,,,,,23.0,Vincent Sasso,False,Maritimo,Boavista,-0.0002191399999999996
2527591971.0,21.0,4.0,32.0,122,30.66,22.916000000000004,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Length', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,120590.0,31.71,15.3,,,,,,,,,,23.0,Vincent Sasso,False,Maritimo,Boavista,-0.0005097200000000017
2527592009.0,22.0,4.0,35.0,122,31.919999999999998,15.096,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,333946.0,46.62,17.544,,,,,,,,,,2.0,Reggie Cannon,False,Maritimo,Boavista,0.003696380000000001
2527592027.0,23.0,4.0,36.0,122,45.78,16.932,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY', 'LayOff']","[91, 117, 30, 35, 38, 216, 218]",True,342705.0,38.955000000000005,4.0120000000000005,,,,,,,,,,11.0,Yusupha Njie,False,Maritimo,Boavista,-0.00258273
,,4.0,36.0,122,38.955000000000005,4.0120000000000005,,,Carry,,,,,422313.0,42.63,2.3120000000000003,,,,,,,,,,79.0,Pedro Malheiro,False,Maritimo,Boavista,0.0
2527592115.0,24.0,4.0,39.0,122,42.63,2.3120000000000003,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Zone', 'Chipped', 'Angle', 'PassEndY', 'PassEndX', 'Length', 'StandingSave']","[91, 120, 124, 128, 36, 37, 217, 218]",True,422313.0,81.06,19.176000000000002,,,,,,,,,,79.0,Pedro Malheiro,True,Maritimo,Boavista,
2527592165.0,36.0,4.0,42.0,264,0.0,0.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperSweeper,Successful,['Zone'],[],False,86730.0,,,,,,,,,,,,,,,Maritimo,Boavista,
2527592221.0,37.0,4.0,42.0,264,20.790000000000003,49.912000000000006,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'OtherBodyPart', 'Angle', 'Length', 'Zone', 'PassEndY', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,86730.0,27.090000000000003,54.400000000000006,,,,,,,,,,,,False,Maritimo,Boavista,0.0005818599999999983
2527592231.0,38.0,4.0,43.0,264,27.090000000000003,54.400000000000006,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,329366.0,,,,,,,,,,,,,,,Maritimo,Boavista,
2527592267.0,39.0,4.0,43.0,264,29.925,55.35200000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Length', 'Longball', 'Angle', 'PassEndY', 'StandingSave']","[91, 120, 128, 36, 38, 216, 218]",True,329366.0,57.12,38.556000000000004,,,,,,,,,,,,True,Maritimo,Boavista,
2527592251.0,25.0,4.0,46.0,122,46.935,30.532,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['OtherBodyPart', 'Zone']","[91, 69]",True,370018.0,,,,,,,,,,,,6.0,Ibrahima Camará,,Maritimo,Boavista,
2527633255.0,391.0,4.0,47.0,264,55.44,38.352000000000004,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'Zone', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,335707.0,65.31,42.976000000000006,,,,,,,,,,,,False,Maritimo,Boavista,0.002456040000000003
2527633375.0,392.0,4.0,49.0,264,64.05,43.656000000000006,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Zone', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,361831.0,57.435,46.444,,,,,,,,,,,,False,Maritimo,Boavista,-0.002495360000000002
2527592289.0,26.0,4.0,51.0,122,44.31,19.584000000000003,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']",[55],False,423076.0,,,,,,,,,,,,42.0,Gaïus Makouta,,Maritimo,Boavista,
2527592341.0,40.0,4.0,51.0,264,60.69,48.416000000000004,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Offensive', 'OppositeRelatedEvent', 'StandingSave', 'Zone']","[91, 54]",True,335707.0,,,,,,,,,,,,,,,Maritimo,Boavista,
2527592393.0,41.0,4.0,53.0,264,56.49,49.164,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'StandingSave', 'Zone', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,335707.0,39.06,49.368,,,,,,,,,,,,False,Maritimo,Boavista,-0.00416422
2527592443.0,42.0,4.0,56.0,264,38.745,48.89200000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,401126.0,37.38,25.432000000000002,,,,,,,,,,,,False,Maritimo,Boavista,-6.527999999999916e-05
2527592517.0,43.0,4.0,58.0,264,37.589999999999996,24.208000000000002,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Zone', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,137058.0,56.80500000000001,21.76,,,,,,,,,,,,True,Maritimo,Boavista,0.00416422
2527592545.0,44.0,5.0,0.0,264,56.80500000000001,21.76,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'Length', 'Angle', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,436558.0,64.89,20.332,,,,,,,,,,,,False,Maritimo,Boavista,0.002495360000000002
2527592561.0,45.0,5.0,1.0,264,64.89,20.332,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,335707.0,,,,,,,,,,,,,,,Maritimo,Boavista,
2527592585.0,28.0,5.0,2.0,122,32.76,46.172000000000004,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,423077.0,,,,,,,,,,,,26.0,Rodrigo Abascal,,Maritimo,Boavista,
2527592579.0,27.0,5.0,2.0,122,34.86000000000001,50.660000000000004,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,454408.0,32.445,46.104,,,,,,,,,,70.0,Sopuruchukwu Onyemaechi,False,Maritimo,Boavista,0.0
,,5.0,2.0,122,32.76,46.172000000000004,,,Carry,,,,,423077.0,33.495,48.21200000000001,,,,,,,,,,26.0,Rodrigo Abascal,False,Maritimo,Boavista,0.0
