id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2544518471.0,2.0,0.0,0.0,122,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Boavista,Estoril,
2544518487.0,2.0,0.0,0.0,2188,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Boavista,Estoril,
2544635237.0,821.0,0.0,0.0,122,0.0,0.0,11.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Boavista,Estoril,
2544635269.0,731.0,0.0,0.0,2188,0.0,0.0,11.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Boavista,Estoril,
2544479983.0,1.0,0.0,0.0,122,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamPlayerFormation', 'InvolvedPlayers', 'CaptainPlayerId', 'TeamFormation', 'PlayerPosition', 'JerseyNumber']",[],False,,,,,,,,,,,,,,,,Boavista,Estoril,
2544482327.0,1.0,0.0,0.0,2188,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'JerseyNumber', 'PlayerPosition', 'TeamFormation', 'CaptainPlayerId', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Boavista,Estoril,
2544518517.0,3.0,0.0,0.0,122,51.87,34.34,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,318429.0,37.275,39.1,,,,,,,,,,24.0,Sebastián Pérez,False,Boavista,Estoril,-0.002219519999999999
,,0.0,0.0,122,37.275,39.1,,,Carry,,,,,423077.0,29.82,44.268,,,,,,,,,,26.0,Rodrigo Abascal,False,Boavista,Estoril,-0.00152184
2544518631.0,4.0,0.0,3.0,122,29.82,44.268,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,423077.0,32.76,12.784,,,,,,,,,,26.0,Rodrigo Abascal,False,Boavista,Estoril,-0.0005097200000000017
,,0.0,3.0,122,32.76,12.784,,,Carry,,,,,422313.0,35.7,11.764000000000001,,,,,,,,,,79.0,Pedro Malheiro,False,Boavista,Estoril,0.0
2544518647.0,5.0,0.0,7.0,122,35.7,11.764000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'StandingSave', 'PassEndY', 'Angle', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,422313.0,29.505000000000003,24.412,,,,,,,,,,79.0,Pedro Malheiro,False,Boavista,Estoril,-0.0010425699999999996
,,0.0,7.0,122,29.505000000000003,24.412,,,Carry,,,,,333946.0,27.090000000000003,26.452,,,,,,,,,,2.0,Reggie Cannon,False,Boavista,Estoril,-0.0009391300000000016
2544518679.0,6.0,0.0,9.0,122,27.090000000000003,26.452,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'StandingSave', 'Angle', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,333946.0,29.925,45.492000000000004,,,,,,,,,,2.0,Reggie Cannon,False,Boavista,Estoril,-0.0002191399999999996
