id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2394096867.0,2.0,0.0,0.0,8071.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Porto,Tondela,
2394096877.0,2.0,0.0,0.0,297.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Porto,Tondela,
2394160457.0,1024.0,0.0,0.0,297.0,0.0,0.0,5.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Porto,Tondela,
2394160491.0,679.0,0.0,0.0,8071.0,0.0,0.0,5.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Porto,Tondela,
2394047623.0,1.0,0.0,0.0,297.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['JerseyNumber', 'TeamPlayerFormation', 'InvolvedPlayers', 'CaptainPlayerId', 'PlayerPosition', 'TeamFormation']",[],False,,,,,,,,,,,,,,,,Porto,Tondela,
2394049243.0,1.0,0.0,0.0,8071.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'PlayerPosition', 'TeamPlayerFormation', 'InvolvedPlayers', 'JerseyNumber', 'CaptainPlayerId']",[],False,,,,,,,,,,,,,,,,Porto,Tondela,
2394096903.0,3.0,0.0,0.0,8071.0,52.395,34.068000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,307550.0,38.010000000000005,31.484000000000005,,,,,,,,,,29.0,Daniel dos Anjos,False,Porto,Tondela,-0.002219519999999999
2394096933.0,4.0,0.0,2.0,8071.0,38.010000000000005,31.484000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Chipped', 'Length', 'PassEndX', 'Zone', 'Longball', 'StandingSave', 'PassEndY']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,423973.0,70.245,65.41600000000001,,,,,,,,,,15.0,Manu Hernando,True,Porto,Tondela,0.004824139999999999
2394096947.0,5.0,0.0,5.0,8071.0,70.245,65.41600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'Angle', 'HeadPass', 'Zone', 'PassEndY']","[91, 120, 29, 139, 36, 38, 217, 218]",True,369863.0,78.75,60.52,,,,,,,,,,3.0,Neto Borges,False,Porto,Tondela,0.00377069
2394096953.0,3.0,0.0,6.0,297.0,22.47,7.48,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,114301.0,,,,,,,,,,,,,,,Porto,Tondela,
2394096987.0,4.0,0.0,6.0,297.0,22.47,7.48,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'StandingSave', 'Chipped', 'PassEndY', 'Angle', 'PassEndX', 'Zone']","[91, 118, 120, 29, 124, 36, 38, 216, 218]",True,114301.0,36.435,7.004000000000001,,,,,,,,,,,,False,Porto,Tondela,0.0013280500000000008
2394096975.0,6.0,0.0,7.0,8071.0,71.08500000000001,59.29600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'HeadPass', 'Length', 'Zone', 'PassEndY']","[91, 120, 29, 139, 36, 37, 217, 218]",True,380894.0,75.075,68.0,,,,,,,,,,6.0,Pedro Augusto,False,Porto,Tondela,-0.0027939199999999983
2394097087.0,6.0,0.0,13.0,297.0,29.294999999999998,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'ThrowIn', 'Angle', 'PassEndX', 'Length']","[91, 212, 36, 37, 215]",True,395173.0,31.815,5.44,,,,,,,,,,,,False,Porto,Tondela,0.0
2394097115.0,7.0,0.0,15.0,297.0,31.185000000000002,10.948000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'StandingSave', 'Zone', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,114301.0,9.66,27.812000000000005,,,,,,,,,,,,False,Porto,Tondela,-0.0011843400000000007
2394097143.0,8.0,0.0,17.0,297.0,9.66,27.812000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,373842.0,14.595,34.476000000000006,,,,,,,,,,,,False,Porto,Tondela,0.0014166600000000001
2394097149.0,9.0,0.0,18.0,297.0,14.595,34.68,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'Head', 'StandingSave']",[91],True,322771.0,,,,,,,,,,,,,,,Porto,Tondela,
2394097235.0,8.0,0.0,21.0,8071.0,99.33,19.176,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'MissLeft', 'Zone']",[122],False,380894.0,,,,,,,,,,,,6.0,Pedro Augusto,,Porto,Tondela,
2394097161.0,10.0,0.0,21.0,297.0,5.670000000000001,48.824,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'MissLeft']",[122],False,322771.0,,,,,,,,,,,,,,,Porto,Tondela,
2394097497.0,9.0,0.0,50.0,8071.0,104.58,0.272,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['CornerTaken', 'PassEndX', 'RightFoot', 'Chipped', 'StandingSave', 'Angle', 'Zone', 'Length', 'Cross', 'PassEndY']","[91, 137, 124, 126, 31, 33, 34, 35, 37, 217, 218]",True,116223.0,99.435,28.016000000000005,,,,,,,,,,21.0,Iker Undabarrena,True,Porto,Tondela,0.21952771999999998
2394097509.0,11.0,0.0,51.0,297.0,3.675,36.04,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'Length', 'Zone', 'Head', 'Angle', 'PassEndX']","[91, 94, 95, 57, 215]",True,358801.0,0.0,35.836000000000006,,,,,,,,,,,,,Porto,Tondela,
2394097519.0,10.0,0.0,52.0,8071.0,102.79500000000002,30.056000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'MissRight', 'Zone']",[122],False,116223.0,,,,,,,,,,,,21.0,Iker Undabarrena,,Porto,Tondela,
2394097517.0,12.0,0.0,52.0,297.0,2.205,37.944,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'MissLeft', 'Zone']",[122],False,358801.0,,,,,,,,,,,,,,,Porto,Tondela,
