id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2391437757.0,2.0,0.0,0.0,292.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Tondela,Belenenses SAD,
2391437753.0,2.0,0.0,0.0,8071.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Tondela,Belenenses SAD,
2391464039.0,800.0,0.0,0.0,292.0,0.0,0.0,6.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Tondela,Belenenses SAD,
2391464043.0,925.0,0.0,0.0,8071.0,0.0,0.0,6.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Tondela,Belenenses SAD,
2391420531.0,1.0,0.0,0.0,8071.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['PlayerPosition', 'InvolvedPlayers', 'CaptainPlayerId', 'JerseyNumber', 'TeamFormation', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Tondela,Belenenses SAD,
2391420569.0,1.0,0.0,0.0,292.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'TeamPlayerFormation', 'PlayerPosition', 'TeamFormation', 'InvolvedPlayers', 'JerseyNumber']",[],False,,,,,,,,,,,,,,,,Tondela,Belenenses SAD,
2391437791.0,3.0,0.0,0.0,8071.0,52.5,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Length', 'StandingSave', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,307550.0,31.71,26.044000000000004,,,,,,,,,,29.0,Daniel dos Anjos,False,Tondela,Belenenses SAD,-0.0035222199999999995
2391437811.0,4.0,0.0,2.0,8071.0,31.395,26.384000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'Angle', 'Longball', 'Length', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,423973.0,77.28,65.552,,,,,,,,,,15.0,Manu Hernando,True,Tondela,Belenenses SAD,0.00989753
,,0.0,2.0,,77.28,65.552,,,Carry,,,,,369863.0,80.955,66.368,,,,,,,,,,3.0,Neto Borges,False,Tondela,Belenenses SAD,0.00634183
2391437819.0,5.0,0.0,5.0,8071.0,80.955,66.368,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[197, 199]",False,369863.0,,,,,,,,,,,,3.0,Neto Borges,,Tondela,Belenenses SAD,
2391437807.0,3.0,0.0,5.0,292.0,24.045,1.632,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[198, 200]",False,369410.0,,,,,,,,,,,,,,,Tondela,Belenenses SAD,
2391437845.0,6.0,0.0,5.0,8071.0,76.755,66.16400000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Angle', 'HeadPass', 'Length']","[91, 119, 117, 30, 139, 205, 36, 38, 217, 218]",True,369863.0,77.80499999999999,63.78400000000001,,,,,,,,,,3.0,Neto Borges,False,Tondela,Belenenses SAD,0.0
,,0.0,5.0,,77.80499999999999,63.78400000000001,,,Carry,,,,,354410.0,85.26,61.608000000000004,,,,,,,,,,70.0,Rafael Barbosa,True,Tondela,Belenenses SAD,0.00634183
2391437851.0,7.0,0.0,8.0,8071.0,85.26,61.608,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,354410.0,,,,,,,,,,,,70.0,Rafael Barbosa,,Tondela,Belenenses SAD,
2391437857.0,8.0,0.0,8.0,8071.0,88.515,65.212,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,369863.0,,,,,,,,,,,,3.0,Neto Borges,,Tondela,Belenenses SAD,
2391437869.0,9.0,0.0,10.0,8071.0,88.09500000000001,63.85200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,354410.0,,,,,,,,,,,,70.0,Rafael Barbosa,,Tondela,Belenenses SAD,
2391437883.0,4.0,0.0,11.0,292.0,24.675,4.216,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,369410.0,,,,,,,,,,,,,,,Tondela,Belenenses SAD,
2391437889.0,5.0,0.0,13.0,292.0,27.090000000000003,2.584,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Defensive', 'StandingSave', 'OppositeRelatedEvent', 'Zone']","[91, 54]",True,369410.0,,,,,,,,,,,,,,,Tondela,Belenenses SAD,
2391437881.0,10.0,0.0,13.0,8071.0,77.91000000000001,65.41600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive']",[55],False,408824.0,,,,,,,,,,,,28.0,Tiago Dantas,,Tondela,Belenenses SAD,
2391437887.0,11.0,0.0,17.0,8071.0,62.475,66.436,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive', 'StandingSave']","[91, 60]",True,369863.0,,,,,,,,,,,,3.0,Neto Borges,,Tondela,Belenenses SAD,
2391437895.0,6.0,0.0,17.0,292.0,36.75,1.36,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Length', 'Zone', 'OppositeRelatedEvent', 'PassEndY', 'Offensive', 'StandingSave']","[91, 118, 120, 29, 36, 37, 216, 218]",True,369410.0,38.32500000000001,3.196,,,,,,,,,,,,False,Tondela,Belenenses SAD,0.0
2391437921.0,7.0,0.0,19.0,292.0,37.59,11.56,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'HeadPass', 'PassEndY', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 139, 35, 38, 216, 218]",True,429691.0,36.855,2.788,,,,,,,,,,,,False,Tondela,Belenenses SAD,-0.0008845199999999998
2391437927.0,8.0,0.0,20.0,292.0,36.855,2.788,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Angle', 'Zone', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,369410.0,18.27,5.576,,,,,,,,,,,,False,Tondela,Belenenses SAD,-0.0034665100000000008
