id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2533896749.0,2.0,0.0,0.0,299,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Chaves,Benfica,
2533896727.0,2.0,0.0,0.0,2008,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Chaves,Benfica,
2533995685.0,1002.0,0.0,0.0,299,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Chaves,Benfica,
2533995713.0,711.0,0.0,0.0,2008,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Chaves,Benfica,
2533837041.0,1.0,0.0,0.0,2008,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'PlayerPosition', 'InvolvedPlayers', 'CaptainPlayerId', 'JerseyNumber', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Chaves,Benfica,
2533837547.0,1.0,0.0,0.0,299,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['PlayerPosition', 'TeamFormation', 'TeamPlayerFormation', 'JerseyNumber', 'InvolvedPlayers', 'CaptainPlayerId']",[],False,,,,,,,,,,,,,,,,Chaves,Benfica,
2533896765.0,3.0,0.0,0.0,2008,52.395,34.068000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'Zone', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,362386.0,48.72,36.108000000000004,,,,,,,,,,,,False,Chaves,Benfica,-0.0020492999999999987
2533896795.0,4.0,0.0,1.0,2008,48.615,36.108000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'Length', 'Zone', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,255627.0,52.71000000000001,27.404,,,,,,,,,,,,False,Chaves,Benfica,0.0
2533896807.0,5.0,0.0,3.0,2008,55.125,27.268000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Zone', 'Offensive', 'OverRun']","[91, 204]",True,444823.0,,,,,,,,,,,,,,,Chaves,Benfica,
2533896835.0,3.0,0.0,4.0,299,42.0,42.568000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,125476.0,,,,,,,,,,,,20.0,João Mário,,Chaves,Benfica,
2533896851.0,4.0,0.0,4.0,299,42.0,42.568000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'Angle', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,125476.0,31.395,47.328,,,,,,,,,,20.0,João Mário,False,Chaves,Benfica,-0.0015871199999999992
