id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,relatedEventId,relatedPlayerId,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2465972319.0,23.0,1.0,56.0,107,70.455,65.07600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle']","[91, 120, 29, 36, 38, 217, 218]",True,70967.0,72.34500000000001,63.85200000000001,,,,,,,,,,,False,Vitoria de Guimaraes,Benfica,
2465972295.0,25.0,1.0,57.0,299,28.665000000000003,3.128,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,369712.0,,,,,,,,,,,61.0,Florentino,,Vitoria de Guimaraes,Benfica,
2465972353.0,24.0,2.0,1.0,107,84.42000000000002,64.736,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 53]",True,430413.0,,,,,,,,,,,,,,Vitoria de Guimaraes,Benfica,
2467010483.0,995.0,2.0,1.0,299,20.580000000000002,3.2640000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 143]",True,443613.0,,,,,,,,,,,66.0,António Silva,,Vitoria de Guimaraes,Benfica,
,,2.0,1.0,299,20.580000000000002,3.2640000000000002,,,Carry,,,,,443613.0,23.835,2.72,,,,,,,,,66.0,António Silva,False,Vitoria de Guimaraes,Benfica,0.0
2465972357.0,26.0,2.0,2.0,299,23.835,2.72,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,443613.0,,,,,,,,,,,66.0,António Silva,,Vitoria de Guimaraes,Benfica,
2465972403.0,27.0,2.0,3.0,299,23.835,2.72,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[91, 118, 120, 29, 36, 37, 216, 218]",True,443613.0,38.955000000000005,17.272000000000002,,,,,,,,,66.0,António Silva,False,Vitoria de Guimaraes,Benfica,
2465972419.0,25.0,2.0,6.0,107,63.315,50.048,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,432629.0,,,,,,,,,,,,,,Vitoria de Guimaraes,Benfica,
2465972435.0,26.0,2.0,7.0,107,64.365,50.93200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,135638.0,,,,,,,,,,,,,,Vitoria de Guimaraes,Benfica,
2465972485.0,27.0,2.0,8.0,107,64.575,51.884,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,135638.0,67.72500000000001,64.26,,,,,,,,,,,False,Vitoria de Guimaraes,Benfica,-0.0012528699999999997
2465972489.0,28.0,2.0,13.0,107,70.35000000000001,63.104,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 63]",True,70967.0,,,,,,,,,,,,,,Vitoria de Guimaraes,Benfica,
2465972493.0,28.0,2.0,13.0,299,34.65,4.896000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Defensive', 'Foul', 'Zone', 'OppositeRelatedEvent']",[64],False,369712.0,,,,,,,,,,,61.0,Florentino,,Vitoria de Guimaraes,Benfica,
2465972643.0,29.0,2.0,21.0,107,67.515,62.220000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'FreekickTaken', 'Angle']","[91, 117, 30, 132, 35, 37, 216, 218]",True,70967.0,47.67,63.03600000000001,,,,,,,,,,,False,Vitoria de Guimaraes,Benfica,-0.00496716
2465972655.0,30.0,2.0,23.0,107,47.67,63.03600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,447235.0,36.435,48.89200000000001,,,,,,,,,,,False,Vitoria de Guimaraes,Benfica,0.0002082999999999998
2465972667.0,31.0,2.0,30.0,107,36.435,48.89200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,318502.0,33.39,22.983999999999998,,,,,,,,,,,False,Vitoria de Guimaraes,Benfica,-0.0015871199999999992
2465972745.0,32.0,2.0,31.0,107,33.39,22.916000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'Zone', 'Angle', 'PassEndX', 'Longball', 'PassEndY', 'Length']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,432629.0,73.185,4.896000000000001,,,,,,,,,,,True,Vitoria de Guimaraes,Benfica,0.01011667
2465972759.0,33.0,2.0,32.0,107,73.185,4.896000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'PassEndX', 'HeadPass', 'Length', 'Zone']","[91, 120, 29, 139, 36, 37, 217, 218]",True,435125.0,88.83,18.564,,,,,,,,,,,True,Vitoria de Guimaraes,Benfica,
2465972729.0,29.0,2.0,35.0,299,23.52,51.00000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,443613.0,,,,,,,,,,,66.0,António Silva,,Vitoria de Guimaraes,Benfica,
,,2.0,35.0,299,23.52,51.00000000000001,,,Carry,,,,,443613.0,17.325,65.89200000000001,,,,,,,,,66.0,António Silva,False,Vitoria de Guimaraes,Benfica,-0.0016276599999999995
2465972847.0,30.0,2.0,39.0,299,17.325,65.89200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Angle', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,443613.0,3.6750000000000003,44.608,,,,,,,,,66.0,António Silva,False,Vitoria de Guimaraes,Benfica,0.0010837399999999997
,,2.0,39.0,299,3.6750000000000003,44.608,,,Carry,,,,,110273.0,7.3500000000000005,35.836000000000006,,,,,,,,,99.0,Odysseas Vlachodimos,False,Vitoria de Guimaraes,Benfica,0.0005306600000000005
2465972897.0,31.0,2.0,44.0,299,7.3500000000000005,35.836000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,110273.0,13.334999999999999,27.812,,,,,,,,,99.0,Odysseas Vlachodimos,False,Vitoria de Guimaraes,Benfica,0.0014166600000000001
,,2.0,44.0,299,13.334999999999999,27.812,,,Carry,,,,,75691.0,13.965000000000002,22.78,,,,,,,,,30.0,Nicolás Otamendi,False,Vitoria de Guimaraes,Benfica,-0.0010497700000000002
2465972941.0,32.0,2.0,47.0,299,13.965000000000002,22.78,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,75691.0,28.875,30.328000000000003,,,,,,,,,30.0,Nicolás Otamendi,False,Vitoria de Guimaraes,Benfica,0.0015463100000000004
2465973027.0,33.0,2.0,50.0,299,30.240000000000002,30.736000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,369712.0,31.605000000000004,44.064,,,,,,,,,61.0,Florentino,False,Vitoria de Guimaraes,Benfica,-0.0002191399999999996
,,2.0,50.0,299,31.605000000000004,44.064,,,Carry,,,,,369430.0,32.865,46.444,,,,,,,,,13.0,Enzo Fernández,False,Vitoria de Guimaraes,Benfica,0.0
2465973075.0,34.0,2.0,56.0,299,32.865,46.444,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'Zone', 'Longball', 'Chipped', 'PassEndX']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,369430.0,70.14,50.728,,,,,,,,,13.0,Enzo Fernández,True,Vitoria de Guimaraes,Benfica,0.012910589999999998
,,2.0,56.0,299,70.14,50.728,,,Carry,,,,,395802.0,72.97500000000001,62.220000000000006,,,,,,,,,88.0,Gonçalo Ramos,False,Vitoria de Guimaraes,Benfica,-0.0029011099999999984
2465973083.0,35.0,3.0,0.0,299,72.97500000000001,62.220000000000006,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'PassEndX', 'OppositeRelatedEvent', 'PassEndY', 'Angle', 'Offensive']","[91, 120, 29, 35, 38, 217, 218]",True,395802.0,71.505,61.744,,,,,,,,,88.0,Gonçalo Ramos,False,Vitoria de Guimaraes,Benfica,
2465973105.0,35.0,3.0,0.0,107,32.235,7.140000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[91, 60]",True,435125.0,,,,,,,,,,,,,,Vitoria de Guimaraes,Benfica,
2465973141.0,36.0,3.0,1.0,107,30.765,9.792000000000002,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,408432.0,,,,,,,,,,,,,,Vitoria de Guimaraes,Benfica,
2465973111.0,36.0,3.0,3.0,299,68.04,60.11200000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 70]",True,125476.0,,,,,,,,,,,20.0,João Mário,,Vitoria de Guimaraes,Benfica,
2465973183.0,37.0,3.0,3.0,107,36.96000000000001,7.888,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[91, 142]",True,444826.0,,,,,,,,,,,,,,Vitoria de Guimaraes,Benfica,
2465973439.0,39.0,3.0,4.0,299,70.875,50.11600000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,125476.0,,,,,,,,,,,20.0,João Mário,,Vitoria de Guimaraes,Benfica,
2465973185.0,38.0,3.0,8.0,107,41.79,4.964,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,435125.0,,,,,,,,,,,,,,Vitoria de Guimaraes,Benfica,
2465973287.0,39.0,3.0,9.0,107,42.315,5.1000000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Offensive', 'Length', 'OppositeRelatedEvent', 'PassEndY', 'Angle']","[91, 118, 120, 29, 36, 37, 216, 218]",True,435125.0,44.31,7.752000000000001,,,,,,,,,,,False,Vitoria de Guimaraes,Benfica,
