id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2544654973.0,2.0,0.0,0.0,288,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Benfica,Braga,
2544654981.0,2.0,0.0,0.0,299,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Benfica,Braga,
2544724193.0,989.0,0.0,0.0,299,0.0,0.0,17.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Benfica,Braga,
2544725841.0,837.0,0.0,0.0,288,0.0,0.0,17.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Benfica,Braga,
2544621213.0,1.0,0.0,0.0,299,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['PlayerPosition', 'TeamFormation', 'CaptainPlayerId', 'TeamPlayerFormation', 'InvolvedPlayers', 'JerseyNumber']",[],False,,,,,,,,,,,,,,,,Benfica,Braga,
2544628227.0,1.0,0.0,0.0,288,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'PlayerPosition', 'JerseyNumber', 'TeamPlayerFormation', 'TeamFormation', 'CaptainPlayerId']",[],False,,,,,,,,,,,,,,,,Benfica,Braga,
2544655039.0,3.0,0.0,0.0,288,52.5,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,322689.0,32.550000000000004,47.87200000000001,,,,,,,,,,,,False,Benfica,Braga,-0.005790659999999998
2544655073.0,4.0,0.0,3.0,288,32.550000000000004,47.87200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Longball', 'Angle', 'PassEndY', 'StandingSave', 'Zone', 'Chipped']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,363935.0,74.025,64.464,,,,,,,,,,,,True,Benfica,Braga,0.01011667
2544655075.0,5.0,0.0,6.0,288,70.35000000000001,63.104,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[197, 199]",False,346183.0,,,,,,,,,,,,,,,Benfica,Braga,
2544655079.0,3.0,0.0,6.0,299,34.65,4.896000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[198, 200]",False,465388.0,,,,,,,,,,,,87.0,João Neves,,Benfica,Braga,
2544655083.0,6.0,0.0,6.0,288,74.025,64.464,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'Length', 'PassEndX', 'PassEndY', 'Zone', 'Angle']","[91, 120, 29, 139, 36, 37, 217, 218]",True,346183.0,82.215,66.30000000000001,,,,,,,,,,,,False,Benfica,Braga,
2544655093.0,4.0,0.0,7.0,299,29.505000000000003,3.3320000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,303544.0,,,,,,,,,,,,8.0,Fredrik Aursnes,,Benfica,Braga,
2544655105.0,5.0,0.0,7.0,299,28.35,3.3320000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'StandingSave', 'Length', 'Zone', 'PassEndX', 'Longball']","[91, 118, 120, 128, 36, 37, 216, 218]",True,303544.0,47.565,5.168,,,,,,,,,,8.0,Fredrik Aursnes,False,Benfica,Braga,
2544693701.0,366.0,0.0,8.0,288,58.695,62.016000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Longball', 'Zone', 'Length']","[91, 120, 128, 36, 37, 216, 218]",True,297321.0,62.895,62.424,,,,,,,,,,,,False,Benfica,Braga,
2544693605.0,520.0,0.0,12.0,299,42.73500000000001,5.848,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'OtherBodyPart']","[91, 69]",True,395802.0,,,,,,,,,,,,88.0,Gonçalo Ramos,,Benfica,Braga,
2544655183.0,8.0,0.0,13.0,288,59.85,59.772000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'PassEndY', 'PassEndX', 'Angle', 'Zone', 'Length']","[91, 120, 29, 139, 36, 38, 216, 218]",True,297321.0,64.26,59.29600000000001,,,,,,,,,,,,False,Benfica,Braga,
2544655233.0,7.0,0.0,14.0,299,38.43,5.78,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,465388.0,45.57,3.196,,,,,,,,,,87.0,João Neves,False,Benfica,Braga,0.0012207699999999995
2545780135.0,991.0,0.0,15.0,299,45.99,4.352,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Offensive', 'Zone', 'StandingSave']","[91, 53]",True,125476.0,,,,,,,,,,,,20.0,João Mário,,Benfica,Braga,
2544655237.0,8.0,0.0,16.0,299,51.765,2.72,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Offensive', 'Foul', 'Zone']","[91, 63]",True,125476.0,,,,,,,,,,,,20.0,João Mário,,Benfica,Braga,
2544655239.0,9.0,0.0,16.0,288,53.23500000000001,65.28,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone', 'Foul', 'StandingSave']",[64],False,297321.0,,,,,,,,,,,,,,,Benfica,Braga,
2544655397.0,9.0,0.0,31.0,299,47.25,3.5360000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'FreekickTaken', 'PassEndY', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 132, 35, 38, 215, 218]",True,465388.0,33.18,2.5160000000000005,,,,,,,,,,87.0,João Neves,False,Benfica,Braga,-0.0027068500000000002
2544655421.0,10.0,0.0,34.0,299,33.18,2.5160000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,303544.0,22.05,9.452000000000002,,,,,,,,,,8.0,Fredrik Aursnes,False,Benfica,Braga,-0.0003527700000000005
,,0.0,34.0,299,22.05,9.452000000000002,,,Carry,,,,,443613.0,25.200000000000003,7.684000000000001,,,,,,,,,,66.0,António Silva,False,Benfica,Braga,-0.0009752800000000002
2544655445.0,11.0,0.0,36.0,299,25.200000000000003,7.684000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'StandingSave', 'Angle', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,443613.0,37.38,8.908000000000001,,,,,,,,,,66.0,António Silva,False,Benfica,Braga,0.0028141300000000015
,,0.0,36.0,299,37.38,8.908000000000001,,,Carry,,,,,465388.0,35.07,12.104000000000001,,,,,,,,,,87.0,João Neves,False,Benfica,Braga,-0.0015522900000000013
2544655553.0,12.0,0.0,38.0,299,35.07,12.104000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'PassEndX', 'Angle', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,465388.0,31.815,23.12,,,,,,,,,,87.0,João Neves,False,Benfica,Braga,-0.0010425699999999996
,,0.0,38.0,299,31.815,23.12,,,Carry,,,,,361961.0,48.405,47.124,,,,,,,,,,22.0,Chiquinho,True,Benfica,Braga,0.003186659999999999
