id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2541102697.0,2.0,0.0,0.0,290,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Gil Vicente,Benfica,
2541102639.0,2.0,0.0,0.0,299,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Gil Vicente,Benfica,
2541179493.0,860.0,0.0,0.0,290,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Gil Vicente,Benfica,
2541179523.0,968.0,0.0,0.0,299,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Gil Vicente,Benfica,
2541063853.0,1.0,0.0,0.0,290,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['JerseyNumber', 'PlayerPosition', 'CaptainPlayerId', 'InvolvedPlayers', 'TeamPlayerFormation', 'TeamFormation']",[],False,,,,,,,,,,,,,,,,Gil Vicente,Benfica,
2541063909.0,1.0,0.0,0.0,299,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamPlayerFormation', 'InvolvedPlayers', 'TeamFormation', 'CaptainPlayerId', 'JerseyNumber', 'PlayerPosition']",[],False,,,,,,,,,,,,,,,,Gil Vicente,Benfica,
2541102669.0,3.0,0.0,0.0,299,52.605000000000004,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,135127.0,37.38,25.364,,,,,,,,,,27.0,Rafa,False,Gil Vicente,Benfica,-0.004203539999999999
2541102717.0,4.0,0.0,2.0,299,37.695,24.684,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Longball', 'Zone', 'PassEndX', 'Angle', 'Length', 'StandingSave']","[91, 117, 127, 35, 37, 215, 218]",True,443613.0,33.495,56.78,,,,,,,,,,66.0,António Silva,False,Gil Vicente,Benfica,-0.002096840000000001
2541102725.0,5.0,0.0,4.0,299,33.285000000000004,56.644000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'PassEndY', 'Zone', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,465388.0,35.910000000000004,39.78,,,,,,,,,,87.0,João Neves,False,Gil Vicente,Benfica,0.0007288600000000013
2541102747.0,6.0,0.0,6.0,299,35.910000000000004,39.78,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Zone', 'Length', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,369712.0,47.04,45.56,,,,,,,,,,61.0,Florentino,False,Gil Vicente,Benfica,0.0016648199999999991
