id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2552713969.0,2.0,0.0,0.0,299,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Sporting,Benfica,
2552713989.0,2.0,0.0,0.0,296,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Sporting,Benfica,
2552785451.0,931.0,0.0,0.0,296,0.0,0.0,12.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Sporting,Benfica,
2552785777.0,938.0,0.0,0.0,299,0.0,0.0,12.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Sporting,Benfica,
2552668629.0,1.0,0.0,0.0,296,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'CaptainPlayerId', 'PlayerPosition', 'JerseyNumber', 'InvolvedPlayers', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Sporting,Benfica,
2552669725.0,1.0,0.0,0.0,299,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'CaptainPlayerId', 'TeamFormation', 'JerseyNumber', 'TeamPlayerFormation', 'PlayerPosition']",[],False,,,,,,,,,,,,,,,,Sporting,Benfica,
2552713995.0,3.0,0.0,0.0,299,52.395,33.32,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,135127.0,44.94,35.768,,,,,,,,,,27.0,Rafa,False,Sporting,Benfica,-0.0020492999999999987
2552714009.0,4.0,0.0,1.0,299,46.2,36.04,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,361961.0,58.17,49.776,,,,,,,,,,22.0,Chiquinho,False,Sporting,Benfica,0.0020099799999999998
2552714051.0,5.0,0.0,2.0,299,58.17,49.776,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'Length', 'PassEndY', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,326505.0,55.44,35.904,,,,,,,,,,7.0,David Neres,False,Sporting,Benfica,3.931999999999894e-05
,,0.0,2.0,299,55.44,35.904,,,Carry,,,,,135127.0,67.62,34.68,,,,,,,,,,27.0,Rafa,True,Sporting,Benfica,0.0030754200000000023
2552714067.0,6.0,0.0,5.0,299,67.62,34.68,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY', 'StandingSave']","[91, 120, 29, 36, 38, 217, 218]",True,135127.0,89.04,33.184,,,,,,,,,,27.0,Rafa,True,Sporting,Benfica,
2552714111.0,3.0,0.0,6.0,296,27.615000000000002,34.816,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'StandingSave', 'Zone', 'PassEndX', 'Length']","[91, 118, 120, 29, 36, 37, 215, 218]",True,71268.0,31.290000000000003,36.448,,,,,,,,,,,,False,Sporting,Benfica,
2552714087.0,7.0,0.0,6.0,299,86.205,33.184,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,395802.0,,,,,,,,,,,,88.0,Gonçalo Ramos,,Sporting,Benfica,
2552714113.0,8.0,0.0,7.0,299,80.01,43.656000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Offensive', 'StandingSave', 'OppositeRelatedEvent', 'Zone']","[91, 53]",True,326505.0,,,,,,,,,,,,7.0,David Neres,,Sporting,Benfica,
2553014915.0,933.0,0.0,8.0,296,24.990000000000002,24.344,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Defensive', 'Zone', 'StandingSave', 'OppositeRelatedEvent']","[91, 143]",True,408962.0,,,,,,,,,,,,,,,Sporting,Benfica,
2552714145.0,4.0,0.0,10.0,296,25.515,26.248,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[91, 70]",True,443663.0,,,,,,,,,,,,,,,Sporting,Benfica,
2552714153.0,9.0,0.0,10.0,299,79.485,41.752,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Zone', 'Offensive', 'StandingSave', 'OppositeRelatedEvent']","[91, 143]",True,395802.0,,,,,,,,,,,,88.0,Gonçalo Ramos,,Sporting,Benfica,
,,0.0,10.0,299,79.485,41.752,,,Carry,,,,,395802.0,80.955,47.260000000000005,,,,,,,,,,88.0,Gonçalo Ramos,False,Sporting,Benfica,-0.0065612399999999994
2552714185.0,11.0,0.0,12.0,299,80.955,47.260000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'Length', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,395802.0,85.995,64.53200000000001,,,,,,,,,,88.0,Gonçalo Ramos,False,Sporting,Benfica,0.006298700000000001
