id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,cardType,isGoal,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
2495340183.0,15.0,0.0,36.0,1463,98.175,11.968000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Offensive', 'Angle', 'RightFoot', 'Length', 'OppositeRelatedEvent', 'Cross', 'Zone', 'PassEndX', 'PassEndY']","[91, 137, 126, 36, 37, 217, 218]",True,308886.0,99.54,13.396,,,,,,,,,,,,False,Benfica,Portimonense,
2495340191.0,4.0,0.0,36.0,299,1.1550000000000002,52.836000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['StandingSave', 'Zone', 'BlockedCross', 'OppositeRelatedEvent']","[91, 59]",True,75691.0,,,,,,,,,,,,30.0,Nicolás Otamendi,,Benfica,Portimonense,
2495340201.0,5.0,0.0,37.0,299,2.205,53.85600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'MissLeft']",[122],False,75691.0,,,,,,,,,,,,30.0,Nicolás Otamendi,,Benfica,Portimonense,
2495340255.0,16.0,0.0,37.0,1463,102.79500000000002,14.144000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'MissRight', 'Zone']",[122],False,308886.0,,,,,,,,,,,,,,,Benfica,Portimonense,
2495340477.0,17.0,1.0,3.0,1463,104.47500000000001,0.34,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'CornerTaken', 'Angle', 'Length', 'ShotAssist', 'StandingSave', 'LeftFoot', 'Cross', 'PassEndX', 'IntentionalAssist', 'PassEndY', 'Zone', 'KeyPass']","[91, 119, 123, 138, 124, 125, 31, 32, 34, 40, 41, 42, 35, 37, 217, 218]",True,447215.0,102.165,31.144000000000002,,,,,,,,,,,,True,Benfica,Portimonense,0.21952771999999998
2495340495.0,18.0,1.0,4.0,1463,101.53500000000001,30.804000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[197, 199]",False,444818.0,,,,,,,,,,,,,,,Benfica,Portimonense,
2495340449.0,6.0,1.0,4.0,299,3.465,37.196000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[198, 200]",False,75691.0,,,,,,,,,,,,30.0,Nicolás Otamendi,,Benfica,Portimonense,
2495340499.0,19.0,1.0,5.0,1463,102.165,31.144000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['Assisted', 'IntentionalAssist', 'Zone', 'FromCorner', 'Head', 'MissHigh', 'RelatedEventId', 'SmallBoxCentre', 'GoalMouthY', 'GoalMouthZ']","[91, 7, 90, 10, 0, 5, 14]",True,444818.0,,,17.0,447215.0,79.2,51.4,True,,,,,,,,Benfica,Portimonense,
2495340649.0,8.0,1.0,14.0,299,4.9350000000000005,35.632000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['GoalKick', 'PassEndY', 'Length', 'Chipped', 'PassEndX', 'Angle', 'Zone', 'MissHigh', 'Longball']","[91, 119, 117, 124, 127, 36, 38, 216, 218]",True,110273.0,64.47,19.244000000000003,,,,,,,,,,99.0,Odysseas Vlachodimos,True,Benfica,Portimonense,0.009940760000000002
2495340651.0,9.0,1.0,16.0,299,64.47,19.244000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,303544.0,,,,,,,,,,,,8.0,Fredrik Aursnes,,Benfica,Portimonense,
2496070219.0,993.0,1.0,20.0,1463,44.31,54.264,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,391031.0,,,,,,,,,,,,,,,Benfica,Portimonense,
2496070275.0,994.0,1.0,21.0,1463,42.21000000000001,50.184000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,391031.0,31.395,30.94,,,,,,,,,,,,False,Benfica,Portimonense,-0.0013679799999999995
2495340677.0,22.0,1.0,24.0,1463,31.919999999999998,34.816,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Angle', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,360107.0,40.425000000000004,29.92,,,,,,,,,,,,False,Benfica,Portimonense,0.0013027000000000004
2495340709.0,23.0,1.0,25.0,1463,39.165,28.016000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Zone', 'Length', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,380683.0,37.695,8.976,,,,,,,,,,,,False,Benfica,Portimonense,-0.0013637900000000001
2495340725.0,24.0,1.0,27.0,1463,37.695,12.512,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,308886.0,28.980000000000004,23.596000000000004,,,,,,,,,,,,False,Benfica,Portimonense,-0.0010425699999999996
2495340759.0,25.0,1.0,31.0,1463,28.980000000000004,23.596000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,360107.0,36.96000000000001,25.636000000000003,,,,,,,,,,,,False,Benfica,Portimonense,0.0015871199999999992
2495340803.0,26.0,1.0,33.0,1463,35.07,24.548000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,380683.0,34.65,5.168,,,,,,,,,,,,False,Benfica,Portimonense,-0.00291515
2495340817.0,27.0,1.0,36.0,1463,35.175000000000004,5.168,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'PassEndX', 'Chipped', 'Angle', 'StandingSave', 'Zone']","[91, 120, 29, 124, 36, 37, 216, 218]",True,308886.0,58.48500000000001,8.84,,,,,,,,,,,,True,Benfica,Portimonense,
2495340819.0,10.0,1.0,37.0,299,43.575,57.596000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'Angle', 'PassEndY', 'HeadPass']","[91, 117, 30, 139, 36, 38, 216, 218]",True,107252.0,43.785000000000004,45.288,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Portimonense,0.0005445499999999995
,,1.0,37.0,299,43.785000000000004,45.288,,,Carry,,,,,369712.0,36.96000000000001,51.272000000000006,,,,,,,,,,61.0,Florentino,False,Benfica,Portimonense,-0.0021440899999999995
2495340861.0,12.0,1.0,39.0,299,49.245,48.96,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,361961.0,,,,,,,,,,,,22.0,Chiquinho,,Benfica,Portimonense,
2495340855.0,11.0,1.0,39.0,299,36.96000000000001,51.272000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'PassEndY', 'Angle', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,369712.0,45.36000000000001,47.804,,,,,,,,,,61.0,Florentino,False,Benfica,Portimonense,0.0021440899999999995
,,1.0,39.0,299,45.36000000000001,47.804,,,Carry,,,,,361961.0,49.245,48.96,,,,,,,,,,22.0,Chiquinho,False,Benfica,Portimonense,0.0
2495340935.0,13.0,1.0,40.0,299,49.245,48.96,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'Zone', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,361961.0,66.99,34.884,,,,,,,,,,22.0,Chiquinho,True,Benfica,Portimonense,0.005679420000000001
,,1.0,40.0,299,66.99,34.884,,,Carry,,,,,303544.0,76.23,30.872,,,,,,,,,,8.0,Fredrik Aursnes,True,Benfica,Portimonense,0.0038807899999999985
2495340993.0,14.0,1.0,45.0,299,76.23,30.872,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'Length', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,303544.0,81.06,20.876,,,,,,,,,,8.0,Fredrik Aursnes,False,Benfica,Portimonense,0.004700530000000001
,,1.0,45.0,299,81.06,20.876,,,Carry,,,,,125476.0,81.69,14.144000000000002,,,,,,,,,,20.0,João Mário,False,Benfica,Portimonense,0.0009806999999999975
2495341043.0,15.0,1.0,50.0,299,81.69,14.144000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,125476.0,74.44500000000001,6.868,,,,,,,,,,20.0,João Mário,False,Benfica,Portimonense,-0.008311429999999998
2495341055.0,16.0,1.0,52.0,299,74.55,7.208,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 35, 37, 216, 218]",True,401520.0,68.775,19.312,,,,,,,,,,6.0,Alexander Bah,False,Benfica,Portimonense,-0.0018699699999999986
2495341085.0,17.0,1.0,54.0,299,67.83,19.924000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Length', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,369712.0,72.03,37.74,,,,,,,,,,61.0,Florentino,False,Benfica,Portimonense,0.004500169999999998
,,1.0,54.0,299,72.03,37.74,,,Carry,,,,,361961.0,69.405,39.984,,,,,,,,,,22.0,Chiquinho,False,Benfica,Portimonense,-0.0038807899999999985
2495341135.0,18.0,1.0,56.0,299,69.405,39.984,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'PassEndY', 'PassEndX', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,361961.0,61.11000000000001,51.204,,,,,,,,,,22.0,Chiquinho,False,Benfica,Portimonense,-0.0038525699999999996
,,1.0,56.0,299,61.11000000000001,51.204,,,Carry,,,,,75691.0,65.10000000000001,44.268,,,,,,,,,,30.0,Nicolás Otamendi,True,Benfica,Portimonense,0.0032331900000000004
2495341155.0,19.0,2.0,1.0,299,65.10000000000001,44.268,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'PassEndX', 'PassEndY', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,75691.0,62.05500000000001,19.312,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Portimonense,0.0
,,2.0,1.0,299,62.05500000000001,19.312,,,Carry,,,,,443613.0,63.21000000000001,17.476,,,,,,,,,,66.0,António Silva,False,Benfica,Portimonense,-0.0006478500000000019
2495341195.0,20.0,2.0,4.0,299,63.21000000000001,17.476,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'Length', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,443613.0,71.505,0.7480000000000001,,,,,,,,,,66.0,António Silva,False,Benfica,Portimonense,0.0018699699999999986
2495341209.0,21.0,2.0,6.0,299,71.505,0.7480000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Zone', 'Angle', 'StandingSave', 'Length']","[91, 120, 29, 36, 37, 217, 218]",True,401520.0,81.165,21.488000000000003,,,,,,,,,,6.0,Alexander Bah,True,Benfica,Portimonense,
2495341235.0,29.0,2.0,8.0,1463,23.205000000000002,49.164,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,422207.0,,,,,,,,,,,,,,,Benfica,Portimonense,
2495341261.0,31.0,2.0,10.0,1463,33.495,39.440000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Zone', 'OppositeRelatedEvent', 'Defensive']","[91, 53]",True,432110.0,,,,,,,,,,,,,,,Benfica,Portimonense,
2495341273.0,22.0,2.0,10.0,299,71.505,28.560000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 142]",True,75691.0,,,,,,,,,,,,30.0,Nicolás Otamendi,,Benfica,Portimonense,
2496071147.0,995.0,2.0,10.0,1463,10.709999999999999,47.6,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,432110.0,,,,,,,,,,,,,,,Benfica,Portimonense,
2495341279.0,24.0,2.0,11.0,299,68.565,22.712,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 35, 37, 216, 218]",True,369712.0,68.355,29.92,,,,,,,,,,61.0,Florentino,False,Benfica,Portimonense,0.0006193799999999992
,,2.0,11.0,299,68.355,29.92,,,Carry,,,,,75691.0,70.665,32.912,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Portimonense,0.0038807899999999985
2495341329.0,25.0,2.0,14.0,299,70.665,32.912,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,75691.0,73.08,52.02,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Portimonense,0.00016371999999999914
,,2.0,14.0,299,73.08,52.02,,,Carry,,,,,96449.0,76.965,41.752,,,,,,,,,,93.0,Julian Draxler,True,Benfica,Portimonense,-0.00016371999999999914
2495341351.0,26.0,2.0,20.0,299,76.965,41.752,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'PassEndX', 'Zone', 'Length']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,96449.0,71.61,41.82,,,,,,,,,,93.0,Julian Draxler,False,Benfica,Portimonense,0.0
2495341407.0,27.0,2.0,22.0,299,71.61,40.93600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Chipped', 'PassEndX', 'StandingSave', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 120, 124, 128, 36, 38, 217, 218]",True,369712.0,84.63,0.0,,,,,,,,,,61.0,Florentino,False,Benfica,Portimonense,
2495341529.0,33.0,2.0,40.0,1463,28.77,68.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Longball', 'Angle', 'PassEndX', 'Zone', 'ThrowIn', 'Length']","[91, 212, 36, 38, 216]",True,297006.0,50.19,51.748,,,,,,,,,,,,False,Benfica,Portimonense,
2495341525.0,29.0,2.0,43.0,299,53.025000000000006,19.108000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,443613.0,,,,,,,,,,,,66.0,António Silva,,Benfica,Portimonense,
2495341551.0,30.0,2.0,43.0,299,53.025000000000006,19.108000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'Longball']","[91, 117, 127, 35, 37, 215, 218]",True,443613.0,24.36,35.632000000000005,,,,,,,,,,66.0,António Silva,False,Benfica,Portimonense,-0.0066904700000000004
2495341553.0,31.0,2.0,47.0,299,24.36,35.632000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,110273.0,32.13,18.904000000000003,,,,,,,,,,99.0,Odysseas Vlachodimos,False,Benfica,Portimonense,0.0009391300000000016
,,2.0,47.0,299,32.13,18.904000000000003,,,Carry,,,,,443613.0,31.5,20.740000000000002,,,,,,,,,,66.0,António Silva,False,Benfica,Portimonense,0.0
2495341615.0,32.0,2.0,51.0,299,31.5,20.740000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Angle', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,443613.0,34.65,28.084,,,,,,,,,,66.0,António Silva,False,Benfica,Portimonense,0.0002191399999999996
,,2.0,51.0,299,34.65,28.084,,,Carry,,,,,361961.0,46.410000000000004,30.056000000000004,,,,,,,,,,22.0,Chiquinho,True,Benfica,Portimonense,0.0035222199999999995
2495341673.0,33.0,2.0,55.0,299,46.410000000000004,30.056000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Angle', 'Chipped', 'Length']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,361961.0,80.22000000000001,63.988,,,,,,,,,,22.0,Chiquinho,True,Benfica,Portimonense,0.01271714
,,2.0,55.0,299,80.22000000000001,63.988,,,Carry,,,,,107252.0,91.245,66.504,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Portimonense,0.007287600000000002
2495341707.0,34.0,3.0,1.0,299,91.245,66.504,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,107252.0,77.7,60.928,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Portimonense,-0.013629430000000001
,,3.0,1.0,299,77.7,60.928,,,Carry,,,,,96449.0,76.65,59.092000000000006,,,,,,,,,,93.0,Julian Draxler,False,Benfica,Portimonense,0.0027939199999999983
2495341741.0,35.0,3.0,3.0,299,76.65,59.092000000000006,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,96449.0,69.19500000000001,48.28,,,,,,,,,,93.0,Julian Draxler,False,Benfica,Portimonense,-0.004663889999999997
2495341781.0,36.0,3.0,6.0,299,70.56,48.28,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Chipped', 'Length', 'Angle', 'Longball']","[91, 120, 124, 128, 36, 38, 217, 218]",True,361961.0,92.19,23.732,,,,,,,,,,22.0,Chiquinho,True,Benfica,Portimonense,
2495341791.0,34.0,3.0,8.0,1463,13.334999999999999,42.024,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[197, 200]",False,447215.0,,,,,,,,,,,,,,,Benfica,Portimonense,
2495341793.0,37.0,3.0,8.0,299,91.665,25.976000000000003,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[198, 199]",False,401520.0,,,,,,,,,,,,6.0,Alexander Bah,,Benfica,Portimonense,
2495341801.0,35.0,3.0,8.0,1463,13.86,39.712,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'Head', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 94, 95, 57, 215]",True,447215.0,25.41,40.120000000000005,,,,,,,,,,,,,Benfica,Portimonense,
2495341823.0,38.0,3.0,10.0,299,82.53,22.983999999999998,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'HeadPass', 'Length', 'PassEndX', 'Angle', 'PassEndY']","[91, 120, 29, 139, 36, 37, 217, 218]",True,125476.0,84.21000000000001,34.204,,,,,,,,,,20.0,João Mário,False,Benfica,Portimonense,
2495341831.0,36.0,3.0,11.0,1463,22.155,28.832,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,380683.0,,,,,,,,,,,,,,,Benfica,Portimonense,
