id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2510502477.0,2.0,0.0,0.0,299,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Benfica,Boavista,
2510502483.0,2.0,0.0,0.0,122,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Benfica,Boavista,
2510521077.0,662.0,0.0,0.0,122,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Benfica,Boavista,
2510521081.0,1003.0,0.0,0.0,299,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Benfica,Boavista,
2510482095.0,1.0,0.0,0.0,299,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'TeamPlayerFormation', 'CaptainPlayerId', 'TeamFormation', 'JerseyNumber', 'PlayerPosition']",[],False,,,,,,,,,,,,,,,,Benfica,Boavista,
2510482919.0,1.0,0.0,0.0,122,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['PlayerPosition', 'InvolvedPlayers', 'JerseyNumber', 'TeamFormation', 'CaptainPlayerId', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Benfica,Boavista,
2510502499.0,3.0,0.0,0.0,122,52.5,34.068000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,423076.0,54.495,34.476000000000006,,,,,,,,,,,,False,Benfica,Boavista,0.0020492999999999987
2510502507.0,4.0,0.0,1.0,122,47.04,32.300000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'PassEndY', 'Length', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,342705.0,38.115,10.132000000000001,,,,,,,,,,,,False,Benfica,Boavista,-0.0026987899999999995
2510502519.0,5.0,0.0,4.0,122,38.115,10.132000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,422313.0,23.835,18.428,,,,,,,,,,,,False,Benfica,Boavista,-0.0021341499999999996
2510502533.0,6.0,0.0,7.0,122,24.36,18.224,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Longball', 'Angle', 'Chipped', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX']","[91, 120, 124, 128, 36, 38, 216, 218]",True,333946.0,64.365,7.276,,,,,,,,,,,,True,Benfica,Boavista,
2510502539.0,7.0,0.0,10.0,122,64.26,6.256,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[197, 199]",False,389108.0,,,,,,,,,,,,,,,Benfica,Boavista,
2510502537.0,3.0,0.0,10.0,299,40.74,61.744,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[198, 200]",False,107252.0,,,,,,,,,,,,3.0,Alejandro Grimaldo,,Benfica,Boavista,
2510502891.0,15.0,0.0,10.0,122,75.28500000000001,3.6720000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'PassEndX', 'Zone', 'PassEndY', 'Length', 'Angle']","[91, 120, 29, 139, 35, 37, 216, 218]",True,389108.0,61.74,12.24,,,,,,,,,,,,False,Benfica,Boavista,
2510502547.0,5.0,0.0,12.0,299,47.67,55.21600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,361961.0,,,,,,,,,,,,22.0,Chiquinho,,Benfica,Boavista,
2510502549.0,6.0,0.0,12.0,299,47.565,54.944,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,361961.0,45.15,51.068,,,,,,,,,,22.0,Chiquinho,False,Benfica,Boavista,0.0
2510502553.0,7.0,0.0,14.0,299,45.045,51.00000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'Length', 'PassEndY', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,369712.0,51.87,54.196000000000005,,,,,,,,,,61.0,Florentino,False,Benfica,Boavista,0.0
,,0.0,14.0,299,51.87,54.196000000000005,,,Carry,,,,,303544.0,53.339999999999996,51.884,,,,,,,,,,8.0,Fredrik Aursnes,False,Benfica,Boavista,0.0022727300000000006
2510502559.0,8.0,0.0,15.0,299,53.339999999999996,51.884,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,303544.0,64.68,40.188,,,,,,,,,,8.0,Fredrik Aursnes,True,Benfica,Boavista,0.0038525699999999996
2510502561.0,9.0,0.0,16.0,299,64.68,40.188,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,135127.0,61.425000000000004,37.672000000000004,,,,,,,,,,27.0,Rafa,False,Benfica,Boavista,0.0
,,0.0,16.0,299,61.425000000000004,37.672000000000004,,,Carry,,,,,125476.0,68.565,50.388,,,,,,,,,,20.0,João Mário,False,Benfica,Boavista,-0.0012672300000000011
2510502575.0,8.0,0.0,18.0,122,39.06,24.684,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']",[55],False,370018.0,,,,,,,,,,,,,,,Benfica,Boavista,
2510502569.0,10.0,0.0,18.0,299,65.94,43.316,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone', 'StandingSave']","[91, 54]",True,125476.0,,,,,,,,,,,,20.0,João Mário,,Benfica,Boavista,
2510502579.0,11.0,0.0,20.0,299,68.565,50.388,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,125476.0,81.9,57.05200000000001,,,,,,,,,,20.0,João Mário,False,Benfica,Boavista,0.010181399999999997
,,0.0,20.0,299,81.9,57.05200000000001,,,Carry,,,,,303544.0,87.885,57.46,,,,,,,,,,8.0,Fredrik Aursnes,False,Benfica,Boavista,0.0111372
2510502581.0,12.0,0.0,22.0,299,87.885,57.46,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,303544.0,89.25,49.57200000000001,,,,,,,,,,8.0,Fredrik Aursnes,False,Benfica,Boavista,0.014241460000000004
2510502583.0,13.0,0.0,23.0,299,89.25,49.57200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Angle', 'Length']","[91, 120, 29, 35, 38, 217, 218]",True,135127.0,85.575,48.96,,,,,,,,,,27.0,Rafa,False,Benfica,Boavista,
2510502585.0,9.0,0.0,23.0,122,13.334999999999999,22.508000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,370018.0,,,,,,,,,,,,,,,Benfica,Boavista,
2510729921.0,668.0,0.0,24.0,122,20.055000000000003,21.76,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Zone', 'Defensive']","[91, 53]",True,370018.0,,,,,,,,,,,,,,,Benfica,Boavista,
2510502589.0,10.0,0.0,25.0,122,19.53,20.128000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'Zone', 'OppositeRelatedEvent', 'Defensive']","[91, 63]",True,370018.0,,,,,,,,,,,,,,,Benfica,Boavista,
2510502587.0,14.0,0.0,25.0,299,85.47000000000001,47.87200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'StandingSave', 'Foul', 'Offensive', 'Zone']",[64],False,125476.0,,,,,,,,,,,,20.0,João Mário,,Benfica,Boavista,
2510502697.0,11.0,0.0,44.0,122,23.1,18.632,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Length', 'FreekickTaken', 'StandingSave', 'Longball', 'Zone']","[91, 117, 127, 132, 36, 37, 216, 218]",True,35211.0,37.695,58.956,,,,,,,,,,,,False,Benfica,Boavista,0.0012496299999999998
2510502705.0,12.0,0.0,49.0,122,39.27,58.548,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,454408.0,61.005,62.56,,,,,,,,,,,,True,Benfica,Boavista,0.002588769999999999
2510502721.0,13.0,0.0,51.0,122,57.855000000000004,62.628,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'StandingSave', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[91, 118, 120, 29, 35, 38, 216, 218]",True,91775.0,40.214999999999996,55.284,,,,,,,,,,,,False,Benfica,Boavista,
2510502737.0,15.0,0.0,52.0,299,86.10000000000001,15.844000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,135127.0,,,,,,,,,,,,27.0,Rafa,,Benfica,Boavista,
,,0.0,52.0,299,86.10000000000001,15.844000000000001,,,Carry,,,,,135127.0,96.81,21.828000000000003,,,,,,,,,,27.0,Rafa,True,Benfica,Boavista,0.03489323
2510502763.0,16.0,0.0,57.0,299,96.81,21.828000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['MissLeft', 'GoalMouthZ', 'GoalMouthY', 'BoxRight', 'RegularPlay', 'Zone', 'StandingSave', 'RightFoot']","[91, 7, 90, 10, 1, 3, 12]",True,135127.0,,,5.6,64.0,True,,,,,,,27.0,Rafa,,Benfica,Boavista,
2510502971.0,16.0,1.0,34.0,122,3.57,28.628000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['GoalKick', 'Zone', 'Angle', 'MissHigh', 'Longball', 'PassEndY', 'Length', 'PassEndX', 'Chipped']","[91, 118, 120, 124, 128, 36, 38, 216, 218]",True,35211.0,51.45,5.236000000000001,,,,,,,,,,,,True,Benfica,Boavista,
2510502977.0,18.0,1.0,37.0,299,56.595,64.26,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'Longball', 'HeadPass', 'PassEndY', 'Angle', 'Length']","[91, 120, 139, 128, 36, 38, 217, 218]",True,303544.0,90.72000000000001,50.864000000000004,,,,,,,,,,8.0,Fredrik Aursnes,True,Benfica,Boavista,
2510502983.0,17.0,1.0,43.0,122,11.97,17.272000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,35211.0,,,,,,,,,,,,,,,Benfica,Boavista,
2510503087.0,18.0,1.0,54.0,122,12.81,27.880000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'PassEndX', 'Length', 'Zone', 'PassEndY', 'Angle']","[91, 120, 128, 36, 38, 216, 218]",True,35211.0,64.89,23.8,,,,,,,,,,,,True,Benfica,Boavista,
2510503093.0,19.0,1.0,57.0,299,38.85,46.308,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[197, 200]",False,369712.0,,,,,,,,,,,,61.0,Florentino,,Benfica,Boavista,
