id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2442249943.0,14.0,2.0,34.0,5948,26.985,12.444,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,428999.0,,,,,,,,,,,,,,,Benfica,Arouca,
2442249963.0,15.0,2.0,35.0,5948,30.03,13.192,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'OverRun', 'Defensive', 'Zone']","[91, 204]",True,428999.0,,,,,,,,,,,,,,,Benfica,Arouca,
2442249987.0,13.0,2.0,38.0,299,44.730000000000004,36.652,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,369430.0,,,,,,,,,,,,13.0,Enzo Fernández,,Benfica,Arouca,
,,2.0,38.0,299,44.730000000000004,36.652,,,Carry,,,,,369430.0,45.885000000000005,30.532,,,,,,,,,,13.0,Enzo Fernández,False,Benfica,Arouca,0.0
2442250049.0,14.0,2.0,40.0,299,45.885000000000005,30.532,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'Angle', 'PassEndX', 'Longball', 'StandingSave', 'Chipped', 'Zone']","[91, 120, 124, 128, 36, 38, 217, 218]",True,369430.0,91.03500000000001,19.516000000000002,,,,,,,,,,13.0,Enzo Fernández,True,Benfica,Arouca,
2442250051.0,16.0,2.0,43.0,5948,12.18,47.53200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,444506.0,,,,,,,,,,,,,,,Benfica,Arouca,
2442250177.0,17.0,2.0,45.0,5948,12.075000000000001,47.53200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'Length', 'KeeperThrow', 'PassEndY', 'Angle']","[91, 36, 37, 216, 218]",True,444506.0,35.28,58.208,,,,,,,,,,,,False,Benfica,Arouca,0.0008174500000000008
2442250197.0,18.0,2.0,49.0,5948,35.385000000000005,41.752,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'Length', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,125452.0,21.735,26.452,,,,,,,,,,,,False,Benfica,Arouca,-0.0024609700000000016
2442250211.0,19.0,2.0,52.0,5948,21.735,26.452,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,326486.0,42.63,5.644000000000001,,,,,,,,,,,,False,Benfica,Arouca,0.0010971800000000014
2442250229.0,20.0,2.0,55.0,5948,48.195,3.604,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'Zone', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,383609.0,39.165,13.668000000000003,,,,,,,,,,,,False,Benfica,Arouca,-0.00033624999999999974
2442250289.0,21.0,2.0,58.0,5948,39.69,13.464000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,347640.0,26.46,22.508000000000003,,,,,,,,,,,,False,Benfica,Arouca,-0.0021341499999999996
2442250341.0,22.0,3.0,2.0,5948,27.825000000000003,24.072,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,326486.0,22.575,48.620000000000005,,,,,,,,,,,,False,Benfica,Arouca,-0.00109158
2442250403.0,23.0,3.0,5.0,5948,22.575,50.660000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'PassEndY', 'Angle', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,382364.0,34.545,65.824,,,,,,,,,,,,False,Benfica,Arouca,-0.0002364500000000009
2442250415.0,24.0,3.0,8.0,5948,36.330000000000005,65.552,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent', 'StandingSave']","[91, 53]",True,416502.0,,,,,,,,,,,,,,,Benfica,Arouca,
2442250431.0,15.0,3.0,8.0,299,68.67000000000002,2.4480000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone', 'StandingSave']","[91, 142]",True,326505.0,,,,,,,,,,,,7.0,David Neres,,Benfica,Arouca,
2442250451.0,25.0,3.0,10.0,5948,35.805,65.89200000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,96271.0,,,,,,,,,,,,,,,Benfica,Arouca,
2442250613.0,17.0,3.0,20.0,299,62.265,0.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'ThrowIn', 'Zone', 'Length', 'Angle']","[91, 212, 36, 37, 216]",True,119542.0,67.935,4.42,,,,,,,,,,2.0,Gilberto,False,Benfica,Arouca,0.0
2442250621.0,18.0,3.0,21.0,299,67.935,4.42,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'StandingSave', 'PassEndX', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,326505.0,62.79,1.972,,,,,,,,,,7.0,David Neres,False,Benfica,Arouca,0.0
2442250623.0,19.0,3.0,23.0,299,61.635000000000005,1.564,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive', 'Angle', 'Length', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 120, 29, 36, 37, 216, 218]",True,119542.0,63.42,1.904,,,,,,,,,,2.0,Gilberto,False,Benfica,Arouca,
2442250671.0,28.0,3.0,23.0,5948,41.895,65.28,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Defensive']","[91, 60]",True,96271.0,,,,,,,,,,,,,,,Benfica,Arouca,
2442250675.0,20.0,3.0,25.0,299,42.525,1.7000000000000002,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'Zone', 'StandingSave', 'PassEndY', 'Length']","[91, 118, 120, 29, 36, 38, 216, 218]",True,75691.0,46.515,1.564,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Arouca,
2442250765.0,30.0,3.0,25.0,5948,61.11000000000001,67.048,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,315692.0,,,,,,,,,,,,,,,Benfica,Arouca,
2442250805.0,22.0,3.0,33.0,299,43.995,0.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'ThrowIn', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'Longball']","[91, 212, 35, 37, 216]",True,119542.0,41.265,21.352,,,,,,,,,,2.0,Gilberto,False,Benfica,Arouca,0.0002082999999999998
2442250851.0,23.0,3.0,35.0,299,41.265,21.352,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,369430.0,32.025,29.036000000000005,,,,,,,,,,13.0,Enzo Fernández,False,Benfica,Arouca,-0.0013679799999999995
,,3.0,35.0,299,32.025,29.036000000000005,,,Carry,,,,,376916.0,31.815,31.688000000000002,,,,,,,,,,91.0,Morato,False,Benfica,Arouca,0.0
2442250889.0,24.0,3.0,38.0,299,31.815,31.688000000000002,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'StandingSave', 'Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 119, 117, 127, 36, 37, 216, 218]",True,376916.0,56.385000000000005,64.60000000000001,,,,,,,,,,91.0,Morato,True,Benfica,Arouca,0.003412199999999999
2442250945.0,25.0,3.0,41.0,299,56.385000000000005,64.60000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'StandingSave', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,107252.0,42.21000000000001,46.03600000000001,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Arouca,-0.0020442199999999994
2442250995.0,26.0,3.0,44.0,299,41.37,45.220000000000006,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,369430.0,45.78,28.220000000000002,,,,,,,,,,13.0,Enzo Fernández,False,Benfica,Arouca,0.00215424
,,3.0,44.0,299,45.78,28.220000000000002,,,Carry,,,,,369712.0,48.300000000000004,22.78,,,,,,,,,,61.0,Florentino,False,Benfica,Arouca,-0.0005547
2442251027.0,27.0,3.0,47.0,299,48.300000000000004,22.78,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,369712.0,57.435,2.924,,,,,,,,,,61.0,Florentino,False,Benfica,Arouca,0.0004446799999999994
2442251069.0,28.0,3.0,50.0,299,57.435,2.924,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Angle', 'PassEndX', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,119542.0,54.495,8.84,,,,,,,,,,2.0,Gilberto,False,Benfica,Arouca,0.0
,,3.0,50.0,299,54.495,8.84,,,Carry,,,,,369712.0,56.175000000000004,9.316,,,,,,,,,,61.0,Florentino,False,Benfica,Arouca,-0.001382170000000002
2442251099.0,29.0,3.0,52.0,299,56.175000000000004,9.316,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,369712.0,55.545,39.916000000000004,,,,,,,,,,61.0,Florentino,False,Benfica,Arouca,0.0007771499999999973
,,3.0,52.0,299,55.545,39.916000000000004,,,Carry,,,,,369430.0,59.43000000000001,43.86000000000001,,,,,,,,,,13.0,Enzo Fernández,False,Benfica,Arouca,-3.931999999999894e-05
2442251169.0,30.0,3.0,55.0,299,59.43000000000001,43.86000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,369430.0,73.185,65.41600000000001,,,,,,,,,,13.0,Enzo Fernández,False,Benfica,Arouca,0.004365330000000001
,,3.0,55.0,299,73.185,65.41600000000001,,,Carry,,,,,107252.0,75.28500000000001,65.28,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Arouca,0.0
2442251233.0,31.0,3.0,59.0,299,75.28500000000001,65.28,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 36, 217, 218]",True,107252.0,83.685,65.28,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Arouca,0.00634183
2442251241.0,32.0,4.0,1.0,299,82.74,65.28,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['OverRun', 'Zone', 'StandingSave', 'Offensive']","[91, 204]",True,125476.0,,,,,,,,,,,,20.0,João Mário,,Benfica,Arouca,
2442251285.0,31.0,4.0,3.0,5948,26.775000000000002,13.668000000000003,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,444507.0,,,,,,,,,,,,,,,Benfica,Arouca,
2442251323.0,33.0,4.0,6.0,299,69.19500000000001,60.384,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'OppositeRelatedEvent', 'Angle', 'StandingSave', 'PassEndX', 'Offensive', 'Zone']","[91, 120, 29, 35, 38, 216, 218]",True,135127.0,67.515,59.908,,,,,,,,,,27.0,Rafa,False,Benfica,Arouca,
2442251353.0,32.0,4.0,6.0,5948,28.665000000000003,3.944,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Zone', 'Defensive', 'StandingSave', 'OppositeRelatedEvent']","[91, 60]",True,315692.0,,,,,,,,,,,,,,,Benfica,Arouca,
2442251363.0,34.0,4.0,8.0,299,65.415,66.23200000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'OppositeRelatedEvent', 'Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY', 'Offensive']","[91, 120, 29, 35, 38, 216, 218]",True,369430.0,62.895,65.62,,,,,,,,,,13.0,Enzo Fernández,False,Benfica,Arouca,
2442251361.0,33.0,4.0,8.0,5948,30.555000000000003,0.952,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['StandingSave', 'Defensive', 'Zone', 'OppositeRelatedEvent']","[91, 60]",True,315692.0,,,,,,,,,,,,,,,Benfica,Arouca,
2442251489.0,36.0,4.0,15.0,299,62.895,68.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'ThrowIn', 'Zone']","[91, 212, 35, 38, 216]",True,107252.0,57.54,62.764,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Arouca,-0.002714640000000001
2442251497.0,37.0,4.0,15.0,299,57.54,62.628,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,369430.0,63.839999999999996,63.648,,,,,,,,,,13.0,Enzo Fernández,False,Benfica,Arouca,0.002714640000000001
2442251523.0,38.0,4.0,16.0,299,63.839999999999996,63.648,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,107252.0,62.895,58.548,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Arouca,0.0
2442251529.0,39.0,4.0,18.0,299,62.895,58.548,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,125476.0,,,,,,,,,,,,20.0,João Mário,,Benfica,Arouca,
2442251561.0,40.0,4.0,20.0,299,65.94,58.548,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,135127.0,73.5,64.19200000000001,,,,,,,,,,27.0,Rafa,False,Benfica,Arouca,0.0025178200000000005
,,4.0,20.0,299,73.5,64.19200000000001,,,Carry,,,,,107252.0,75.39,65.48400000000001,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Arouca,0.0
2442251579.0,41.0,4.0,22.0,299,75.39,65.48400000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Offensive', 'StandingSave', 'OppositeRelatedEvent', 'Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX']","[91, 120, 29, 36, 38, 217, 218]",True,107252.0,77.28,65.212,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Arouca,
2442251571.0,35.0,4.0,22.0,5948,21.840000000000003,3.808,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Defensive', 'Zone']","[91, 60]",True,383609.0,,,,,,,,,,,,,,,Benfica,Arouca,
2442251675.0,43.0,4.0,28.0,299,79.275,68.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'ThrowIn', 'PassEndX']","[91, 212, 35, 38, 216]",True,107252.0,69.615,66.436,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Arouca,-0.01011252
2442251727.0,44.0,4.0,29.0,299,69.615,66.436,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,369430.0,56.385000000000005,57.324000000000005,,,,,,,,,,13.0,Enzo Fernández,False,Benfica,Arouca,-0.0013324699999999988
,,4.0,29.0,299,56.385000000000005,57.324000000000005,,,Carry,,,,,376916.0,59.85,51.204,,,,,,,,,,91.0,Morato,True,Benfica,Arouca,0.0
2442251783.0,45.0,4.0,32.0,299,59.85,51.204,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'Length', 'Angle', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,376916.0,52.395,30.736000000000004,,,,,,,,,,91.0,Morato,False,Benfica,Arouca,-0.0012721500000000014
,,4.0,32.0,299,52.395,30.736000000000004,,,Carry,,,,,75691.0,54.075,28.424,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Arouca,0.0020492999999999987
2442251851.0,46.0,4.0,36.0,299,54.075,28.424,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'StandingSave', 'PassEndX', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,75691.0,60.480000000000004,28.288000000000004,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Arouca,0.0
,,4.0,36.0,299,60.480000000000004,28.288000000000004,,,Carry,,,,,369712.0,65.205,24.82,,,,,,,,,,61.0,Florentino,False,Benfica,Arouca,0.002456040000000003
