id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2498061025.0,2.0,0.0,0.0,9509,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Estoril,Casa Pia AC,
2498061015.0,2.0,0.0,0.0,2188,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Estoril,Casa Pia AC,
2498093527.0,903.0,0.0,0.0,2188,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Estoril,Casa Pia AC,
2498093549.0,790.0,0.0,0.0,9509,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Estoril,Casa Pia AC,
2498051305.0,1.0,0.0,0.0,9509,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'InvolvedPlayers', 'TeamPlayerFormation', 'CaptainPlayerId', 'JerseyNumber', 'PlayerPosition']",[],False,,,,,,,,,,,,,,,,Estoril,Casa Pia AC,
2498051401.0,1.0,0.0,0.0,2188,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamPlayerFormation', 'PlayerPosition', 'CaptainPlayerId', 'JerseyNumber', 'TeamFormation', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Estoril,Casa Pia AC,
2498061035.0,3.0,0.0,0.0,2188,52.29,33.388000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,142746.0,38.43,34.068000000000005,,,,,,,,,,,,False,Estoril,Casa Pia AC,-0.004268819999999998
2498061053.0,4.0,0.0,3.0,2188,38.43,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,333315.0,38.325,17.0,,,,,,,,,,,,False,Estoril,Casa Pia AC,6.527999999999916e-05
2498061079.0,5.0,0.0,6.0,2188,36.855000000000004,21.148000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,121720.0,35.595,39.372,,,,,,,,,,,,False,Estoril,Casa Pia AC,-6.527999999999916e-05
2498061089.0,6.0,0.0,11.0,2188,35.595,39.372,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,421890.0,39.9,61.744,,,,,,,,,,,,False,Estoril,Casa Pia AC,-0.0013637900000000001
2498061107.0,7.0,0.0,14.0,2188,40.005,61.608000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,105928.0,60.27,63.24,,,,,,,,,,,,True,Estoril,Casa Pia AC,0.0034732899999999987
2498061109.0,8.0,0.0,18.0,2188,59.43000000000001,63.376000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,437687.0,36.225,59.976000000000006,,,,,,,,,,,,False,Estoril,Casa Pia AC,-0.0034732899999999987
2498061137.0,9.0,0.0,19.0,2188,36.225,59.976000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,105928.0,24.675,52.564,,,,,,,,,,,,False,Estoril,Casa Pia AC,-0.0018388500000000012
2498061161.0,10.0,0.0,24.0,2188,32.97,45.696000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,421890.0,42.0,42.160000000000004,,,,,,,,,,,,False,Estoril,Casa Pia AC,0.0015871199999999992
2498061169.0,11.0,0.0,27.0,2188,42.0,42.160000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,333315.0,35.385000000000005,18.292,,,,,,,,,,,,False,Estoril,Casa Pia AC,6.527999999999916e-05
2498061189.0,12.0,0.0,29.0,2188,35.595,18.428,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,121720.0,45.885000000000005,3.4000000000000004,,,,,,,,,,,,False,Estoril,Casa Pia AC,-0.0002082999999999998
2498061203.0,13.0,0.0,32.0,2188,45.885000000000005,3.4000000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,447025.0,67.935,11.56,,,,,,,,,,,,True,Estoril,Casa Pia AC,0.00622003
2498061201.0,3.0,0.0,33.0,9509,34.44,54.808,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']",[55],False,381671.0,,,,,,,,,,,,88.0,Yan Eteki,,Estoril,Casa Pia AC,
2498061225.0,14.0,0.0,33.0,2188,70.56,13.192,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 54]",True,444630.0,,,,,,,,,,,,,,,Estoril,Casa Pia AC,
