id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isOwnGoal,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2549071329.0,138.0,12.0,26.0,297,95.76,43.996,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[198, 199]",False,10105.0,,,,,,,,,,,,,,,,Porto,Casa Pia AC,
2549071351.0,81.0,12.0,26.0,9509,7.3500000000000005,22.304,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndX', 'Length', 'Head', 'PassEndY', 'Angle', 'Zone']","[91, 94, 95, 57, 215]",True,363581.0,0.0,20.808000000000003,,,,,,,,,,,30.0,Felippe Cardoso,,Porto,Casa Pia AC,
2549071361.0,82.0,12.0,27.0,9509,6.300000000000001,11.152,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'OppositeRelatedEvent', 'Zone']",[122],False,363581.0,,,,,,,,,,,,,30.0,Felippe Cardoso,,Porto,Casa Pia AC,
2549071357.0,139.0,12.0,27.0,297,98.7,56.848,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['MissLeft', 'Zone', 'OppositeRelatedEvent']",[122],False,132273.0,,,,,,,,,,,,,,,,Porto,Casa Pia AC,
2549071591.0,140.0,12.0,48.0,297,104.47500000000001,67.66000000000001,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'RightFoot', 'Chipped', 'Length', 'PassEndY', 'Angle', 'CornerTaken', 'Longball', 'PassEndX', 'Cross', 'Zone']","[91, 137, 124, 126, 31, 33, 34, 35, 38, 217, 218]",True,351744.0,97.125,35.836000000000006,,,,,,,,,,,,,True,Porto,Casa Pia AC,
2549071609.0,83.0,12.0,49.0,9509,9.555,32.504,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'Head']","[91, 94, 95, 57, 215]",True,136355.0,9.240000000000002,68.0,,,,,,,,,,,15.0,Fernando Varela,,Porto,Casa Pia AC,
2549071857.0,142.0,13.0,14.0,297,92.82000000000001,0.0,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'ThrowIn', 'PassEndX', 'Longball', 'Zone', 'Angle', 'Length']","[91, 212, 36, 37, 217]",True,114301.0,96.60000000000001,25.636000000000003,,,,,,,,,,,,,True,Porto,Casa Pia AC,
2549071863.0,85.0,13.0,16.0,9509,9.555,41.752,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'Head', 'PassEndY', 'PassEndX', 'Angle', 'Length']","[91, 94, 95, 57, 215]",True,322631.0,14.700000000000001,30.26,,,,,,,,,,,8.0,Ângelo Neto,,Porto,Casa Pia AC,
2549071887.0,143.0,13.0,18.0,297,89.88,37.400000000000006,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['ThrowinSetPiece', 'GoalMouthY', 'StandingSave', 'RightFoot', 'BoxCentre', 'MissHigh', 'Zone', 'GoalMouthZ']","[91, 7, 90, 10, 1, 5, 12]",True,351744.0,,,,,88.9,49.6,True,,,,,,,,,Porto,Casa Pia AC,
2549072201.0,87.0,13.0,50.0,9509,3.7800000000000002,38.148,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'GoalKick', 'MissHigh', 'Longball', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[91, 120, 128, 36, 37, 216, 218]",True,135570.0,66.25500000000001,46.24,,,,,,,,,,,33.0,Ricardo Batista,True,Porto,Casa Pia AC,
2549072223.0,145.0,13.0,54.0,297,38.325,23.46,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'HeadPass', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[91, 119, 117, 30, 139, 36, 38, 216, 218]",True,10105.0,58.38,21.488000000000003,,,,,,,,,,,,,True,Porto,Casa Pia AC,0.00416422
2549072229.0,146.0,13.0,56.0,297,59.115,22.032,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle', 'HeadPass']","[91, 120, 29, 139, 36, 37, 217, 218]",True,384430.0,70.875,25.364,,,,,,,,,,,,,True,Porto,Casa Pia AC,
2549072303.0,88.0,13.0,58.0,9509,38.115,44.744,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,120734.0,42.42,62.628,,,,,,,,,,,13.0,Vasco Fernandes,False,Porto,Casa Pia AC,-0.0014290699999999993
,,13.0,58.0,9509,42.42,62.628,,,Carry,,,,,444766.0,43.47,65.28,,,,,,,,,,,5.0,Leonardo Lelo,False,Porto,Casa Pia AC,0.0
2549072333.0,89.0,14.0,1.0,9509,43.47,65.28,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Chipped', 'Zone', 'Length', 'PassEndY', 'Angle', 'Longball', 'PassEndX']","[91, 120, 124, 128, 36, 38, 217, 218]",True,444766.0,78.22500000000001,52.496,,,,,,,,,,,5.0,Leonardo Lelo,True,Porto,Casa Pia AC,
2549072343.0,147.0,14.0,3.0,297,29.925,13.464000000000002,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'PassEndX', 'Angle', 'Length', 'PassEndY', 'Zone']","[91, 118, 120, 29, 139, 36, 38, 216, 218]",True,322771.0,39.06,11.491999999999999,,,,,,,,,,,,,False,Porto,Casa Pia AC,
2549072361.0,90.0,14.0,6.0,9509,70.98,54.128,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 70]",True,363581.0,,,,,,,,,,,,,30.0,Felippe Cardoso,,Porto,Casa Pia AC,
2549072397.0,148.0,14.0,6.0,297,34.02,13.872,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 143]",True,114301.0,,,,,,,,,,,,,,,,Porto,Casa Pia AC,
2549072401.0,149.0,14.0,9.0,297,10.185,20.536,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,373842.0,,,,,,,,,,,,,,,,Porto,Casa Pia AC,
2549072427.0,150.0,14.0,9.0,297,10.815000000000001,24.14,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,373842.0,23.94,21.080000000000002,,,,,,,,,,,,,False,Porto,Casa Pia AC,0.0002355900000000008
2549072459.0,151.0,14.0,12.0,297,26.46,22.168000000000003,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Longball', 'Zone', 'StandingSave', 'Length', 'Angle', 'PassEndX']","[91, 117, 127, 36, 37, 215, 218]",True,114301.0,31.185000000000002,60.79200000000001,,,,,,,,,,,,,False,Porto,Casa Pia AC,-0.0013280300000000009
2549072489.0,152.0,14.0,16.0,297,33.495,63.444,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,132273.0,33.285000000000004,52.02,,,,,,,,,,,,,False,Porto,Casa Pia AC,0.0008183099999999992
2549072521.0,153.0,14.0,18.0,297,35.175000000000004,50.592000000000006,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,351744.0,48.300000000000004,61.81200000000001,,,,,,,,,,,,,False,Porto,Casa Pia AC,-0.0002082999999999998
2549072549.0,154.0,14.0,21.0,297,63.42,62.56,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Angle', 'Length', 'Zone', 'StandingSave']","[91, 120, 29, 36, 37, 217, 218]",True,358801.0,91.455,68.0,,,,,,,,,,,,,True,Porto,Casa Pia AC,
2549072787.0,92.0,14.0,39.0,9509,21.735,0.0,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['ThrowIn', 'Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 212, 36, 37, 216]",True,446997.0,38.010000000000005,3.6720000000000006,,,,,,,,,,,6.0,Derick Poloni,False,Porto,Casa Pia AC,
2549072755.0,156.0,14.0,40.0,297,65.10000000000001,61.268,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[197, 199]",False,351744.0,,,,,,,,,,,,,,,,Porto,Casa Pia AC,
2549072813.0,93.0,14.0,40.0,9509,39.9,6.732000000000001,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[198, 200]",False,363581.0,,,,,,,,,,,,,30.0,Felippe Cardoso,,Porto,Casa Pia AC,
2549072777.0,157.0,14.0,40.0,297,63.0,63.92,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'PassEndX', 'Length', 'HeadPass']","[91, 119, 117, 30, 139, 205, 36, 38, 217, 218]",True,351744.0,76.755,59.160000000000004,,,,,,,,,,,,,True,Porto,Casa Pia AC,0.0037706900000000036
2549072795.0,158.0,14.0,42.0,297,68.355,61.064,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Zone', 'Length', 'HeadPass']","[91, 119, 117, 30, 139, 205, 36, 38, 217, 218]",True,358801.0,78.22500000000001,54.67200000000001,,,,,,,,,,,,,True,Porto,Casa Pia AC,0.006564610000000002
2549072799.0,159.0,14.0,43.0,297,76.23,55.080000000000005,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,384430.0,,,,,,,,,,,,,,,,Porto,Casa Pia AC,
2549072807.0,160.0,14.0,44.0,297,76.02000000000001,55.42,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Angle', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,384430.0,72.765,56.71200000000001,,,,,,,,,,,,,False,Porto,Casa Pia AC,0.0
2549072877.0,161.0,14.0,45.0,297,69.09,57.188,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'StandingSave', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,351744.0,80.325,64.05600000000001,,,,,,,,,,,,,False,Porto,Casa Pia AC,0.00885965
2549072883.0,162.0,14.0,51.0,297,104.37,61.132000000000005,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'PassEndY', 'Length', 'StandingSave', 'Zone']","[91, 120, 29, 35, 38, 217, 218]",True,347204.0,102.06,47.53200000000001,,,,,,,,,,,,,True,Porto,Casa Pia AC,
2549072919.0,94.0,14.0,52.0,9509,2.7300000000000004,19.244000000000003,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'Length', 'StandingSave', 'Angle', 'PassEndY', 'PassEndX']","[91, 94, 95, 215]",True,136355.0,0.0,4.08,,,,,,,,,,,15.0,Fernando Varela,,Porto,Casa Pia AC,
2549072925.0,95.0,14.0,55.0,9509,0.10500000000000001,8.432,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'OppositeRelatedEvent', 'Zone']",[122],False,136355.0,,,,,,,,,,,,,15.0,Fernando Varela,,Porto,Casa Pia AC,
2549072915.0,163.0,14.0,55.0,297,104.89500000000001,59.568,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['MissLeft', 'OppositeRelatedEvent', 'Zone']",[122],False,347204.0,,,,,,,,,,,,,,,,Porto,Casa Pia AC,
2549073235.0,164.0,15.0,25.0,297,104.47500000000001,67.66000000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'CornerTaken', 'PassEndY', 'Zone', 'Cross', 'Angle', 'StandingSave', 'RightFoot', 'Chipped']","[91, 119, 137, 124, 125, 31, 32, 34, 35, 38, 217, 218]",True,351744.0,101.115,45.220000000000006,,,,,,,,,,,,,True,Porto,Casa Pia AC,0.026500049999999997
2549073271.0,166.0,15.0,26.0,297,101.64,34.884,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave', 'KeyPass']","[91, 123, 40, 46]",True,10105.0,,,,,,,,,,,,,,,,Porto,Casa Pia AC,
2549073261.0,165.0,15.0,26.0,297,101.115,45.220000000000006,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'HeadPass', 'PassEndX', 'Length', 'Angle', 'Zone', 'StandingSave']","[91, 119, 117, 30, 139, 205, 36, 38, 217, 218]",True,347204.0,101.955,36.244,,,,,,,,,,,,,False,Porto,Casa Pia AC,0.19302766999999998
2549073295.0,167.0,15.0,28.0,297,101.01,39.508,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['GoalMouthY', 'BlockedY', 'GoalMouthZ', 'BlockedX', 'RightFoot', 'FromCorner', 'MissRight', 'Assisted', 'Zone', 'RelatedEventId', 'SmallBoxLeft']","[91, 7, 90, 10, 0, 5, 12]",True,322771.0,,,166.0,10105.0,9.7,3.0,True,96.7,0.0,,,,,,,Porto,Casa Pia AC,
2549073549.0,98.0,15.0,47.0,9509,11.76,68.0,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'ThrowIn', 'PassEndY', 'Zone', 'Length', 'Angle']","[91, 212, 36, 38, 215]",True,444766.0,24.255000000000003,62.15200000000001,,,,,,,,,,,5.0,Leonardo Lelo,False,Porto,Casa Pia AC,0.0006523799999999993
,,15.0,47.0,9509,24.255000000000003,62.15200000000001,,,Carry,,,,,363581.0,27.51,63.92,,,,,,,,,,,30.0,Felippe Cardoso,False,Porto,Casa Pia AC,0.0
2549073561.0,99.0,15.0,52.0,9509,27.51,63.92,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 54]",True,363581.0,,,,,,,,,,,,,30.0,Felippe Cardoso,,Porto,Casa Pia AC,
2549073551.0,169.0,15.0,52.0,297,77.49,4.08,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']",[55],False,421893.0,,,,,,,,,,,,,,,,Porto,Casa Pia AC,
2549073569.0,100.0,15.0,53.0,9509,28.455000000000002,65.48400000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[91, 70]",True,363581.0,,,,,,,,,,,,,30.0,Felippe Cardoso,,Porto,Casa Pia AC,
2549073567.0,170.0,15.0,54.0,297,76.54500000000002,2.5160000000000005,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['StandingSave', 'Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 142]",True,421893.0,,,,,,,,,,,,,,,,Porto,Casa Pia AC,
2549073607.0,102.0,15.0,54.0,9509,23.835,61.608000000000004,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,363581.0,,,,,,,,,,,,,30.0,Felippe Cardoso,,Porto,Casa Pia AC,
2549073685.0,172.0,16.0,1.0,297,67.515,0.0,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'PassEndX', 'PassEndY', 'Angle', 'Length', 'Longball', 'Zone']","[91, 212, 35, 37, 216]",True,338791.0,48.510000000000005,10.064000000000002,,,,,,,,,,,,,False,Porto,Casa Pia AC,-0.003605199999999996
2549073725.0,173.0,16.0,3.0,297,48.615,10.336,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'Length', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,322771.0,48.93000000000001,27.268000000000004,,,,,,,,,,,,,False,Porto,Casa Pia AC,0.0010005799999999992
2549073771.0,174.0,16.0,8.0,297,55.125,28.288000000000004,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Angle', 'Zone', 'StandingSave']","[91, 119, 117, 30, 35, 37, 216, 218]",True,10105.0,52.815,44.812000000000005,,,,,,,,,,,,,False,Porto,Casa Pia AC,-0.0026039999999999987
2549073795.0,175.0,16.0,12.0,297,54.705000000000005,44.88,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,351744.0,48.089999999999996,37.944,,,,,,,,,,,,,False,Porto,Casa Pia AC,-0.0020099799999999998
2549073847.0,176.0,16.0,14.0,297,48.195,35.088,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,10105.0,46.935,14.416,,,,,,,,,,,,,False,Porto,Casa Pia AC,-0.0010005799999999992
2549073893.0,177.0,16.0,16.0,297,46.410000000000004,15.64,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Zone', 'StandingSave', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,322771.0,24.675,35.904,,,,,,,,,,,,,False,Porto,Casa Pia AC,-0.0036799100000000015
2549073919.0,178.0,16.0,20.0,297,25.095,36.652,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'PassEndX', 'Longball', 'Zone', 'Length']","[91, 117, 127, 36, 37, 216, 218]",True,373842.0,41.580000000000005,66.64,,,,,,,,,,,,,False,Porto,Casa Pia AC,0.0010971800000000014
2549073953.0,179.0,16.0,22.0,297,41.580000000000005,66.64,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'Longball', 'StandingSave', 'Angle']","[91, 118, 120, 128, 35, 38, 215, 218]",True,132273.0,0.0,51.34,,,,,,,,,,,,,False,Porto,Casa Pia AC,
2549074047.0,103.0,16.0,27.0,9509,96.81,13.056000000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['Zone', 'OppositeRelatedEvent', 'MissRight']",[122],False,363581.0,,,,,,,,,,,,,30.0,Felippe Cardoso,,Porto,Casa Pia AC,
2549073961.0,180.0,16.0,27.0,297,8.19,54.944,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'Zone', 'OppositeRelatedEvent']",[122],False,132273.0,,,,,,,,,,,,,,,,Porto,Casa Pia AC,
2549074473.0,104.0,17.0,2.0,9509,104.89500000000001,0.6120000000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'PassEndX', 'StandingSave', 'Length', 'IntentionalAssist', 'PassEndY', 'Zone', 'Chipped', 'Cross', 'ShotAssist', 'CornerTaken', 'Angle', 'RightFoot', 'KeyPass']","[91, 119, 123, 137, 124, 125, 31, 32, 34, 39, 41, 42, 35, 37, 217, 218]",True,322631.0,95.55,31.96,,,,,,,,,,,8.0,Ângelo Neto,True,Porto,Casa Pia AC,0.07012512
,,17.0,2.0,9509,95.55,31.96,,,Carry,,,,,136355.0,93.03,32.232,,,,,,,,,,,15.0,Fernando Varela,False,Porto,Casa Pia AC,0.0
2549074487.0,105.0,17.0,3.0,9509,93.03,32.232,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[197, 199]",False,136355.0,,,,,,,,,,,,,15.0,Fernando Varela,,Porto,Casa Pia AC,
2549077933.0,245.0,17.0,3.0,297,11.97,35.768,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[198, 200]",False,384430.0,,,,,,,,,,,,,,,,Porto,Casa Pia AC,
2549074491.0,106.0,17.0,3.0,9509,96.075,33.524,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['GoalMouthZ', 'Zone', 'BlockedX', 'MissLeft', 'IntentionalAssist', 'Head', 'FromCorner', 'RelatedEventId', 'Assisted', 'GoalMouthY', 'BlockedY', 'BoxCentre']","[91, 7, 90, 10, 1, 5, 14]",True,136355.0,,,104.0,322631.0,25.0,63.5,True,97.8,58.3,,,,15.0,Fernando Varela,,Porto,Casa Pia AC,
2549074681.0,108.0,17.0,3.0,9509,89.775,30.872,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsidePass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'HeadPass', 'PlayerCaughtOffside']","[91, 217]",True,136355.0,100.38,38.964,,,,,,,,,,,15.0,Fernando Varela,,Porto,Casa Pia AC,
2549074497.0,181.0,17.0,3.0,297,10.709999999999999,35.632000000000005,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideProvoked,Successful,[],[62],False,114301.0,,,,,,,,,,,,,,,,Porto,Casa Pia AC,
2549074703.0,183.0,17.0,25.0,297,8.4,31.96,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['IndirectFreekickTaken', 'Angle', 'StandingSave', 'PassEndX', 'FreekickTaken', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 132, 36, 38, 215, 218]",True,373842.0,15.225000000000001,24.616000000000003,,,,,,,,,,,,,False,Porto,Casa Pia AC,0.0003668899999999999
2549074715.0,184.0,17.0,25.0,297,15.225000000000001,24.616000000000003,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,322771.0,11.340000000000002,28.900000000000002,,,,,,,,,,,,,False,Porto,Casa Pia AC,0.0010497700000000002
2549074737.0,185.0,17.0,28.0,297,13.755,28.696000000000005,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'Length', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,373842.0,22.155,46.03600000000001,,,,,,,,,,,,,False,Porto,Casa Pia AC,-0.0008141799999999994
2549074751.0,186.0,17.0,32.0,297,29.505000000000003,48.144,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'Angle', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,10105.0,36.75,64.804,,,,,,,,,,,,,False,Porto,Casa Pia AC,0.00015804999999999986
2549074767.0,187.0,17.0,34.0,297,36.75,64.804,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'PassEndX', 'Angle', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,132273.0,32.235,57.25600000000001,,,,,,,,,,,,,False,Porto,Casa Pia AC,-0.0006677700000000016
2549074785.0,188.0,17.0,35.0,297,27.405,58.004000000000005,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'StandingSave', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,10105.0,36.015,54.944,,,,,,,,,,,,,False,Porto,Casa Pia AC,0.0
2549074811.0,189.0,17.0,37.0,297,37.589999999999996,54.67200000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,351744.0,47.25,63.03600000000001,,,,,,,,,,,,,False,Porto,Casa Pia AC,0.00033624999999999974
2549074823.0,190.0,17.0,40.0,297,60.480000000000004,53.65200000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,132273.0,57.12,44.268,,,,,,,,,,,,,False,Porto,Casa Pia AC,0.0007378299999999983
2549074851.0,191.0,17.0,41.0,297,58.17,44.404,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'StandingSave', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,358801.0,70.56,34.34,,,,,,,,,,,,,True,Porto,Casa Pia AC,0.00699553
2549074879.0,192.0,17.0,43.0,297,73.71000000000001,33.660000000000004,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Angle', 'StandingSave', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,421893.0,61.95,22.712,,,,,,,,,,,,,False,Porto,Casa Pia AC,-0.00699553
2549074901.0,109.0,17.0,45.0,9509,45.15,50.524,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']",[55],False,444768.0,,,,,,,,,,,,,7.0,Saviour Godwin,,Porto,Casa Pia AC,
2549074913.0,193.0,17.0,45.0,297,59.85,17.476,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Offensive', 'Zone']","[91, 54]",True,114301.0,,,,,,,,,,,,,,,,Porto,Casa Pia AC,
2549074933.0,194.0,17.0,48.0,297,71.61,7.684000000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'Length', 'PassEndY', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,114301.0,75.17999999999999,1.7680000000000002,,,,,,,,,,,,,False,Porto,Casa Pia AC,0.0
2549074977.0,195.0,17.0,50.0,297,75.075,1.904,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'Angle', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,338791.0,90.615,3.74,,,,,,,,,,,,,True,Porto,Casa Pia AC,0.013629430000000001
