id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2467068997.0,7.0,0.0,13.0,264,22.575,21.556,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'PassEndX', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,401126.0,32.13,2.3800000000000003,,,,,,,,,,,,False,Maritimo,Casa Pia,-0.0002364500000000009
2467069001.0,8.0,0.0,16.0,264,32.13,2.3800000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,101952.0,24.150000000000002,15.028000000000002,,,,,,,,,,,,False,Maritimo,Casa Pia,-0.0003527700000000005
2467069021.0,9.0,0.0,18.0,264,22.47,15.98,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'PassEndX', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,401126.0,16.695,41.956,,,,,,,,,,,,False,Maritimo,Casa Pia,0.0014034000000000008
2467069049.0,10.0,0.0,20.0,264,18.165000000000003,41.752,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,137128.0,21.630000000000003,64.464,,,,,,,,,,,,False,Maritimo,Casa Pia,-0.00171695
2467069075.0,11.0,0.0,23.0,264,21.630000000000003,64.464,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'Zone', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,345713.0,31.395,65.824,,,,,,,,,,,,False,Maritimo,Casa Pia,0.0013280500000000008
2467069077.0,12.0,0.0,24.0,264,27.825000000000003,64.736,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'Angle', 'PassEndX', 'Zone']","[91, 118, 120, 29, 35, 38, 215, 218]",True,329366.0,26.775000000000002,58.004000000000005,,,,,,,,,,,,False,Maritimo,Casa Pia,
2467069617.0,27.0,0.0,25.0,9509,76.02000000000001,9.724000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,380656.0,,,,,,,,,,,,17.0,Romário Baró,,Maritimo,Casa Pia,
2467069081.0,13.0,0.0,27.0,264,21.840000000000003,56.916000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Length', 'PassEndY', 'Zone', 'PassEndX', 'Angle']","[91, 120, 128, 36, 38, 216, 218]",True,345713.0,54.18000000000001,52.564,,,,,,,,,,,,True,Maritimo,Casa Pia,
2467069105.0,3.0,0.0,29.0,9509,41.895,14.96,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[197, 200]",False,136355.0,,,,,,,,,,,,15.0,Fernando Varela,,Maritimo,Casa Pia,
2467069099.0,15.0,0.0,29.0,264,63.105000000000004,53.040000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[198, 199]",False,361831.0,,,,,,,,,,,,,,,Maritimo,Casa Pia,
2467069109.0,4.0,0.0,30.0,9509,49.980000000000004,13.192,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'HeadPass', 'Zone', 'Angle', 'PassEndY']","[91, 118, 120, 29, 139, 36, 37, 216, 218]",True,136355.0,51.55500000000001,14.348000000000003,,,,,,,,,,15.0,Fernando Varela,False,Maritimo,Casa Pia,
2467069121.0,16.0,0.0,33.0,264,49.56,49.504000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,361831.0,,,,,,,,,,,,,,,Maritimo,Casa Pia,
2467069125.0,5.0,0.0,33.0,9509,45.99,14.824000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,136355.0,,,,,,,,,,,,15.0,Fernando Varela,,Maritimo,Casa Pia,
2467069137.0,6.0,0.0,36.0,9509,46.725,13.736,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 53]",True,136355.0,,,,,,,,,,,,15.0,Fernando Varela,,Maritimo,Casa Pia,
2467069143.0,17.0,0.0,36.0,264,58.275000000000006,54.264,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[91, 142]",True,335707.0,,,,,,,,,,,,,,,Maritimo,Casa Pia,
2467069159.0,7.0,0.0,36.0,9509,43.68000000000001,14.212,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,136355.0,30.975,24.752000000000002,,,,,,,,,,15.0,Fernando Varela,False,Maritimo,Casa Pia,-0.00274078
,,0.0,36.0,9509,30.975,24.752000000000002,,,Carry,,,,,120734.0,32.655,25.364,,,,,,,,,,13.0,Vasco Fernandes,False,Maritimo,Casa Pia,0.0
2467069175.0,8.0,0.0,38.0,9509,32.655,25.364,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,120734.0,35.7,55.964,,,,,,,,,,13.0,Vasco Fernandes,False,Maritimo,Casa Pia,-0.00050972
,,0.0,38.0,9509,35.7,55.964,,,Carry,,,,,444766.0,44.31,57.868,,,,,,,,,,5.0,Leonardo Lelo,False,Maritimo,Casa Pia,0.0016982100000000003
2467069185.0,9.0,0.0,44.0,9509,44.31,57.868,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Zone', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,444766.0,31.080000000000002,51.748,,,,,,,,,,5.0,Leonardo Lelo,False,Maritimo,Casa Pia,-0.0032505
,,0.0,44.0,9509,31.080000000000002,51.748,,,Carry,,,,,105686.0,29.61,52.224000000000004,,,,,,,,,,19.0,Nermin Zolotic,False,Maritimo,Casa Pia,0.0
2467069193.0,10.0,0.0,46.0,9509,29.61,52.224000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Zone', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,105686.0,24.36,32.844,,,,,,,,,,19.0,Nermin Zolotic,False,Maritimo,Casa Pia,-0.0004294100000000016
2467069217.0,11.0,0.0,49.0,9509,24.57,32.980000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,120734.0,30.135,10.336,,,,,,,,,,13.0,Vasco Fernandes,False,Maritimo,Casa Pia,0.0004294100000000016
,,0.0,49.0,9509,30.135,10.336,,,Carry,,,,,136355.0,45.675000000000004,7.48,,,,,,,,,,15.0,Fernando Varela,True,Maritimo,Casa Pia,0.0018885399999999993
2467069229.0,12.0,0.0,54.0,9509,45.675000000000004,7.48,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'PassEndX', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,136355.0,56.595,2.584,,,,,,,,,,15.0,Fernando Varela,False,Maritimo,Casa Pia,0.002252519999999999
2467069241.0,13.0,0.0,56.0,9509,56.595,2.652,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'Angle', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,381793.0,57.75,9.452000000000002,,,,,,,,,,42.0,Lucas Soares,False,Maritimo,Casa Pia,0.001382170000000002
2467069245.0,14.0,0.0,57.0,9509,57.855000000000004,9.452000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['OppositeRelatedEvent', 'PassEndY', 'PassEndX', 'Zone', 'Offensive', 'Length', 'Angle']","[91, 120, 29, 36, 38, 216, 218]",True,444767.0,58.800000000000004,8.976,,,,,,,,,,14.0,Takahiro Kunimoto,False,Maritimo,Casa Pia,
2467069285.0,18.0,0.0,57.0,264,42.63,62.016000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[91, 60]",True,345713.0,,,,,,,,,,,,,,,Maritimo,Casa Pia,
2467069311.0,16.0,1.0,2.0,9509,56.175000000000004,0.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'ThrowIn', 'Length', 'PassEndX', 'Zone']","[91, 212, 36, 37, 216]",True,381793.0,60.69,10.336,,,,,,,,,,42.0,Lucas Soares,False,Maritimo,Casa Pia,0.001382170000000002
2467069323.0,17.0,1.0,3.0,9509,60.69,10.336,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'OppositeRelatedEvent', 'Length', 'PassEndY', 'Zone', 'Angle']","[91, 120, 29, 35, 38, 216, 218]",True,436559.0,59.85,0.0,,,,,,,,,,99.0,Clayton,False,Maritimo,Casa Pia,
2467069397.0,21.0,1.0,19.0,264,46.2,68.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'Longball', 'Angle', 'ThrowIn', 'PassEndX', 'PassEndY']","[91, 212, 36, 217]",True,329366.0,75.28500000000001,68.0,,,,,,,,,,,,True,Maritimo,Casa Pia,
2467069463.0,20.0,1.0,34.0,9509,33.6,0.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Zone', 'ThrowIn', 'Length']","[91, 212, 36, 37, 216]",True,381793.0,45.57,7.48,,,,,,,,,,42.0,Lucas Soares,False,Maritimo,Casa Pia,0.0027068500000000002
2467069467.0,21.0,1.0,35.0,9509,44.730000000000004,7.616,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['LayOff', 'PassEndY', 'PassEndX', 'Angle', 'Length', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,436559.0,31.815,8.976,,,,,,,,,,99.0,Clayton,False,Maritimo,Casa Pia,-0.0027068500000000002
2467069475.0,22.0,1.0,37.0,9509,31.080000000000002,8.092,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[91, 53]",True,381793.0,,,,,,,,,,,,42.0,Lucas Soares,,Maritimo,Casa Pia,
2467069499.0,23.0,1.0,37.0,264,73.92000000000002,59.908,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 143]",True,361831.0,,,,,,,,,,,,,,,Maritimo,Casa Pia,
2467069501.0,24.0,1.0,39.0,264,76.23,59.29600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,361831.0,,,,,,,,,,,,,,,Maritimo,Casa Pia,
2467069515.0,25.0,1.0,40.0,264,77.175,62.15200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 53]",True,361831.0,,,,,,,,,,,,,,,Maritimo,Casa Pia,
2467069503.0,23.0,1.0,40.0,9509,27.825000000000003,5.848,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[91, 142]",True,136355.0,,,,,,,,,,,,15.0,Fernando Varela,,Maritimo,Casa Pia,
2467069521.0,26.0,1.0,40.0,264,77.07000000000001,62.424,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,361831.0,,,,,,,,,,,,,,,Maritimo,Casa Pia,
2467069599.0,25.0,1.0,51.0,9509,29.400000000000002,0.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'ThrowIn', 'Zone', 'PassEndY', 'Length']","[91, 212, 36, 37, 216]",True,381793.0,39.165,5.712000000000001,,,,,,,,,,42.0,Lucas Soares,False,Maritimo,Casa Pia,
2467069631.0,28.0,1.0,54.0,264,65.10000000000001,60.452000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[197, 199]",False,137128.0,,,,,,,,,,,,,,,Maritimo,Casa Pia,
2467069605.0,26.0,1.0,54.0,9509,39.9,7.548,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[198, 200]",False,436559.0,,,,,,,,,,,,99.0,Clayton,,Maritimo,Casa Pia,
2467069655.0,29.0,1.0,55.0,264,65.52,58.75200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'HeadPass', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 139, 205, 36, 38, 217, 218]",True,137128.0,73.815,57.664,,,,,,,,,,,,False,Maritimo,Casa Pia,0.005311739999999999
2467084861.0,391.0,1.0,57.0,264,70.56,51.00000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,335707.0,,,,,,,,,,,,,,,Maritimo,Casa Pia,
2467069673.0,30.0,1.0,58.0,264,69.72000000000001,53.244,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,335707.0,73.92000000000002,48.75600000000001,,,,,,,,,,,,False,Maritimo,Casa Pia,0.00010719000000000006
2467085085.0,392.0,2.0,0.0,264,76.02000000000001,49.164,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,241843.0,76.965,59.704,,,,,,,,,,,,False,Maritimo,Casa Pia,-0.0029011099999999984
2467085117.0,393.0,2.0,1.0,264,72.55499999999999,59.092000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,335707.0,57.12,53.17600000000001,,,,,,,,,,,,False,Maritimo,Casa Pia,-0.007897079999999997
2467069693.0,31.0,2.0,3.0,264,47.98500000000001,49.708,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,137128.0,46.515,32.164,,,,,,,,,,,,False,Maritimo,Casa Pia,0.0005547
2467069701.0,32.0,2.0,5.0,264,46.515,32.164,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'Angle', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,401126.0,44.730000000000004,46.92,,,,,,,,,,,,False,Maritimo,Casa Pia,-0.0005547
2467069725.0,33.0,2.0,9.0,264,44.730000000000004,46.92,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,137128.0,48.300000000000004,63.580000000000005,,,,,,,,,,,,False,Maritimo,Casa Pia,-0.0018078399999999998
2467069731.0,34.0,2.0,12.0,264,48.300000000000004,63.580000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,345713.0,69.09,55.624,,,,,,,,,,,,True,Maritimo,Casa Pia,0.00622003
2467069747.0,35.0,2.0,13.0,264,69.09,55.624,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,335707.0,87.57000000000001,64.87200000000001,,,,,,,,,,,,False,Maritimo,Casa Pia,0.016147250000000002
2467069757.0,36.0,2.0,14.0,264,87.57000000000001,64.87200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'Cross', 'Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 124, 126, 36, 38, 217, 218]",True,329366.0,92.4,53.38,,,,,,,,,,,,True,Maritimo,Casa Pia,
2467069795.0,37.0,2.0,15.0,264,93.765,58.480000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 63]",True,,,,,,,,,,,,,,,,Maritimo,Casa Pia,
2467069743.0,28.0,2.0,15.0,9509,11.235,9.520000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']",[64],False,136355.0,,,,,,,,,,,,15.0,Fernando Varela,,Maritimo,Casa Pia,
2467070059.0,38.0,3.0,2.0,264,94.185,61.2,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['GoalMouthZ', 'Zone', 'DirectFreekick', 'GoalMouthY', 'RightFoot', 'OutOfBoxDeepLeft']","[91, 7, 10, 85, 2, 5, 12]",True,123359.0,,,52.8,49.9,True,,,,,,,,,,Maritimo,Casa Pia,
2467070141.0,31.0,3.0,30.0,9509,5.04,29.852,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['MissHigh', 'Zone', 'Longball', 'PassEndX', 'Length', 'Angle', 'GoalKick', 'PassEndY']","[91, 119, 117, 127, 36, 37, 216, 218]",True,135570.0,66.465,32.368,,,,,,,,,,33.0,Ricardo Batista,True,Maritimo,Casa Pia,0.01056014
2467070143.0,32.0,3.0,33.0,9509,66.885,32.64,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 120, 29, 36, 37, 216, 218]",True,436559.0,69.825,41.14,,,,,,,,,,99.0,Clayton,False,Maritimo,Casa Pia,
2467070161.0,40.0,3.0,34.0,264,34.44,23.936000000000003,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,101952.0,,,,,,,,,,,,,,,Maritimo,Casa Pia,
2467070167.0,41.0,3.0,35.0,264,38.010000000000005,26.248,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 53]",True,101952.0,,,,,,,,,,,,,,,Maritimo,Casa Pia,
2467070155.0,33.0,3.0,35.0,9509,66.99,41.752,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[91, 142]",True,105745.0,,,,,,,,,,,,27.0,Afonso Taira,,Maritimo,Casa Pia,
2467070215.0,42.0,3.0,38.0,264,33.915,23.732,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,137128.0,24.044999999999998,16.456,,,,,,,,,,,,False,Maritimo,Casa Pia,-0.0016808000000000014
2467070243.0,43.0,3.0,43.0,264,23.625,7.072000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsidePass,Successful,"['Zone', 'PassEndX', 'Longball', 'PlayerCaughtOffside', 'PassEndY']","[91, 216]",True,401126.0,62.475,39.236000000000004,,,,,,,,,,,,,Maritimo,Casa Pia,
2467070267.0,35.0,3.0,43.0,9509,38.85,37.128,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideProvoked,Successful,[],[62],False,136355.0,,,,,,,,,,,,15.0,Fernando Varela,,Maritimo,Casa Pia,
2467081243.0,11043.0,3.0,,264,62.475,39.236000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideGiven,Unsuccessful,[],[61],False,361831.0,,,,,,,,,,,,,,,Maritimo,Casa Pia,
2467070353.0,36.0,4.0,3.0,9509,42.21000000000001,38.760000000000005,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'IndirectFreekickTaken', 'PassEndY', 'Length', 'Zone', 'FreekickTaken', 'Angle']","[91, 117, 30, 132, 36, 37, 216, 218]",True,120734.0,44.730000000000004,61.268,,,,,,,,,,13.0,Vasco Fernandes,False,Maritimo,Casa Pia,-0.00014302000000000065
,,4.0,3.0,9509,44.730000000000004,61.268,,,Carry,,,,,444766.0,46.410000000000004,64.87200000000001,,,,,,,,,,5.0,Leonardo Lelo,False,Maritimo,Casa Pia,0.0
2467070363.0,37.0,4.0,5.0,9509,46.410000000000004,64.87200000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Longball', 'PassEndX', 'Zone', 'Angle', 'Length']","[91, 119, 117, 127, 205, 36, 38, 217, 218]",True,444766.0,84.105,63.51200000000001,,,,,,,,,,5.0,Leonardo Lelo,True,Maritimo,Casa Pia,0.01507968
,,4.0,5.0,9509,84.105,63.51200000000001,,,Carry,,,,,444768.0,94.71000000000001,51.952000000000005,,,,,,,,,,7.0,Saviour Godwin,True,Maritimo,Casa Pia,0.013106799999999998
2467070367.0,38.0,4.0,7.0,9509,94.71000000000001,51.952000000000005,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 53]",True,444768.0,,,,,,,,,,,,7.0,Saviour Godwin,,Maritimo,Casa Pia,
2467070379.0,45.0,4.0,7.0,264,10.290000000000001,16.048000000000002,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[91, 143]",True,401126.0,,,,,,,,,,,,,,,Maritimo,Casa Pia,
2467070383.0,39.0,4.0,9.0,9509,94.71000000000001,52.29200000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['Zone', 'MissLeft', 'OppositeRelatedEvent']",[122],False,444768.0,,,,,,,,,,,,7.0,Saviour Godwin,,Maritimo,Casa Pia,
2467070385.0,46.0,4.0,9.0,264,10.290000000000001,15.708000000000002,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'OppositeRelatedEvent', 'Zone']",[122],False,401126.0,,,,,,,,,,,,,,,Maritimo,Casa Pia,
2467070603.0,40.0,4.0,38.0,9509,104.47500000000001,67.66000000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Length', 'Chipped', 'Angle', 'PassEndY', 'PassEndX', 'CornerTaken', 'Cross', 'Zone']","[91, 119, 124, 125, 31, 32, 34, 35, 38, 217, 218]",True,444767.0,95.44500000000001,26.928000000000004,,,,,,,,,,14.0,Takahiro Kunimoto,True,Maritimo,Casa Pia,0.21952771999999998
2467070605.0,41.0,4.0,42.0,9509,95.76,26.928000000000004,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,105686.0,,,,,,,,,,,,19.0,Nermin Zolotic,,Maritimo,Casa Pia,
