id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2453111871.0,2.0,0.0,0.0,107,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Casa Pia,
2453111877.0,2.0,0.0,0.0,9509,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Casa Pia,
2453154979.0,1024.0,0.0,0.0,107,0.0,0.0,8.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Casa Pia,
2453155535.0,800.0,0.0,0.0,9509,0.0,0.0,8.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Casa Pia,
2453100753.0,1.0,0.0,0.0,107,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['JerseyNumber', 'TeamPlayerFormation', 'CaptainPlayerId', 'TeamFormation', 'PlayerPosition', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Casa Pia,
2453100791.0,1.0,0.0,0.0,9509,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamPlayerFormation', 'PlayerPosition', 'JerseyNumber', 'InvolvedPlayers', 'CaptainPlayerId', 'TeamFormation']",[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Casa Pia,
2453111885.0,3.0,0.0,0.0,107,52.5,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,437999.0,33.6,32.708000000000006,,,,,,,,,,,,False,Vitoria de Guimaraes,Casa Pia,-0.0055715199999999
2453111891.0,4.0,0.0,2.0,107,33.6,32.708000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'Zone', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,318502.0,49.56,32.776,,,,,,,,,,,,False,Vitoria de Guimaraes,Casa Pia,0.0035222199999999
2453111895.0,5.0,0.0,3.0,107,49.56,32.776,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,437999.0,46.2,38.556,,,,,,,,,,,,False,Vitoria de Guimaraes,Casa Pia,0.0
2453111905.0,6.0,0.0,4.0,107,46.62,38.48800000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,135638.0,48.72,30.668000000000003,,,,,,,,,,,,False,Vitoria de Guimaraes,Casa Pia,0.0
2453111921.0,7.0,0.0,7.0,107,53.655,28.084,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,437999.0,58.17,5.372000000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Casa Pia,-0.0021593199999999
2453111933.0,8.0,0.0,10.0,107,58.17,5.372000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,447235.0,42.105,15.3,,,,,,,,,,,,False,Vitoria de Guimaraes,Casa Pia,-0.0025887699999999
2453111937.0,9.0,0.0,14.0,107,41.265,14.892,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,408432.0,38.64,42.432,,,,,,,,,,,,False,Vitoria de Guimaraes,Casa Pia,0.0005445499999999
2453111947.0,10.0,0.0,15.0,107,38.64,42.432,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,318502.0,39.69,18.224,,,,,,,,,,,,False,Vitoria de Guimaraes,Casa Pia,6.527999999999916e-05
2453111967.0,11.0,0.0,18.0,107,39.58500000000001,18.224,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'Length', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,408432.0,48.09,35.904,,,,,,,,,,,,False,Vitoria de Guimaraes,Casa Pia,0.00215424
2453111983.0,12.0,0.0,21.0,107,46.515,38.760000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,432629.0,44.1,55.21600000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Casa Pia,-0.0026987899999999
2453111993.0,13.0,0.0,23.0,107,44.205000000000005,59.024,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,318502.0,59.010000000000005,65.41600000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Casa Pia,0.0008905599999999
2453112005.0,14.0,0.0,26.0,107,54.495,63.988,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,412912.0,38.43,60.588,,,,,,,,,,,,False,Vitoria de Guimaraes,Casa Pia,-0.0034732899999999
2453112033.0,15.0,0.0,28.0,107,38.43,60.588,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,318502.0,26.67,42.772000000000006,,,,,,,,,,,,False,Vitoria de Guimaraes,Casa Pia,-0.0012496299999999
2453112057.0,16.0,0.0,34.0,107,41.16,45.56,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'Length', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,432629.0,34.02,57.188,,,,,,,,,,,,False,Vitoria de Guimaraes,Casa Pia,-0.0020968399999999
2453112077.0,17.0,0.0,36.0,107,33.18,55.760000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,318502.0,34.230000000000004,33.11600000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Casa Pia,0.0007288599999999
2453112113.0,18.0,0.0,39.0,107,28.77,35.292,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Zone', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,437999.0,10.08,28.696000000000005,,,,,,,,,,,,False,Vitoria de Guimaraes,Casa Pia,-0.00049654
2453112175.0,19.0,0.0,43.0,107,10.29,26.248,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'PassEndY', 'PassEndX', 'Angle', 'Zone', 'ShotAssist', 'Longball', 'Length', 'KeyPass']","[91, 119, 117, 123, 124, 127, 39, 46, 36, 38, 216, 218]",True,107158.0,68.04,3.74,,,,,,,,,,,,True,Vitoria de Guimaraes,Casa Pia,0.00662338
2453112179.0,20.0,0.0,54.0,107,78.015,20.4,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['GoalMouthZ', 'Zone', 'LeftFoot', 'Assisted', 'RelatedEventId', 'OutOfBoxCentre', 'RegularPlay', 'GoalMouthY']","[91, 7, 10, 88, 2, 3, 13]",True,380620.0,,,19.0,107158.0,19.4,58.8,True,,,,,,,,Vitoria de Guimaraes,Casa Pia,
2453112423.0,5.0,1.0,28.0,9509,5.25,38.692,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Zone', 'MissHigh', 'Length', 'GoalKick', 'PassEndY', 'PassEndX', 'Chipped', 'Angle']","[91, 120, 124, 128, 36, 37, 216, 218]",True,135570.0,59.22,60.928,,,,,,,,,,33.0,Ricardo Batista,True,Vitoria de Guimaraes,Casa Pia,
2453112417.0,22.0,1.0,30.0,107,44.52,6.936,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[197, 200]",False,447235.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Casa Pia,
2453112431.0,6.0,1.0,30.0,9509,60.48,61.064,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[198, 199]",False,135347.0,,,,,,,,,,,,11.0,Rafael Martins,,Vitoria de Guimaraes,Casa Pia,
2453112429.0,23.0,1.0,31.0,107,42.73500000000001,5.984000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'HeadPass']","[91, 117, 30, 139, 36, 37, 216, 218]",True,447235.0,47.145,8.568,,,,,,,,,,,,False,Vitoria de Guimaraes,Casa Pia,0.00258273
2453112433.0,24.0,1.0,32.0,107,47.145,8.568,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone']","[91, 118, 120, 29, 139, 36, 38, 216, 218]",True,437999.0,52.395,8.5,,,,,,,,,,,,False,Vitoria de Guimaraes,Casa Pia,
2453112443.0,7.0,1.0,35.0,9509,40.32,60.044,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,444766.0,45.36000000000001,62.56,,,,,,,,,,5.0,Leonardo Lelo,False,Vitoria de Guimaraes,Casa Pia,0.0012207699999999
2453112449.0,8.0,1.0,36.0,9509,45.36000000000001,62.56,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,105745.0,,,,,,,,,,,,27.0,Afonso Taira,,Vitoria de Guimaraes,Casa Pia,
2453112473.0,9.0,1.0,37.0,9509,45.465,64.26,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,444766.0,67.095,65.62,,,,,,,,,,5.0,Leonardo Lelo,True,Vitoria de Guimaraes,Casa Pia,0.00496716
2453112477.0,10.0,1.0,38.0,9509,67.095,65.62,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,444768.0,,,,,,,,,,,,7.0,Saviour Godwin,,Vitoria de Guimaraes,Casa Pia,
2453112541.0,26.0,1.0,47.0,107,40.32,0.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'PassEndX', 'Angle', 'Zone', 'ThrowIn']","[91, 212, 36, 37, 216]",True,447235.0,54.705000000000005,1.7000000000000002,,,,,,,,,,,,False,Vitoria de Guimaraes,Casa Pia,
2453112547.0,12.0,1.0,49.0,9509,48.615,65.41600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'HeadPass', 'Angle']","[91, 120, 29, 139, 36, 38, 216, 218]",True,444766.0,61.845,52.496,,,,,,,,,,5.0,Leonardo Lelo,True,Vitoria de Guimaraes,Casa Pia,
