id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2388421665.0,153.0,17.0,19.0,251.0,25.41,4.760000000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'Defensive', 'Foul', 'OppositeRelatedEvent']","[91, 63]",True,279531.0,,,,,,,,,,,23.0,Crysan,,Braga,Santa Clara,
2388421657.0,176.0,17.0,19.0,288.0,79.59,63.24,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Offensive', 'Foul', 'OppositeRelatedEvent', 'StandingSave', 'Zone']",[64],False,361852.0,,,,,,,,,,,,,,Braga,Santa Clara,
2388421767.0,154.0,17.0,42.0,251.0,22.26,4.692,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'StandingSave', 'Length', 'PassEndX', 'FreekickTaken', 'PassEndY']","[91, 117, 30, 132, 35, 37, 215, 218]",True,422199.0,13.125,17.0,,,,,,,,,4.0,Kennedy Boateng,False,Braga,Santa Clara,0.00033735000000000015
2388431369.0,414.0,17.0,44.0,251.0,13.020000000000001,16.592,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'Zone', 'Angle', 'Chipped', 'PassEndY', 'Length', 'Longball']","[91, 118, 120, 124, 128, 36, 37, 216, 218]",True,361916.0,43.050000000000004,42.5,,,,,,,,,99.0,Marco Pereira,True,Braga,Santa Clara,0.0038405700000000015
2388421751.0,177.0,17.0,47.0,288.0,62.685,22.1,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'Head']","[91, 101, 56]",True,381792.0,,,,,,,,,,,,,,Braga,Santa Clara,
2388421757.0,178.0,17.0,48.0,288.0,75.075,16.592,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,283362.0,,,,,,,,,,,,,,Braga,Santa Clara,
2388421763.0,179.0,17.0,49.0,288.0,76.65,16.456,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Offensive', 'Zone', 'OverRun']","[91, 204]",True,283362.0,,,,,,,,,,,,,,Braga,Santa Clara,
2388421779.0,155.0,17.0,50.0,251.0,38.43,44.744,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'StandingSave', 'Angle', 'PassEndX', 'Chipped']","[91, 117, 30, 124, 35, 38, 215, 218]",True,279478.0,18.795,26.248,,,,,,,,,10.0,Lincoln,False,Braga,Santa Clara,-0.0025262500000000007
,,17.0,50.0,,18.795,26.248,,,Carry,,,,,422199.0,22.785,23.256000000000004,,,,,,,,,4.0,Kennedy Boateng,False,Braga,Santa Clara,-0.0008141799999999994
2388421781.0,156.0,17.0,52.0,251.0,22.785,23.256000000000004,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'HeadPass']","[91, 118, 120, 29, 139, 36, 38, 216, 218]",True,422199.0,38.745,17.0,,,,,,,,,4.0,Kennedy Boateng,False,Braga,Santa Clara,0.0021341499999999996
2388421789.0,180.0,17.0,53.0,288.0,68.04000000000002,41.412,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'PassEndY', 'Chipped', 'Angle', 'StandingSave', 'Length', 'PassEndX', 'Zone']","[91, 120, 124, 128, 36, 37, 217, 218]",True,35405.0,105.0,57.46,,,,,,,,,,,True,Braga,Santa Clara,0.026506509999999997
2388421835.0,158.0,18.0,7.0,251.0,4.725000000000001,30.056000000000004,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'GoalKick', 'Zone', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,361916.0,12.39,49.16400000000001,,,,,,,,,99.0,Marco Pereira,False,Braga,Santa Clara,0.0003668899999999999
,,18.0,7.0,,12.39,49.16400000000001,,,Carry,,,,,274646.0,11.445,47.32800000000001,,,,,,,,,17.0,Cristian Tassano,False,Braga,Santa Clara,0.0
2388421849.0,159.0,18.0,10.0,251.0,11.445,47.32800000000001,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,274646.0,7.5600000000000005,29.308000000000003,,,,,,,,,17.0,Cristian Tassano,False,Braga,Santa Clara,-0.0003668899999999999
2388421851.0,160.0,18.0,17.0,251.0,8.925000000000002,28.832000000000004,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndX', 'Zone', 'Angle', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,361916.0,13.755,51.06800000000001,,,,,,,,,99.0,Marco Pereira,False,Braga,Santa Clara,-0.0006246700000000008
2388421859.0,161.0,18.0,19.0,251.0,13.755,51.06800000000001,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,274646.0,24.78,42.77200000000001,,,,,,,,,17.0,Cristian Tassano,False,Braga,Santa Clara,0.0012271500000000015
2388421873.0,162.0,18.0,20.0,251.0,24.78,42.77200000000001,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,409279.0,7.245000000000002,56.168000000000006,,,,,,,,,25.0,Hidemasa Morita,False,Braga,Santa Clara,-0.002512320000000001
2388421917.0,163.0,18.0,25.0,251.0,7.245000000000002,56.168000000000006,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,274646.0,7.5600000000000005,37.74,,,,,,,,,17.0,Cristian Tassano,False,Braga,Santa Clara,0.0019098400000000003
,,18.0,25.0,,7.5600000000000005,37.74,,,Carry,,,,,361916.0,12.600000000000001,33.52400000000001,,,,,,,,,99.0,Marco Pereira,False,Braga,Santa Clara,0.0014166600000000001
2388421927.0,164.0,18.0,35.0,251.0,12.600000000000001,33.52400000000001,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'Chipped', 'StandingSave', 'Longball', 'Zone', 'Length', 'PassEndY']","[91, 120, 124, 128, 36, 37, 216, 218]",True,361916.0,63.105000000000004,68.0,,,,,,,,,99.0,Marco Pereira,True,Braga,Santa Clara,0.00662338
2388421949.0,184.0,18.0,42.0,288.0,47.460000000000015,0.0,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'ThrowIn', 'PassEndX', 'PassEndY']","[91, 212, 36, 37, 216]",True,421975.0,54.6,8.976000000000003,,,,,,,,,,,False,Braga,Santa Clara,0.003634690000000001
2388421959.0,185.0,18.0,45.0,288.0,46.83000000000001,10.336000000000002,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Zone', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,283362.0,35.70000000000001,22.304,,,,,,,,,,,False,Braga,Santa Clara,-0.0011536600000000008
2388421971.0,186.0,18.0,47.0,288.0,33.915,23.936000000000003,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'Angle', 'StandingSave', 'Chipped', 'Longball', 'PassEndY']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,374812.0,78.22500000000002,12.376000000000001,,,,,,,,,,,True,Braga,Santa Clara,0.012910589999999998
2388421977.0,188.0,18.0,50.0,288.0,74.97000000000001,17.884,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,421975.0,,,,,,,,,,,,,,Braga,Santa Clara,
2388421969.0,166.0,18.0,52.0,251.0,32.34,41.548,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,409279.0,,,,,,,,,,,25.0,Hidemasa Morita,,Braga,Santa Clara,
,,18.0,52.0,,32.34,41.548,,,Carry,,,,,409279.0,27.72,35.088,,,,,,,,,25.0,Hidemasa Morita,False,Braga,Santa Clara,0.0
2388422011.0,167.0,18.0,53.0,251.0,27.72,35.088,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,409279.0,39.375,13.396000000000003,,,,,,,,,25.0,Hidemasa Morita,False,Braga,Santa Clara,0.001981700000000001
,,18.0,53.0,,39.375,13.396000000000003,,,Carry,,,,,279531.0,42.42,13.668000000000005,,,,,,,,,23.0,Crysan,False,Braga,Santa Clara,0.0
2388422013.0,168.0,18.0,55.0,251.0,42.42,13.668000000000005,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive', 'Foul']","[91, 63]",True,279531.0,,,,,,,,,,,23.0,Crysan,,Braga,Santa Clara,
2388422003.0,189.0,18.0,55.0,288.0,62.580000000000005,54.33200000000001,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'StandingSave', 'Foul', 'Zone']",[64],False,361852.0,,,,,,,,,,,,,,Braga,Santa Clara,
2388422083.0,169.0,19.0,16.0,251.0,39.375,12.172000000000002,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'FreekickTaken', 'Angle', 'Length', 'PassEndX', 'PassEndY', 'Longball', 'Zone']","[91, 118, 120, 128, 133, 36, 37, 216, 218]",True,422199.0,45.78,45.15200000000001,,,,,,,,,4.0,Kennedy Boateng,False,Braga,Santa Clara,0.0021440899999999995
2388422085.0,190.0,19.0,19.0,288.0,62.895,26.452,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,283362.0,,,,,,,,,,,,,,Braga,Santa Clara,
2388422089.0,191.0,19.0,20.0,288.0,62.895,26.452000000000005,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'Zone', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,283362.0,72.765,30.464,,,,,,,,,,,True,Braga,Santa Clara,0.0038807899999999985
2388422095.0,193.0,19.0,21.0,288.0,67.935,32.980000000000004,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,283362.0,,,,,,,,,,,,,,Braga,Santa Clara,
2388422093.0,192.0,19.0,21.0,288.0,72.765,30.464,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 35, 37, 216, 218]",True,372828.0,68.14500000000001,33.184,,,,,,,,,,,False,Braga,Santa Clara,-0.0038807899999999985
2388422115.0,171.0,19.0,23.0,251.0,42.0,24.48,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'Zone', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,101748.0,57.015,25.16,,,,,,,,,8.0,Anderson Carvalho,False,Braga,Santa Clara,0.00416422
,,19.0,23.0,,57.015,25.16,,,Carry,,,,,279531.0,42.0,24.48,,,,,,,,,23.0,Crysan,False,Braga,Santa Clara,-0.00416422
2388422109.0,170.0,19.0,24.0,251.0,42.0,24.48,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,279531.0,,,,,,,,,,,23.0,Crysan,,Braga,Santa Clara,
2388422117.0,172.0,19.0,24.0,251.0,57.015,25.16,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 120, 29, 35, 37, 216, 218]",True,279531.0,54.495,44.94800000000001,,,,,,,,,23.0,Crysan,False,Braga,Santa Clara,0.0
,,19.0,24.0,,42.0,24.48,,,Carry,,,,,279531.0,57.015,25.16,,,,,,,,,23.0,Crysan,True,Braga,Santa Clara,0.00416422
2388422119.0,194.0,19.0,26.0,288.0,55.755,21.896000000000004,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,395940.0,,,,,,,,,,,,,,Braga,Santa Clara,
2388422123.0,195.0,19.0,27.0,288.0,55.755,21.896000000000004,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,395940.0,40.215,6.460000000000002,,,,,,,,,,,False,Braga,Santa Clara,-0.005593289999999999
2388422149.0,196.0,19.0,29.0,288.0,40.215,6.460000000000002,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,421975.0,15.540000000000001,16.456,,,,,,,,,,,False,Braga,Santa Clara,-0.0024767800000000013
2388422155.0,197.0,19.0,33.0,288.0,19.845,11.56,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Zone', 'Length', 'Longball', 'PassEndY', 'StandingSave']","[91, 120, 128, 36, 38, 216, 218]",True,296521.0,65.205,2.5160000000000005,,,,,,,,,,,True,Braga,Santa Clara,0.00802678
2388422177.0,173.0,19.0,36.0,251.0,39.585000000000015,64.19200000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,130450.0,46.410000000000004,60.52,,,,,,,,,6.0,Mansur,False,Braga,Santa Clara,0.0012207699999999995
2388422181.0,174.0,19.0,37.0,251.0,46.41,60.52,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,279478.0,,,,,,,,,,,10.0,Lincoln,,Braga,Santa Clara,
2388422185.0,175.0,19.0,38.0,251.0,46.410000000000004,60.52,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,279478.0,40.32,51.74800000000001,,,,,,,,,10.0,Lincoln,False,Braga,Santa Clara,-0.00033624999999999974
2388422189.0,176.0,19.0,40.0,251.0,40.32,51.74800000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'Angle', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,409279.0,47.67,60.52,,,,,,,,,25.0,Hidemasa Morita,False,Braga,Santa Clara,0.00033624999999999974
2388422197.0,177.0,19.0,43.0,251.0,47.67,60.52,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'Length', 'Zone', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,279478.0,36.225,65.48400000000001,,,,,,,,,10.0,Lincoln,False,Braga,Santa Clara,-0.0012207699999999995
2388422201.0,178.0,19.0,44.0,251.0,36.225,65.48400000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,130450.0,21.315,56.168000000000006,,,,,,,,,6.0,Mansur,False,Braga,Santa Clara,-0.0003527700000000005
2388422233.0,179.0,19.0,47.0,251.0,21.945,55.42,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'StandingSave', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,274646.0,28.14,39.30400000000001,,,,,,,,,17.0,Cristian Tassano,False,Braga,Santa Clara,0.001899940000000001
,,19.0,47.0,,28.14,39.30400000000001,,,Carry,,,,,409279.0,29.505000000000006,26.044000000000004,,,,,,,,,25.0,Hidemasa Morita,False,Braga,Santa Clara,0.0
2388422243.0,180.0,19.0,57.0,251.0,29.505000000000006,26.044000000000004,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Chipped', 'Zone', 'Angle', 'Longball', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 120, 124, 128, 36, 38, 217, 218]",True,409279.0,73.39500000000001,7.888,,,,,,,,,25.0,Hidemasa Morita,True,Braga,Santa Clara,0.00989753
2388422251.0,198.0,19.0,59.0,288.0,35.28,59.90800000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'Zone', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 118, 120, 29, 139, 36, 37, 216, 218]",True,361852.0,43.365,60.996000000000016,,,,,,,,,,,False,Braga,Santa Clara,0.0014860800000000007
2388422257.0,181.0,20.0,2.0,251.0,63.839999999999996,10.404000000000002,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'StandingSave', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,101748.0,68.565,3.808,,,,,,,,,8.0,Anderson Carvalho,False,Braga,Santa Clara,-0.0012528699999999997
,,20.0,2.0,,68.565,3.808,,,Carry,,,,,271550.0,59.22,4.0120000000000005,,,,,,,,,2.0,Rafael Ramos,False,Braga,Santa Clara,-0.002714640000000001
2388422269.0,182.0,20.0,5.0,251.0,59.22,4.0120000000000005,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'Angle', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,271550.0,39.27000000000001,14.212000000000003,,,,,,,,,2.0,Rafael Ramos,False,Braga,Santa Clara,-0.002588769999999999
,,20.0,5.0,,39.27000000000001,14.212000000000003,,,Carry,,,,,422199.0,35.595,15.64,,,,,,,,,4.0,Kennedy Boateng,False,Braga,Santa Clara,0.0
2388422287.0,183.0,20.0,8.0,251.0,35.595,15.64,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'PassEndY', 'Length', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,422199.0,35.28,35.29200000000001,,,,,,,,,4.0,Kennedy Boateng,False,Braga,Santa Clara,0.00203156
2388422303.0,184.0,20.0,10.0,251.0,34.965,34.408,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,274646.0,8.295,23.868,,,,,,,,,17.0,Cristian Tassano,False,Braga,Santa Clara,-0.002443860000000001
2388422313.0,185.0,20.0,14.0,251.0,8.295,23.868,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,361916.0,30.87,24.548,,,,,,,,,99.0,Marco Pereira,False,Braga,Santa Clara,0.002224720000000001
2388422315.0,186.0,20.0,15.0,251.0,30.975,24.548,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,409279.0,45.78,27.608000000000004,,,,,,,,,25.0,Hidemasa Morita,False,Braga,Santa Clara,0.003741359999999999
,,20.0,15.0,,45.78,27.608000000000004,,,Carry,,,,,422200.0,46.935,29.852,,,,,,,,,98.0,Ricardinho,False,Braga,Santa Clara,0.0
2388422317.0,187.0,20.0,17.0,251.0,46.935,29.852,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,422200.0,48.72,17.544,,,,,,,,,98.0,Ricardinho,False,Braga,Santa Clara,-0.0005547
,,20.0,17.0,,48.72,17.544,,,Carry,,,,,271550.0,47.88,13.940000000000001,,,,,,,,,2.0,Rafael Ramos,False,Braga,Santa Clara,-0.0004458799999999992
2388867567.0,800.0,20.0,20.0,251.0,47.88,13.940000000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'Length', 'Zone', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,271550.0,56.910000000000004,4.692,,,,,,,,,2.0,Rafael Ramos,False,Braga,Santa Clara,0.0008905599999999986
,,20.0,20.0,,56.910000000000004,4.692,,,Carry,,,,,101748.0,60.06,4.6240000000000006,,,,,,,,,8.0,Anderson Carvalho,False,Braga,Santa Clara,0.0
2388422351.0,190.0,20.0,22.0,251.0,60.06,4.6240000000000006,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,101748.0,64.89,14.620000000000001,,,,,,,,,8.0,Anderson Carvalho,False,Braga,Santa Clara,0.0039675100000000005
,,20.0,22.0,,64.89,14.620000000000001,,,Carry,,,,,271550.0,66.675,13.464000000000004,,,,,,,,,2.0,Rafael Ramos,False,Braga,Santa Clara,0.0
2388422361.0,191.0,20.0,28.0,251.0,66.675,13.464000000000004,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'Zone', 'Angle', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,271550.0,57.645,24.072,,,,,,,,,2.0,Rafael Ramos,False,Braga,Santa Clara,-0.0018475100000000001
,,20.0,28.0,,57.645,24.072,,,Carry,,,,,409279.0,57.015,25.772000000000002,,,,,,,,,25.0,Hidemasa Morita,False,Braga,Santa Clara,3.931999999999894e-05
2388422367.0,192.0,20.0,31.0,251.0,57.015,25.772000000000002,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'StandingSave', 'Longball', 'PassEndY']","[91, 119, 117, 127, 205, 36, 37, 217, 218]",True,409279.0,73.185,65.48400000000001,,,,,,,,,25.0,Hidemasa Morita,False,Braga,Santa Clara,0.004326010000000002
,,20.0,31.0,,73.185,65.48400000000001,,,Carry,,,,,279531.0,71.715,64.05600000000001,,,,,,,,,23.0,Crysan,False,Braga,Santa Clara,0.0
2388422379.0,193.0,20.0,36.0,251.0,71.715,64.05600000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Length', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,279531.0,81.06,55.556,,,,,,,,,23.0,Crysan,True,Braga,Santa Clara,0.008311429999999998
,,20.0,36.0,,81.06,55.556,,,Carry,,,,,279478.0,87.465,56.78,,,,,,,,,10.0,Lincoln,False,Braga,Santa Clara,0.0
2388422385.0,194.0,20.0,37.0,251.0,87.465,56.78,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Zone', 'StandingSave', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,279478.0,94.71000000000001,63.44400000000001,,,,,,,,,10.0,Lincoln,False,Braga,Santa Clara,0.005318000000000003
2388422399.0,195.0,20.0,39.0,251.0,94.71000000000001,63.44400000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Cross', 'PassEndX', 'StandingSave', 'PassEndY', 'LeftFoot', 'Angle', 'Zone', 'Length']","[91, 138, 126, 35, 38, 217, 218]",True,130450.0,92.08500000000001,31.96,,,,,,,,,6.0,Mansur,True,Braga,Santa Clara,0.0732003
2388422401.0,199.0,20.0,40.0,288.0,11.55,35.02,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 102, 56]",True,361852.0,,,,,,,,,,,,,,Braga,Santa Clara,
2388422403.0,200.0,20.0,42.0,288.0,21.42,27.064,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,35405.0,,,,,,,,,,,,,,Braga,Santa Clara,
2388422411.0,196.0,20.0,42.0,251.0,76.33500000000001,48.416,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Zone', 'StandingSave', 'OppositeRelatedEvent', 'Defensive']","[91, 60]",True,409279.0,,,,,,,,,,,25.0,Hidemasa Morita,,Braga,Santa Clara,
2388422405.0,201.0,20.0,42.0,288.0,21.419999999999998,27.064000000000004,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'OppositeRelatedEvent', 'PassEndY', 'Offensive', 'PassEndX', 'StandingSave', 'Zone']","[91, 118, 120, 29, 36, 38, 215, 218]",True,35405.0,26.565,26.044000000000004,,,,,,,,,,,False,Braga,Santa Clara,0.0011582700000000012
2388422417.0,202.0,20.0,45.0,288.0,15.015,10.336000000000002,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,395940.0,9.03,16.456,,,,,,,,,,,False,Braga,Santa Clara,0.0
2388422427.0,203.0,20.0,46.0,288.0,9.135,16.66,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,421975.0,10.185,25.16,,,,,,,,,,,False,Braga,Santa Clara,0.0022767300000000002
2388422447.0,204.0,20.0,49.0,288.0,8.19,28.288000000000004,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'StandingSave', 'PassEndX', 'PassEndY', 'Longball', 'Angle']","[91, 117, 127, 36, 37, 215, 218]",True,374812.0,23.94,58.88800000000001,,,,,,,,,,,False,Braga,Santa Clara,1.3259999999999314e-05
2388422449.0,205.0,20.0,56.0,288.0,40.845,59.84,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 53]",True,402823.0,,,,,,,,,,,,,,Braga,Santa Clara,
