id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2396414833.0,5.0,0.0,9.0,292.0,19.215,46.376000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Longball', 'PassEndX', 'Zone', 'PassEndY', 'Chipped', 'Angle', 'StandingSave']","[91, 120, 124, 128, 36, 37, 216, 218]",True,391491.0,63.735000000000014,65.212,,,,,,,,,,,True,Santa Clara,Belenenses SAD,0.00767315
2396414855.0,6.0,0.0,13.0,292.0,61.32,64.464,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,369410.0,,,,,,,,,,,,,,Santa Clara,Belenenses SAD,
2396414849.0,6.0,0.0,13.0,251.0,36.960000000000015,4.0120000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Zone', 'PassEndY', 'Angle', 'Longball', 'Length', 'PassEndX']","[91, 118, 120, 128, 36, 38, 216, 218]",True,422199.0,41.685,3.196,,,,,,,,,4.0,Kennedy Boateng,False,Santa Clara,Belenenses SAD,0.0
2396414883.0,7.0,0.0,16.0,251.0,44.730000000000004,13.396000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndX', 'HeadPass', 'Angle', 'PassEndY', 'StandingSave']","[91, 120, 29, 139, 36, 37, 216, 218]",True,101748.0,61.845,13.600000000000001,,,,,,,,,8.0,Anderson Carvalho,True,Santa Clara,Belenenses SAD,0.003970940000000001
2396414899.0,7.0,0.0,17.0,292.0,42.735000000000014,54.12800000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'Length', 'HeadPass', 'Zone', 'PassEndX']","[91, 118, 120, 29, 139, 36, 38, 216, 218]",True,386978.0,46.305000000000014,47.39600000000001,,,,,,,,,,,False,Santa Clara,Belenenses SAD,0.0021440899999999995
2396414907.0,8.0,0.0,18.0,251.0,61.74,16.728,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,409279.0,,,,,,,,,,,25.0,Hidemasa Morita,,Santa Clara,Belenenses SAD,
2396414917.0,9.0,0.0,19.0,251.0,61.74,16.728,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,409279.0,71.82000000000001,18.360000000000003,,,,,,,,,25.0,Hidemasa Morita,False,Santa Clara,Belenenses SAD,0.008004269999999997
2396414951.0,10.0,0.0,20.0,251.0,72.34500000000001,18.768,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'StandingSave', 'Angle', 'LayOff', 'PassEndX', 'Length']","[91, 118, 120, 29, 35, 37, 216, 218]",True,279531.0,50.505,34.476000000000006,,,,,,,,,23.0,Crysan,False,Santa Clara,Belenenses SAD,-0.009276419999999999
2396414941.0,8.0,0.0,23.0,292.0,51.03,35.224000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,121490.0,,,,,,,,,,,,,,Santa Clara,Belenenses SAD,
2396415001.0,9.0,0.0,24.0,292.0,54.075,29.716000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'Angle', 'PassEndY', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,121490.0,30.87,10.540000000000001,,,,,,,,,,,False,Santa Clara,Belenenses SAD,-0.006300379999999998
2396415045.0,10.0,0.0,27.0,292.0,28.875,7.48,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,322735.0,8.4,24.072,,,,,,,,,,,False,Santa Clara,Belenenses SAD,-0.0008966900000000003
2396415085.0,11.0,0.0,30.0,292.0,8.295,23.12,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Angle', 'Zone']","[91, 120, 128, 36, 38, 216, 218]",True,422229.0,58.27500000000001,0.0,,,,,,,,,,,True,Santa Clara,Belenenses SAD,0.00585606
2396415169.0,12.0,0.0,37.0,251.0,50.505,68.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'Length', 'PassEndX', 'ThrowIn']","[91, 212, 35, 38, 216]",True,143035.0,49.035000000000004,52.90400000000001,,,,,,,,,16.0,Paulo Henrique,False,Santa Clara,Belenenses SAD,0.0013619600000000006
,,0.0,37.0,,49.035000000000004,52.90400000000001,,,Carry,,,,,409279.0,49.245,51.204,,,,,,,,,25.0,Hidemasa Morita,False,Santa Clara,Belenenses SAD,0.0
2396415183.0,13.0,0.0,41.0,251.0,49.245,51.204,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'Longball', 'Zone', 'StandingSave', 'Angle', 'Chipped', 'PassEndY']","[91, 120, 124, 128, 36, 38, 216, 218]",True,409279.0,66.15,18.564,,,,,,,,,25.0,Hidemasa Morita,True,Santa Clara,Belenenses SAD,0.005505920000000001
2396415179.0,13.0,0.0,43.0,292.0,40.005,60.928,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,369083.0,,,,,,,,,,,,,,Santa Clara,Belenenses SAD,
2396415247.0,14.0,0.0,48.0,251.0,76.54500000000003,16.116,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'PassEndY', 'StandingSave', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,271550.0,90.3,6.664000000000001,,,,,,,,,2.0,Rafael Ramos,False,Santa Clara,Belenenses SAD,0.010835510000000003
2396415261.0,15.0,0.0,49.0,251.0,90.3,6.664000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['RightFoot', 'PassEndY', 'Cross', 'Zone', 'Angle', 'StandingSave', 'PassEndX', 'Length']","[91, 137, 126, 36, 37, 217, 218]",True,351562.0,93.66000000000001,18.972,,,,,,,,,77.0,Rui Costa,True,Santa Clara,Belenenses SAD,0.02006066
2396415259.0,14.0,0.0,50.0,292.0,13.86,50.864,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 102, 56]",True,386978.0,,,,,,,,,,,,,,Santa Clara,Belenenses SAD,
2396415275.0,15.0,0.0,51.0,292.0,23.1,58.82000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,369410.0,,,,,,,,,,,,,,Santa Clara,Belenenses SAD,
2396415303.0,16.0,0.0,52.0,292.0,23.1,58.820000000000014,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Length', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,369410.0,14.595,54.536000000000016,,,,,,,,,,,False,Santa Clara,Belenenses SAD,-0.0006379300000000001
2396415331.0,17.0,0.0,52.0,292.0,14.805,52.7,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Longball', 'Angle', 'PassEndY', 'Length', 'Zone', 'StandingSave']","[91, 118, 120, 128, 36, 37, 215, 218]",True,386978.0,26.145,57.32400000000001,,,,,,,,,,,False,Santa Clara,Belenenses SAD,0.0006379300000000001
2396415309.0,16.0,0.0,53.0,251.0,79.59,14.008000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,271550.0,,,,,,,,,,,2.0,Rafael Ramos,,Santa Clara,Belenenses SAD,
2396415339.0,17.0,0.0,55.0,251.0,79.38,6.188000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,351562.0,,,,,,,,,,,77.0,Rui Costa,,Santa Clara,Belenenses SAD,
,,0.0,55.0,,79.38,6.1880000000000015,,,Carry,,,,,351562.0,80.22000000000001,2.72,,,,,,,,,77.0,Rui Costa,False,Santa Clara,Belenenses SAD,0.0
2396415453.0,18.0,0.0,57.0,251.0,80.22000000000001,2.72,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Length']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,351562.0,77.59500000000001,7.276000000000002,,,,,,,,,77.0,Rui Costa,False,Santa Clara,Belenenses SAD,-0.00634183
,,0.0,57.0,,77.59500000000001,7.276000000000002,,,Carry,,,,,279531.0,78.435,15.028000000000002,,,,,,,,,23.0,Crysan,True,Santa Clara,Belenenses SAD,0.0027939199999999983
2396415483.0,19.0,1.0,2.0,251.0,78.435,15.028000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'Chipped', 'Length', 'StandingSave', 'Zone', 'PassEndX']","[91, 120, 29, 124, 36, 37, 217, 218]",True,279531.0,91.875,21.42,,,,,,,,,23.0,Crysan,True,Santa Clara,Belenenses SAD,0.030896170000000004
2396415515.0,18.0,1.0,3.0,292.0,10.71,47.328,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,70884.0,,,,,,,,,,,,,,Santa Clara,Belenenses SAD,
2396415587.0,19.0,1.0,7.0,292.0,10.5,52.564,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'Zone', 'Angle', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,70884.0,10.815000000000001,63.17200000000001,,,,,,,,,,,False,Santa Clara,Belenenses SAD,-0.0011176900000000002
2396415641.0,20.0,1.0,10.0,292.0,12.915000000000001,65.41600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Angle', 'PassEndY', 'Zone', 'Chipped', 'Longball', 'PassEndX', 'Length']","[91, 120, 124, 128, 36, 38, 216, 218]",True,369083.0,57.435,64.464,,,,,,,,,,,True,Santa Clara,Belenenses SAD,0.0069397999999999994
2396415633.0,20.0,1.0,12.0,251.0,47.145,3.944,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[197, 200]",False,422199.0,,,,,,,,,,,4.0,Kennedy Boateng,,Santa Clara,Belenenses SAD,
2396415651.0,21.0,1.0,12.0,292.0,57.855,64.05600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[198, 199]",False,120594.0,,,,,,,,,,,,,,Santa Clara,Belenenses SAD,
2396415645.0,21.0,1.0,12.0,251.0,47.25,4.556,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle', 'HeadPass']","[91, 118, 120, 29, 139, 36, 38, 216, 218]",True,422199.0,49.45500000000001,0.0,,,,,,,,,4.0,Kennedy Boateng,False,Santa Clara,Belenenses SAD,0.0
2396416135.0,23.0,1.0,53.0,292.0,59.325,68.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'ThrowIn', 'Length', 'PassEndX']","[91, 212, 36, 38, 217]",True,369083.0,78.54000000000002,64.87200000000001,,,,,,,,,,,True,Santa Clara,Belenenses SAD,0.006485330000000001
2396416145.0,24.0,1.0,55.0,292.0,74.55,64.87200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[197, 199]",False,369410.0,,,,,,,,,,,,,,Santa Clara,Belenenses SAD,
2396416149.0,23.0,1.0,55.0,251.0,30.450000000000003,3.128,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[198, 200]",False,271550.0,,,,,,,,,,,2.0,Rafael Ramos,,Santa Clara,Belenenses SAD,
2396416195.0,25.0,1.0,55.0,292.0,78.54000000000002,64.87200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Length', 'HeadPass', 'PassEndY', 'Zone']","[91, 120, 29, 139, 36, 38, 217, 218]",True,369410.0,85.89,59.092000000000006,,,,,,,,,,,False,Santa Clara,Belenenses SAD,0.008311429999999998
2396416185.0,24.0,1.0,56.0,251.0,24.675,7.888,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,422199.0,,,,,,,,,,,4.0,Kennedy Boateng,,Santa Clara,Belenenses SAD,
2396416217.0,25.0,1.0,58.0,251.0,10.605,6.800000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,143035.0,,,,,,,,,,,16.0,Paulo Henrique,,Santa Clara,Belenenses SAD,
2396416231.0,26.0,2.0,1.0,251.0,4.2,4.692,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Defensive']","[91, 53]",True,143035.0,,,,,,,,,,,16.0,Paulo Henrique,,Santa Clara,Belenenses SAD,
2396416261.0,26.0,2.0,1.0,292.0,100.8,63.308,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['StandingSave', 'Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 143]",True,120594.0,,,,,,,,,,,,,,Santa Clara,Belenenses SAD,
2396416525.0,28.0,2.0,17.0,251.0,4.725000000000001,28.900000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'GoalKick', 'PassEndY', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,361916.0,9.45,11.628000000000002,,,,,,,,,99.0,Marco Pereira,False,Santa Clara,Belenenses SAD,-0.0019098400000000003
2396416565.0,29.0,2.0,19.0,251.0,10.5,11.424,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'Angle', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,422199.0,5.460000000000002,28.900000000000002,,,,,,,,,4.0,Kennedy Boateng,False,Santa Clara,Belenenses SAD,0.0019098400000000003
,,2.0,19.0,,5.460000000000002,28.900000000000002,,,Carry,,,,,361916.0,5.775,32.096000000000004,,,,,,,,,99.0,Marco Pereira,False,Santa Clara,Belenenses SAD,0.0
2396416609.0,30.0,2.0,22.0,251.0,5.775,32.096000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,361916.0,10.815000000000001,58.820000000000014,,,,,,,,,99.0,Marco Pereira,False,Santa Clara,Belenenses SAD,-0.0019098400000000003
2396416651.0,31.0,2.0,24.0,251.0,10.815000000000001,59.43200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'Length', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,274646.0,22.47,63.988000000000014,,,,,,,,,17.0,Cristian Tassano,False,Santa Clara,Belenenses SAD,0.0009478199999999994
2396416667.0,32.0,2.0,27.0,251.0,22.47,63.78400000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'StandingSave']","[91, 118, 120, 29, 36, 38, 216, 218]",True,143035.0,36.855,59.22800000000001,,,,,,,,,16.0,Paulo Henrique,False,Santa Clara,Belenenses SAD,0.0021463600000000017
2396416657.0,28.0,2.0,29.0,292.0,71.19,7.48,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Head', 'Zone']",[91],True,322735.0,,,,,,,,,,,,,,Santa Clara,Belenenses SAD,
2396416693.0,29.0,2.0,30.0,292.0,61.32,7.684000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,386978.0,,,,,,,,,,,,,,Santa Clara,Belenenses SAD,
2396416819.0,30.0,2.0,34.0,292.0,42.210000000000015,9.520000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,386978.0,15.120000000000001,16.796,,,,,,,,,,,False,Santa Clara,Belenenses SAD,-0.003361300000000001
2396416861.0,31.0,2.0,38.0,292.0,14.595,16.728,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'PassEndY', 'Longball', 'Length', 'StandingSave', 'Zone']","[91, 120, 128, 36, 38, 216, 218]",True,422229.0,59.22,0.0,,,,,,,,,,,True,Santa Clara,Belenenses SAD,0.00595007
2396417119.0,34.0,2.0,53.0,251.0,65.31,68.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'ThrowIn', 'Length', 'Zone']","[91, 212, 36, 38, 216]",True,143035.0,67.83,63.24,,,,,,,,,16.0,Paulo Henrique,False,Santa Clara,Belenenses SAD,0.0
,,2.0,53.0,,67.83,63.24,,,Carry,,,,,409279.0,74.13,64.05600000000001,,,,,,,,,25.0,Hidemasa Morita,False,Santa Clara,Belenenses SAD,0.00377069
2396417135.0,35.0,2.0,56.0,251.0,74.13,64.05600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,409279.0,76.44,61.744,,,,,,,,,25.0,Hidemasa Morita,False,Santa Clara,Belenenses SAD,0.0
2396417177.0,36.0,2.0,57.0,251.0,76.44,61.608,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsidePass,Successful,"['StandingSave', 'PlayerCaughtOffside', 'PassEndX', 'Zone', 'PassEndY']","[91, 217]",True,279478.0,88.83,60.724,,,,,,,,,10.0,Lincoln,,Santa Clara,Belenenses SAD,
2396417165.0,33.0,2.0,57.0,292.0,30.03,37.74,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideProvoked,Successful,[],[62],False,369083.0,,,,,,,,,,,,,,Santa Clara,Belenenses SAD,
2396428177.0,11036.0,2.0,,251.0,88.83,60.724,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideGiven,Unsuccessful,[],[61],False,342731.0,,,,,,,,,,,20.0,Óscar Barreto,,Santa Clara,Belenenses SAD,
2396417461.0,34.0,3.0,24.0,292.0,23.835,11.832000000000003,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'FreekickTaken', 'Length', 'Zone', 'PassEndY', 'IndirectFreekickTaken', 'PassEndX', 'StandingSave', 'Angle']","[91, 119, 117, 127, 132, 205, 36, 38, 217, 218]",True,422229.0,76.54500000000003,3.74,,,,,,,,,,,True,Santa Clara,Belenenses SAD,0.011797470000000001
2396417465.0,35.0,3.0,27.0,292.0,72.34500000000001,5.848,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[197, 199]",False,120594.0,,,,,,,,,,,,,,Santa Clara,Belenenses SAD,
2396417469.0,37.0,3.0,27.0,251.0,32.655,62.15200000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[198, 200]",False,342731.0,,,,,,,,,,,20.0,Óscar Barreto,,Santa Clara,Belenenses SAD,
2396417483.0,36.0,3.0,27.0,292.0,76.44,3.3320000000000003,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'HeadPass', 'Zone', 'PassEndY', 'Length']","[91, 120, 29, 139, 36, 37, 217, 218]",True,120594.0,79.485,9.588000000000001,,,,,,,,,,,False,Santa Clara,Belenenses SAD,0.008311429999999998
2396417505.0,38.0,3.0,28.0,251.0,33.705000000000005,53.516000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'Longball', 'Length', 'Zone', 'PassEndY', 'Angle']","[91, 120, 128, 36, 37, 216, 218]",True,409279.0,57.435,55.35200000000001,,,,,,,,,25.0,Hidemasa Morita,True,Santa Clara,Belenenses SAD,0.0055232300000000005
2396417567.0,37.0,3.0,32.0,292.0,46.410000000000004,7.752000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,70884.0,24.044999999999998,24.548,,,,,,,,,,,False,Santa Clara,Belenenses SAD,-0.0024703999999999993
2396417587.0,38.0,3.0,37.0,292.0,22.365000000000002,28.628000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'StandingSave', 'PassEndX', 'Chipped', 'Zone', 'PassEndY', 'Longball']","[91, 118, 120, 124, 128, 36, 37, 216, 218]",True,422229.0,40.74,68.0,,,,,,,,,,,False,Santa Clara,Belenenses SAD,0.0010971800000000014
2396417717.0,40.0,3.0,43.0,251.0,64.89,0.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'ThrowIn', 'Angle', 'PassEndY', 'Zone']","[91, 212, 35, 37, 216]",True,271550.0,47.355000000000004,5.032000000000001,,,,,,,,,2.0,Rafael Ramos,False,Santa Clara,Belenenses SAD,-0.00496716
,,3.0,43.0,,47.355000000000004,5.032000000000001,,,Carry,,,,,422199.0,42.945,6.0520000000000005,,,,,,,,,4.0,Kennedy Boateng,False,Santa Clara,Belenenses SAD,-0.0012207699999999995
2396417747.0,41.0,3.0,45.0,251.0,42.945,6.0520000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,422199.0,45.360000000000014,11.22,,,,,,,,,4.0,Kennedy Boateng,False,Santa Clara,Belenenses SAD,0.0008845199999999998
2396417765.0,42.0,3.0,46.0,251.0,45.255,11.22,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'Angle', 'Length', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,409279.0,41.475,6.596000000000001,,,,,,,,,25.0,Hidemasa Morita,False,Santa Clara,Belenenses SAD,-0.00258273
