id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2367816769.0,2.0,0.0,0.0,107.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Santa Clara,Vitoria de Guimaraes,
2367816767.0,2.0,0.0,0.0,251.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Santa Clara,Vitoria de Guimaraes,
2367866747.0,759.0,0.0,0.0,251.0,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Santa Clara,Vitoria de Guimaraes,
2367866767.0,852.0,0.0,0.0,107.0,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Santa Clara,Vitoria de Guimaraes,
2367802757.0,1.0,0.0,0.0,107.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'PlayerPosition', 'JerseyNumber', 'TeamFormation', 'CaptainPlayerId', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Santa Clara,Vitoria de Guimaraes,
2367802773.0,1.0,0.0,0.0,251.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'PlayerPosition', 'JerseyNumber', 'CaptainPlayerId', 'InvolvedPlayers', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Santa Clara,Vitoria de Guimaraes,
2367816793.0,3.0,0.0,0.0,251.0,52.815,33.66000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Zone', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,351562.0,52.395,34.61200000000001,,,,,,,,,,77.0,Rui Costa,False,Santa Clara,Vitoria de Guimaraes,0.0
,,0.0,0.0,,52.395,34.61200000000001,,,Carry,,,,,279478.0,49.035000000000004,38.148,,,,,,,,,,10.0,Lincoln,False,Santa Clara,Vitoria de Guimaraes,0.0
2367816805.0,4.0,0.0,2.0,251.0,49.035000000000004,38.148,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,279478.0,40.74,42.024,,,,,,,,,,10.0,Lincoln,False,Santa Clara,Vitoria de Guimaraes,-0.002219519999999999
,,0.0,2.0,,40.74,42.024,,,Carry,,,,,409279.0,40.005,39.916,,,,,,,,,,25.0,Hidemasa Morita,False,Santa Clara,Vitoria de Guimaraes,0.0
2367816831.0,5.0,0.0,3.0,251.0,40.005,39.916,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'StandingSave', 'PassEndY', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,409279.0,37.8,23.732,,,,,,,,,,25.0,Hidemasa Morita,False,Santa Clara,Vitoria de Guimaraes,6.527999999999916e-05
,,0.0,3.0,,37.8,23.732,,,Carry,,,,,101748.0,39.48,24.344000000000005,,,,,,,,,,8.0,Anderson Carvalho,False,Santa Clara,Vitoria de Guimaraes,0.0
2367816889.0,6.0,0.0,7.0,251.0,39.48,24.344000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'Angle', 'Zone', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,101748.0,31.919999999999998,40.120000000000005,,,,,,,,,,8.0,Anderson Carvalho,False,Santa Clara,Vitoria de Guimaraes,-0.0013679799999999995
,,0.0,7.0,,31.919999999999998,40.120000000000005,,,Carry,,,,,318502.0,30.87,41.34400000000001,,,,,,,,,,3.0,Mikel Villanueva,False,Santa Clara,Vitoria de Guimaraes,0.0
2367816935.0,7.0,0.0,13.0,251.0,30.87,41.34400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'Angle', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,318502.0,34.65,28.492000000000004,,,,,,,,,,3.0,Mikel Villanueva,False,Santa Clara,Vitoria de Guimaraes,0.0
,,0.0,13.0,,34.65,28.492000000000004,,,Carry,,,,,409279.0,36.855,28.832000000000004,,,,,,,,,,25.0,Hidemasa Morita,False,Santa Clara,Vitoria de Guimaraes,0.0013027000000000004
2367816961.0,8.0,0.0,17.0,251.0,36.855,28.832000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Longball', 'Length', 'Zone', 'PassEndX', 'Chipped', 'PassEndY', 'Angle']","[91, 120, 124, 128, 36, 37, 217, 218]",True,409279.0,76.65000000000002,59.29600000000001,,,,,,,,,,25.0,Hidemasa Morita,True,Santa Clara,Vitoria de Guimaraes,0.011388749999999998
2367816957.0,3.0,0.0,19.0,107.0,34.965,8.772,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,380681.0,,,,,,,,,,,,,,,Santa Clara,Vitoria de Guimaraes,
2367817037.0,10.0,0.0,24.0,251.0,83.47500000000001,68.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone', 'ThrowIn']","[91, 212, 36, 38, 217]",True,401125.0,98.7,58.820000000000014,,,,,,,,,,26.0,Jean Patric,True,Santa Clara,Vitoria de Guimaraes,0.018914089999999998
,,0.0,24.0,,98.7,58.820000000000014,,,Carry,,,,,351562.0,96.915,58.820000000000014,,,,,,,,,,77.0,Rui Costa,False,Santa Clara,Vitoria de Guimaraes,0.0
2367817105.0,13.0,0.0,27.0,251.0,96.915,58.820000000000014,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'PassEndX', 'Length', 'StandingSave']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,351562.0,93.45,64.26000000000002,,,,,,,,,,77.0,Rui Costa,False,Santa Clara,Vitoria de Guimaraes,-0.011626489999999996
,,0.0,27.0,,93.45,64.26000000000002,,,Carry,,,,,401125.0,94.39500000000001,65.96000000000001,,,,,,,,,,26.0,Jean Patric,False,Santa Clara,Vitoria de Guimaraes,0.0
2367817047.0,11.0,0.0,29.0,251.0,94.395,65.96000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'StandingSave', 'Offensive', 'OppositeRelatedEvent']","[91, 53]",True,401125.0,,,,,,,,,,,,26.0,Jean Patric,,Santa Clara,Vitoria de Guimaraes,
2367817067.0,5.0,0.0,30.0,107.0,10.605,2.04,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Zone', 'Defensive', 'StandingSave', 'OppositeRelatedEvent']","[91, 143]",True,322246.0,,,,,,,,,,,,,,,Santa Clara,Vitoria de Guimaraes,
2367817317.0,14.0,1.0,2.0,251.0,91.245,68.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'ThrowIn', 'Length', 'Zone', 'PassEndX', 'Longball']","[91, 212, 36, 38, 217]",True,143035.0,99.64500000000001,46.376000000000005,,,,,,,,,,16.0,Paulo Henrique,True,Santa Clara,Vitoria de Guimaraes,0.029575229999999994
2367817421.0,10.0,1.0,3.0,107.0,6.195,21.488000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[197, 200]",False,380681.0,,,,,,,,,,,,,,,Santa Clara,Vitoria de Guimaraes,
2367817323.0,15.0,1.0,3.0,251.0,98.805,46.51200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[198, 199]",False,234374.0,,,,,,,,,,,,5.0,João Afonso,,Santa Clara,Vitoria de Guimaraes,
2367817325.0,7.0,1.0,4.0,107.0,8.505,21.012,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Head', 'Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length']","[91, 94, 95, 57, 215]",True,380681.0,20.685,25.568,,,,,,,,,,,,,Santa Clara,Vitoria de Guimaraes,
2367817333.0,16.0,1.0,5.0,251.0,83.265,41.752,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['MissRight', 'BlockedY', 'GoalMouthZ', 'GoalMouthY', 'ThrowinSetPiece', 'OutOfBoxCentre', 'BlockedX', 'Zone', 'RightFoot', 'StandingSave']","[91, 7, 10, 2, 5, 12]",True,351562.0,,,90.1,49.8,22.2,37.5,True,,,,,77.0,Rui Costa,,Santa Clara,Vitoria de Guimaraes,
2367837393.0,365.0,1.0,5.0,107.0,13.965000000000002,32.708000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['OtherBodyPart', 'Zone', 'StandingSave']",[91],True,400844.0,,,,,,,,,,,,,,,Santa Clara,Vitoria de Guimaraes,
2367817363.0,8.0,1.0,6.0,107.0,2.625,33.728,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Zone', 'Hands', 'ParriedDanger']","[91, 108, 113, 77, 79]",True,107158.0,,,,,,,,,,,,,,,Santa Clara,Vitoria de Guimaraes,
