id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2393108781.0,13.0,0.0,29.0,251.0,35.17500000000001,6.392,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,271550.0,26.355000000000008,34.816,,,,,,,,,2.0,Rafael Ramos,False,Famalicao,Santa Clara,0.0003888999999999993
2393108997.0,14.0,0.0,32.0,251.0,26.355000000000008,35.42800000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'PassEndX', 'Length', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,274646.0,30.450000000000006,57.86800000000001,,,,,,,,,17.0,Cristian Tassano,False,Famalicao,Santa Clara,0.0004294100000000016
,,0.0,32.0,,30.450000000000006,57.86800000000001,,,Carry,,,,,130450.0,32.235,50.524,,,,,,,,,6.0,Mansur,False,Famalicao,Santa Clara,0.00050972
2394071297.0,792.0,0.0,36.0,251.0,32.235,50.524,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,130450.0,,,,,,,,,,,6.0,Mansur,,Famalicao,Santa Clara,
2394071409.0,793.0,0.0,37.0,251.0,31.605000000000008,38.964,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Angle', 'Length']","[91, 118, 120, 29, 36, 37, 215, 218]",True,274646.0,33.075,41.752,,,,,,,,,17.0,Cristian Tassano,False,Famalicao,Santa Clara,0.0
2393109149.0,15.0,0.0,38.0,251.0,34.125,37.74,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,130450.0,,,,,,,,,,,6.0,Mansur,,Famalicao,Santa Clara,
2393109219.0,16.0,0.0,41.0,251.0,54.70500000000001,23.732,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Longball', 'Length', 'Zone', 'PassEndX', 'StandingSave', 'Angle', 'Chipped']","[91, 120, 124, 128, 36, 38, 217, 218]",True,409279.0,89.14500000000002,22.44,,,,,,,,,25.0,Hidemasa Morita,True,Famalicao,Santa Clara,0.038055420000000006
2393109253.0,6.0,0.0,43.0,935.0,14.28,47.056,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,400826.0,,,,,,,,,,,,,,Famalicao,Santa Clara,
2393109497.0,7.0,0.0,50.0,935.0,10.605,39.1,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'PassEndX', 'Length', 'Angle', 'KeeperThrow']","[91, 36, 38, 215, 218]",True,400826.0,15.120000000000001,17.816000000000006,,,,,,,,,,,False,Famalicao,Santa Clara,-0.0010497700000000002
2393109555.0,8.0,0.0,52.0,935.0,14.28,17.612000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Angle', 'Length', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,422248.0,14.175,29.648000000000003,,,,,,,,,,,False,Famalicao,Santa Clara,0.0010497700000000002
2393109625.0,9.0,0.0,54.0,935.0,14.175,29.648000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,380619.0,10.08,8.636000000000003,,,,,,,,,,,False,Famalicao,Santa Clara,-0.0033265000000000005
2393109711.0,10.0,0.0,56.0,935.0,8.715000000000002,7.616,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'PassEndX', 'StandingSave', 'PassEndY', 'Length', 'Angle', 'Zone', 'Chipped']","[91, 120, 124, 128, 36, 37, 216, 218]",True,422248.0,54.70500000000001,18.904000000000003,,,,,,,,,,,True,Famalicao,Santa Clara,0.01047293
2393109737.0,17.0,0.0,58.0,251.0,48.09,50.66,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[197, 200]",False,274646.0,,,,,,,,,,,17.0,Cristian Tassano,,Famalicao,Santa Clara,
2393109725.0,11.0,0.0,58.0,935.0,56.91,17.34,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[198, 199]",False,300483.0,,,,,,,,,,,,,,Famalicao,Santa Clara,
2393109759.0,18.0,0.0,58.0,251.0,51.13500000000001,47.53200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'HeadPass', 'Zone', 'Length']","[91, 119, 117, 30, 139, 36, 38, 216, 218]",True,274646.0,64.89,44.26800000000001,,,,,,,,,17.0,Cristian Tassano,False,Famalicao,Santa Clara,0.005060040000000002
,,0.0,58.0,,64.89,44.26800000000001,,,Carry,,,,,409279.0,66.99,45.696000000000005,,,,,,,,,25.0,Hidemasa Morita,False,Famalicao,Santa Clara,0.0
2393109825.0,19.0,1.0,0.0,251.0,66.99,45.696000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,409279.0,72.55499999999999,39.1,,,,,,,,,25.0,Hidemasa Morita,False,Famalicao,Santa Clara,0.004500169999999998
,,1.0,0.0,,72.55499999999999,39.1,,,Carry,,,,,351562.0,75.81,39.644,,,,,,,,,77.0,Rui Costa,False,Famalicao,Santa Clara,0.0
2393109853.0,20.0,1.0,1.0,251.0,75.81,39.644,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,351562.0,,,,,,,,,,,77.0,Rui Costa,,Famalicao,Santa Clara,
2393109873.0,21.0,1.0,1.0,251.0,74.02500000000002,38.828,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,351562.0,66.36,39.1,,,,,,,,,77.0,Rui Costa,False,Famalicao,Santa Clara,-0.0038807899999999985
,,1.0,1.0,,75.81,39.644,,,Carry,,,,,351562.0,74.02500000000002,38.828,,,,,,,,,77.0,Rui Costa,False,Famalicao,Santa Clara,0.0
2393109943.0,22.0,1.0,2.0,251.0,67.62,39.508,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'ShotAssist', 'Length', 'PassEndX', 'PassEndY', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 36, 38, 217, 218]",True,409279.0,73.605,29.852,,,,,,,,,25.0,Hidemasa Morita,False,Famalicao,Santa Clara,0.0038807899999999985
,,1.0,2.0,,73.605,29.852,,,Carry,,,,,351562.0,73.185,25.636000000000003,,,,,,,,,77.0,Rui Costa,False,Famalicao,Santa Clara,0.0
2393109953.0,23.0,1.0,6.0,251.0,73.185,25.636000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['GoalMouthY', 'RegularPlay', 'BlockedX', 'OutOfBoxCentre', 'OppositeRelatedEvent', 'RelatedEventId', 'LowRight', 'RightFoot', 'StandingSave', 'BlockedY', 'Zone', 'Assisted', 'GoalMouthZ']","[91, 9, 10, 2, 3, 12]",True,351562.0,,,22.0,409279.0,96.3,46.6,4.4,47.2,True,,77.0,Rui Costa,,Famalicao,Santa Clara,
2393110127.0,13.0,1.0,7.0,935.0,4.9350000000000005,36.244,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Collected', 'Zone', 'Hands', 'OppositeRelatedEvent', 'KeeperSaveObox']","[91, 110, 113, 77, 79, 82]",True,400826.0,,,,,,,,,,,,,,Famalicao,Santa Clara,
2393110103.0,12.0,1.0,7.0,935.0,1.3650000000000002,33.932,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,400826.0,,,,,,,,,,,,,,Famalicao,Santa Clara,
2393110449.0,14.0,1.0,21.0,935.0,8.82,29.172000000000008,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'KeeperThrow', 'StandingSave', 'PassEndY']","[91, 36, 38, 215, 218]",True,400826.0,26.040000000000006,27.880000000000006,,,,,,,,,,,False,Famalicao,Santa Clara,0.0007549299999999991
2394122733.0,873.0,1.0,21.0,935.0,25.725,23.256000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,316532.0,25.41,12.512000000000002,,,,,,,,,,,False,Famalicao,Santa Clara,-0.0005892200000000014
2393110595.0,15.0,1.0,23.0,935.0,27.930000000000007,11.492000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'Length', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,422248.0,20.37,24.956000000000003,,,,,,,,,,,False,Famalicao,Santa Clara,-0.00058186
2393110675.0,16.0,1.0,27.0,935.0,25.095,23.12,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,380619.0,27.51,11.492000000000003,,,,,,,,,,,False,Famalicao,Santa Clara,0.00058186
2393110815.0,17.0,1.0,30.0,935.0,20.16,23.12,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Zone', 'Length', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,422248.0,27.930000000000007,9.588000000000001,,,,,,,,,,,False,Famalicao,Santa Clara,0.00058186
2393110999.0,18.0,1.0,33.0,935.0,22.680000000000007,25.976000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'PassEndX', 'Length', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,380619.0,22.89,54.80800000000001,,,,,,,,,,,False,Famalicao,Santa Clara,-0.0007416699999999998
2393111059.0,19.0,1.0,37.0,935.0,26.669999999999998,57.25600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,400243.0,40.74,63.376000000000005,,,,,,,,,,,False,Famalicao,Santa Clara,0.0006677699999999998
2393111145.0,20.0,1.0,39.0,935.0,43.680000000000014,63.376000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,243271.0,32.025,60.384,,,,,,,,,,,False,Famalicao,Santa Clara,-0.0014860800000000007
2393111283.0,21.0,1.0,42.0,935.0,31.71,59.160000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,400243.0,32.13000000000001,43.58800000000001,,,,,,,,,,,False,Famalicao,Santa Clara,0.00050972
2393111367.0,22.0,1.0,45.0,935.0,29.82,36.720000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,316532.0,31.080000000000002,12.376000000000001,,,,,,,,,,,False,Famalicao,Santa Clara,-0.0007288599999999996
2393111491.0,23.0,1.0,48.0,935.0,31.185000000000002,11.696,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'StandingSave', 'Angle', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,422248.0,31.395,24.956000000000003,,,,,,,,,,,False,Famalicao,Santa Clara,0.00050972
2393111643.0,24.0,1.0,50.0,935.0,31.815,23.936000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,316532.0,31.5,42.636,,,,,,,,,,,False,Famalicao,Santa Clara,0.0
2393111735.0,25.0,1.0,53.0,935.0,32.34,43.18,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'StandingSave', 'PassEndY', 'PassEndX', 'Chipped', 'Zone', 'Length', 'Angle']","[91, 120, 124, 128, 36, 37, 216, 218]",True,344716.0,59.22,68.0,,,,,,,,,,,True,Famalicao,Santa Clara,0.0036313399999999985
2393112195.0,25.0,2.0,5.0,251.0,44.415,0.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'PassEndY', 'PassEndX', 'Zone', 'Length', 'Longball', 'Angle']","[91, 212, 35, 37, 215]",True,271550.0,22.785,6.800000000000002,,,,,,,,,2.0,Rafael Ramos,False,Famalicao,Santa Clara,-0.004034900000000001
2393112255.0,26.0,2.0,7.0,251.0,23.52,7.616,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Length', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,422199.0,22.575,31.416000000000004,,,,,,,,,4.0,Kennedy Boateng,False,Famalicao,Santa Clara,0.00171695
,,2.0,7.0,,22.575,31.416000000000004,,,Carry,,,,,274646.0,21.525000000000002,29.308000000000003,,,,,,,,,17.0,Cristian Tassano,False,Famalicao,Santa Clara,0.0
2393112303.0,27.0,2.0,10.0,251.0,21.525000000000002,29.308000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,274646.0,20.895,6.1880000000000015,,,,,,,,,17.0,Cristian Tassano,False,Famalicao,Santa Clara,-0.00171695
,,2.0,10.0,,20.895,6.1880000000000015,,,Carry,,,,,422199.0,18.795,11.832000000000003,,,,,,,,,4.0,Kennedy Boateng,False,Famalicao,Santa Clara,0.0009752800000000002
2393112323.0,28.0,2.0,12.0,251.0,18.795,11.832000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'Angle', 'Length', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,422199.0,23.625,19.856,,,,,,,,,4.0,Kennedy Boateng,False,Famalicao,Santa Clara,0.0005892200000000014
2393112379.0,29.0,2.0,14.0,251.0,23.835,19.652000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'Zone', 'PassEndX', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,409279.0,13.755,13.464000000000004,,,,,,,,,25.0,Hidemasa Morita,False,Famalicao,Santa Clara,-0.0012271500000000015
2393112491.0,30.0,2.0,15.0,251.0,13.755,13.464000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'Length', 'Zone', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,422199.0,4.305,23.528,,,,,,,,,4.0,Kennedy Boateng,False,Famalicao,Santa Clara,9.401000000000027e-05
2393112551.0,31.0,2.0,17.0,251.0,4.305,23.528,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Length', 'Zone', 'PassEndX', 'StandingSave', 'Angle', 'PassEndY']","[91, 117, 127, 36, 37, 216, 218]",True,361916.0,40.74,41.208000000000006,,,,,,,,,99.0,Marco Pereira,True,Famalicao,Santa Clara,0.003746560000000001
2393112561.0,32.0,2.0,19.0,251.0,40.74,41.208000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave', 'OtherBodyPart']","[91, 69]",True,279478.0,,,,,,,,,,,10.0,Lincoln,,Famalicao,Santa Clara,
2393112545.0,28.0,2.0,20.0,935.0,72.55499999999999,29.852,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,142352.0,,,,,,,,,,,,,,Famalicao,Santa Clara,
2393112839.0,29.0,2.0,24.0,935.0,74.34,25.500000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Zone', 'Offensive', 'StandingSave', 'OppositeRelatedEvent']","[91, 54]",True,142352.0,,,,,,,,,,,,,,Famalicao,Santa Clara,
2393112715.0,33.0,2.0,24.0,251.0,30.66,42.5,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']",[55],False,279478.0,,,,,,,,,,,10.0,Lincoln,,Famalicao,Santa Clara,
2393112927.0,30.0,2.0,28.0,935.0,82.215,11.492000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Length', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,142352.0,74.44500000000001,19.448000000000004,,,,,,,,,,,False,Famalicao,Santa Clara,-0.00541032
2393113009.0,31.0,2.0,30.0,935.0,70.77000000000001,18.292000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Length', 'PassEndY', 'Angle', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,344716.0,62.895,16.252,,,,,,,,,,,False,Famalicao,Santa Clara,-0.005418929999999999
2393113073.0,32.0,2.0,33.0,935.0,62.895,16.252,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'PassEndY', 'Angle', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,422248.0,69.19500000000001,7.684000000000001,,,,,,,,,,,False,Famalicao,Santa Clara,-0.0012528699999999997
2393113159.0,33.0,2.0,34.0,935.0,69.19500000000001,7.684000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'StandingSave', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,344716.0,50.925000000000004,17.0,,,,,,,,,,,False,Famalicao,Santa Clara,-0.0036051999999999994
2393113277.0,34.0,2.0,36.0,935.0,50.925000000000004,17.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,422248.0,33.495,35.836000000000006,,,,,,,,,,,False,Famalicao,Santa Clara,-0.0025216400000000003
2393113337.0,35.0,2.0,40.0,935.0,32.655,32.912,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,380619.0,35.28,8.84,,,,,,,,,,,False,Famalicao,Santa Clara,-0.0007288599999999996
