id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2365627465.0,2.0,0.0,0.0,8071.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Tondela,
2365627459.0,2.0,0.0,0.0,107.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Tondela,
2365706027.0,782.0,0.0,0.0,107.0,0.0,0.0,10.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Tondela,
2365706033.0,732.0,0.0,0.0,8071.0,0.0,0.0,10.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Tondela,
2365590653.0,1.0,0.0,0.0,8071.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['JerseyNumber', 'InvolvedPlayers', 'CaptainPlayerId', 'TeamPlayerFormation', 'PlayerPosition', 'TeamFormation']",[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Tondela,
2365591159.0,1.0,0.0,0.0,107.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['JerseyNumber', 'TeamFormation', 'CaptainPlayerId', 'TeamPlayerFormation', 'InvolvedPlayers', 'PlayerPosition']",[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Tondela,
2365627499.0,3.0,0.0,0.0,107.0,52.5,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'StandingSave', 'Zone', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,322246.0,28.665000000000006,46.98800000000001,,,,,,,,,,70.0,André Almeida,False,Vitoria de Guimaraes,Tondela,-0.004832939999999999
,,0.0,0.0,,28.665000000000006,46.98800000000001,,,Carry,,,,,400844.0,36.960000000000015,46.71600000000001,,,,,,,,,,6.0,Abdul Mumin,False,Vitoria de Guimaraes,Tondela,0.00109158
2365627563.0,4.0,0.0,3.0,107.0,36.960000000000015,46.71600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'Zone', 'Angle', 'StandingSave', 'Longball', 'Chipped', 'PassEndX']","[91, 120, 124, 128, 36, 37, 217, 218]",True,400844.0,71.40000000000002,49.57200000000001,,,,,,,,,,6.0,Abdul Mumin,True,Vitoria de Guimaraes,Tondela,0.013017779999999998
2365627551.0,3.0,0.0,6.0,8071.0,31.605000000000004,18.564,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[197, 200]",False,394932.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Tondela,
