id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,isGoal,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2414879297.0,6.0,0.0,14.0,251.0,49.56,63.988,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[198, 200]",False,143035.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Santa Clara,
2414879329.0,7.0,0.0,14.0,251.0,44.1,62.968,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Head', 'Zone']",[91],True,143035.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Santa Clara,
2414882733.0,43.0,0.0,14.0,107.0,49.980000000000004,3.808,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'HeadPass', 'PassEndY', 'PassEndX', 'Length']","[91, 120, 29, 139, 36, 216, 218]",True,343090.0,53.235000000000014,3.808,,,,,,,,,,19.0,Óscar Estupiñán,False,Vitoria de Guimaraes,Santa Clara,0.002252519999999999
2414879341.0,6.0,0.0,16.0,107.0,49.14,12.852,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[197, 200]",False,322246.0,,,,,,,,,,,,70.0,André Almeida,,Vitoria de Guimaraes,Santa Clara,
2414879349.0,8.0,0.0,16.0,251.0,55.86000000000001,55.148,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[198, 199]",False,281935.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Santa Clara,
2414879363.0,7.0,0.0,16.0,107.0,46.935,12.58,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone', 'OtherBodyPart']",[91],True,322246.0,,,,,,,,,,,,70.0,André Almeida,,Vitoria de Guimaraes,Santa Clara,
2414879435.0,8.0,0.0,18.0,107.0,55.65000000000001,16.524,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,276037.0,50.40000000000001,21.556,,,,,,,,,,8.0,Ruben Lameiras,False,Vitoria de Guimaraes,Santa Clara,-0.0018268500000000014
,,0.0,18.0,,50.40000000000001,21.556,,,Carry,,,,,135638.0,51.660000000000004,17.068,,,,,,,,,,88.0,Tiago Silva,False,Vitoria de Guimaraes,Santa Clara,0.0
2414883557.0,44.0,0.0,19.0,107.0,51.660000000000004,17.068,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,135638.0,40.74,23.936000000000003,,,,,,,,,,88.0,Tiago Silva,False,Vitoria de Guimaraes,Santa Clara,-0.00159954
,,0.0,19.0,,40.74,23.936000000000003,,,Carry,,,,,331757.0,43.785000000000004,17.68,,,,,,,,,,30.0,Alfa Semedo,False,Vitoria de Guimaraes,Santa Clara,0.0
2414879445.0,9.0,0.0,20.0,107.0,43.785,17.68,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 70]",True,331757.0,,,,,,,,,,,,30.0,Alfa Semedo,,Vitoria de Guimaraes,Santa Clara,
2414879443.0,9.0,0.0,20.0,251.0,61.215,50.32,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive', 'StandingSave']","[91, 142]",True,431984.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Santa Clara,
2414879465.0,10.0,0.0,23.0,107.0,43.050000000000004,25.092000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'Length', 'StandingSave', 'PassEndY', 'Zone']","[91, 118, 120, 29, 35, 37, 216, 218]",True,331757.0,38.32500000000001,28.220000000000002,,,,,,,,,,30.0,Alfa Semedo,False,Vitoria de Guimaraes,Santa Clara,-6.527999999999916e-05
2414879527.0,10.0,0.0,24.0,251.0,66.15,36.856,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,431984.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Santa Clara,
2414879565.0,11.0,0.0,26.0,251.0,66.15,36.856,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,431984.0,73.71000000000001,45.76400000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Santa Clara,0.004151699999999998
2414879575.0,12.0,0.0,26.0,251.0,73.71000000000001,45.76400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'PassEndY', 'Angle', 'Zone', 'Length']","[91, 120, 29, 35, 38, 216, 218]",True,279478.0,67.935,36.856,,,,,,,,,,,,False,Vitoria de Guimaraes,Santa Clara,-0.004151699999999998
2414879547.0,11.0,0.0,27.0,107.0,26.46,28.968000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,331757.0,,,,,,,,,,,,30.0,Alfa Semedo,,Vitoria de Guimaraes,Santa Clara,
2414879679.0,12.0,0.0,27.0,107.0,26.565,28.968000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,331757.0,34.02000000000001,26.724000000000004,,,,,,,,,,30.0,Alfa Semedo,False,Vitoria de Guimaraes,Santa Clara,0.0011582700000000012
,,0.0,27.0,,34.02000000000001,26.724000000000004,,,Carry,,,,,322246.0,37.275,15.164,,,,,,,,,,70.0,André Almeida,False,Vitoria de Guimaraes,Santa Clara,0.00082343
2414885467.0,54.0,0.0,32.0,107.0,37.275,15.164,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['StandingSave', 'Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 54]",True,322246.0,,,,,,,,,,,,70.0,André Almeida,,Vitoria de Guimaraes,Santa Clara,
2414886447.0,76.0,0.0,32.0,251.0,67.72500000000001,52.836000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']",[55],False,281935.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Santa Clara,
2414879721.0,13.0,0.0,33.0,107.0,36.12,15.64,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'StandingSave', 'PassEndY', 'Zone', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,322246.0,32.97,8.772,,,,,,,,,,70.0,André Almeida,False,Vitoria de Guimaraes,Santa Clara,0.0
,,0.0,33.0,,32.97,8.772,,,Carry,,,,,431674.0,32.76,7.276000000000002,,,,,,,,,,62.0,Miguel Maga,False,Vitoria de Guimaraes,Santa Clara,-0.0008183100000000009
2414879763.0,14.0,0.0,34.0,107.0,32.76,7.276000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Length', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,431674.0,22.995,15.64,,,,,,,,,,62.0,Miguel Maga,False,Vitoria de Guimaraes,Santa Clara,-0.0003527700000000005
2414879827.0,15.0,0.0,36.0,107.0,22.26,16.864,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'PassEndY', 'Length', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,361908.0,10.5,33.184,,,,,,,,,,4.0,Toni Borevkovic,False,Vitoria de Guimaraes,Santa Clara,0.0014034000000000008
,,0.0,36.0,,10.5,33.184,,,Carry,,,,,107158.0,10.5,35.088,,,,,,,,,,14.0,Bruno Varela,False,Vitoria de Guimaraes,Santa Clara,0.0
2414879927.0,16.0,0.0,40.0,107.0,10.5,35.088,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'Zone', 'PassEndX', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,107158.0,13.86,55.62400000000001,,,,,,,,,,14.0,Bruno Varela,False,Vitoria de Guimaraes,Santa Clara,-0.002041330000000001
,,0.0,40.0,,13.86,55.62400000000001,,,Carry,,,,,400844.0,30.03,60.79200000000001,,,,,,,,,,6.0,Abdul Mumin,True,Vitoria de Guimaraes,Santa Clara,0.0009907000000000006
2414880095.0,17.0,0.0,50.0,107.0,30.03,60.79200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'StandingSave', 'Angle', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,400844.0,36.435,54.74,,,,,,,,,,6.0,Abdul Mumin,False,Vitoria de Guimaraes,Santa Clara,0.0023706000000000005
,,0.0,50.0,,36.435,54.74,,,Carry,,,,,135638.0,38.43,49.70800000000001,,,,,,,,,,88.0,Tiago Silva,False,Vitoria de Guimaraes,Santa Clara,0.0005445499999999995
2414880129.0,18.0,0.0,52.0,107.0,38.43,49.70800000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Length', 'PassEndY', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,135638.0,53.445,35.63200000000001,,,,,,,,,,88.0,Tiago Silva,True,Vitoria de Guimaraes,Santa Clara,0.004203539999999999
2414880241.0,19.0,0.0,54.0,107.0,53.76000000000001,35.156000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'StandingSave', 'PassEndY', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,276037.0,60.585000000000015,9.792000000000002,,,,,,,,,,8.0,Ruben Lameiras,False,Vitoria de Guimaraes,Santa Clara,-0.0007771499999999973
,,0.0,54.0,,60.585000000000015,9.792000000000002,,,Carry,,,,,431674.0,65.205,17.272000000000006,,,,,,,,,,62.0,Miguel Maga,True,Vitoria de Guimaraes,Santa Clara,0.0032331900000000004
2414880267.0,13.0,0.0,59.0,251.0,38.745,36.448,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,101748.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Santa Clara,
2414880261.0,20.0,0.0,59.0,107.0,65.205,17.272000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndX', 'Angle', 'Length', 'PassEndY', 'Zone']","[91, 120, 29, 36, 37, 216, 218]",True,431674.0,68.46000000000001,26.724000000000004,,,,,,,,,,62.0,Miguel Maga,False,Vitoria de Guimaraes,Santa Clara,0.0006193799999999992
2414880405.0,21.0,1.0,4.0,107.0,66.675,31.144000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Zone', 'PassEndX', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,135638.0,63.0,19.312,,,,,,,,,,88.0,Tiago Silva,False,Vitoria de Guimaraes,Santa Clara,-0.0006193799999999992
2414880449.0,22.0,1.0,6.0,107.0,62.79,17.952000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Angle', 'Zone', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,322246.0,70.77000000000001,4.692,,,,,,,,,,70.0,André Almeida,False,Vitoria de Guimaraes,Santa Clara,0.0018699699999999986
2414880467.0,23.0,1.0,8.0,107.0,71.715,4.6240000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Angle', 'StandingSave', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,276037.0,78.33,10.88,,,,,,,,,,8.0,Ruben Lameiras,False,Vitoria de Guimaraes,Santa Clara,0.0027939199999999983
2414880497.0,24.0,1.0,9.0,107.0,78.54000000000002,11.356,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'StandingSave', 'PassEndY', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,431674.0,73.815,9.452000000000002,,,,,,,,,,62.0,Miguel Maga,False,Vitoria de Guimaraes,Santa Clara,0.0
,,1.0,9.0,,73.815,9.452000000000002,,,Carry,,,,,276037.0,74.34,11.56,,,,,,,,,,8.0,Ruben Lameiras,False,Vitoria de Guimaraes,Santa Clara,0.0
2414880529.0,25.0,1.0,11.0,107.0,74.34,11.56,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave']","[91, 120, 29, 36, 37, 217, 218]",True,276037.0,79.27500000000002,26.384000000000004,,,,,,,,,,8.0,Ruben Lameiras,True,Vitoria de Guimaraes,Santa Clara,0.011098050000000002
2414880525.0,14.0,1.0,12.0,251.0,23.205,37.128,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,101748.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Santa Clara,
2414880537.0,15.0,1.0,13.0,251.0,21.315,36.720000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,101748.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Santa Clara,
2414880595.0,16.0,1.0,13.0,251.0,18.9,34.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'PassEndY', 'Length', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,101748.0,6.615,33.11600000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Santa Clara,-0.0014166600000000001
2414880647.0,17.0,1.0,14.0,251.0,6.7200000000000015,33.32,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Chipped', 'Angle']","[91, 118, 120, 124, 128, 36, 37, 216, 218]",True,344541.0,50.714999999999996,68.0,,,,,,,,,,,,True,Vitoria de Guimaraes,Santa Clara,0.00307288
2414880877.0,27.0,1.0,22.0,107.0,57.75,0.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'ThrowIn', 'Longball', 'Angle', 'PassEndY', 'Zone', 'PassEndX']","[91, 212, 35, 37, 216]",True,431674.0,36.960000000000015,5.712000000000001,,,,,,,,,,62.0,Miguel Maga,False,Vitoria de Guimaraes,Santa Clara,-0.0034732899999999987
,,1.0,22.0,,36.960000000000015,5.712000000000001,,,Carry,,,,,361908.0,39.165,6.528000000000001,,,,,,,,,,4.0,Toni Borevkovic,False,Vitoria de Guimaraes,Santa Clara,0.0
2414880921.0,28.0,1.0,29.0,107.0,39.165,6.528000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Zone', 'StandingSave', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,361908.0,42.525,2.108,,,,,,,,,,4.0,Toni Borevkovic,False,Vitoria de Guimaraes,Santa Clara,0.0
2414881019.0,19.0,1.0,31.0,251.0,59.955000000000005,66.504,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['StandingSave', 'Zone', 'Defensive', 'OppositeRelatedEvent']","[91, 60]",True,281935.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Santa Clara,
2414880935.0,29.0,1.0,31.0,107.0,42.839999999999996,1.36,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Zone', 'Angle', 'PassEndY', 'PassEndX', 'Length', 'Offensive', 'OppositeRelatedEvent']","[91, 118, 120, 29, 36, 216, 218]",True,322246.0,45.255,1.36,,,,,,,,,,70.0,André Almeida,False,Vitoria de Guimaraes,Santa Clara,0.0012207699999999995
2414881133.0,31.0,1.0,36.0,107.0,55.65000000000001,0.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'Zone', 'ThrowIn', 'PassEndY']","[91, 212, 35, 37, 216]",True,431674.0,38.85,6.596000000000001,,,,,,,,,,62.0,Miguel Maga,False,Vitoria de Guimaraes,Santa Clara,-0.0034732899999999987
,,1.0,36.0,,38.85,6.596000000000001,,,Carry,,,,,361908.0,38.010000000000005,10.540000000000001,,,,,,,,,,4.0,Toni Borevkovic,False,Vitoria de Guimaraes,Santa Clara,0.0008845199999999998
2414881237.0,32.0,1.0,39.0,107.0,38.010000000000005,10.540000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Longball']","[91, 117, 127, 35, 37, 216, 218]",True,361908.0,35.595,45.62800000000001,,,,,,,,,,4.0,Toni Borevkovic,False,Vitoria de Guimaraes,Santa Clara,-0.0010425699999999996
2414881367.0,33.0,1.0,43.0,107.0,35.70000000000001,46.784,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,400844.0,46.62,49.232000000000006,,,,,,,,,,6.0,Abdul Mumin,False,Vitoria de Guimaraes,Santa Clara,0.003186659999999999
,,1.0,43.0,,46.62,49.232000000000006,,,Carry,,,,,135638.0,43.47,46.64800000000001,,,,,,,,,,88.0,Tiago Silva,False,Vitoria de Guimaraes,Santa Clara,-0.00159954
2414881371.0,34.0,1.0,45.0,107.0,43.47,46.648,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Foul', 'Offensive', 'Zone']","[91, 63]",True,135638.0,,,,,,,,,,,,88.0,Tiago Silva,,Vitoria de Guimaraes,Santa Clara,
2414881321.0,21.0,1.0,45.0,251.0,61.53,21.352,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Defensive', 'Foul']",[64],False,101748.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Santa Clara,
2414881577.0,35.0,1.0,59.0,107.0,46.83000000000001,58.344000000000015,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['FreekickTaken', 'Angle', 'PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Zone']","[91, 117, 30, 132, 35, 38, 216, 218]",True,400844.0,44.415,46.64800000000001,,,,,,,,,,6.0,Abdul Mumin,False,Vitoria de Guimaraes,Santa Clara,-0.0011536600000000008
,,1.0,59.0,,44.415,46.64800000000001,,,Carry,,,,,331757.0,41.475,36.65200000000001,,,,,,,,,,30.0,Alfa Semedo,False,Vitoria de Guimaraes,Santa Clara,-6.527999999999916e-05
2414881629.0,36.0,2.0,2.0,107.0,41.475,36.65200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,331757.0,47.775,10.88,,,,,,,,,,30.0,Alfa Semedo,False,Vitoria de Guimaraes,Santa Clara,0.00121894
2414881673.0,37.0,2.0,5.0,107.0,46.935,11.22,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Zone', 'Angle', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,361908.0,37.17,28.968000000000004,,,,,,,,,,4.0,Toni Borevkovic,False,Vitoria de Guimaraes,Santa Clara,-0.00121894
2414881917.0,38.0,2.0,7.0,107.0,37.17,29.308000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'Length', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,331757.0,10.5,32.84400000000001,,,,,,,,,,30.0,Alfa Semedo,False,Vitoria de Guimaraes,Santa Clara,-0.0017992400000000006
2414881993.0,39.0,2.0,17.0,107.0,10.815000000000001,32.368,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Chipped', 'Length', 'Angle', 'PassEndY', 'Zone', 'Longball', 'PassEndX']","[91, 117, 124, 127, 36, 37, 215, 218]",True,107158.0,30.66,63.036000000000016,,,,,,,,,,14.0,Bruno Varela,False,Vitoria de Guimaraes,Santa Clara,-0.0010506300000000003
2414882097.0,40.0,2.0,19.0,107.0,30.345,63.17200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'HeadPass', 'Length', 'Zone', 'PassEndX']","[91, 117, 30, 139, 36, 37, 216, 218]",True,302664.0,45.360000000000014,64.19200000000001,,,,,,,,,,5.0,Rafa Soares,False,Vitoria de Guimaraes,Santa Clara,0.0027068500000000002
,,2.0,19.0,,45.360000000000014,64.19200000000001,,,Carry,,,,,260785.0,47.460000000000015,65.212,,,,,,,,,,16.0,Rochinha,False,Vitoria de Guimaraes,Santa Clara,0.0
2414882111.0,41.0,2.0,21.0,107.0,47.46000000000001,65.212,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,260785.0,,,,,,,,,,,,16.0,Rochinha,,Vitoria de Guimaraes,Santa Clara,
2414882077.0,22.0,2.0,22.0,251.0,58.275000000000006,3.604,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,409279.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Santa Clara,
2414882119.0,23.0,2.0,23.0,251.0,57.54,3.128,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'Foul', 'Zone', 'OppositeRelatedEvent']","[91, 63]",True,409279.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Santa Clara,
2414882125.0,42.0,2.0,23.0,107.0,47.46000000000001,64.87200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Defensive', 'Zone', 'StandingSave', 'OppositeRelatedEvent', 'Foul']",[64],False,260785.0,,,,,,,,,,,,16.0,Rochinha,,Vitoria de Guimaraes,Santa Clara,
2414882253.0,24.0,2.0,27.0,251.0,57.12,5.576,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'FreekickTaken']","[91, 117, 30, 132, 35, 37, 216, 218]",True,92825.0,37.8,17.408,,,,,,,,,,,,False,Vitoria de Guimaraes,Santa Clara,-0.0020442199999999994
2414882291.0,25.0,2.0,29.0,251.0,37.695,17.816000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,422199.0,35.17500000000001,33.728,,,,,,,,,,,,False,Vitoria de Guimaraes,Santa Clara,-0.0013679799999999995
