id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,cardType,goalMouthZ,goalMouthY,isGoal,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
2391117609.0,242.0,27.0,107.0,135638.0,38.115,51.952000000000005,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,11.0,27.72,53.992,,,,,,,,,,88.0,Tiago Silva,False,Vitoria de Guimaraes,Famalicao,-0.002723370000000001
,,27.0,,400844.0,27.72,53.992,,,Carry,,,,,11.0,31.605000000000008,46.852,,,,,,,,,,6.0,Abdul Mumin,False,Vitoria de Guimaraes,Famalicao,0.0016808000000000014
2391117625.0,243.0,27.0,107.0,400844.0,31.605000000000008,46.852,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Length', 'StandingSave', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,20.0,22.680000000000007,21.76,,,,,,,,,,6.0,Abdul Mumin,False,Vitoria de Guimaraes,Famalicao,-0.00109158
,,27.0,,351604.0,22.680000000000007,21.76,,,Carry,,,,,20.0,24.255000000000006,20.944000000000003,,,,,,,,,,44.0,Jorge Fernandes,False,Vitoria de Guimaraes,Famalicao,0.0
2391117645.0,244.0,27.0,107.0,351604.0,24.255000000000006,20.944000000000003,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'StandingSave', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,24.0,36.855,2.924,,,,,,,,,,44.0,Jorge Fernandes,False,Vitoria de Guimaraes,Famalicao,-0.0002364500000000009
,,27.0,,431674.0,36.855,2.924,,,Carry,,,,,24.0,37.065,8.704,,,,,,,,,,62.0,Miguel Maga,False,Vitoria de Guimaraes,Famalicao,0.0008183100000000009
2391117669.0,245.0,27.0,107.0,431674.0,37.065,8.704,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Longball', 'StandingSave', 'Angle', 'Length', 'Zone', 'PassEndY']","[91, 117, 127, 35, 37, 215, 218]",True,26.0,23.730000000000008,38.556,,,,,,,,,,62.0,Miguel Maga,False,Vitoria de Guimaraes,Famalicao,-0.001981700000000001
,,27.0,,400844.0,23.730000000000008,38.556,,,Carry,,,,,26.0,28.56,29.308000000000003,,,,,,,,,,6.0,Abdul Mumin,False,Vitoria de Guimaraes,Famalicao,0.0
2391117693.0,246.0,27.0,107.0,400844.0,28.56,29.308000000000003,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndX', 'Chipped', 'Longball', 'PassEndY', 'Length', 'Angle', 'Zone']","[91, 120, 124, 128, 36, 38, 217, 218]",True,32.0,75.60000000000002,4.352,,,,,,,,,,6.0,Abdul Mumin,True,Vitoria de Guimaraes,Famalicao,0.00989753
2391117705.0,223.0,27.0,935.0,400243.0,32.865,60.11200000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndX', 'Head', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 94, 95, 57, 216]",True,35.0,44.31,68.0,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391117747.0,248.0,27.0,107.0,431674.0,65.52,0.0,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'Length', 'ThrowIn', 'PassEndX']","[91, 212, 36, 37, 217]",True,40.0,80.955,7.276000000000002,,,,,,,,,,62.0,Miguel Maga,True,Vitoria de Guimaraes,Famalicao,0.01011252
2391117753.0,249.0,27.0,107.0,343090.0,80.955,7.276,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,42.0,,,,,,,,,,,,19.0,Óscar Estupiñán,,Vitoria de Guimaraes,Famalicao,
2391117771.0,225.0,27.0,935.0,316532.0,32.655,58.61600000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,42.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391375907.0,862.0,27.0,107.0,431674.0,67.515,3.3320000000000003,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,43.0,,,,,,,,,,,,62.0,Miguel Maga,,Vitoria de Guimaraes,Famalicao,
2391117781.0,226.0,27.0,935.0,316532.0,32.655,58.61600000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 118, 120, 29, 36, 37, 216, 218]",True,43.0,39.9,62.83200000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,0.0006677699999999998
2391117779.0,251.0,27.0,107.0,322246.0,78.75,6.596,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,44.0,,,,,,,,,,,,70.0,André Almeida,,Vitoria de Guimaraes,Famalicao,
2391117791.0,252.0,27.0,107.0,322246.0,78.75,6.596000000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,45.0,83.685,1.972,,,,,,,,,,70.0,André Almeida,False,Vitoria de Guimaraes,Famalicao,0.00634183
2391117799.0,253.0,27.0,107.0,276037.0,83.685,1.972,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,46.0,81.16500000000002,11.492000000000003,,,,,,,,,,8.0,Ruben Lameiras,False,Vitoria de Guimaraes,Famalicao,0.0019695999999999984
,,27.0,,343090.0,81.16500000000002,11.492000000000003,,,Carry,,,,,46.0,82.74,11.288000000000002,,,,,,,,,,19.0,Óscar Estupiñán,False,Vitoria de Guimaraes,Famalicao,0.0
2391117819.0,227.0,27.0,935.0,400243.0,21.315,54.400000000000006,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,47.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391117801.0,254.0,27.0,107.0,343090.0,82.74,11.288000000000002,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'Length', 'PassEndX', 'StandingSave', 'OppositeRelatedEvent', 'PassEndY']","[91, 120, 29, 36, 38, 217, 218]",True,47.0,84.315,10.268000000000002,,,,,,,,,,19.0,Óscar Estupiñán,False,Vitoria de Guimaraes,Famalicao,0.0
2391117829.0,255.0,27.0,107.0,343090.0,81.90000000000002,15.164,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Length', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,50.0,78.75,26.656,,,,,,,,,,19.0,Óscar Estupiñán,False,Vitoria de Guimaraes,Famalicao,-0.005681229999999999
,,27.0,,135638.0,78.75,26.656,,,Carry,,,,,50.0,80.42999999999999,29.648000000000003,,,,,,,,,,88.0,Tiago Silva,False,Vitoria de Guimaraes,Famalicao,0.01126177
2391117841.0,256.0,27.0,107.0,135638.0,80.42999999999999,29.648000000000003,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'Zone', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,51.0,92.82000000000001,48.68800000000001,,,,,,,,,,88.0,Tiago Silva,False,Vitoria de Guimaraes,Famalicao,0.019798120000000002
,,27.0,,302664.0,92.82000000000001,48.68800000000001,,,Carry,,,,,51.0,96.705,48.89200000000001,,,,,,,,,,5.0,Rafa Soares,False,Vitoria de Guimaraes,Famalicao,0.009514569999999993
2391117847.0,257.0,27.0,107.0,302664.0,96.705,48.89200000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'OppositeRelatedEvent', 'Zone', 'PassEndY', 'StandingSave', 'Angle']","[91, 120, 29, 36, 38, 217, 218]",True,53.0,97.965,44.608,,,,,,,,,,5.0,Rafa Soares,False,Vitoria de Guimaraes,Famalicao,0.0
2391117851.0,228.0,27.0,935.0,348742.0,9.240000000000002,23.868,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,54.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391117919.0,259.0,28.0,107.0,302664.0,93.34500000000001,68.0,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY', 'ThrowIn']","[91, 212, 35, 38, 217]",True,2.0,78.015,63.24,,,,,,,,,,5.0,Rafa Soares,False,Vitoria de Guimaraes,Famalicao,-0.013629430000000001
2391117939.0,260.0,28.0,107.0,331757.0,76.54500000000003,63.376000000000005,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Angle', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,5.0,50.610000000000014,45.62800000000001,,,,,,,,,,30.0,Alfa Semedo,False,Vitoria de Guimaraes,Famalicao,-0.00693001
,,28.0,,351604.0,50.610000000000014,45.62800000000001,,,Carry,,,,,5.0,64.89,24.616000000000003,,,,,,,,,,44.0,Jorge Fernandes,True,Vitoria de Guimaraes,Famalicao,0.005060040000000002
2391117957.0,261.0,28.0,107.0,351604.0,64.89,24.616000000000003,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Length', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,11.0,72.34500000000001,2.3120000000000003,,,,,,,,,,44.0,Jorge Fernandes,False,Vitoria de Guimaraes,Famalicao,0.0018699699999999986
,,28.0,,276037.0,72.34500000000001,2.3120000000000003,,,Carry,,,,,11.0,73.605,10.132,,,,,,,,,,8.0,Ruben Lameiras,True,Vitoria de Guimaraes,Famalicao,0.0027939199999999983
2391117971.0,262.0,28.0,107.0,276037.0,73.605,10.132,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'StandingSave', 'PassEndX', 'Longball', 'Chipped', 'PassEndY', 'Angle']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,13.0,82.53,52.97200000000001,,,,,,,,,,8.0,Ruben Lameiras,True,Vitoria de Guimaraes,Famalicao,0.00551751
2391118007.0,263.0,28.0,107.0,302664.0,82.32000000000001,52.360000000000014,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,18.0,94.185,55.48800000000001,,,,,,,,,,5.0,Rafa Soares,False,Vitoria de Guimaraes,Famalicao,0.0111372
,,28.0,,260785.0,94.185,55.48800000000001,,,Carry,,,,,18.0,92.61000000000001,51.952000000000005,,,,,,,,,,16.0,Rochinha,False,Vitoria de Guimaraes,Famalicao,0.0
2391118021.0,264.0,28.0,107.0,260785.0,92.61000000000001,51.952000000000005,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,20.0,101.745,52.02,,,,,,,,,,16.0,Rochinha,False,Vitoria de Guimaraes,Famalicao,0.00580729
2391118027.0,265.0,28.0,107.0,302664.0,100.80000000000001,51.952000000000005,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndX', 'Chipped', 'StandingSave', 'Angle', 'PassEndY', 'Cross', 'LeftFoot']","[91, 138, 124, 126, 35, 38, 217, 218]",True,22.0,100.59,28.900000000000002,,,,,,,,,,5.0,Rafa Soares,True,Vitoria de Guimaraes,Famalicao,0.21097641
2391118035.0,230.0,28.0,935.0,243271.0,3.045,41.344,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Angle', 'OtherBodyPart', 'PassEndY', 'Length']","[91, 94, 95, 215]",True,23.0,0.0,42.432,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391118037.0,231.0,28.0,935.0,243271.0,1.89,40.8,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'Zone', 'OppositeRelatedEvent']",[122],False,25.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391118033.0,266.0,28.0,107.0,302664.0,103.11,27.200000000000003,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['Zone', 'MissRight', 'OppositeRelatedEvent']",[122],False,25.0,,,,,,,,,,,,5.0,Rafa Soares,,Vitoria de Guimaraes,Famalicao,
2391118257.0,267.0,28.0,107.0,260785.0,104.47500000000001,0.34,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Cross', 'PassEndX', 'Zone', 'PassEndY', 'CornerTaken', 'Longball', 'RightFoot', 'Angle', 'Length', 'Chipped']","[91, 137, 124, 126, 31, 33, 34, 35, 37, 217, 218]",True,56.0,99.96000000000001,35.496,,,,,,,,,,16.0,Rochinha,True,Vitoria de Guimaraes,Famalicao,0.21952771999999998
2391118289.0,232.0,28.0,935.0,380619.0,2.52,41.956,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'Head']",[91],True,58.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391118549.0,240.0,28.0,935.0,316532.0,3.885,40.528000000000006,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['OtherBodyPart', 'Zone', 'StandingSave']",[91],True,58.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391118539.0,239.0,28.0,935.0,422248.0,7.35,41.072,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'Zone', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle']","[91, 94, 95, 215]",True,59.0,5.04,39.984,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391118273.0,268.0,28.0,107.0,331757.0,99.75,29.852,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,59.0,,,,,,,,,,,,30.0,Alfa Semedo,,Vitoria de Guimaraes,Famalicao,
2391118331.0,269.0,29.0,107.0,400844.0,103.84500000000001,59.976000000000006,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Cross', 'Chipped', 'Length', 'StandingSave', 'PassEndY', 'Zone', 'LeftFoot']","[91, 138, 124, 126, 35, 38, 217, 218]",True,7.0,97.44,35.29200000000001,,,,,,,,,,6.0,Abdul Mumin,True,Vitoria de Guimaraes,Famalicao,0.21952771999999998
2391118351.0,234.0,29.0,935.0,316532.0,7.979999999999999,30.668000000000003,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'Head', 'PassEndX']","[91, 94, 95, 57, 215]",True,8.0,20.685,18.632,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391118367.0,270.0,29.0,107.0,302664.0,88.83,47.736,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['HeadPass', 'Zone', 'Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle']","[91, 119, 117, 30, 139, 205, 35, 38, 217, 218]",True,10.0,83.05499999999999,43.860000000000014,,,,,,,,,,5.0,Rafa Soares,False,Vitoria de Guimaraes,Famalicao,-0.026359360000000002
2391118373.0,271.0,29.0,107.0,276037.0,83.05499999999999,43.860000000000014,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'Zone', 'PassEndX', 'StandingSave', 'Chipped', 'Angle']","[91, 120, 29, 124, 36, 38, 217, 218]",True,11.0,94.92000000000003,31.688,,,,,,,,,,8.0,Ruben Lameiras,True,Vitoria de Guimaraes,Famalicao,0.079499
2391118385.0,236.0,29.0,935.0,400243.0,8.295,37.468,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Length', 'Head', 'Angle']","[91, 94, 95, 57, 215]",True,14.0,17.430000000000003,32.708000000000006,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391118397.0,237.0,29.0,935.0,344716.0,17.430000000000003,32.708000000000006,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Longball', 'StandingSave', 'PassEndX', 'Zone', 'Length', 'Angle']","[91, 118, 120, 128, 36, 37, 216, 218]",True,15.0,40.005,51.74800000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,0.0013199700000000002
2391118403.0,272.0,29.0,107.0,135638.0,71.82000000000001,11.764,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,19.0,86.31,6.868000000000001,,,,,,,,,,88.0,Tiago Silva,False,Vitoria de Guimaraes,Famalicao,0.0035479100000000013
2391118411.0,273.0,29.0,107.0,260785.0,86.31,6.868000000000001,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle']","[91, 120, 29, 36, 37, 217, 218]",True,20.0,94.71000000000001,9.452000000000002,,,,,,,,,,16.0,Rochinha,False,Vitoria de Guimaraes,Famalicao,0.013106799999999998
2391377459.0,825.0,29.0,935.0,400243.0,14.385,60.724,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,22.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391377493.0,826.0,29.0,935.0,400243.0,13.755,63.85200000000001,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'Zone', 'PassEndX', 'Angle', 'StandingSave', 'PassEndY', 'Length']","[91, 117, 30, 124, 36, 38, 216, 218]",True,23.0,43.050000000000004,60.928,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,0.0034665100000000008
2391118471.0,238.0,29.0,935.0,297245.0,32.76,56.508,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Defensive', 'OppositeRelatedEvent', 'Foul', 'Zone']","[91, 63]",True,25.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391118443.0,274.0,29.0,107.0,431674.0,72.24,11.492,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Zone', 'StandingSave', 'OppositeRelatedEvent', 'Foul', 'Offensive']",[64],False,25.0,,,,,,,,,,,,62.0,Miguel Maga,,Vitoria de Guimaraes,Famalicao,
2391377709.0,827.0,29.0,935.0,243271.0,43.47,64.05600000000001,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'Longball', 'FreekickTaken', 'Zone', 'PassEndX', 'StandingSave']","[91, 117, 127, 132, 35, 38, 215, 218]",True,49.0,24.044999999999998,28.832000000000004,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,-0.0010971800000000014
2391118601.0,241.0,29.0,935.0,380619.0,23.31,30.328000000000003,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,50.0,22.785,48.21200000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,-0.00015244999999999842
2391118623.0,242.0,29.0,935.0,400243.0,22.785,48.21200000000001,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'PassEndX', 'StandingSave', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,53.0,27.51,55.82800000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,-0.0005892200000000014
2391118639.0,243.0,29.0,935.0,344716.0,27.51,55.82800000000001,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'Length', 'Zone', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,57.0,45.464999999999996,64.80400000000002,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,0.0018388500000000012
2391118649.0,244.0,30.0,935.0,243271.0,55.02,66.70800000000001,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'Angle', 'StandingSave', 'Chipped', 'PassEndY', 'Longball', 'PassEndX']","[91, 120, 124, 128, 36, 38, 217, 218]",True,0.0,93.34500000000001,40.25600000000001,,,,,,,,,,,,True,Vitoria de Guimaraes,Famalicao,0.09331506
2391118655.0,275.0,30.0,107.0,107158.0,12.6,24.344,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,3.0,,,,,,,,,,,,14.0,Bruno Varela,,Vitoria de Guimaraes,Famalicao,
2391118673.0,276.0,30.0,107.0,107158.0,12.81,24.752000000000002,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['KeeperThrow', 'StandingSave', 'Zone', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 36, 37, 215, 218]",True,4.0,27.51,47.53200000000001,,,,,,,,,,14.0,Bruno Varela,False,Vitoria de Guimaraes,Famalicao,0.0002355900000000008
,,30.0,,400844.0,27.51,47.53200000000001,,,Carry,,,,,4.0,39.27000000000001,51.34,,,,,,,,,,6.0,Abdul Mumin,True,Vitoria de Guimaraes,Famalicao,0.0021341499999999996
2391118727.0,277.0,30.0,107.0,400844.0,39.27000000000001,51.34,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,11.0,34.965,33.388000000000005,,,,,,,,,,6.0,Abdul Mumin,False,Vitoria de Guimaraes,Famalicao,-0.00082343
,,30.0,,331757.0,34.965,33.388000000000005,,,Carry,,,,,11.0,44.730000000000004,23.936000000000003,,,,,,,,,,30.0,Alfa Semedo,False,Vitoria de Guimaraes,Famalicao,0.0013679799999999995
2391118741.0,278.0,30.0,107.0,331757.0,44.730000000000004,23.936000000000003,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'Zone', 'Length', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,16.0,59.22,4.42,,,,,,,,,,30.0,Alfa Semedo,False,Vitoria de Guimaraes,Famalicao,0.0020442199999999994
2391377903.0,828.0,30.0,935.0,243271.0,41.79,63.648,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,18.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391118749.0,279.0,30.0,107.0,431674.0,59.22,4.42,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'StandingSave', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 120, 29, 36, 38, 216, 218]",True,18.0,63.0,3.944,,,,,,,,,,62.0,Miguel Maga,False,Vitoria de Guimaraes,Famalicao,0.002714640000000001
2391118839.0,281.0,30.0,107.0,431674.0,56.385000000000005,2.3800000000000003,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'OtherBodyPart', 'StandingSave']",[91],True,19.0,,,,,,,,,,,,62.0,Miguel Maga,,Vitoria de Guimaraes,Famalicao,
2391118867.0,246.0,30.0,935.0,243271.0,56.175000000000004,68.0,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Length', 'Angle', 'ThrowIn', 'PassEndY', 'PassEndX', 'Zone']","[91, 212, 36, 38, 217]",True,35.0,78.96000000000001,64.26000000000002,,,,,,,,,,,,True,Vitoria de Guimaraes,Famalicao,0.006485330000000001
2391118857.0,282.0,30.0,107.0,331757.0,31.5,6.460000000000001,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['OtherBodyPart', 'Zone', 'StandingSave']",[91],True,36.0,,,,,,,,,,,,30.0,Alfa Semedo,,Vitoria de Guimaraes,Famalicao,
2391118871.0,247.0,30.0,935.0,300483.0,78.96000000000001,64.26000000000002,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 120, 29, 139, 38, 217, 218]",True,36.0,78.96000000000001,60.24800000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,0.0
2391118873.0,283.0,30.0,107.0,351604.0,18.585,6.460000000000001,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,39.0,,,,,,,,,,,,44.0,Jorge Fernandes,,Vitoria de Guimaraes,Famalicao,
2391118903.0,284.0,30.0,107.0,351604.0,18.585,6.460000000000002,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,40.0,4.305,28.084000000000003,,,,,,,,,,44.0,Jorge Fernandes,False,Vitoria de Guimaraes,Famalicao,0.0016144000000000002
2391118981.0,285.0,30.0,107.0,107158.0,4.305,28.084000000000003,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'PassEndY', 'Zone', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,42.0,14.28,44.47200000000001,,,,,,,,,,14.0,Bruno Varela,False,Vitoria de Guimaraes,Famalicao,0.0003668899999999999
,,30.0,,400844.0,14.28,44.47200000000001,,,Carry,,,,,42.0,28.455000000000002,58.07200000000001,,,,,,,,,,6.0,Abdul Mumin,True,Vitoria de Guimaraes,Famalicao,-0.0003536300000000006
2391118987.0,286.0,30.0,107.0,400844.0,28.455,58.07200000000001,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive', 'Foul']","[91, 63]",True,48.0,,,,,,,,,,,,6.0,Abdul Mumin,,Vitoria de Guimaraes,Famalicao,
