id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2401494257.0,2.0,0.0,0.0,108.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Moreirense,Vitoria de Guimaraes,
2401494259.0,3.0,0.0,0.0,107.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Moreirense,Vitoria de Guimaraes,
2401571101.0,796.0,0.0,0.0,108.0,0.0,0.0,11.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Moreirense,Vitoria de Guimaraes,
2401572339.0,825.0,0.0,0.0,107.0,0.0,0.0,11.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Moreirense,Vitoria de Guimaraes,
2401439751.0,1.0,0.0,0.0,108.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['JerseyNumber', 'TeamFormation', 'TeamPlayerFormation', 'CaptainPlayerId', 'InvolvedPlayers', 'PlayerPosition']",[],False,,,,,,,,,,,,,,,,Moreirense,Vitoria de Guimaraes,
2401440907.0,1.0,0.0,0.0,107.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['PlayerPosition', 'InvolvedPlayers', 'TeamPlayerFormation', 'JerseyNumber', 'TeamFormation', 'CaptainPlayerId']",[],False,,,,,,,,,,,,,,,,Moreirense,Vitoria de Guimaraes,
2401494273.0,3.0,0.0,0.0,108.0,52.605000000000004,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'Zone', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,135347.0,27.72,43.248000000000005,,,,,,,,,,,,False,Moreirense,Vitoria de Guimaraes,-0.004832939999999999
2401494307.0,4.0,0.0,3.0,108.0,27.615000000000002,43.248000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Chipped', 'Angle', 'PassEndX', 'StandingSave', 'Zone', 'Longball', 'PassEndY']","[91, 120, 124, 128, 36, 37, 217, 218]",True,322792.0,73.71000000000001,52.564,,,,,,,,,,,,True,Moreirense,Vitoria de Guimaraes,0.012910589999999998
2401494321.0,4.0,0.0,6.0,107.0,28.980000000000008,17.408,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Zone', 'HeadPass', 'Length']","[91, 117, 30, 139, 36, 38, 216, 218]",True,361908.0,38.745,11.084,,,,,,,,,,4.0,Toni Borevkovic,False,Moreirense,Vitoria de Guimaraes,0.0010425699999999996
,,0.0,6.0,,38.745,11.084,,,Carry,,,,,297541.0,33.81,13.600000000000001,,,,,,,,,,98.0,Nicolas Janvier,False,Moreirense,Vitoria de Guimaraes,-0.0015522899999999996
2401494341.0,5.0,0.0,7.0,107.0,33.81,13.600000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Zone']","[91, 118, 120, 29, 36, 38, 215, 218]",True,297541.0,34.44,13.328,,,,,,,,,,98.0,Nicolas Janvier,False,Moreirense,Vitoria de Guimaraes,0.0
2401494383.0,5.0,0.0,9.0,108.0,73.71000000000001,62.96800000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,122215.0,67.83,51.680000000000014,,,,,,,,,,,,False,Moreirense,Vitoria de Guimaraes,-0.0025178200000000005
2401494415.0,6.0,0.0,11.0,108.0,65.52,52.836000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,421985.0,42.315,55.48800000000001,,,,,,,,,,,,False,Moreirense,Vitoria de Guimaraes,-0.006556279999999999
2401494455.0,7.0,0.0,14.0,108.0,31.5,58.412000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,322792.0,20.265,36.04,,,,,,,,,,,,False,Moreirense,Vitoria de Guimaraes,0.0002323199999999994
2401494505.0,8.0,0.0,20.0,108.0,21.525000000000002,35.90400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Longball', 'Angle', 'Zone', 'Chipped', 'StandingSave']","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,380780.0,69.51,63.85200000000001,,,,,,,,,,,,True,Moreirense,Vitoria de Guimaraes,0.007285110000000001
2401494511.0,9.0,0.0,22.0,108.0,69.51,63.85200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave', 'Head']","[91, 69]",True,325220.0,,,,,,,,,,,,,,,Moreirense,Vitoria de Guimaraes,
2401494687.0,7.0,0.0,34.0,107.0,36.54,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Longball', 'Angle', 'ThrowIn', 'Length', 'PassEndX', 'PassEndY']","[91, 212, 36, 37, 216]",True,431674.0,56.595,21.284000000000002,,,,,,,,,,62.0,Miguel Maga,True,Moreirense,Vitoria de Guimaraes,0.005593289999999999
2401494695.0,8.0,0.0,37.0,107.0,56.595,21.284,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,135638.0,,,,,,,,,,,,88.0,Tiago Silva,,Moreirense,Vitoria de Guimaraes,
2401494735.0,11.0,0.0,39.0,108.0,43.785,35.224000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive', 'Foul']","[91, 63]",True,318686.0,,,,,,,,,,,,,,,Moreirense,Vitoria de Guimaraes,
2401494705.0,9.0,0.0,39.0,107.0,61.215,32.776,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'Defensive', 'StandingSave', 'OppositeRelatedEvent', 'Zone']",[64],False,135638.0,,,,,,,,,,,,88.0,Tiago Silva,,Moreirense,Vitoria de Guimaraes,
2401494951.0,12.0,0.0,57.0,108.0,40.32,26.180000000000007,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'FreekickTaken', 'Zone', 'StandingSave', 'Angle', 'Length']","[91, 117, 30, 132, 35, 37, 216, 218]",True,328016.0,38.43,44.132000000000005,,,,,,,,,,,,False,Moreirense,Vitoria de Guimaraes,-0.00152184
2401494959.0,13.0,0.0,59.0,108.0,38.43,44.132000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndY', 'Length', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,322792.0,41.055,23.732,,,,,,,,,,,,False,Moreirense,Vitoria de Guimaraes,0.0
