id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2476340809.0,2.0,0.0,0.0,5948,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Maritimo,Arouca,
2476340781.0,2.0,0.0,0.0,264,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Maritimo,Arouca,
2476465201.0,824.0,0.0,0.0,264,0.0,0.0,13.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Maritimo,Arouca,
2476465229.0,881.0,0.0,0.0,5948,0.0,0.0,13.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Maritimo,Arouca,
2476266207.0,1.0,0.0,0.0,264,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'InvolvedPlayers', 'JerseyNumber', 'TeamPlayerFormation', 'PlayerPosition', 'CaptainPlayerId']",[],False,,,,,,,,,,,,,,,,Maritimo,Arouca,
2476267511.0,1.0,0.0,0.0,5948,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['PlayerPosition', 'CaptainPlayerId', 'InvolvedPlayers', 'TeamFormation', 'JerseyNumber', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Maritimo,Arouca,
2476340823.0,3.0,0.0,0.0,264,52.395,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'Zone', 'PassEndY', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,241843.0,29.715000000000003,38.48800000000001,,,,,,,,,,,,False,Maritimo,Arouca,-0.0035222199999999995
2476340859.0,4.0,0.0,2.0,264,31.815,39.984,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'StandingSave', 'Zone', 'Length', 'PassEndX']","[91, 118, 120, 29, 36, 37, 216, 218]",True,137058.0,42.21000000000001,63.24,,,,,,,,,,,,False,Maritimo,Arouca,
2476340887.0,4.0,0.0,5.0,5948,67.83,2.72,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,298402.0,,,,,,,,,,,,7.0,André Bukia,,Maritimo,Arouca,
,,0.0,5.0,5948,67.83,2.72,,,Carry,,,,,298402.0,100.275,15.98,,,,,,,,,,7.0,André Bukia,True,Maritimo,Arouca,0.029026609999999998
2476341071.0,5.0,0.0,10.0,5948,100.275,15.98,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Cross', 'PassEndY', 'StandingSave', 'Angle', 'Chipped', 'Longball', 'RightFoot', 'PassEndX', 'Zone', 'Length']","[91, 137, 124, 126, 36, 37, 217, 218]",True,298402.0,101.53500000000001,59.908,,,,,,,,,,7.0,André Bukia,False,Maritimo,Arouca,
2476341137.0,5.0,0.0,15.0,264,7.245000000000001,7.208,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,101952.0,,,,,,,,,,,,,,,Maritimo,Arouca,
2476341195.0,6.0,0.0,17.0,264,5.670000000000001,7.412000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'Defensive', 'Foul', 'OppositeRelatedEvent']","[91, 63]",True,101952.0,,,,,,,,,,,,,,,Maritimo,Arouca,
2476341219.0,6.0,0.0,17.0,5948,99.33,60.588,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'Offensive', 'Zone', 'Foul', 'OppositeRelatedEvent']",[64],False,428999.0,,,,,,,,,,,,11.0,Antony,,Maritimo,Arouca,
2476341855.0,7.0,0.0,46.0,264,6.195,13.396,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'FreekickTaken', 'StandingSave', 'Length', 'Longball', 'PassEndY', 'Zone', 'PassEndX']","[91, 120, 128, 133, 36, 37, 216, 218]",True,400847.0,65.415,20.060000000000002,,,,,,,,,,,,True,Maritimo,Arouca,
2476341849.0,7.0,0.0,49.0,5948,41.79,47.19200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[197, 200]",False,36712.0,,,,,,,,,,,,5.0,David Simão,,Maritimo,Arouca,
2476341869.0,8.0,0.0,49.0,264,63.21000000000001,20.808000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[198, 199]",False,241843.0,,,,,,,,,,,,,,,Maritimo,Arouca,
2476341861.0,8.0,0.0,49.0,5948,43.785000000000004,47.260000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX', 'HeadPass']","[91, 117, 30, 139, 35, 38, 216, 218]",True,36712.0,37.800000000000004,39.984,,,,,,,,,,5.0,David Simão,False,Maritimo,Arouca,-0.0016648199999999991
,,0.0,49.0,5948,37.800000000000004,39.984,,,Carry,,,,,326486.0,38.115,36.924,,,,,,,,,,13.0,João Basso,False,Maritimo,Arouca,0.0
2476341909.0,9.0,0.0,51.0,5948,38.115,36.924,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'PassEndY', 'Angle', 'StandingSave', 'PassEndX', 'Zone', 'Length']","[91, 118, 120, 128, 36, 38, 216, 218]",True,326486.0,45.99,33.32,,,,,,,,,,13.0,João Basso,False,Maritimo,Arouca,
2476341921.0,9.0,0.0,52.0,264,56.28,44.47200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 70]",True,422003.0,,,,,,,,,,,,,,,Maritimo,Arouca,
2476341933.0,10.0,0.0,52.0,5948,48.72,23.528000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Zone', 'StandingSave', 'OppositeRelatedEvent', 'Defensive']","[91, 142]",True,125452.0,,,,,,,,,,,,10.0,Alan Ruiz,,Maritimo,Arouca,
