id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,cardType,isOwnGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2493779751.0,2.0,0.0,0.0,297,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,,Porto,Arouca,
2493779743.0,2.0,0.0,0.0,5948,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,,Porto,Arouca,
2493796703.0,899.0,0.0,0.0,297,0.0,0.0,3.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,,Porto,Arouca,
2493796707.0,752.0,0.0,0.0,5948,0.0,0.0,3.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,,Porto,Arouca,
2493762323.0,1.0,0.0,0.0,297,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'InvolvedPlayers', 'PlayerPosition', 'TeamFormation', 'TeamPlayerFormation', 'JerseyNumber']",[],False,,,,,,,,,,,,,,,,,Porto,Arouca,
2493762785.0,1.0,0.0,0.0,5948,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'PlayerPosition', 'InvolvedPlayers', 'JerseyNumber', 'TeamPlayerFormation', 'TeamFormation']",[],False,,,,,,,,,,,,,,,,,Porto,Arouca,
2493779761.0,3.0,0.0,0.0,5948,52.5,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Angle', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,423912.0,41.37,25.976000000000003,,,,,,,,,,,15.0,Oday Dabbagh,False,Porto,Arouca,-0.004268819999999998
2493779785.0,4.0,0.0,2.0,5948,41.37,25.976000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Angle', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,125452.0,32.235,5.984000000000001,,,,,,,,,,,10.0,Alan Ruiz,False,Porto,Arouca,-0.002849870000000001
2493779793.0,5.0,0.0,4.0,5948,32.235,5.984000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'StandingSave', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,409375.0,22.155,13.056000000000001,,,,,,,,,,,21.0,Bogdan Milovanov,False,Porto,Arouca,-0.0003527700000000005
2493779797.0,6.0,0.0,7.0,5948,22.155,13.056000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'PassEndX', 'Length', 'Zone', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,326486.0,28.875,4.488,,,,,,,,,,,13.0,João Basso,False,Porto,Arouca,0.0003527700000000005
,,0.0,7.0,5948,28.875,4.488,,,Carry,,,,,409375.0,27.090000000000003,8.024000000000001,,,,,,,,,,,21.0,Bogdan Milovanov,False,Porto,Arouca,0.0
2493779817.0,7.0,0.0,9.0,5948,27.090000000000003,8.024000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,409375.0,14.805,13.464000000000002,,,,,,,,,,,21.0,Bogdan Milovanov,False,Porto,Arouca,-0.0009907000000000006
,,0.0,9.0,5948,14.805,13.464000000000002,,,Carry,,,,,326486.0,17.325,10.404000000000002,,,,,,,,,,,13.0,João Basso,False,Porto,Arouca,0.0
2493779843.0,8.0,0.0,12.0,5948,17.325,10.404000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'Zone', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY', 'Length']","[91, 117, 30, 124, 36, 37, 216, 218]",True,326486.0,45.045,12.784,,,,,,,,,,,13.0,João Basso,False,Porto,Arouca,0.0050595100000000014
2493779845.0,9.0,0.0,14.0,5948,45.464999999999996,12.444,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,125452.0,,,,,,,,,,,,,10.0,Alan Ruiz,,Porto,Arouca,
2493779823.0,3.0,0.0,15.0,297,49.980000000000004,55.488,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,132273.0,,,,,,,,,,,,,,,,Porto,Arouca,
2493779837.0,4.0,0.0,15.0,297,49.980000000000004,55.488,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'Length', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,132273.0,71.505,39.372,,,,,,,,,,,,,True,Porto,Arouca,0.010006089999999999
2493779855.0,5.0,0.0,17.0,297,71.505,39.372,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Length', 'PassEndY', 'ShotAssist', 'Angle', 'Zone', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 36, 37, 217, 218]",True,358801.0,87.15,46.24,,,,,,,,,,,,,True,Porto,Arouca,0.031059890000000003
2493779859.0,6.0,0.0,20.0,297,90.615,44.404,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['BoxLeft', 'GoalMouthZ', 'RegularPlay', 'BlockedY', 'LowRight', 'GoalMouthY', 'Zone', 'BlockedX', 'OppositeRelatedEvent', 'RightFoot', 'StandingSave', 'RelatedEventId', 'Assisted']","[91, 9, 10, 1, 3, 12]",True,388685.0,,,5.0,358801.0,96.7,54.2,10.8,47.0,True,,,,,,,Porto,Arouca,
2493779873.0,10.0,0.0,21.0,5948,3.9899999999999998,31.28,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['OppositeRelatedEvent', 'DivingSave', 'Hands', 'Zone', 'ParriedDanger', 'KeeperSaveInTheBox']","[91, 108, 113, 112, 83, 77, 79, 81]",True,444506.0,,,,,,,,,,,,,12.0,Ignacio De Arruabarrena,,Porto,Arouca,
2493779879.0,7.0,0.0,23.0,297,94.71000000000001,29.580000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Goal,Successful,"['GoalMouthY', 'HighRight', 'BigChance', 'GoalMouthZ', 'StandingSave', 'RegularPlay', 'RightFoot', 'Zone', 'BoxCentre']","[91, 24, 9, 10, 202, 1, 3, 12, 17, 19, 25]",True,120608.0,,,,,,,21.5,46.5,True,True,,,,,,Porto,Arouca,
2493780249.0,11.0,1.0,28.0,5948,52.185,34.068000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,423912.0,45.78,20.400000000000002,,,,,,,,,,,15.0,Oday Dabbagh,False,Porto,Arouca,-0.0005547
2493780255.0,8.0,1.0,30.0,297,44.31,46.92,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'Foul', 'OppositeRelatedEvent', 'Offensive']","[91, 63]",True,28521.0,,,,,,,,,,,,,,,,Porto,Arouca,
2493780277.0,13.0,1.0,30.0,5948,60.69,21.080000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'OppositeRelatedEvent', 'Zone', 'Defensive', 'StandingSave']",[64],False,125452.0,,,,,,,,,,,,,10.0,Alan Ruiz,,Porto,Arouca,
2493780275.0,12.0,1.0,30.0,5948,45.78,20.400000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'StandingSave', 'PassEndX', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,298402.0,63.63,18.360000000000003,,,,,,,,,,,7.0,André Bukia,True,Porto,Arouca,0.005060040000000002
2493780293.0,9.0,1.0,38.0,297,43.785000000000004,46.852000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['FreekickTaken', 'StandingSave', 'Length', 'PassEndY', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 132, 35, 38, 215, 218]",True,28521.0,34.65,19.720000000000002,,,,,,,,,,,,,False,Porto,Arouca,-0.003186659999999999
2493780305.0,10.0,1.0,39.0,297,37.48500000000001,21.556,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,322771.0,46.30500000000001,32.300000000000004,,,,,,,,,,,,,False,Porto,Arouca,0.00215424
2493780315.0,11.0,1.0,42.0,297,46.515,32.368,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'Length', 'Angle', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,244779.0,36.435,56.236000000000004,,,,,,,,,,,,,False,Porto,Arouca,-0.0026987899999999995
2493780319.0,12.0,1.0,44.0,297,36.435,56.236000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,132273.0,31.290000000000003,41.14,,,,,,,,,,,,,False,Porto,Arouca,-0.00082343
2493780331.0,13.0,1.0,46.0,297,32.025,41.14,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'Angle', 'PassEndY', 'Longball', 'StandingSave']","[91, 117, 127, 36, 38, 216, 218]",True,28521.0,40.214999999999996,6.256,,,,,,,,,,,,,False,Porto,Arouca,-6.108999999999976e-05
2493780351.0,14.0,1.0,50.0,297,46.30500000000001,6.664000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,322771.0,61.11000000000001,0.8840000000000001,,,,,,,,,,,,,False,Porto,Arouca,0.00496716
2493780361.0,15.0,1.0,52.0,297,59.64,1.7000000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,395173.0,48.825,5.44,,,,,,,,,,,,,False,Porto,Arouca,-0.002252519999999999
2493780375.0,16.0,1.0,54.0,297,48.825,5.44,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,322771.0,41.055,16.184,,,,,,,,,,,,,False,Porto,Arouca,-0.00033624999999999974
2493780397.0,17.0,1.0,57.0,297,44.625,18.088,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,244779.0,39.06,38.556000000000004,,,,,,,,,,,,,False,Porto,Arouca,-0.0016648199999999991
