playerId,recipient,pass_count,x,y,count,x_end,y_end,count_end,name,shirtNo,mid_x,mid_y,average_location,game_minutes
74433.0,101952.0,2.0,11.544473684210528,34.06084210526316,19.0,51.239999999999995,8.980533333333334,15.0,Paulo Victor,48.0,31.39223684210526,21.520687719298248,False,0' - 60'
74433.0,137058.0,5.0,12.069473684210529,34.06084210526316,19.0,33.48750000000001,18.89185714285714,28.0,Paulo Victor,48.0,22.77848684210527,26.47634962406015,False,0' - 60'
137058.0,74433.0,4.0,32.43750000000001,18.89185714285714,28.0,11.01947368421053,34.06084210526316,19.0,Zainadine Júnior,5.0,21.72848684210527,26.47634962406015,False,0' - 60'
74433.0,241843.0,2.0,11.544473684210528,34.06084210526316,19.0,58.49666666666668,46.76133333333333,9.0,Paulo Victor,48.0,35.0205701754386,40.411087719298244,False,0' - 60'
329366.0,74433.0,2.0,45.8115,59.207600000000006,20.0,11.544473684210528,34.06084210526316,19.0,Vitor Costa,94.0,28.677986842105266,46.63422105263158,False,0' - 60'
74433.0,345713.0,5.0,11.544473684210528,34.06084210526316,19.0,33.12065217391304,45.90591304347827,23.0,Paulo Victor,48.0,22.332562929061783,39.983377574370714,False,0' - 60'
74433.0,357533.0,2.0,11.544473684210528,34.06084210526316,19.0,53.305,20.387047619047618,21.0,Paulo Victor,48.0,32.42473684210527,27.22394486215539,False,0' - 60'
74433.0,403771.0,2.0,11.544473684210528,34.06084210526316,19.0,64.1445,22.2292,10.0,Paulo Victor,48.0,37.84448684210526,28.14502105263158,False,0' - 60'
101952.0,123359.0,2.0,51.76499999999999,8.980533333333334,15.0,61.57725,29.484800000000003,20.0,Claudio Winck,2.0,56.671124999999996,19.232666666666667,False,0' - 60'
123359.0,101952.0,4.0,60.527249999999995,29.484800000000003,20.0,50.71499999999999,8.980533333333334,15.0,Stefano Beltrame,10.0,55.621125,19.232666666666667,False,0' - 60'
101952.0,137058.0,4.0,51.239999999999995,9.320533333333334,15.0,32.962500000000006,19.23185714285714,28.0,Claudio Winck,2.0,42.10125,14.276195238095239,False,0' - 60'
137058.0,101952.0,5.0,32.962500000000006,18.55185714285714,28.0,51.239999999999995,8.640533333333334,15.0,Zainadine Júnior,5.0,42.10125,13.596195238095238,False,0' - 60'
241843.0,101952.0,2.0,58.49666666666668,46.76133333333333,9.0,51.239999999999995,8.980533333333334,15.0,Joel Tagueu,95.0,54.86833333333333,27.870933333333333,False,0' - 60'
101952.0,357533.0,5.0,51.76499999999999,8.980533333333334,15.0,53.83,20.387047619047618,21.0,Claudio Winck,2.0,52.7975,14.683790476190476,False,0' - 60'
357533.0,101952.0,3.0,52.78,20.387047619047618,21.0,50.71499999999999,8.980533333333334,15.0,Rafik Guitane,8.0,51.7475,14.683790476190476,False,0' - 60'
114188.0,241843.0,3.0,50.303076923076915,58.08769230769231,13.0,58.49666666666668,46.76133333333333,9.0,Henrique,93.0,54.3998717948718,52.424512820512824,False,0' - 60'
114188.0,329366.0,3.0,50.303076923076915,58.42769230769231,13.0,45.8115,59.54760000000001,20.0,Henrique,93.0,48.05728846153846,58.98764615384616,False,0' - 60'
329366.0,114188.0,3.0,45.8115,58.86760000000001,20.0,50.303076923076915,57.74769230769231,13.0,Vitor Costa,94.0,48.05728846153846,58.30764615384616,False,0' - 60'
114188.0,422003.0,4.0,50.82807692307692,58.08769230769231,13.0,47.119800000000005,46.36240000000001,25.0,Henrique,93.0,48.97393846153846,52.22504615384615,False,0' - 60'
422003.0,114188.0,3.0,46.06980000000001,46.36240000000001,25.0,49.77807692307692,58.08769230769231,13.0,Diogo Mendes,16.0,47.92393846153846,52.22504615384615,False,0' - 60'
137058.0,123359.0,2.0,32.962500000000006,18.89185714285714,28.0,61.05225,29.484800000000003,20.0,Zainadine Júnior,5.0,47.007375,24.188328571428574,False,0' - 60'
123359.0,241843.0,2.0,61.05225,29.484800000000003,20.0,58.49666666666668,46.76133333333333,9.0,Stefano Beltrame,10.0,59.77445833333334,38.123066666666666,False,0' - 60'
329366.0,123359.0,2.0,45.8115,59.207600000000006,20.0,61.05225,29.484800000000003,20.0,Vitor Costa,94.0,53.431875000000005,44.3462,False,0' - 60'
123359.0,345713.0,3.0,61.05225,29.484800000000003,20.0,33.12065217391304,45.90591304347827,23.0,Stefano Beltrame,10.0,47.08645108695652,37.695356521739136,False,0' - 60'
123359.0,357533.0,4.0,61.57725,29.484800000000003,20.0,53.83,20.387047619047618,21.0,Stefano Beltrame,10.0,57.703625,24.93592380952381,False,0' - 60'
357533.0,123359.0,2.0,52.78,20.387047619047618,21.0,60.527249999999995,29.484800000000003,20.0,Rafik Guitane,8.0,56.653625,24.93592380952381,False,0' - 60'
123359.0,403771.0,4.0,61.57725,29.484800000000003,20.0,64.6695,22.2292,10.0,Stefano Beltrame,10.0,63.123374999999996,25.857,False,0' - 60'
403771.0,123359.0,3.0,63.6195,22.2292,10.0,60.527249999999995,29.484800000000003,20.0,Ali Alipour,9.0,62.07337499999999,25.857,False,0' - 60'
137058.0,345713.0,6.0,33.48750000000001,18.89185714285714,28.0,33.64565217391304,45.90591304347827,23.0,Zainadine Júnior,5.0,33.56657608695653,32.398885093167706,False,0' - 60'
345713.0,137058.0,10.0,32.59565217391304,45.90591304347827,23.0,32.43750000000001,18.89185714285714,28.0,Léo Andrade,66.0,32.516576086956526,32.398885093167706,False,0' - 60'
137058.0,357533.0,7.0,32.962500000000006,19.23185714285714,28.0,53.305,20.727047619047617,21.0,Zainadine Júnior,5.0,43.133750000000006,19.97945238095238,False,0' - 60'
