id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2365729453.0,2.0,0.0,0.0,296.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Sporting,Boavista,
2365729457.0,2.0,0.0,0.0,122.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Sporting,Boavista,
2365787441.0,964.0,0.0,0.0,296.0,0.0,0.0,10.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Sporting,Boavista,
2365787455.0,763.0,0.0,0.0,122.0,0.0,0.0,10.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Sporting,Boavista,
2365696041.0,1.0,0.0,0.0,296.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['JerseyNumber', 'TeamFormation', 'PlayerPosition', 'CaptainPlayerId', 'TeamPlayerFormation', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Sporting,Boavista,
2365696089.0,1.0,0.0,0.0,122.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'JerseyNumber', 'InvolvedPlayers', 'PlayerPosition', 'TeamFormation', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Sporting,Boavista,
2365729493.0,3.0,0.0,0.0,296.0,52.605000000000004,34.136,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'PassEndY', 'Length', 'PassEndX']","[91, 117, 30, 35, 216, 218]",True,94868.0,37.8,34.136,,,,,,,,,,,,False,Sporting,Boavista,-0.002219519999999999
2365729515.0,4.0,0.0,2.0,296.0,38.535,36.04,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,408962.0,35.07,51.00000000000002,,,,,,,,,,,,False,Sporting,Boavista,-0.00203156
2365729531.0,5.0,0.0,4.0,296.0,33.39,49.368000000000016,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,283978.0,28.56,37.264,,,,,,,,,,,,False,Sporting,Boavista,0.0002191399999999996
2365729545.0,6.0,0.0,6.0,296.0,28.665000000000006,37.60400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'PassEndY', 'Length', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,71268.0,34.230000000000004,46.64800000000002,,,,,,,,,,,,False,Sporting,Boavista,-0.0002191399999999996
2365729577.0,7.0,0.0,8.0,296.0,34.230000000000004,47.80400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,283978.0,27.405,36.448,,,,,,,,,,,,False,Sporting,Boavista,0.0002191399999999996
2365729647.0,8.0,0.0,11.0,296.0,27.09000000000001,34.20400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Zone', 'StandingSave', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,71268.0,36.225,5.576,,,,,,,,,,,,False,Sporting,Boavista,-6.108999999999976e-05
2365729709.0,9.0,0.0,15.0,296.0,41.160000000000004,3.3320000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Length', 'PassEndX', 'PassEndY', 'Angle', 'Zone', 'Longball', 'Chipped']","[91, 120, 124, 128, 36, 37, 217, 218]",True,362352.0,97.965,21.012,,,,,,,,,,,,True,Sporting,Boavista,0.05316327999999999
2365729705.0,3.0,0.0,25.0,122.0,5.775,44.47200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,259313.0,,,,,,,,,,,,90.0,Alireza Beyranvand,,Sporting,Boavista,
2365729899.0,4.0,0.0,35.0,122.0,16.38,44.336000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'PassEndX', 'PassEndY', 'Length', 'KeeperThrow', 'StandingSave', 'Angle', 'Zone']","[91, 36, 37, 216, 218]",True,259313.0,64.78500000000001,52.90400000000002,,,,,,,,,,90.0,Alireza Beyranvand,True,Sporting,Boavista,0.00892602
2365729921.0,5.0,0.0,38.0,122.0,64.78500000000001,52.90400000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'StandingSave', 'Length', 'Angle', 'PassEndY']","[91, 120, 29, 36, 37, 216, 218]",True,280768.0,67.30499999999999,68.0,,,,,,,,,,7.0,Kenji Gorré,False,Sporting,Boavista,-0.0012528699999999997
2365730147.0,11.0,0.0,53.0,296.0,37.905,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'ThrowIn', 'Length', 'Angle', 'PassEndX', 'Zone']","[91, 212, 36, 37, 216]",True,362352.0,45.15,3.74,,,,,,,,,,,,False,Sporting,Boavista,0.0012207699999999995
2365730153.0,12.0,0.0,54.0,296.0,45.15,3.74,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,344378.0,,,,,,,,,,,,,,,Sporting,Boavista,
2365730223.0,8.0,1.0,2.0,122.0,66.88500000000002,68.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Length', 'ThrowIn', 'Angle']","[91, 212, 36, 38, 217]",True,135635.0,70.77000000000001,62.22000000000001,,,,,,,,,,20.0,Filipe Ferreira,False,Sporting,Boavista,0.00377069
2365730241.0,9.0,1.0,3.0,122.0,70.77000000000001,62.22000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'Zone', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 35, 37, 216, 218]",True,280768.0,64.05,66.436,,,,,,,,,,7.0,Kenji Gorré,False,Sporting,Boavista,-0.00377069
2365730271.0,14.0,1.0,4.0,296.0,38.010000000000005,5.644000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,362352.0,,,,,,,,,,,,,,,Sporting,Boavista,
2365730259.0,10.0,1.0,4.0,122.0,64.05,66.436,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX', 'Angle']","[91, 120, 29, 36, 38, 217, 218]",True,135635.0,72.97500000000002,63.64800000000002,,,,,,,,,,20.0,Filipe Ferreira,False,Sporting,Boavista,0.00377069
2365730499.0,12.0,1.0,19.0,122.0,84.94500000000001,68.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'PassEndY', 'PassEndX', 'Length', 'Zone', 'Angle']","[91, 212, 35, 38, 217]",True,135635.0,82.74,63.64800000000002,,,,,,,,,,20.0,Filipe Ferreira,False,Sporting,Boavista,0.0
2365730513.0,13.0,1.0,20.0,122.0,82.74,63.64800000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,423602.0,84.63,65.28,,,,,,,,,,18.0,Ilija Vukotic,False,Sporting,Boavista,0.0
2365730533.0,14.0,1.0,21.0,122.0,84.63,65.28,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,135635.0,80.955,63.376000000000005,,,,,,,,,,20.0,Filipe Ferreira,False,Sporting,Boavista,0.0
,,1.0,21.0,,80.955,63.376000000000005,,,Carry,,,,,423602.0,77.80499999999999,62.764000000000024,,,,,,,,,,18.0,Ilija Vukotic,False,Sporting,Boavista,-0.00634183
2365730565.0,16.0,1.0,22.0,296.0,25.83,6.664000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 60]",True,94868.0,,,,,,,,,,,,,,,Sporting,Boavista,
