id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2495575271.0,2.0,0.0,0.0,2188,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Arouca,Estoril,
2495575227.0,2.0,0.0,0.0,5948,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Arouca,Estoril,
2495678987.0,773.0,0.0,0.0,5948,0.0,0.0,7.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Arouca,Estoril,
2495679021.0,782.0,0.0,0.0,2188,0.0,0.0,7.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Arouca,Estoril,
2495531841.0,1.0,0.0,0.0,5948,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'JerseyNumber', 'TeamPlayerFormation', 'InvolvedPlayers', 'PlayerPosition', 'TeamFormation']",[],False,,,,,,,,,,,,,,,,Arouca,Estoril,
2495531867.0,1.0,0.0,0.0,2188,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'InvolvedPlayers', 'PlayerPosition', 'TeamPlayerFormation', 'JerseyNumber', 'TeamFormation']",[],False,,,,,,,,,,,,,,,,Arouca,Estoril,
2495575289.0,3.0,0.0,0.0,5948,52.605000000000004,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,423912.0,38.22,22.712,,,,,,,,,,,,False,Arouca,Estoril,-0.004203539999999999
2495575325.0,4.0,0.0,3.0,5948,39.06,22.1,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,125452.0,36.435,5.576,,,,,,,,,,,,False,Arouca,Estoril,-0.0014290699999999993
2495575371.0,5.0,0.0,4.0,5948,36.435,5.576,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,383609.0,27.405,17.408,,,,,,,,,,,,False,Arouca,Estoril,-0.00015804999999999986
2495575381.0,6.0,0.0,7.0,5948,27.72,17.816000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length']","[91, 118, 120, 29, 36, 38, 215, 218]",True,326486.0,34.65,8.704,,,,,,,,,,,,False,Arouca,Estoril,
2495575379.0,3.0,0.0,7.0,2188,62.265,61.336000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,444630.0,,,,,,,,,,,,7.0,Rodrigo Martins,,Arouca,Estoril,
,,0.0,7.0,2188,62.265,61.336000000000006,,,Carry,,,,,444630.0,87.57000000000001,61.81200000000001,,,,,,,,,,7.0,Rodrigo Martins,True,Arouca,Estoril,0.017400120000000005
2495575459.0,4.0,0.0,13.0,2188,87.57000000000001,61.81200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,444630.0,,,,,,,,,,,,7.0,Rodrigo Martins,,Arouca,Estoril,
2495575499.0,7.0,0.0,14.0,5948,20.475,9.724000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,383609.0,,,,,,,,,,,,,,,Arouca,Estoril,
2495575535.0,8.0,0.0,16.0,5948,22.995,17.136,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,326486.0,,,,,,,,,,,,,,,Arouca,Estoril,
2495575559.0,9.0,0.0,16.0,5948,22.995,17.136,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Chipped', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 124, 36, 38, 216, 218]",True,326486.0,51.03,12.172,,,,,,,,,,,,False,Arouca,Estoril,0.00383236
2495623051.0,365.0,0.0,17.0,5948,49.245,19.856,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY']","[91, 118, 120, 29, 35, 37, 216, 218]",True,423912.0,43.785000000000004,21.488000000000003,,,,,,,,,,,,False,Arouca,Estoril,
2495575591.0,5.0,0.0,18.0,2188,54.81,45.56,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,444629.0,,,,,,,,,,,,25.0,Mor Ndiaye,,Arouca,Estoril,
,,0.0,18.0,2188,54.81,45.56,,,Carry,,,,,444629.0,56.385000000000005,46.92,,,,,,,,,,25.0,Mor Ndiaye,False,Arouca,Estoril,0.0
2495575651.0,6.0,0.0,19.0,2188,56.385000000000005,46.92,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,444629.0,36.75,36.856,,,,,,,,,,25.0,Mor Ndiaye,False,Arouca,Estoril,-0.004229499999999999
