id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,isGoal,cardType,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
,,16.0,41.0,2188,88.41000000000001,43.452000000000005,,,Carry,,,,,411017.0,93.34500000000001,35.768,,,,,,,,,,9.0,Alejandro Marqués,True,Estoril,Santa Clara,0.053139639999999995
2541729085.0,146.0,16.0,44.0,2188,93.34500000000001,35.768,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Goal,Successful,"['Assisted', 'StandingSave', 'Zone', 'LowLeft', 'GoalMouthY', 'BigChance', 'IntentionalAssist', 'RightFoot', 'RelatedEventId', 'GoalMouthZ', 'BoxCentre', 'RegularPlay']","[91, 24, 9, 10, 202, 1, 3, 12, 17, 19, 25]",True,411017.0,,,145.0,357533.0,3.2,52.6,True,True,,,,9.0,Alejandro Marqués,,Estoril,Santa Clara,
2541730445.0,136.0,17.0,55.0,251,51.45,33.184,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,322764.0,34.33500000000001,46.71600000000001,,,,,,,,,,,,False,Estoril,Santa Clara,-0.003741359999999999
2541730505.0,137.0,17.0,56.0,251,35.910000000000004,36.176,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'PassEndY', 'Longball', 'StandingSave', 'Angle', 'Length']","[91, 120, 128, 36, 37, 216, 218]",True,378828.0,64.365,45.424,,,,,,,,,,,,True,Estoril,Santa Clara,
2541730487.0,147.0,18.0,0.0,2188,36.54,20.060000000000002,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[197, 200]",False,333315.0,,,,,,,,,,,,5.0,João Gamboa,,Estoril,Santa Clara,
2541730513.0,138.0,18.0,0.0,251,68.46000000000001,47.940000000000005,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[198, 199]",False,397827.0,,,,,,,,,,,,,,,Estoril,Santa Clara,
2541730497.0,148.0,18.0,0.0,2188,35.595,19.040000000000003,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 118, 120, 29, 139, 36, 38, 216, 218]",True,333315.0,48.089999999999996,6.5280000000000005,,,,,,,,,,5.0,João Gamboa,False,Estoril,Santa Clara,
2541730605.0,139.0,18.0,4.0,251,61.95,65.824,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'Length', 'Angle', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,143035.0,68.25,55.760000000000005,,,,,,,,,,,,True,Estoril,Santa Clara,0.0012528700000000031
2541730609.0,140.0,18.0,6.0,251,64.89,56.57600000000001,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive', 'StandingSave']","[91, 53]",True,397827.0,,,,,,,,,,,,,,,Estoril,Santa Clara,
2541730615.0,149.0,18.0,6.0,2188,40.11000000000001,11.424000000000001,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Defensive', 'Zone']","[91, 143]",True,437687.0,,,,,,,,,,,,21.0,Tiago Gouveia,,Estoril,Santa Clara,
2541730621.0,150.0,18.0,8.0,2188,37.48500000000001,19.108000000000004,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,333315.0,,,,,,,,,,,,5.0,João Gamboa,,Estoril,Santa Clara,
,,18.0,8.0,2188,37.48500000000001,19.108000000000004,,,Carry,,,,,333315.0,41.580000000000005,21.080000000000002,,,,,,,,,,5.0,João Gamboa,False,Estoril,Santa Clara,0.0
2541730675.0,151.0,18.0,10.0,2188,41.580000000000005,21.080000000000002,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Length', 'Zone', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,333315.0,46.830000000000005,14.348000000000003,,,,,,,,,,5.0,João Gamboa,False,Estoril,Santa Clara,0.0011536600000000008
2541730755.0,152.0,18.0,11.0,2188,46.830000000000005,14.212,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,357533.0,32.76,29.444,,,,,,,,,,27.0,Rafik Guitane,False,Estoril,Santa Clara,-0.0025216400000000003
,,18.0,11.0,2188,32.76,29.444,,,Carry,,,,,255151.0,36.75,35.224000000000004,,,,,,,,,,20.0,João Carvalho,False,Estoril,Santa Clara,0.0013027000000000004
2541730821.0,153.0,18.0,16.0,2188,36.75,35.224000000000004,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'StandingSave', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,255151.0,35.175000000000004,51.476000000000006,,,,,,,,,,20.0,João Carvalho,False,Estoril,Santa Clara,-0.0020315600000000017
2541730935.0,154.0,18.0,18.0,2188,34.44,50.79600000000001,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,421890.0,30.765,20.944000000000003,,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Santa Clara,0.0
,,18.0,18.0,2188,30.765,20.944000000000003,,,Carry,,,,,436897.0,32.97,21.148000000000003,,,,,,,,,,23.0,Pedro Álvaro,False,Estoril,Santa Clara,0.0
2541731015.0,155.0,18.0,24.0,2188,32.97,21.148000000000003,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,436897.0,32.76,40.93600000000001,,,,,,,,,,23.0,Pedro Álvaro,False,Estoril,Santa Clara,0.0002191399999999996
,,18.0,24.0,2188,32.76,40.93600000000001,,,Carry,,,,,421890.0,32.865,45.016000000000005,,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Santa Clara,-0.0002191399999999996
2541731069.0,156.0,18.0,27.0,2188,32.865,45.016000000000005,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'Angle', 'Zone', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,421890.0,10.290000000000001,37.74,,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Santa Clara,-0.0016940600000000007
,,18.0,27.0,2188,10.290000000000001,37.74,,,Carry,,,,,331191.0,7.455,39.304,,,,,,,,,,99.0,Daniel Figueira,False,Estoril,Santa Clara,-0.0014166600000000001
2541731105.0,157.0,18.0,30.0,2188,7.455,39.304,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,331191.0,13.23,60.52,,,,,,,,,,99.0,Daniel Figueira,False,Estoril,Santa Clara,-0.0016144000000000002
,,18.0,30.0,2188,13.23,60.52,,,Carry,,,,,421890.0,14.385,62.016000000000005,,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Santa Clara,0.0
2541731139.0,158.0,18.0,34.0,2188,14.385,62.016000000000005,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Longball', 'Chipped', 'Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Length']","[91, 120, 124, 128, 36, 38, 216, 218]",True,421890.0,55.650000000000006,48.96,,,,,,,,,,3.0,Bernardo Vital,True,Estoril,Santa Clara,
2541731185.0,141.0,18.0,37.0,251,44.205000000000005,21.284000000000002,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'HeadPass', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 139, 36, 37, 216, 218]",True,300280.0,62.265,24.344,,,,,,,,,,,,True,Estoril,Santa Clara,0.005060040000000002
2541731191.0,142.0,18.0,38.0,251,61.845,24.956000000000003,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,346000.0,,,,,,,,,,,,,,,Estoril,Santa Clara,
2541731203.0,143.0,18.0,39.0,251,61.845,24.956000000000003,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Angle', 'StandingSave', 'Length', 'PassEndY', 'Offensive', 'OppositeRelatedEvent']","[91, 120, 29, 35, 38, 216, 218]",True,346000.0,61.53,24.548000000000002,,,,,,,,,,,,False,Estoril,Santa Clara,
2541731205.0,159.0,18.0,39.0,2188,43.47,42.5,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['StandingSave', 'Zone', 'OppositeRelatedEvent', 'Defensive']","[91, 60]",True,333315.0,,,,,,,,,,,,5.0,João Gamboa,,Estoril,Santa Clara,
2541759827.0,344.0,18.0,39.0,2188,39.9,51.136,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,255151.0,,,,,,,,,,,,20.0,João Carvalho,,Estoril,Santa Clara,
2541731351.0,145.0,18.0,41.0,251,70.665,34.476000000000006,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'Foul', 'OppositeRelatedEvent', 'Zone']","[91, 63]",True,397827.0,,,,,,,,,,,,,,,Estoril,Santa Clara,
2541731295.0,160.0,18.0,41.0,2188,34.33500000000001,33.524,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Zone', 'StandingSave', 'OppositeRelatedEvent', 'Foul', 'Defensive']",[64],False,436897.0,,,,,,,,,,,,23.0,Pedro Álvaro,,Estoril,Santa Clara,
2541731343.0,144.0,18.0,41.0,251,61.32,26.180000000000003,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'StandingSave', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,378828.0,70.665,32.572,,,,,,,,,,,,True,Estoril,Santa Clara,0.0038807899999999985
2541731415.0,146.0,18.0,44.0,251,64.47,38.080000000000005,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'FreekickTaken', 'PassEndY', 'Zone', 'PassEndX']","[91, 119, 117, 30, 132, 35, 37, 216, 218]",True,346000.0,63.42,60.724000000000004,,,,,,,,,,,,False,Estoril,Santa Clara,-0.0025201000000000043
2541731461.0,147.0,18.0,48.0,251,63.42,60.724000000000004,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,143035.0,60.69,46.172000000000004,,,,,,,,,,,,False,Estoril,Santa Clara,0.001900720000000005
2541731577.0,148.0,18.0,52.0,251,64.26,42.228,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,378828.0,82.425,37.128,,,,,,,,,,,,True,Estoril,Santa Clara,0.01514256
2541731587.0,149.0,18.0,53.0,251,81.69,36.856,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,397827.0,,,,,,,,,,,,,,,Estoril,Santa Clara,
2541731561.0,162.0,18.0,54.0,2188,31.5,30.94,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Defensive', 'Foul', 'OppositeRelatedEvent', 'Zone']","[91, 63]",True,333315.0,,,,,,,,,,,,5.0,João Gamboa,,Estoril,Santa Clara,
2541731641.0,150.0,18.0,54.0,251,73.5,37.06,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'Zone', 'StandingSave', 'OppositeRelatedEvent', 'Offensive']",[64],False,422200.0,,,,,,,,,,,,,,,Estoril,Santa Clara,
2541731883.0,163.0,19.0,6.0,2188,34.33500000000001,34.272,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'PassEndX', 'FreekickTaken', 'Zone', 'Angle']","[91, 117, 30, 132, 35, 38, 215, 218]",True,333315.0,29.82,17.204,,,,,,,,,,5.0,João Gamboa,False,Estoril,Santa Clara,-0.0007288600000000013
2541731973.0,164.0,19.0,8.0,2188,29.61,17.68,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'StandingSave', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,436897.0,12.075000000000001,27.608000000000004,,,,,,,,,,23.0,Pedro Álvaro,False,Estoril,Santa Clara,-0.00027740000000000056
,,19.0,8.0,2188,12.075000000000001,27.608000000000004,,,Carry,,,,,331191.0,12.705,31.144000000000002,,,,,,,,,,99.0,Daniel Figueira,False,Estoril,Santa Clara,0.0
2541732653.0,170.0,19.0,11.0,2188,12.705,31.144000000000002,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,331191.0,26.46,50.048,,,,,,,,,,99.0,Daniel Figueira,False,Estoril,Santa Clara,-0.0008141799999999994
,,19.0,11.0,2188,26.46,50.048,,,Carry,,,,,421890.0,24.885,45.967999999999996,,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Santa Clara,-0.00109158
2541732061.0,165.0,19.0,17.0,2188,24.885,45.967999999999996,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Longball', 'Length', 'Angle', 'StandingSave']","[91, 117, 127, 35, 38, 215, 218]",True,421890.0,24.57,13.600000000000001,,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Santa Clara,-0.0005892200000000014
,,19.0,17.0,2188,24.57,13.600000000000001,,,Carry,,,,,436897.0,27.825000000000003,18.632,,,,,,,,,,23.0,Pedro Álvaro,False,Estoril,Santa Clara,0.0016808000000000014
2541732141.0,166.0,19.0,25.0,2188,27.825000000000003,18.632,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,436897.0,24.36,47.19200000000001,,,,,,,,,,23.0,Pedro Álvaro,False,Estoril,Santa Clara,-0.00109158
,,19.0,25.0,2188,24.36,47.19200000000001,,,Carry,,,,,421890.0,27.51,50.184000000000005,,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Santa Clara,0.00109158
2541732177.0,167.0,19.0,28.0,2188,27.51,50.184000000000005,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,421890.0,30.975,63.71600000000001,,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Santa Clara,-0.0013280300000000009
2541732237.0,168.0,19.0,31.0,2188,31.290000000000003,65.144,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'PassEndX', 'Longball', 'Chipped', 'Angle', 'StandingSave', 'PassEndY']","[91, 120, 124, 128, 36, 38, 217, 218]",True,105928.0,70.56,60.86000000000001,,,,,,,,,,31.0,Joãozinho,True,Estoril,Santa Clara,
2541732283.0,151.0,19.0,34.0,251,32.550000000000004,4.828,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'Zone', 'Defensive', 'OppositeRelatedEvent']","[91, 63]",True,300280.0,,,,,,,,,,,,,,,Estoril,Santa Clara,
2541732287.0,169.0,19.0,34.0,2188,72.45,63.17200000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Offensive', 'Foul', 'StandingSave', 'OppositeRelatedEvent', 'Zone']",[64],False,411017.0,,,,,,,,,,,,9.0,Alejandro Marqués,,Estoril,Santa Clara,
2541732385.0,152.0,19.0,40.0,251,29.82,8.704,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'FreekickTaken', 'Length', 'Angle']","[91, 117, 30, 132, 36, 37, 215, 218]",True,422199.0,31.080000000000002,31.484,,,,,,,,,,,,False,Estoril,Santa Clara,0.0007288600000000013
2541732429.0,153.0,19.0,43.0,251,32.445,33.932,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,378828.0,37.589999999999996,48.008,,,,,,,,,,,,False,Estoril,Santa Clara,0.0013679799999999995
2541732467.0,154.0,19.0,46.0,251,37.589999999999996,48.008,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,143035.0,34.545,38.556000000000004,,,,,,,,,,,,False,Estoril,Santa Clara,-0.0013679799999999995
2541732601.0,155.0,19.0,49.0,251,36.54,32.368,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'StandingSave', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,378828.0,40.11000000000001,12.784,,,,,,,,,,,,False,Estoril,Santa Clara,-0.0004792700000000004
2541732645.0,156.0,19.0,53.0,251,46.410000000000004,13.872,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Longball', 'Chipped', 'Zone', 'PassEndX', 'Length', 'Throughball', 'StandingSave', 'PassEndY']","[91, 120, 124, 128, 130, 36, 37, 217, 218]",True,422200.0,89.565,23.936000000000003,,,,,,,,,,,,True,Estoril,Santa Clara,
2541732687.0,171.0,19.0,57.0,2188,15.33,42.160000000000004,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,331191.0,,,,,,,,,,,,99.0,Daniel Figueira,,Estoril,Santa Clara,
2541732839.0,172.0,20.0,6.0,2188,11.235,29.784,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Zone', 'KeeperThrow', 'StandingSave', 'Length']","[91, 36, 38, 215, 218]",True,331191.0,17.430000000000003,18.564,,,,,,,,,,99.0,Daniel Figueira,False,Estoril,Santa Clara,-0.0010497700000000002
2541732879.0,173.0,20.0,9.0,2188,17.535,18.156000000000002,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,436897.0,28.35,3.196,,,,,,,,,,23.0,Pedro Álvaro,False,Estoril,Santa Clara,-0.0002364500000000009
2541732947.0,174.0,20.0,11.0,2188,29.085,2.72,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Zone', 'Chipped', 'PassEndX', 'Longball', 'PassEndY', 'Angle', 'Length']","[91, 120, 124, 128, 36, 37, 216, 218]",True,447025.0,64.365,4.284,,,,,,,,,,62.0,Tiago Santos,True,Estoril,Santa Clara,
2541732955.0,157.0,20.0,14.0,251,40.635000000000005,62.628,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length', 'HeadPass']","[91, 117, 30, 139, 36, 37, 216, 218]",True,422199.0,49.35,64.87200000000001,,,,,,,,,,,,False,Estoril,Santa Clara,0.0012207699999999995
2541732973.0,158.0,20.0,16.0,251,44.52,62.764,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,143035.0,,,,,,,,,,,,,,,Estoril,Santa Clara,
2541733055.0,159.0,20.0,17.0,251,44.52,62.764,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,143035.0,60.795,65.688,,,,,,,,,,,,False,Estoril,Santa Clara,0.0049671599999999965
2541733061.0,160.0,20.0,18.0,251,60.69,66.23200000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'OppositeRelatedEvent', 'Foul', 'Zone']","[91, 63]",True,281935.0,,,,,,,,,,,,,,,Estoril,Santa Clara,
2541733067.0,175.0,20.0,18.0,2188,44.31,1.7680000000000002,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Zone', 'Foul', 'StandingSave', 'OppositeRelatedEvent', 'Defensive']",[64],False,447025.0,,,,,,,,,,,,62.0,Tiago Santos,,Estoril,Santa Clara,
2541733225.0,161.0,20.0,31.0,251,59.22,64.05600000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'StandingSave', 'FreekickTaken', 'Length', 'PassEndY']","[91, 119, 117, 30, 132, 35, 38, 216, 218]",True,143035.0,53.550000000000004,49.368,,,,,,,,,,,,False,Estoril,Santa Clara,0.0021200000000000004
2541733305.0,162.0,20.0,32.0,251,55.964999999999996,50.864000000000004,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'Zone', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,378828.0,43.365,23.46,,,,,,,,,,,,False,Estoril,Santa Clara,-0.00416422
2541760281.0,366.0,20.0,38.0,251,58.905,11.764000000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Zone', 'Angle', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,300280.0,69.72000000000001,14.212,,,,,,,,,,,,True,Estoril,Santa Clara,0.007897079999999997
2541733317.0,163.0,20.0,39.0,251,72.135,14.892,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Length', 'LayOff']","[91, 119, 117, 30, 35, 37, 216, 218]",True,346000.0,66.885,15.232,,,,,,,,,,,,False,Estoril,Santa Clara,-0.005311739999999999
2541733431.0,164.0,20.0,40.0,251,62.05500000000001,14.892,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,422200.0,72.87,4.216,,,,,,,,,,,,False,Estoril,Santa Clara,0.0025178200000000005
2541733439.0,165.0,20.0,46.0,251,72.55499999999999,1.972,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,350779.0,,,,,,,,,,,,,,,Estoril,Santa Clara,
2541733779.0,177.0,21.0,6.0,2188,34.545,68.0,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'ThrowIn', 'Zone']","[91, 212, 35, 38, 215]",True,105928.0,31.815,57.120000000000005,,,,,,,,,,31.0,Joãozinho,False,Estoril,Santa Clara,0.0008183099999999992
2541733861.0,178.0,21.0,6.0,2188,32.865,58.684000000000005,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'Chipped', 'Longball', 'PassEndY', 'Angle', 'Length']","[91, 117, 124, 127, 36, 38, 216, 218]",True,255151.0,35.385000000000005,10.88,,,,,,,,,,20.0,João Carvalho,False,Estoril,Santa Clara,0.0
,,21.0,6.0,2188,31.815,57.120000000000005,,,Carry,,,,,255151.0,32.865,58.684000000000005,,,,,,,,,,20.0,João Carvalho,False,Estoril,Santa Clara,-0.0008183099999999992
,,21.0,6.0,2188,35.385000000000005,10.88,,,Carry,,,,,447025.0,41.895,4.0120000000000005,,,,,,,,,,62.0,Tiago Santos,False,Estoril,Santa Clara,-0.0008845199999999998
2541733953.0,179.0,21.0,12.0,2188,41.895,4.0120000000000005,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 120, 29, 36, 38, 217, 218]",True,447025.0,72.135,2.108,,,,,,,,,,62.0,Tiago Santos,True,Estoril,Santa Clara,
2541733965.0,180.0,21.0,15.0,2188,74.44500000000001,1.972,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent', 'Foul']","[91, 63]",True,437687.0,,,,,,,,,,,,21.0,Tiago Gouveia,,Estoril,Santa Clara,
2541734031.0,167.0,21.0,15.0,251,30.555000000000003,66.028,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive', 'StandingSave', 'Foul']",[64],False,143035.0,,,,,,,,,,,,,,,Estoril,Santa Clara,
2541734251.0,168.0,21.0,21.0,251,0.0,0.0,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Card,Successful,"['Yellow', 'Foul']",[65],False,143035.0,,,,,,,,,"{'value': 31, 'displayName': 'Yellow'}",,,,,,Estoril,Santa Clara,
2541734833.0,181.0,22.0,3.0,2188,72.97500000000001,1.904,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['RightFoot', 'PassEndY', 'StandingSave', 'Length', 'Angle', 'Longball', 'Cross', 'FreekickTaken', 'Zone', 'Chipped', 'PassEndX']","[91, 137, 124, 126, 36, 37, 217, 218]",True,255151.0,94.815,25.840000000000003,,,,,,,,,,20.0,João Carvalho,True,Estoril,Santa Clara,
2541734879.0,169.0,22.0,5.0,251,9.240000000000002,41.752,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndX', 'Head', 'PassEndY', 'Length', 'Zone', 'Angle']","[91, 94, 95, 57, 215]",True,346000.0,30.345,40.596000000000004,,,,,,,,,,,,,Estoril,Santa Clara,
