id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2538240697.0,2.0,0.0,0.0,299,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Benfica,Estoril,
2538240707.0,2.0,0.0,0.0,2188,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Benfica,Estoril,
2538338163.0,916.0,0.0,0.0,299,0.0,0.0,10.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Benfica,Estoril,
2538338193.0,731.0,0.0,0.0,2188,0.0,0.0,10.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Benfica,Estoril,
2538194125.0,1.0,0.0,0.0,299,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['PlayerPosition', 'CaptainPlayerId', 'TeamPlayerFormation', 'TeamFormation', 'InvolvedPlayers', 'JerseyNumber']",[],False,,,,,,,,,,,,,,,,Benfica,Estoril,
2538197255.0,1.0,0.0,0.0,2188,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'PlayerPosition', 'TeamFormation', 'TeamPlayerFormation', 'InvolvedPlayers', 'JerseyNumber']",[],False,,,,,,,,,,,,,,,,Benfica,Estoril,
2538240741.0,3.0,0.0,0.0,299,52.605000000000004,33.864,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'Angle', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,326505.0,33.075,43.928,,,,,,,,,,,,False,Benfica,Estoril,-0.005790659999999998
2538240757.0,4.0,0.0,2.0,299,33.6,41.276,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Longball', 'PassEndX', 'Chipped', 'StandingSave', 'Zone', 'Angle', 'PassEndY']","[91, 120, 124, 128, 36, 38, 217, 218]",True,75691.0,72.66000000000001,24.412,,,,,,,,,,,,True,Benfica,Estoril,
2539218855.0,733.0,0.0,4.0,2188,36.225,46.03600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,333315.0,,,,,,,,,,,,5.0,João Gamboa,,Benfica,Estoril,
2538240793.0,3.0,0.0,4.0,2188,38.22,42.024,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'PassEndX', 'StandingSave', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,333315.0,60.69,45.084,,,,,,,,,,5.0,João Gamboa,True,Benfica,Estoril,0.004229499999999999
,,0.0,4.0,2188,60.69,45.084,,,Carry,,,,,119543.0,64.78500000000001,48.008,,,,,,,,,,11.0,Cassiano,False,Benfica,Estoril,0.002495360000000002
,,0.0,4.0,2188,36.225,46.03600000000001,,,Carry,,,,,333315.0,38.22,42.024,,,,,,,,,,5.0,João Gamboa,False,Benfica,Estoril,-6.527999999999916e-05
2538288095.0,322.0,0.0,6.0,2188,64.78500000000001,48.008,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'StandingSave', 'OppositeRelatedEvent', 'Offensive']","[91, 53]",True,119543.0,,,,,,,,,,,,11.0,Cassiano,,Benfica,Estoril,
2538240795.0,5.0,0.0,6.0,299,40.214999999999996,19.992,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone', 'StandingSave']","[91, 142]",True,443613.0,,,,,,,,,,,,,,,Benfica,Estoril,
2538240819.0,4.0,0.0,7.0,2188,45.15,43.112,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'StandingSave', 'Angle', 'Zone', 'PassEndY']","[91, 118, 120, 29, 36, 37, 216, 218]",True,255151.0,48.825,44.336000000000006,,,,,,,,,,20.0,João Carvalho,False,Benfica,Estoril,
2538240921.0,6.0,0.0,8.0,299,56.49,20.672,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'StandingSave', 'PassEndX', 'Chipped', 'Length']","[91, 119, 117, 30, 124, 36, 37, 216, 218]",True,465388.0,60.165,22.372,,,,,,,,,,,,False,Benfica,Estoril,0.0
2538240929.0,7.0,0.0,12.0,299,57.96000000000001,13.328000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone', 'Foul']","[91, 63]",True,135127.0,,,,,,,,,,,,,,,Benfica,Estoril,
2538240971.0,5.0,0.0,12.0,2188,47.04,54.67200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'Zone', 'OppositeRelatedEvent', 'Defensive', 'Foul']",[64],False,333315.0,,,,,,,,,,,,5.0,João Gamboa,,Benfica,Estoril,
2538241079.0,8.0,0.0,18.0,299,57.435,8.84,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'StandingSave', 'Angle', 'FreekickTaken', 'PassEndY', 'Zone']","[91, 117, 30, 132, 35, 37, 216, 218]",True,465388.0,43.050000000000004,29.036000000000005,,,,,,,,,,,,False,Benfica,Estoril,-0.0034916700000000005
2538241173.0,9.0,0.0,23.0,299,39.165,40.392,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Length', 'PassEndX', 'Zone', 'StandingSave', 'Angle', 'PassEndY']","[91, 119, 117, 127, 36, 37, 216, 218]",True,75691.0,62.475,65.212,,,,,,,,,,,,False,Benfica,Estoril,0.004824139999999996
2538241201.0,6.0,0.0,27.0,2188,33.18,2.788,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']",[55],False,280246.0,,,,,,,,,,,,28.0,Carlos Eduardo,,Benfica,Estoril,
2538241175.0,10.0,0.0,27.0,299,71.82000000000001,65.212,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Offensive', 'StandingSave', 'OppositeRelatedEvent', 'Zone']","[91, 54]",True,107252.0,,,,,,,,,,,,,,,Benfica,Estoril,
