id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,isGoal,blockedX,blockedY,cardType,isOwnGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
,,1.0,5.0,2188,49.35,35.088,,,Carry,,,,,436897.0,49.665,38.760000000000005,,,,,,,,,,,23.0,Pedro Álvaro,False,Estoril,Vizela,0.0
2515137675.0,19.0,1.0,9.0,2188,49.665,38.760000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'Length', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,436897.0,58.48500000000001,65.008,,,,,,,,,,,23.0,Pedro Álvaro,False,Estoril,Vizela,-0.0001100200000000006
2515137833.0,20.0,1.0,12.0,2188,59.22,64.804,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,105928.0,71.505,66.028,,,,,,,,,,,31.0,Joãozinho,False,Estoril,Vizela,0.006485330000000001
,,1.0,12.0,2188,71.505,66.028,,,Carry,,,,,437687.0,74.13,64.05600000000001,,,,,,,,,,,21.0,Tiago Gouveia,False,Estoril,Vizela,0.0
2515137845.0,21.0,1.0,16.0,2188,74.13,64.05600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent', 'StandingSave']","[91, 53]",True,437687.0,,,,,,,,,,,,,21.0,Tiago Gouveia,,Estoril,Vizela,
2515137929.0,13.0,1.0,16.0,2899,30.87,3.944,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['StandingSave', 'Zone', 'OppositeRelatedEvent', 'Defensive']","[91, 143]",True,422955.0,,,,,,,,,,,,,,,,Estoril,Vizela,
2515138479.0,23.0,1.0,31.0,2188,76.86,68.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'ThrowIn', 'PassEndY', 'Angle']","[91, 212, 36, 38, 217]",True,105928.0,80.22000000000001,61.948,,,,,,,,,,,31.0,Joãozinho,False,Estoril,Vizela,0.00634183
2515138501.0,24.0,1.0,32.0,2188,80.22000000000001,61.81200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length', 'StandingSave']","[91, 120, 29, 36, 37, 217, 218]",True,437687.0,82.74,63.444,,,,,,,,,,,21.0,Tiago Gouveia,False,Estoril,Vizela,
2515138619.0,15.0,1.0,33.0,2899,20.790000000000003,4.896000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'OppositeRelatedEvent', 'Zone', 'Defensive']","[91, 63]",True,118380.0,,,,,,,,,,,,,,,,Estoril,Vizela,
2515138765.0,25.0,1.0,33.0,2188,84.21000000000001,63.104,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'Foul', 'Offensive', 'OppositeRelatedEvent', 'Zone']",[64],False,255151.0,,,,,,,,,,,,,20.0,João Carvalho,,Estoril,Vizela,
2515139553.0,16.0,1.0,54.0,2899,22.47,6.324000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'FreekickTaken', 'Angle', 'Zone', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 117, 30, 132, 35, 37, 215, 218]",True,331637.0,18.375,23.868000000000002,,,,,,,,,,,,,False,Estoril,Vizela,0.0013289100000000009
2515139657.0,18.0,1.0,57.0,2899,18.585,26.928000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'Zone', 'Length', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,143050.0,23.205000000000002,46.92,,,,,,,,,,,,,False,Estoril,Vizela,-0.00015244999999999842
2515175259.0,162.0,2.0,1.0,2899,32.235,57.868,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,362492.0,37.800000000000004,65.41600000000001,,,,,,,,,,,,,False,Estoril,Vizela,0.0006677700000000016
2515139721.0,19.0,2.0,2.0,2899,29.400000000000002,65.28,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'PassEndY', 'Angle', 'StandingSave', 'Zone']","[91, 118, 120, 29, 36, 38, 216, 218]",True,129360.0,40.214999999999996,60.928,,,,,,,,,,,,,False,Estoril,Vizela,
2515139691.0,26.0,2.0,3.0,2188,57.12,8.092,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,333315.0,,,,,,,,,,,,,5.0,João Gamboa,,Estoril,Vizela,
2515139735.0,27.0,2.0,4.0,2188,56.28,6.868,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,333315.0,,,,,,,,,,,,,5.0,João Gamboa,,Estoril,Vizela,
2515139791.0,29.0,2.0,4.0,2188,60.480000000000004,6.256,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,357533.0,,,,,,,,,,,,,27.0,Rafik Guitane,,Estoril,Vizela,
2515139777.0,28.0,2.0,4.0,2188,56.28,6.868,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'Length', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,333315.0,60.480000000000004,6.256,,,,,,,,,,,5.0,João Gamboa,False,Estoril,Vizela,0.0
2515139845.0,30.0,2.0,6.0,2188,58.800000000000004,15.436,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'StandingSave', 'Length', 'Angle', 'PassEndX']","[91, 120, 29, 36, 38, 217, 218]",True,255151.0,70.98,6.256,,,,,,,,,,,20.0,João Carvalho,False,Estoril,Vizela,
2515139895.0,20.0,2.0,7.0,2899,37.800000000000004,57.39200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,362492.0,,,,,,,,,,,,,,,,Estoril,Vizela,
2515140321.0,32.0,2.0,15.0,2188,74.025,0.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['ThrowIn', 'PassEndX', 'Angle', 'Length', 'Longball', 'PassEndY', 'Zone']","[91, 212, 36, 37, 217]",True,447025.0,104.16000000000001,13.736,,,,,,,,,,,62.0,Tiago Santos,True,Estoril,Vizela,
2515140349.0,22.0,2.0,20.0,2899,2.7300000000000004,51.884,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'Zone', 'Angle', 'Length', 'StandingSave', 'PassEndX']","[91, 94, 95, 215]",True,362492.0,0.0,56.508,,,,,,,,,,,,,,Estoril,Vizela,
2515140451.0,23.0,2.0,20.0,2899,4.83,54.604,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'MissLeft']",[122],False,362492.0,,,,,,,,,,,,,,,,Estoril,Vizela,
2515140447.0,34.0,2.0,20.0,2188,100.17000000000002,13.396,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['Zone', 'OppositeRelatedEvent', 'MissRight']",[122],False,447025.0,,,,,,,,,,,,,62.0,Tiago Santos,,Estoril,Vizela,
2515141305.0,35.0,2.0,43.0,2188,104.47500000000001,0.34,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['CornerTaken', 'PassEndX', 'IntentionalAssist', 'PassEndY', 'StandingSave', 'ShotAssist', 'Length', 'Cross', 'Chipped', 'Zone', 'LeftFoot', 'Angle', 'KeyPass']","[91, 119, 123, 138, 124, 125, 31, 32, 34, 40, 41, 42, 35, 37, 217, 218]",True,357533.0,97.65,27.676000000000005,,,,,,,,,,,27.0,Rafik Guitane,True,Estoril,Vizela,0.21952771999999998
,,2.0,43.0,2188,97.65,27.676000000000005,,,Carry,,,,,119543.0,99.75,26.384,,,,,,,,,,,11.0,Cassiano,False,Estoril,Vizela,0.0
2515141363.0,36.0,2.0,44.0,2188,99.75,26.384,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[197, 199]",False,119543.0,,,,,,,,,,,,,11.0,Cassiano,,Estoril,Vizela,
2515141377.0,24.0,2.0,44.0,2899,5.25,41.61600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[198, 200]",False,322742.0,,,,,,,,,,,,,,,,Estoril,Vizela,
2515141373.0,37.0,2.0,44.0,2188,102.06,28.764,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['OtherBodyPart', 'GoalMouthZ', 'GoalMouthY', 'Zone', 'Assisted', 'FromCorner', 'SmallBoxRight', 'IntentionalAssist', 'RelatedEventId', 'MissRight', 'StandingSave']","[91, 7, 90, 10, 0, 5, 15]",True,119543.0,,,35.0,357533.0,16.7,40.5,True,,,,,,11.0,Cassiano,,Estoril,Vizela,
2515141763.0,26.0,2.0,56.0,2899,5.3549999999999995,33.388000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'GoalKick', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,326410.0,21.105000000000004,45.492000000000004,,,,,,,,,,,,,False,Estoril,Vizela,0.0006024800000000007
2515142149.0,27.0,3.0,1.0,2899,23.31,47.53200000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Longball', 'Length', 'StandingSave', 'Chipped', 'Angle', 'PassEndY', 'Zone']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,322742.0,80.42999999999999,65.008,,,,,,,,,,,,,True,Estoril,Vizela,0.01755008
2515142217.0,28.0,3.0,12.0,2899,100.80000000000001,59.772000000000006,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'StandingSave', 'Length', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,422766.0,90.615,64.53200000000001,,,,,,,,,,,,,False,Estoril,Vizela,-0.003075179999999997
2515142485.0,29.0,3.0,13.0,2899,91.665,63.71600000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'Zone', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,421843.0,93.765,48.55200000000001,,,,,,,,,,,,,True,Estoril,Vizela,0.02006066
2515142541.0,30.0,3.0,19.0,2899,96.81,60.044000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,143050.0,77.7,63.376000000000005,,,,,,,,,,,,,False,Estoril,Vizela,-0.010362779999999999
2515142705.0,31.0,3.0,22.0,2899,77.49,63.376000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'PassEndY', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,129360.0,89.04,65.89200000000001,,,,,,,,,,,,,False,Estoril,Vizela,0.013629430000000001
2515142763.0,32.0,3.0,25.0,2899,89.25,66.028,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'Length', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,143050.0,77.91000000000001,64.87200000000001,,,,,,,,,,,,,False,Estoril,Vizela,-0.007287600000000002
2515142831.0,33.0,3.0,26.0,2899,77.49,64.87200000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'StandingSave', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,129360.0,80.85000000000001,59.024,,,,,,,,,,,,,False,Estoril,Vizela,0.00634183
2515142851.0,34.0,3.0,27.0,2899,80.85000000000001,59.024,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Zone', 'Angle', 'PassEndY', 'Chipped', 'PassEndX', 'OppositeRelatedEvent', 'Offensive', 'Length']","[91, 120, 29, 124, 36, 37, 217, 218]",True,322742.0,84.0,60.79200000000001,,,,,,,,,,,,,False,Estoril,Vizela,
2515142871.0,39.0,3.0,27.0,2188,28.665000000000003,21.692,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Zone', 'StandingSave', 'OppositeRelatedEvent', 'Head', 'Defensive']","[91, 60]",True,333315.0,,,,,,,,,,,,,5.0,João Gamboa,,Estoril,Vizela,
,,3.0,27.0,2188,28.665000000000003,21.692,,,Carry,,,,,333315.0,33.81,16.592,,,,,,,,,,,5.0,João Gamboa,False,Estoril,Vizela,-0.0005097200000000017
2515142925.0,41.0,3.0,29.0,2188,33.81,16.592,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone', 'OtherBodyPart']","[91, 69]",True,333315.0,,,,,,,,,,,,,5.0,João Gamboa,,Estoril,Vizela,
2516260101.0,819.0,3.0,30.0,2899,59.85,59.568,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'Length', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,129360.0,35.805,64.668,,,,,,,,,,,,,False,Estoril,Vizela,-0.0034732899999999987
2515143273.0,35.0,3.0,34.0,2899,43.785000000000004,58.888,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'Zone', 'Angle', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,422955.0,40.214999999999996,47.53200000000001,,,,,,,,,,,,,False,Estoril,Vizela,-0.0011536600000000008
2515143489.0,36.0,3.0,36.0,2899,40.11000000000001,46.784,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,362492.0,42.73500000000001,19.040000000000003,,,,,,,,,,,,,False,Estoril,Vizela,0.0
2515143713.0,37.0,3.0,43.0,2899,46.410000000000004,16.388,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Longball', 'PassEndX', 'Chipped', 'StandingSave', 'Angle', 'Length']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,331637.0,78.22500000000001,65.144,,,,,,,,,,,,,True,Estoril,Vizela,0.01371772
2515143813.0,38.0,3.0,49.0,2899,78.12,65.008,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'StandingSave', 'Angle', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,129360.0,68.46000000000001,61.2,,,,,,,,,,,,,False,Estoril,Vizela,-0.0037706900000000036
2515143905.0,39.0,3.0,51.0,2899,68.46000000000001,61.2,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Angle', 'Length', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,143050.0,80.115,64.87200000000001,,,,,,,,,,,,,False,Estoril,Vizela,0.010112520000000003
