id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2479574771.0,2.0,0.0,0.0,1463,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Portimonense,Estoril,
2479574779.0,2.0,0.0,0.0,2188,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Portimonense,Estoril,
2479689941.0,764.0,0.0,0.0,2188,0.0,0.0,11.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Portimonense,Estoril,
2479689991.0,810.0,0.0,0.0,1463,0.0,0.0,11.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Portimonense,Estoril,
2479503123.0,1.0,0.0,0.0,1463,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'TeamPlayerFormation', 'JerseyNumber', 'CaptainPlayerId', 'PlayerPosition', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Portimonense,Estoril,
2479508593.0,1.0,0.0,0.0,2188,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'TeamFormation', 'JerseyNumber', 'TeamPlayerFormation', 'InvolvedPlayers', 'PlayerPosition']",[],False,,,,,,,,,,,,,,,,Portimonense,Estoril,
2479574829.0,3.0,0.0,0.0,1463,52.5,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Zone', 'StandingSave', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,444818.0,34.33500000000001,31.892000000000003,,,,,,,,,,,,False,Portimonense,Estoril,-0.0035222199999999995
2479574863.0,4.0,0.0,1.0,1463,34.33500000000001,31.756000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,422208.0,21.21,47.53200000000001,,,,,,,,,,,,False,Portimonense,Estoril,-0.0013107199999999996
2479574885.0,5.0,0.0,4.0,1463,21.21,47.39600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'StandingSave', 'Zone', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,422207.0,21.0,25.432000000000002,,,,,,,,,,,,False,Portimonense,Estoril,0.0
2479574943.0,6.0,0.0,8.0,1463,21.315,25.432000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'Longball', 'Chipped', 'Length', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 120, 124, 128, 36, 38, 217, 218]",True,360107.0,76.44,23.323999999999998,,,,,,,,,,,,True,Portimonense,Estoril,
2479574981.0,3.0,0.0,10.0,2188,25.62,53.040000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'HeadPass', 'StandingSave', 'Zone']","[91, 117, 30, 139, 35, 37, 215, 218]",True,361912.0,24.57,64.804,,,,,,,,,,4.0,Lucas Áfrico,False,Portimonense,Estoril,-0.0009752800000000002
2479574985.0,4.0,0.0,12.0,2188,24.465000000000003,65.212,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,105928.0,,,,,,,,,,,,31.0,Joãozinho,,Portimonense,Estoril,
,,0.0,12.0,2188,24.465000000000003,65.212,,,Carry,,,,,105928.0,27.3,67.524,,,,,,,,,,31.0,Joãozinho,False,Portimonense,Estoril,0.0
2479575053.0,5.0,0.0,15.0,2188,27.3,67.524,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[91, 118, 120, 29, 36, 215, 218]",True,105928.0,29.715000000000003,67.524,,,,,,,,,,31.0,Joãozinho,False,Portimonense,Estoril,
