id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isOwnGoal,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2420339707.0,2.0,0.0,0.0,2188.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Porto,Estoril,
2420339691.0,2.0,0.0,0.0,297.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Porto,Estoril,
2420411023.0,659.0,0.0,0.0,2188.0,0.0,0.0,3.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Porto,Estoril,
2420411373.0,912.0,0.0,0.0,297.0,0.0,0.0,3.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Porto,Estoril,
2420306619.0,1.0,0.0,0.0,297.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['JerseyNumber', 'InvolvedPlayers', 'CaptainPlayerId', 'TeamFormation', 'PlayerPosition', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Porto,Estoril,
2420307441.0,1.0,0.0,0.0,2188.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'TeamFormation', 'PlayerPosition', 'CaptainPlayerId', 'JerseyNumber', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Porto,Estoril,
2420339757.0,3.0,0.0,0.0,297.0,52.395,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,120608.0,41.265,41.208000000000006,,,,,,,,,,25.0,Otávio,False,Porto,Estoril,-0.002219519999999999
,,0.0,0.0,,41.265,41.208000000000006,,,Carry,,,,,384887.0,46.83000000000001,36.312000000000005,,,,,,,,,,20.0,Vitinha,False,Porto,Estoril,0.002219519999999999
2420339771.0,4.0,0.0,2.0,297.0,46.83000000000001,36.312000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Zone', 'Longball', 'PassEndY', 'Angle', 'Length', 'PassEndX', 'Chipped']","[91, 120, 124, 128, 36, 37, 217, 218]",True,384887.0,77.385,57.800000000000004,,,,,,,,,,20.0,Vitinha,True,Porto,Estoril,0.009169229999999999
2420339797.0,3.0,0.0,5.0,2188.0,29.715000000000003,9.248,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Head', 'Zone']","[91, 101, 56]",True,347858.0,,,,,,,,,,,,,,,Porto,Estoril,
2420339859.0,5.0,0.0,10.0,297.0,72.55499999999999,55.35200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,10105.0,,,,,,,,,,,,3.0,Pepe,,Porto,Estoril,
2420339855.0,4.0,0.0,10.0,2188.0,31.815,15.64,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,322685.0,,,,,,,,,,,,,,,Porto,Estoril,
2420339935.0,5.0,0.0,11.0,2188.0,31.815,15.64,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'Length', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,322685.0,33.915,36.04,,,,,,,,,,,,False,Porto,Estoril,0.0007288599999999996
2420339949.0,6.0,0.0,14.0,2188.0,33.915,36.312000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,329403.0,,,,,,,,,,,,,,,Porto,Estoril,
2420340001.0,7.0,0.0,15.0,2188.0,33.81,35.90400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'Zone', 'PassEndX', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,421893.0,33.495,53.856000000000016,,,,,,,,,,,,False,Porto,Estoril,-0.0007288599999999996
2420340005.0,8.0,0.0,17.0,2188.0,35.805,59.636,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['OppositeRelatedEvent', 'StandingSave', 'Offensive', 'Zone']","[91, 53]",True,105928.0,,,,,,,,,,,,,,,Porto,Estoril,
2420340065.0,6.0,0.0,18.0,297.0,69.19500000000001,8.364,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Defensive', 'StandingSave', 'OppositeRelatedEvent', 'Zone']","[91, 143]",True,384430.0,,,,,,,,,,,,30.0,Evanilson,,Porto,Estoril,
,,0.0,18.0,,69.19500000000001,8.364,,,Carry,,,,,384430.0,75.60000000000002,7.684000000000001,,,,,,,,,,30.0,Evanilson,False,Porto,Estoril,0.00377069
2420340069.0,7.0,0.0,19.0,297.0,75.60000000000001,7.684000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,384430.0,,,,,,,,,,,,30.0,Evanilson,,Porto,Estoril,
,,0.0,19.0,,75.60000000000002,7.684000000000001,,,Carry,,,,,384430.0,79.905,8.16,,,,,,,,,,30.0,Evanilson,False,Porto,Estoril,0.00634183
2420340133.0,8.0,0.0,25.0,297.0,79.905,8.16,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'Length', 'PassEndX', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,384430.0,69.405,5.984000000000001,,,,,,,,,,30.0,Evanilson,False,Porto,Estoril,-0.01011252
,,0.0,25.0,,69.405,5.984000000000001,,,Carry,,,,,384887.0,74.235,19.788000000000004,,,,,,,,,,20.0,Vitinha,True,Porto,Estoril,0.0066717999999999986
2420340185.0,9.0,0.0,28.0,297.0,74.235,19.788000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,384887.0,66.57000000000001,25.364000000000008,,,,,,,,,,20.0,Vitinha,False,Porto,Estoril,-0.004771079999999997
,,0.0,28.0,,66.57000000000001,25.364000000000008,,,Carry,,,,,104368.0,62.895,20.468000000000004,,,,,,,,,,19.0,Chancel Mbemba,False,Porto,Estoril,0.0
2420340233.0,10.0,0.0,30.0,297.0,62.895,20.468000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'Length', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,104368.0,76.02000000000001,5.236000000000001,,,,,,,,,,19.0,Chancel Mbemba,False,Porto,Estoril,0.0018699699999999986
,,0.0,30.0,,76.02000000000001,5.236000000000001,,,Carry,,,,,395173.0,77.59500000000001,3.2640000000000002,,,,,,,,,,23.0,João Mário,False,Porto,Estoril,0.0
2420340243.0,11.0,0.0,33.0,297.0,77.59500000000001,3.2640000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX']","[91, 119, 117, 30, 35, 37, 216, 218]",True,395173.0,68.25,7.752000000000001,,,,,,,,,,23.0,João Mário,False,Porto,Estoril,-0.00377069
,,0.0,33.0,,68.25,7.752000000000001,,,Carry,,,,,120608.0,76.44,7.888,,,,,,,,,,25.0,Otávio,True,Porto,Estoril,0.00377069
2420340261.0,12.0,0.0,34.0,297.0,76.44,7.888,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,120608.0,67.30499999999999,8.296,,,,,,,,,,25.0,Otávio,False,Porto,Estoril,-0.00377069
,,0.0,34.0,,67.30499999999999,8.296,,,Carry,,,,,384887.0,66.88500000000002,6.732000000000002,,,,,,,,,,20.0,Vitinha,False,Porto,Estoril,0.0
2420340279.0,13.0,0.0,37.0,297.0,66.88500000000002,6.732000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'StandingSave', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,384887.0,78.22500000000002,1.2920000000000005,,,,,,,,,,20.0,Vitinha,False,Porto,Estoril,0.00377069
,,0.0,37.0,,78.22500000000002,1.2920000000000005,,,Carry,,,,,395173.0,79.27500000000002,4.352,,,,,,,,,,23.0,João Mário,False,Porto,Estoril,0.00634183
2420340309.0,14.0,0.0,40.0,297.0,79.27500000000002,4.352,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'PassEndY', 'Zone', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,395173.0,67.30499999999999,7.2760000000000025,,,,,,,,,,23.0,João Mário,False,Porto,Estoril,-0.01011252
2420340351.0,15.0,0.0,42.0,297.0,67.41000000000001,7.752000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Longball', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle', 'Zone', 'Chipped']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,384887.0,84.94500000000001,55.35200000000001,,,,,,,,,,20.0,Vitinha,True,Porto,Estoril,0.012082119999999998
2420340413.0,16.0,0.0,45.0,297.0,84.84,55.42,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'Zone', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,381717.0,77.7,44.88,,,,,,,,,,12.0,Zaidu Sanusi,False,Porto,Estoril,-0.00541032
,,0.0,45.0,,77.7,44.88,,,Carry,,,,,358801.0,78.855,51.272000000000006,,,,,,,,,,9.0,Mehdi Taremi,False,Porto,Estoril,-0.00010719000000000006
2420340453.0,17.0,0.0,49.0,297.0,78.855,51.272000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'StandingSave', 'PassEndY', 'Length', 'Zone']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,358801.0,72.87,63.98800000000002,,,,,,,,,,9.0,Mehdi Taremi,False,Porto,Estoril,-0.0027939199999999983
2420340469.0,18.0,0.0,51.0,297.0,72.34500000000001,64.19200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,381717.0,76.755,54.80800000000002,,,,,,,,,,12.0,Zaidu Sanusi,False,Porto,Estoril,0.0027939199999999983
,,0.0,51.0,,76.755,54.80800000000002,,,Carry,,,,,338791.0,74.235,58.82000000000002,,,,,,,,,,11.0,Pepê Aquino,False,Porto,Estoril,0.0
2420340495.0,9.0,0.0,53.0,2188.0,22.575,5.984000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Defensive', 'OppositeRelatedEvent', 'StandingSave', 'Zone']","[91, 60]",True,347858.0,,,,,,,,,,,,,,,Porto,Estoril,
2420340477.0,19.0,0.0,53.0,297.0,74.235,58.82000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'StandingSave', 'OppositeRelatedEvent', 'PassEndY', 'Zone', 'Length', 'PassEndX', 'Offensive']","[91, 120, 29, 36, 37, 217, 218]",True,338791.0,74.655,60.724000000000004,,,,,,,,,,11.0,Pepê Aquino,False,Porto,Estoril,-0.0027939199999999983
2420340589.0,21.0,0.0,57.0,297.0,75.81,68.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'ThrowIn', 'Zone', 'PassEndY', 'PassEndX', 'Angle']","[91, 212, 35, 38, 216]",True,358801.0,65.83500000000001,58.412000000000006,,,,,,,,,,9.0,Mehdi Taremi,False,Porto,Estoril,-0.0025178200000000005
,,0.0,57.0,,65.83500000000001,58.412000000000006,,,Carry,,,,,10105.0,63.52500000000001,54.536000000000016,,,,,,,,,,3.0,Pepe,False,Porto,Estoril,0.0
2420361557.0,294.0,0.0,59.0,297.0,63.52500000000001,54.536000000000016,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'StandingSave', 'PassEndX', 'Zone', 'PassEndY']","[91, 120, 29, 36, 37, 217, 218]",True,10105.0,71.40000000000002,57.32400000000002,,,,,,,,,,3.0,Pepe,False,Porto,Estoril,0.005311739999999999
2420340601.0,11.0,1.0,0.0,2188.0,28.665000000000003,11.764,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,421892.0,,,,,,,,,,,,,,,Porto,Estoril,
2420340619.0,22.0,1.0,1.0,297.0,67.41000000000001,60.52,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,244779.0,70.14,64.396,,,,,,,,,,16.0,Marko Grujic,False,Porto,Estoril,0.0
,,1.0,1.0,,70.14,64.396,,,Carry,,,,,381717.0,68.67000000000003,66.70800000000003,,,,,,,,,,12.0,Zaidu Sanusi,False,Porto,Estoril,0.0
2420340643.0,23.0,1.0,4.0,297.0,68.67000000000003,66.70800000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Zone', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,381717.0,71.505,57.868000000000016,,,,,,,,,,12.0,Zaidu Sanusi,False,Porto,Estoril,0.0065646099999999985
,,1.0,4.0,,71.505,57.868000000000016,,,Carry,,,,,244779.0,74.55,57.46,,,,,,,,,,16.0,Marko Grujic,False,Porto,Estoril,0.0
2420340649.0,24.0,1.0,5.0,297.0,74.55,57.46,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 70]",True,244779.0,,,,,,,,,,,,16.0,Marko Grujic,,Porto,Estoril,
2420340657.0,12.0,1.0,5.0,2188.0,30.450000000000003,10.54,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Defensive', 'Zone', 'StandingSave', 'OppositeRelatedEvent']","[91, 142]",True,421892.0,,,,,,,,,,,,,,,Porto,Estoril,
2420340709.0,14.0,1.0,7.0,2188.0,23.205,15.98,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,402736.0,,,,,,,,,,,,,,,Porto,Estoril,
2420340675.0,25.0,1.0,7.0,297.0,72.66000000000001,57.596,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'PassEndX', 'Zone', 'Length', 'StandingSave']","[91, 120, 29, 36, 38, 217, 218]",True,244779.0,81.375,52.836000000000006,,,,,,,,,,16.0,Marko Grujic,False,Porto,Estoril,0.00551751
2420340741.0,15.0,1.0,8.0,2188.0,23.205000000000002,15.98,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'StandingSave', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,402736.0,26.565,3.128000000000001,,,,,,,,,,,,False,Porto,Estoril,-0.0009752800000000002
2420340747.0,16.0,1.0,11.0,2188.0,32.97,8.84,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Defensive', 'Zone', 'StandingSave', 'OppositeRelatedEvent']","[91, 54]",True,347858.0,,,,,,,,,,,,,,,Porto,Estoril,
2420340775.0,26.0,1.0,11.0,297.0,72.03,59.16,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']",[55],False,244779.0,,,,,,,,,,,,16.0,Marko Grujic,,Porto,Estoril,
2420340781.0,17.0,1.0,12.0,2188.0,24.78,8.704,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,347858.0,30.03,12.920000000000005,,,,,,,,,,,,False,Porto,Estoril,0.0011710800000000014
2420340803.0,18.0,1.0,15.0,2188.0,28.98000000000001,1.904,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'Longball', 'PassEndY', 'Angle', 'Chipped', 'PassEndX', 'StandingSave']","[91, 120, 124, 128, 36, 37, 217, 218]",True,421892.0,77.385,9.656,,,,,,,,,,,,True,Porto,Estoril,0.014238619999999999
2420340839.0,27.0,1.0,20.0,297.0,24.15,50.25200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,322683.0,,,,,,,,,,,,14.0,Cláudio Ramos,,Porto,Estoril,
,,1.0,20.0,,24.150000000000002,50.25200000000001,,,Carry,,,,,322683.0,24.36,51.884,,,,,,,,,,14.0,Cláudio Ramos,False,Porto,Estoril,-0.0005892200000000014
2420340873.0,28.0,1.0,21.0,297.0,24.36,51.884,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Length', 'Zone', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,322683.0,27.09000000000001,34.476000000000006,,,,,,,,,,14.0,Cláudio Ramos,False,Porto,Estoril,0.0007416699999999998
,,1.0,21.0,,27.09000000000001,34.476000000000006,,,Carry,,,,,104368.0,31.919999999999998,36.108,,,,,,,,,,19.0,Chancel Mbemba,False,Porto,Estoril,0.0011582700000000012
2420340921.0,29.0,1.0,24.0,297.0,31.919999999999998,36.108,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,104368.0,44.1,54.604,,,,,,,,,,19.0,Chancel Mbemba,False,Porto,Estoril,0.00082343
,,1.0,24.0,,44.1,54.604,,,Carry,,,,,10105.0,42.0,54.67200000000001,,,,,,,,,,3.0,Pepe,False,Porto,Estoril,0.0
2420340947.0,30.0,1.0,27.0,297.0,42.0,54.67200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'Angle', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,10105.0,43.365,49.028000000000006,,,,,,,,,,3.0,Pepe,False,Porto,Estoril,0.0005445499999999995
2420340995.0,31.0,1.0,29.0,297.0,42.525,47.94000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'Zone', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,384887.0,47.355000000000004,30.94,,,,,,,,,,20.0,Vitinha,False,Porto,Estoril,0.00215424
,,1.0,29.0,,47.355000000000004,30.94,,,Carry,,,,,120608.0,47.46000000000002,28.76400000000001,,,,,,,,,,25.0,Otávio,False,Porto,Estoril,0.0
2420341057.0,32.0,1.0,32.0,297.0,47.46000000000002,28.76400000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'Longball', 'Length', 'PassEndX', 'StandingSave']","[91, 119, 117, 127, 36, 38, 216, 218]",True,120608.0,69.92999999999999,4.760000000000001,,,,,,,,,,25.0,Otávio,False,Porto,Estoril,0.00260462
,,1.0,32.0,,69.92999999999999,4.760000000000001,,,Carry,,,,,395173.0,75.81,2.108,,,,,,,,,,23.0,João Mário,False,Porto,Estoril,0.00377069
2420341101.0,33.0,1.0,37.0,297.0,75.81,2.108,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,395173.0,68.04000000000002,11.968000000000002,,,,,,,,,,23.0,João Mário,False,Porto,Estoril,-0.0025178200000000005
,,1.0,37.0,,68.04000000000002,11.968000000000002,,,Carry,,,,,120608.0,68.14500000000001,9.112,,,,,,,,,,25.0,Otávio,False,Porto,Estoril,0.0
2420341141.0,34.0,1.0,40.0,297.0,68.14500000000001,9.112,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,120608.0,70.77000000000001,13.668000000000005,,,,,,,,,,25.0,Otávio,False,Porto,Estoril,0.005311739999999999
2420341187.0,35.0,1.0,41.0,297.0,69.92999999999999,12.58,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'StandingSave', 'PassEndX', 'Zone', 'Chipped', 'PassEndY', 'Longball']","[91, 120, 124, 128, 36, 38, 217, 218]",True,384887.0,102.9,5.644000000000001,,,,,,,,,,20.0,Vitinha,True,Porto,Estoril,0.01922243
2420341191.0,19.0,1.0,45.0,2188.0,3.78,55.828,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,105928.0,,,,,,,,,,,,,,,Porto,Estoril,
2420341207.0,20.0,1.0,45.0,2188.0,4.2,58.412000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'MissLeft', 'Zone']",[122],False,105928.0,,,,,,,,,,,,,,,Porto,Estoril,
2420341227.0,36.0,1.0,45.0,297.0,100.8,9.588,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['MissRight', 'OppositeRelatedEvent', 'Zone']",[122],False,384887.0,,,,,,,,,,,,20.0,Vitinha,,Porto,Estoril,
2420341581.0,37.0,2.0,17.0,297.0,104.58,0.20400000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndX', 'StandingSave', 'CornerTaken', 'PassEndY']","[91, 119, 117, 30, 205, 31, 32, 34, 35, 37, 217, 218]",True,384887.0,91.98,3.128000000000001,,,,,,,,,,20.0,Vitinha,False,Porto,Estoril,-0.003075179999999997
2420341607.0,38.0,2.0,19.0,297.0,92.29500000000004,4.352,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'Length', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,338791.0,78.855,11.356,,,,,,,,,,11.0,Pepê Aquino,False,Porto,Estoril,-0.010835510000000003
,,2.0,19.0,,78.855,11.356,,,Carry,,,,,120608.0,72.66000000000001,11.016,,,,,,,,,,25.0,Otávio,False,Porto,Estoril,0.0
2420341687.0,39.0,2.0,22.0,297.0,72.66000000000001,11.016,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Cross', 'Length', 'IntentionalAssist', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Chipped', 'Zone', 'RightFoot', 'ShotAssist', 'KeyPass']","[91, 119, 123, 137, 124, 125, 40, 41, 36, 37, 217, 218]",True,120608.0,93.765,30.94,,,,,,,,,,25.0,Otávio,True,Porto,Estoril,0.08403581
,,2.0,22.0,,93.765,30.94,,,Carry,,,,,244779.0,95.34,32.368,,,,,,,,,,16.0,Marko Grujic,False,Porto,Estoril,0.0
2420341715.0,40.0,2.0,23.0,297.0,95.34,32.368,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[197, 199]",False,244779.0,,,,,,,,,,,,16.0,Marko Grujic,,Porto,Estoril,
2420341669.0,21.0,2.0,23.0,2188.0,9.66,35.632000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[198, 200]",False,402736.0,,,,,,,,,,,,,,,Porto,Estoril,
2420341725.0,41.0,2.0,23.0,297.0,95.13,31.688,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['MissHigh', 'GoalMouthZ', 'BoxCentre', 'Zone', 'FromCorner', 'GoalMouthY', 'Assisted', 'Head', 'RelatedEventId', 'IntentionalAssist']","[91, 7, 90, 10, 1, 5, 14]",True,244779.0,,,39.0,120608.0,79.2,49.6,True,,,,,16.0,Marko Grujic,,Porto,Estoril,
2420341987.0,23.0,2.0,42.0,2188.0,5.04,32.368,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'GoalKick', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,349664.0,16.38,49.57200000000001,,,,,,,,,,,,False,Porto,Estoril,0.0003668899999999999
2420342041.0,24.0,2.0,46.0,2188.0,25.830000000000002,57.32400000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Length', 'Longball', 'StandingSave', 'Chipped', 'PassEndY', 'Angle']","[91, 120, 124, 128, 36, 38, 217, 218]",True,149140.0,92.19,21.896000000000004,,,,,,,,,,,,True,Porto,Estoril,0.04548756
2420342049.0,43.0,2.0,51.0,297.0,12.18,42.772000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['LastMan', 'Zone', 'StandingSave']","[91, 101, 102, 56]",True,381717.0,,,,,,,,,,,,12.0,Zaidu Sanusi,,Porto,Estoril,
2420342087.0,25.0,2.0,52.0,2188.0,92.505,23.528,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['Zone', 'MissRight', 'OppositeRelatedEvent']",[122],False,149140.0,,,,,,,,,,,,,,,Porto,Estoril,
2420342109.0,44.0,2.0,52.0,297.0,12.495,44.47200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'Zone', 'OppositeRelatedEvent']",[122],False,381717.0,,,,,,,,,,,,12.0,Zaidu Sanusi,,Porto,Estoril,
2420342485.0,26.0,3.0,22.0,2188.0,104.47500000000001,0.34,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Chipped', 'CornerTaken', 'PassEndY', 'Zone', 'RightFoot', 'StandingSave', 'PassEndX', 'Angle', 'Cross']","[91, 137, 124, 126, 31, 33, 34, 35, 37, 217, 218]",True,329403.0,99.54,31.144000000000002,,,,,,,,,,,,True,Porto,Estoril,0.21952771999999998
