id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,cardType,blockedX,blockedY,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2404909801.0,2.0,0.0,0.0,107.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Porto,
2404909791.0,2.0,0.0,0.0,297.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Porto,
2405012257.0,838.0,0.0,0.0,297.0,0.0,0.0,13.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Porto,
2405012267.0,754.0,0.0,0.0,107.0,0.0,0.0,13.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Porto,
2404853493.0,1.0,0.0,0.0,297.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'PlayerPosition', 'InvolvedPlayers', 'JerseyNumber', 'TeamPlayerFormation', 'CaptainPlayerId']",[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Porto,
2404857377.0,1.0,0.0,0.0,107.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamPlayerFormation', 'JerseyNumber', 'InvolvedPlayers', 'TeamFormation', 'CaptainPlayerId', 'PlayerPosition']",[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Porto,
2404909813.0,3.0,0.0,0.0,297.0,52.605000000000004,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'PassEndX', 'Length', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,120608.0,44.31,35.02000000000001,,,,,,,,,,25.0,Otávio,False,Vitoria de Guimaraes,Porto,-0.002219519999999999
2404909833.0,4.0,0.0,1.0,297.0,44.730000000000004,35.29200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'Angle', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,384887.0,58.065,32.16400000000001,,,,,,,,,,20.0,Vitinha,False,Vitoria de Guimaraes,Porto,0.0020492999999999987
2404909871.0,5.0,0.0,2.0,297.0,59.535000000000004,32.232,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'Length', 'Angle', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,120608.0,54.915,31.96,,,,,,,,,,25.0,Otávio,False,Vitoria de Guimaraes,Porto,0.0
,,0.0,2.0,,54.915,31.96,,,Carry,,,,,394924.0,54.18000000000002,33.79600000000001,,,,,,,,,,50.0,Fábio Vieira,False,Vitoria de Guimaraes,Porto,0.0
2404909877.0,6.0,0.0,3.0,297.0,54.18000000000002,33.79600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndX', 'Angle', 'PassEndY', 'Zone', 'Chipped', 'Length']","[91, 120, 29, 124, 36, 37, 217, 218]",True,394924.0,76.755,40.39200000000002,,,,,,,,,,50.0,Fábio Vieira,True,Vitoria de Guimaraes,Porto,0.006956210000000001
2404909883.0,3.0,0.0,6.0,107.0,26.67,18.972,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[197, 200]",False,431674.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Porto,
2404936595.0,255.0,0.0,6.0,297.0,78.33,49.028,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[198, 199]",False,338791.0,,,,,,,,,,,,11.0,Pepê Aquino,,Vitoria de Guimaraes,Porto,
2404938019.0,276.0,0.0,6.0,297.0,78.855,47.940000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'Head']",[91],True,338791.0,,,,,,,,,,,,11.0,Pepê Aquino,,Vitoria de Guimaraes,Porto,
