id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2499876209.0,2.0,0.0,0.0,121,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,Famalicao,Rio Ave,
2499876203.0,2.0,0.0,0.0,935,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,Famalicao,Rio Ave,
2499907399.0,838.0,0.0,0.0,935,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,Famalicao,Rio Ave,
2499907407.0,860.0,0.0,0.0,121,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,Famalicao,Rio Ave,
2499860081.0,1.0,0.0,0.0,935,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'JerseyNumber', 'PlayerPosition', 'InvolvedPlayers', 'CaptainPlayerId', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,Famalicao,Rio Ave,
2499860509.0,1.0,0.0,0.0,121,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'JerseyNumber', 'PlayerPosition', 'TeamFormation', 'CaptainPlayerId', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,Famalicao,Rio Ave,
2499876229.0,3.0,0.0,0.0,121,53.025000000000006,33.932,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,349176.0,40.95,26.588000000000005,,,,,,,,,,,False,Famalicao,Rio Ave,-0.004268819999999998
2499876231.0,4.0,0.0,3.0,121,40.95,26.588000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,149468.0,48.93000000000001,15.708000000000002,,,,,,,,,,,False,Famalicao,Rio Ave,0.00121894
2499876249.0,5.0,0.0,3.0,121,48.93000000000001,15.708000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,143635.0,58.905,2.788,,,,,,,,,,,False,Famalicao,Rio Ave,0.0008905599999999986
2499876277.0,6.0,0.0,5.0,121,58.48500000000001,2.3800000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,395954.0,54.81,11.56,,,,,,,,,,,False,Famalicao,Rio Ave,0.001382170000000002
2499876315.0,7.0,0.0,7.0,121,48.405,12.58,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'Zone', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,143635.0,33.18,18.632,,,,,,,,,,,False,Famalicao,Rio Ave,-0.00274078
2499876329.0,8.0,0.0,12.0,121,30.87,21.896000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,96243.0,29.400000000000002,34.0,,,,,,,,,,,False,Famalicao,Rio Ave,0.0002191399999999996
2499876363.0,9.0,0.0,15.0,121,29.400000000000002,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,125953.0,33.81,18.972,,,,,,,,,,,False,Famalicao,Rio Ave,-0.0002191399999999996
2499876413.0,10.0,0.0,21.0,121,45.045,16.388,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Zone', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,96243.0,68.67000000000002,16.048000000000002,,,,,,,,,,,True,Famalicao,Rio Ave,0.004858069999999999
2499876415.0,11.0,0.0,26.0,121,69.51,20.672,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'Offensive', 'Foul', 'OppositeRelatedEvent']","[91, 63]",True,143635.0,,,,,,,,,,,,,,Famalicao,Rio Ave,
2499876427.0,3.0,0.0,26.0,935,35.49,47.328,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone', 'Foul']",[64],False,298175.0,,,,,,,,,,,97.0,Santiago Colombatto,,Famalicao,Rio Ave,
2499876661.0,12.0,1.0,2.0,121,69.09,14.620000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Chipped', 'Length', 'Angle', 'Cross', 'FreekickTaken', 'PassEndY']","[91, 124, 126, 36, 37, 217, 218]",True,380617.0,90.09,28.424,,,,,,,,,,,True,Famalicao,Rio Ave,
2499876677.0,4.0,1.0,4.0,935,13.755,39.304,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 94, 95, 216]",True,119622.0,46.62,25.432000000000002,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Rio Ave,
2499876701.0,13.0,1.0,8.0,121,61.214999999999996,41.548,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'Zone', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,444576.0,56.49,28.696000000000005,,,,,,,,,,,False,Famalicao,Rio Ave,-0.0030754200000000023
2499876747.0,14.0,1.0,11.0,121,56.595,28.900000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'Zone', 'Length', 'Chipped', 'Longball', 'PassEndY']","[91, 120, 124, 128, 36, 38, 217, 218]",True,380617.0,98.91000000000001,3.4000000000000004,,,,,,,,,,,True,Famalicao,Rio Ave,
2499876745.0,5.0,1.0,15.0,935,11.340000000000002,62.628,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'Length', 'PassEndY', 'Zone', 'OppositeRelatedEvent', 'PassEndX']","[91, 94, 95, 215]",True,401060.0,13.86,63.784000000000006,,,,,,,,,74.0,Francisco Moura,,Famalicao,Rio Ave,
