,id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
3820,2452472711.0,111.0,10.0,38.0,935,72.03,11.696,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Angle', 'StandingSave', 'PassEndY', 'Length']","[91, 120, 29, 36, 38, 217, 218]",True,119622.0,102.06,9.86,,,,,,,,,,7.0,Ivo Rodrigues,True,Famalicao,Santa Clara,
3821,2452472739.0,123.0,10.0,43.0,251,4.41,59.43200000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 63]",True,143035.0,,,,,,,,,,,,,,,Famalicao,Santa Clara,
3822,2452472753.0,112.0,10.0,43.0,935,100.59,8.568,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Offensive', 'Foul', 'Zone', 'OppositeRelatedEvent', 'StandingSave']",[64],False,348742.0,,,,,,,,,,,,22.0,Hernán De La Fuente,,Famalicao,Santa Clara,
3823,2452473079.0,124.0,11.0,10.0,251,5.460000000000001,59.636,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'FreekickTaken', 'Zone', 'Longball', 'StandingSave']","[91, 120, 128, 133, 36, 38, 216, 218]",True,361916.0,65.10000000000001,42.228,,,,,,,,,,,,True,Famalicao,Santa Clara,
3824,2452473089.0,113.0,11.0,15.0,935,40.74,35.904,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'HeadPass', 'PassEndY', 'Length', 'Zone', 'PassEndX']","[91, 120, 29, 139, 36, 38, 216, 218]",True,363299.0,64.26,26.588000000000005,,,,,,,,,,4.0,Enea Mihaj,True,Famalicao,Santa Clara,
3825,2452473115.0,125.0,11.0,16.0,251,45.675,44.676,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'Angle', 'PassEndY', 'Zone', 'PassEndX', 'Length', 'StandingSave']","[91, 120, 29, 139, 36, 37, 216, 218]",True,416885.0,55.86000000000001,49.028,,,,,,,,,,,,False,Famalicao,Santa Clara,
3826,2452473121.0,114.0,11.0,18.0,935,48.72,16.456,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,330832.0,,,,,,,,,,,,28.0,Zaydou Youssouf,,Famalicao,Santa Clara,
3827,,,11.0,18.0,935,48.72,16.456,,,Carry,,,,,330832.0,55.02,18.428,,,,,,,,,,28.0,Zaydou Youssouf,False,Famalicao,Santa Clara,0.0030105599999999
3828,2453012799.0,828.0,11.0,20.0,935,55.02,18.428,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 70]",True,330832.0,,,,,,,,,,,,28.0,Zaydou Youssouf,,Famalicao,Santa Clara,
3829,2453012797.0,815.0,11.0,22.0,251,49.98,49.57200000000001,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['StandingSave', 'Defensive', 'Zone', 'OppositeRelatedEvent']","[91, 142]",True,422200.0,,,,,,,,,,,,,,,Famalicao,Santa Clara,
3830,2452473129.0,115.0,11.0,22.0,935,67.62,10.132,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,119622.0,,,,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Santa Clara,
3831,,,11.0,22.0,935,67.62,10.132,,,Carry,,,,,119622.0,71.08500000000001,3.3320000000000003,,,,,,,,,,7.0,Ivo Rodrigues,False,Famalicao,Santa Clara,0.00251782
3832,2452473221.0,116.0,11.0,23.0,935,71.08500000000001,3.3320000000000003,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,119622.0,72.55499999999999,9.656,,,,,,,,,,7.0,Ivo Rodrigues,False,Famalicao,Santa Clara,0.0027939199999999
3833,,,11.0,23.0,935,72.55499999999999,9.656,,,Carry,,,,,330832.0,73.185,17.476,,,,,,,,,,28.0,Zaydou Youssouf,False,Famalicao,Santa Clara,0.0
3834,2452473319.0,117.0,11.0,27.0,935,73.185,17.476,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Chipped', 'StandingSave', 'Zone', 'PassEndX', 'Longball', 'PassEndY']","[91, 119, 117, 124, 127, 205, 35, 37, 217, 218]",True,330832.0,72.55499999999999,62.15200000000001,,,,,,,,,,28.0,Zaydou Youssouf,False,Famalicao,Santa Clara,-0.0029011099999999
3835,,,11.0,27.0,935,72.55499999999999,62.15200000000001,,,Carry,,,,,432217.0,68.46000000000001,57.868,,,,,,,,,,14.0,Junior Kadile,False,Famalicao,Santa Clara,-0.00251782
3836,2452473361.0,118.0,11.0,32.0,935,68.46000000000001,57.868,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,432217.0,55.650000000000006,44.812000000000005,,,,,,,,,,14.0,Junior Kadile,False,Famalicao,Santa Clara,-0.00184751
3837,,,11.0,32.0,935,55.650000000000006,44.812000000000005,,,Carry,,,,,363299.0,49.035,38.352,,,,,,,,,,4.0,Enea Mihaj,False,Famalicao,Santa Clara,-0.0020099799999999
3838,2452473441.0,119.0,11.0,36.0,935,49.035,38.352,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'StandingSave', 'Angle', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,363299.0,50.715,28.696000000000005,,,,,,,,,,4.0,Enea Mihaj,False,Famalicao,Santa Clara,0.0
3839,,,11.0,36.0,935,50.715,28.696000000000005,,,Carry,,,,,380619.0,49.035,23.324,,,,,,,,,,15.0,Riccieli,False,Famalicao,Santa Clara,-0.0005547
3840,2452473475.0,120.0,11.0,41.0,935,49.035,23.324,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,380619.0,47.46000000000001,12.104,,,,,,,,,,15.0,Riccieli,False,Famalicao,Santa Clara,-0.0004458799999999
3841,,,11.0,41.0,935,47.46000000000001,12.104,,,Carry,,,,,348742.0,45.78,10.268,,,,,,,,,,22.0,Hernán De La Fuente,False,Famalicao,Santa Clara,0.0
3842,2452473531.0,121.0,11.0,42.0,935,45.78,10.268,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,348742.0,65.52,2.924,,,,,,,,,,22.0,Hernán De La Fuente,False,Famalicao,Santa Clara,0.0036051999999999
3843,,,11.0,42.0,935,65.52,2.924,,,Carry,,,,,119622.0,62.05500000000001,3.3320000000000003,,,,,,,,,,7.0,Ivo Rodrigues,False,Famalicao,Santa Clara,0.0
3844,2452473561.0,122.0,11.0,45.0,935,62.05500000000001,3.3320000000000003,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'PassEndX', 'Angle', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,119622.0,46.095,3.808,,,,,,,,,,7.0,Ivo Rodrigues,False,Famalicao,Santa Clara,-0.00496716
3845,,,11.0,45.0,935,46.095,3.808,,,Carry,,,,,348742.0,42.21000000000001,5.848,,,,,,,,,,22.0,Hernán De La Fuente,False,Famalicao,Santa Clara,-0.0012207699999999
3846,2452473603.0,123.0,11.0,47.0,935,42.21000000000001,5.848,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,348742.0,39.375,20.468000000000004,,,,,,,,,,22.0,Hernán De La Fuente,False,Famalicao,Santa Clara,0.0014290699999999
3847,,,11.0,47.0,935,39.375,20.468000000000004,,,Carry,,,,,298175.0,38.43,25.024,,,,,,,,,,97.0,Santiago Colombatto,False,Famalicao,Santa Clara,0.0
3848,2452473657.0,124.0,11.0,51.0,935,38.43,25.024,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Longball', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 117, 127, 35, 37, 216, 218]",True,298175.0,38.22,59.16,,,,,,,,,,97.0,Santiago Colombatto,False,Famalicao,Santa Clara,-0.0014290699999999
3849,,,11.0,51.0,935,38.22,59.16,,,Carry,,,,,363299.0,38.64,62.220000000000006,,,,,,,,,,4.0,Enea Mihaj,False,Famalicao,Santa Clara,-0.0008845199999999
3850,2452473687.0,125.0,11.0,54.0,935,38.64,62.220000000000006,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'Length', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,363299.0,46.41,66.23200000000001,,,,,,,,,,4.0,Enea Mihaj,False,Famalicao,Santa Clara,0.0012207699999999
3851,2452473735.0,126.0,11.0,56.0,935,46.41,66.096,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Length', 'Zone', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,136435.0,60.900000000000006,64.87200000000001,,,,,,,,,,5.0,Rúben Lima,False,Famalicao,Santa Clara,0.0022525199999999
3852,,,11.0,56.0,935,60.900000000000006,64.87200000000001,,,Carry,,,,,373108.0,62.580000000000005,64.60000000000001,,,,,,,,,,11.0,Pedro Brazão,False,Famalicao,Santa Clara,0.00271464
3853,2452473743.0,127.0,11.0,59.0,935,62.580000000000005,64.60000000000001,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 70]",True,373108.0,,,,,,,,,,,,11.0,Pedro Brazão,,Famalicao,Santa Clara,
3854,2452473741.0,126.0,12.0,0.0,251,42.42,3.4000000000000004,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Zone', 'Defensive', 'StandingSave', 'OppositeRelatedEvent']","[91, 142]",True,397582.0,,,,,,,,,,,,,,,Famalicao,Santa Clara,
3855,2452473767.0,127.0,12.0,1.0,251,41.37,3.468,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']",[55],False,101748.0,,,,,,,,,,,,,,,Famalicao,Santa Clara,
3856,2452473791.0,128.0,12.0,1.0,935,63.63,64.53200000000001,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone', 'StandingSave']","[91, 54]",True,373108.0,,,,,,,,,,,,11.0,Pedro Brazão,,Famalicao,Santa Clara,
3857,2452473825.0,129.0,12.0,3.0,935,72.34500000000001,53.38,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'StandingSave', 'Zone', 'PassEndX', 'Longball', 'PassEndY', 'Chipped']","[91, 120, 124, 128, 36, 38, 217, 218]",True,373108.0,105.0,10.744000000000002,,,,,,,,,,11.0,Pedro Brazão,True,Famalicao,Santa Clara,
3858,2452474035.0,129.0,12.0,18.0,251,5.565,33.932,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length', 'GoalKick']","[91, 117, 30, 36, 38, 215, 218]",True,361916.0,19.95,30.464,,,,,,,,,,,,False,Famalicao,Santa Clara,0.0007549299999999
3859,2452474059.0,130.0,12.0,20.0,251,19.95,30.668000000000003,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Length', 'Zone', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,416885.0,12.495,41.956,,,,,,,,,,,,False,Famalicao,Santa Clara,0.00066173
3860,2452474085.0,131.0,12.0,24.0,251,12.495,41.956,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'StandingSave', 'PassEndX', 'Angle', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,444763.0,13.545000000000002,15.232,,,,,,,,,,,,False,Famalicao,Santa Clara,-0.00204133
3861,2452474163.0,132.0,12.0,28.0,251,15.435,16.252,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,422199.0,20.685,45.900000000000006,,,,,,,,,,,,False,Famalicao,Santa Clara,0.00122715
3862,2452474213.0,133.0,12.0,32.0,251,20.685,45.764,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,444763.0,19.74,17.34,,,,,,,,,,,,False,Famalicao,Santa Clara,-0.00058922
3863,2452474295.0,134.0,12.0,36.0,251,19.74,17.34,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'Angle', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,422199.0,7.875,32.572,,,,,,,,,,,,False,Famalicao,Santa Clara,-0.00060248
3864,2452474345.0,135.0,12.0,39.0,251,10.08,32.980000000000004,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'StandingSave', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,361916.0,27.930000000000003,35.496,,,,,,,,,,,,False,Famalicao,Santa Clara,0.00049654
3865,2452474401.0,136.0,12.0,42.0,251,26.985,39.508,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'StandingSave', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,416885.0,44.52,63.85200000000001,,,,,,,,,,,,False,Famalicao,Santa Clara,-6.108999999999976e-05
3866,2452474421.0,131.0,12.0,45.0,935,59.64,3.468,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']",[55],False,119622.0,,,,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Santa Clara,
3867,2452474433.0,137.0,12.0,45.0,251,45.36000000000001,64.53200000000001,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['StandingSave', 'Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 54]",True,281935.0,,,,,,,,,,,,,,,Famalicao,Santa Clara,
3868,2452474447.0,138.0,12.0,46.0,251,46.30500000000001,65.28,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 70]",True,281935.0,,,,,,,,,,,,,,,Famalicao,Santa Clara,
3869,2452474457.0,132.0,12.0,47.0,935,58.695,2.72,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive', 'StandingSave']","[91, 143]",True,119622.0,,,,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Santa Clara,
3870,2452474451.0,139.0,12.0,47.0,251,44.52,65.008,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,281935.0,,,,,,,,,,,,,,,Famalicao,Santa Clara,
3871,2452474461.0,133.0,12.0,48.0,935,58.695,1.7000000000000002,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,119622.0,,,,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Santa Clara,
3872,2452476121.0,150.0,12.0,48.0,935,67.30499999999999,7.412000000000001,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,119622.0,,,,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Santa Clara,
3873,,,12.0,48.0,935,58.695,1.7000000000000002,,,Carry,,,,,119622.0,67.30499999999999,7.412000000000001,,,,,,,,,,7.0,Ivo Rodrigues,True,Famalicao,Santa Clara,0.00271464
3874,2452474501.0,140.0,12.0,49.0,251,35.595,63.24,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 70]",True,143035.0,,,,,,,,,,,,,,,Famalicao,Santa Clara,
3875,2452474521.0,134.0,12.0,50.0,935,69.405,4.760000000000001,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone', 'StandingSave']","[91, 142]",True,119622.0,,,,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Santa Clara,
3876,2452474547.0,135.0,12.0,51.0,935,74.55,4.0120000000000005,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,119622.0,74.97000000000001,15.776,,,,,,,,,,7.0,Ivo Rodrigues,False,Famalicao,Santa Clara,0.0027939199999999
3877,,,12.0,51.0,935,74.97000000000001,15.776,,,Carry,,,,,408370.0,73.29,18.632,,,,,,,,,,9.0,Álex Millán,False,Famalicao,Santa Clara,0.00010719
3878,2452474551.0,136.0,12.0,53.0,935,73.29,18.632,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent', 'StandingSave']","[91, 54]",True,408370.0,,,,,,,,,,,,9.0,Álex Millán,,Famalicao,Santa Clara,
3879,2452474549.0,141.0,12.0,53.0,251,31.71,49.368,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']",[55],False,416885.0,,,,,,,,,,,,,,,Famalicao,Santa Clara,
3880,2452474557.0,137.0,12.0,54.0,935,76.02000000000001,21.352,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[91, 70]",True,408370.0,,,,,,,,,,,,9.0,Álex Millán,,Famalicao,Santa Clara,
3881,2452474571.0,142.0,12.0,55.0,251,28.980000000000004,46.648,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Zone', 'StandingSave', 'OppositeRelatedEvent', 'Defensive']","[91, 143]",True,101748.0,,,,,,,,,,,,,,,Famalicao,Santa Clara,
3882,2452474577.0,143.0,12.0,56.0,251,21.630000000000003,46.71600000000001,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,143035.0,,,,,,,,,,,,,,,Famalicao,Santa Clara,
3883,2452474659.0,144.0,12.0,56.0,251,21.630000000000003,46.71600000000001,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'StandingSave', 'Angle', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,143035.0,31.71,47.804,,,,,,,,,,,,False,Famalicao,Santa Clara,0.00109158
3884,2452474663.0,145.0,13.0,2.0,251,37.8,65.48400000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['OppositeRelatedEvent', 'Length', 'PassEndY', 'PassEndX', 'Angle', 'Offensive', 'Zone', 'StandingSave']","[91, 118, 120, 29, 35, 37, 216, 218]",True,281935.0,36.12,65.62,,,,,,,,,,,,False,Famalicao,Santa Clara,
3885,2452474677.0,138.0,13.0,2.0,935,73.5,3.5360000000000005,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'Defensive', 'StandingSave', 'Zone']","[91, 60]",True,119622.0,,,,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Santa Clara,
3886,2452474849.0,147.0,13.0,16.0,251,40.845,68.0,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'Zone', 'ThrowIn', 'Angle', 'Longball', 'PassEndX']","[91, 212, 36, 38, 216]",True,143035.0,67.2,61.948,,,,,,,,,,,,True,Famalicao,Santa Clara,
3887,2452474861.0,140.0,13.0,18.0,935,41.055,6.596,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'HeadPass', 'Length', 'Angle', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 118, 120, 29, 139, 36, 38, 216, 218]",True,380619.0,48.72,5.372000000000001,,,,,,,,,,15.0,Riccieli,False,Famalicao,Santa Clara,
3888,2452474901.0,148.0,13.0,18.0,251,53.13,61.81200000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'StandingSave', 'HeadPass', 'Zone', 'PassEndY', 'Length', 'PassEndX']","[91, 120, 29, 139, 36, 38, 217, 218]",True,281935.0,79.38,49.368,,,,,,,,,,,,True,Famalicao,Santa Clara,
3889,2452474903.0,141.0,13.0,22.0,935,26.040000000000003,19.856,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,363299.0,,,,,,,,,,,,4.0,Enea Mihaj,,Famalicao,Santa Clara,
3890,2452474939.0,142.0,13.0,22.0,935,26.040000000000003,19.856,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,363299.0,2.52,28.424,,,,,,,,,,4.0,Enea Mihaj,False,Famalicao,Santa Clara,-0.00060248
3891,2452475025.0,143.0,13.0,24.0,935,2.8350000000000004,28.288000000000004,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,400826.0,8.085,7.616,,,,,,,,,,31.0,Luiz Júnior,False,Famalicao,Santa Clara,-0.00302753
3892,,,13.0,24.0,935,8.085,7.616,,,Carry,,,,,363299.0,15.645,4.0120000000000005,,,,,,,,,,4.0,Enea Mihaj,False,Famalicao,Santa Clara,0.00141313
3893,2452475065.0,144.0,13.0,31.0,935,15.645,4.0120000000000005,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'Length', 'StandingSave', 'Chipped', 'Longball', 'Angle', 'PassEndX']","[91, 120, 124, 128, 36, 37, 216, 218]",True,363299.0,59.22,27.676000000000005,,,,,,,,,,4.0,Enea Mihaj,True,Famalicao,Santa Clara,
3894,2452475187.0,151.0,13.0,33.0,251,34.545,34.204,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone', 'Foul']","[91, 63]",True,422199.0,,,,,,,,,,,,,,,Famalicao,Santa Clara,
3895,2452475171.0,145.0,13.0,33.0,935,70.455,33.79600000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'Offensive', 'Zone', 'OppositeRelatedEvent']",[64],False,408370.0,,,,,,,,,,,,9.0,Álex Millán,,Famalicao,Santa Clara,
3896,2452475471.0,152.0,14.0,2.0,251,36.645,37.944,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'FreekickTaken', 'PassEndY', 'Angle', 'Length', 'Zone']","[91, 117, 30, 132, 35, 38, 215, 218]",True,444763.0,18.9,35.632000000000005,,,,,,,,,,,,False,Famalicao,Santa Clara,-0.00179924
3897,2452475477.0,153.0,14.0,6.0,251,19.74,34.884,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'PassEndX', 'Angle', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,361916.0,23.205,38.012,,,,,,,,,,,,False,Famalicao,Santa Clara,0.0
3898,2452475589.0,154.0,14.0,13.0,251,26.775,37.876000000000005,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,444763.0,30.135,65.28,,,,,,,,,,,,False,Famalicao,Santa Clara,-0.00154717
3899,2452475601.0,155.0,14.0,16.0,251,30.975,65.28,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'Offensive', 'Zone', 'StandingSave', 'OppositeRelatedEvent', 'Length', 'PassEndY', 'Chipped']","[91, 118, 120, 29, 124, 36, 37, 215, 218]",True,143035.0,33.915,65.824,,,,,,,,,,,,False,Famalicao,Santa Clara,
3900,2452475611.0,146.0,14.0,16.0,935,73.815,2.584,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent', 'StandingSave']","[91, 60]",True,119622.0,,,,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Santa Clara,
3901,2452475633.0,156.0,14.0,19.0,251,36.96000000000001,50.864,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'LayOff', 'PassEndX', 'PassEndY', 'Zone', 'Length', 'HeadPass']","[91, 117, 30, 139, 35, 37, 215, 218]",True,416885.0,26.985,56.168,,,,,,,,,,,,False,Famalicao,Santa Clara,-0.00326792
3902,2452475675.0,157.0,14.0,21.0,251,24.78,63.92,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[91, 70]",True,143035.0,,,,,,,,,,,,,,,Famalicao,Santa Clara,
3903,2452475687.0,147.0,14.0,22.0,935,80.22000000000001,4.08,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone', 'StandingSave']","[91, 143]",True,119622.0,,,,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Santa Clara,
3904,,,14.0,22.0,935,80.22000000000001,4.08,,,Carry,,,,,119622.0,87.36000000000001,7.276,,,,,,,,,,7.0,Ivo Rodrigues,True,Famalicao,Santa Clara,0.0072876
3905,2452475691.0,148.0,14.0,24.0,935,87.36000000000001,7.276,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,119622.0,,,,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Santa Clara,
