id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2449983207.0,2.0,0.0,0.0,290,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,Gil Vicente,Famalicao,
2449983199.0,2.0,0.0,0.0,935,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,Gil Vicente,Famalicao,
2450019195.0,950.0,0.0,0.0,290,0.0,0.0,12.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,Gil Vicente,Famalicao,
2450019199.0,828.0,0.0,0.0,935,0.0,0.0,12.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,Gil Vicente,Famalicao,
2449958439.0,1.0,0.0,0.0,290,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['JerseyNumber', 'PlayerPosition', 'TeamPlayerFormation', 'InvolvedPlayers', 'CaptainPlayerId', 'TeamFormation']",[],False,,,,,,,,,,,,,,,Gil Vicente,Famalicao,
2449960307.0,1.0,0.0,0.0,935,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'JerseyNumber', 'PlayerPosition', 'CaptainPlayerId', 'InvolvedPlayers', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,Gil Vicente,Famalicao,
2449983213.0,3.0,0.0,0.0,935,52.71000000000001,33.728,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'StandingSave', 'Zone', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,408370.0,40.53,38.48800000000001,,,,,,,,,9.0,Álex Millán,False,Gil Vicente,Famalicao,-0.004268819999999998
,,0.0,0.0,935,40.53,38.48800000000001,,,Carry,,,,,298175.0,39.06,34.068000000000005,,,,,,,,,97.0,Santiago Colombatto,False,Gil Vicente,Famalicao,0.0
2449983223.0,4.0,0.0,1.0,935,39.06,34.068000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,298175.0,47.565,7.004000000000001,,,,,,,,,97.0,Santiago Colombatto,False,Gil Vicente,Famalicao,-0.00014302000000000065
,,0.0,1.0,935,47.565,7.004000000000001,,,Carry,,,,,348742.0,45.36000000000001,3.4000000000000004,,,,,,,,,22.0,Hernán De La Fuente,False,Gil Vicente,Famalicao,0.0
