id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,cardType,isGoal,isOwnGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2509950757.0,2.0,0.0,0.0,251,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509950773.0,2.0,0.0,0.0,935,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2510047467.0,747.0,0.0,0.0,251,0.0,0.0,14.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2510047583.0,923.0,0.0,0.0,935,0.0,0.0,14.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509896175.0,1.0,0.0,0.0,251,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['PlayerPosition', 'InvolvedPlayers', 'TeamFormation', 'CaptainPlayerId', 'TeamPlayerFormation', 'JerseyNumber']",[],False,,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509898907.0,1.0,0.0,0.0,935,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'InvolvedPlayers', 'PlayerPosition', 'JerseyNumber', 'TeamPlayerFormation', 'CaptainPlayerId']",[],False,,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509950839.0,3.0,0.0,0.0,251,52.5,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'PassEndX', 'Angle', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,397849.0,38.115,32.504,,,,,,,,,,,,,False,Santa Clara,Famalicao,-0.002219519999999999
2509950865.0,4.0,0.0,2.0,251,38.115,32.504,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Longball', 'PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Angle', 'Chipped']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,378828.0,79.59,13.532,,,,,,,,,,,,,True,Santa Clara,Famalicao,0.01690626
2509950877.0,5.0,0.0,5.0,251,80.01,15.912,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[197, 199]",False,431984.0,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509950891.0,3.0,0.0,5.0,935,24.990000000000002,52.088,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[198, 200]",False,363299.0,,,,,,,,,,,,,4.0,Enea Mihaj,,Santa Clara,Famalicao,
2509994685.0,350.0,0.0,5.0,251,77.175,18.292,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'HeadPass', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[91, 120, 29, 139, 36, 38, 217, 218]",True,431984.0,78.64500000000001,17.408,,,,,,,,,,,,,False,Santa Clara,Famalicao,
2509950939.0,4.0,0.0,7.0,935,24.990000000000002,49.57200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Head', 'Zone']",[91],True,363299.0,,,,,,,,,,,,,4.0,Enea Mihaj,,Santa Clara,Famalicao,
2509950943.0,5.0,0.0,9.0,935,29.925,46.647999999999996,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,330832.0,,,,,,,,,,,,,28.0,Zaydou Youssouf,,Santa Clara,Famalicao,
2509950985.0,6.0,0.0,9.0,935,29.925,46.647999999999996,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'StandingSave', 'Longball', 'Zone']","[91, 120, 128, 36, 38, 216, 218]",True,330832.0,55.86000000000001,29.92,,,,,,,,,,,28.0,Zaydou Youssouf,True,Santa Clara,Famalicao,
2509951009.0,6.0,0.0,11.0,251,51.345,34.68,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'StandingSave', 'PassEndX', 'Length', 'HeadPass', 'Angle', 'Zone']","[91, 120, 29, 139, 36, 37, 216, 218]",True,455563.0,68.565,51.61200000000001,,,,,,,,,,,,,False,Santa Clara,Famalicao,
2509951075.0,7.0,0.0,15.0,935,42.42,20.672,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'Foul', 'OppositeRelatedEvent', 'Zone']","[91, 63]",True,362805.0,,,,,,,,,,,,,23.0,Alex Dobre,,Santa Clara,Famalicao,
2509951087.0,7.0,0.0,15.0,251,62.580000000000005,47.328,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'Defensive', 'StandingSave', 'Zone', 'OppositeRelatedEvent']",[64],False,397582.0,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509951337.0,8.0,0.0,23.0,935,48.615,17.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['FreekickTaken', 'PassEndY', 'Length', 'StandingSave', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 132, 35, 37, 216, 218]",True,330832.0,35.49,17.272000000000002,,,,,,,,,,,28.0,Zaydou Youssouf,False,Santa Clara,Famalicao,-0.0032505000000000017
2509995179.0,468.0,0.0,24.0,935,35.805,16.796,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,380619.0,45.885000000000005,15.98,,,,,,,,,,,15.0,Riccieli,False,Santa Clara,Famalicao,0.0016982100000000003
,,0.0,24.0,935,45.885000000000005,15.98,,,Carry,,,,,330832.0,47.775,16.592,,,,,,,,,,,28.0,Zaydou Youssouf,False,Santa Clara,Famalicao,0.0
2509995279.0,469.0,0.0,29.0,935,47.775,16.592,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,330832.0,59.010000000000005,2.9920000000000004,,,,,,,,,,,28.0,Zaydou Youssouf,False,Santa Clara,Famalicao,0.0008905599999999986
,,0.0,29.0,935,59.010000000000005,2.9920000000000004,,,Carry,,,,,119622.0,46.935,28.016000000000005,,,,,,,,,,,7.0,Ivo Rodrigues,False,Santa Clara,Famalicao,0.0001100200000000006
2509951507.0,9.0,0.0,37.0,935,46.935,28.016000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Longball', 'Angle', 'Zone', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 120, 128, 36, 37, 217, 218]",True,119622.0,105.0,63.24,,,,,,,,,,,7.0,Ivo Rodrigues,True,Santa Clara,Famalicao,
2509951863.0,9.0,1.0,1.0,251,5.460000000000001,27.880000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'PassEndX', 'Angle', 'MissHigh', 'PassEndY', 'Zone', 'GoalKick', 'Length', 'Longball']","[91, 117, 124, 127, 36, 38, 216, 218]",True,337629.0,50.19,4.0120000000000005,,,,,,,,,,,,,True,Santa Clara,Famalicao,0.00307288
2509996017.0,352.0,1.0,5.0,251,48.300000000000004,6.256,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[197, 200]",False,431984.0,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509995917.0,471.0,1.0,5.0,935,56.7,61.744,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[198, 199]",False,298175.0,,,,,,,,,,,,,97.0,Santiago Colombatto,,Santa Clara,Famalicao,
2509951903.0,10.0,1.0,5.0,251,50.19,4.148,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'HeadPass', 'Zone', 'PassEndY', 'PassEndX', 'Angle']","[91, 118, 120, 29, 139, 35, 37, 216, 218]",True,431984.0,46.830000000000005,13.940000000000001,,,,,,,,,,,,,False,Santa Clara,Famalicao,
2509951911.0,11.0,1.0,7.0,251,47.67,9.316,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[197, 200]",False,469662.0,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509951907.0,11.0,1.0,7.0,935,57.330000000000005,58.684000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[198, 199]",False,119622.0,,,,,,,,,,,,,7.0,Ivo Rodrigues,,Santa Clara,Famalicao,
2509995439.0,351.0,1.0,7.0,251,42.63,12.376000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length']","[91, 118, 120, 29, 139, 36, 216, 218]",True,469662.0,45.464999999999996,12.376000000000001,,,,,,,,,,,,,False,Santa Clara,Famalicao,
2509995465.0,470.0,1.0,7.0,935,59.43000000000001,3.74,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'Head']",[91],True,119622.0,,,,,,,,,,,,,7.0,Ivo Rodrigues,,Santa Clara,Famalicao,
2509951975.0,12.0,1.0,9.0,251,46.830000000000005,13.940000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Angle', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,431984.0,43.155,19.720000000000002,,,,,,,,,,,,,False,Santa Clara,Famalicao,-0.0011536600000000008
2509951987.0,13.0,1.0,13.0,251,41.580000000000005,27.608000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'StandingSave', 'Chipped', 'Zone', 'PassEndY', 'PassEndX', 'Longball', 'Angle']","[91, 120, 124, 128, 36, 37, 217, 218]",True,449875.0,78.435,41.61600000000001,,,,,,,,,,,,,True,Santa Clara,Famalicao,
2509952031.0,12.0,1.0,15.0,935,25.41,19.244000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'HeadPass', 'StandingSave', 'PassEndX', 'Zone', 'Angle', 'Length']","[91, 118, 120, 29, 139, 36, 37, 215, 218]",True,422248.0,25.515,23.936000000000003,,,,,,,,,,,6.0,Alexandre Penetra,False,Santa Clara,Famalicao,
2509952065.0,14.0,1.0,18.0,251,78.22500000000001,38.012,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['GoalMouthZ', 'RegularPlay', 'OutOfBoxCentre', 'RightFoot', 'MissLeft', 'GoalMouthY', 'Zone', 'StandingSave']","[91, 7, 10, 2, 3, 12]",True,431984.0,,,8.3,61.8,True,,,,,,,,,,,Santa Clara,Famalicao,
2509952223.0,14.0,1.0,27.0,935,3.57,32.980000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'GoalKick', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,400826.0,22.995,55.624,,,,,,,,,,,31.0,Luiz Júnior,False,Santa Clara,Famalicao,1.3259999999999314e-05
,,1.0,27.0,935,22.995,55.624,,,Carry,,,,,401060.0,27.930000000000003,56.1,,,,,,,,,,,74.0,Francisco Moura,False,Santa Clara,Famalicao,0.0011710799999999997
2509952389.0,16.0,1.0,33.0,935,27.930000000000003,56.1,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,401060.0,30.345,34.68,,,,,,,,,,,74.0,Francisco Moura,False,Santa Clara,Famalicao,0.0007288600000000013
,,1.0,33.0,935,30.345,34.68,,,Carry,,,,,330832.0,40.74,25.772000000000002,,,,,,,,,,,28.0,Zaydou Youssouf,False,Santa Clara,Famalicao,0.0013679799999999995
2509952453.0,17.0,1.0,39.0,935,40.74,25.772000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,330832.0,40.214999999999996,39.57600000000001,,,,,,,,,,,28.0,Zaydou Youssouf,False,Santa Clara,Famalicao,0.0
,,1.0,39.0,935,40.214999999999996,39.57600000000001,,,Carry,,,,,298175.0,47.355000000000004,38.352000000000004,,,,,,,,,,,97.0,Santiago Colombatto,False,Santa Clara,Famalicao,0.002219519999999999
2509952483.0,18.0,1.0,43.0,935,47.355000000000004,38.352000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,298175.0,47.565,30.532,,,,,,,,,,,97.0,Santiago Colombatto,False,Santa Clara,Famalicao,0.0
2509952579.0,19.0,1.0,44.0,935,47.565,30.532,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,330832.0,40.74,15.844000000000001,,,,,,,,,,,28.0,Zaydou Youssouf,False,Santa Clara,Famalicao,-0.0026987899999999995
2509952637.0,20.0,1.0,48.0,935,39.27,15.64,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Zone', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,422248.0,38.955000000000005,46.308,,,,,,,,,,,6.0,Alexandre Penetra,False,Santa Clara,Famalicao,0.0005445499999999995
,,1.0,48.0,935,38.955000000000005,46.308,,,Carry,,,,,363299.0,35.910000000000004,50.184000000000005,,,,,,,,,,,4.0,Enea Mihaj,False,Santa Clara,Famalicao,-0.0015871199999999992
2509952653.0,21.0,1.0,52.0,935,35.910000000000004,50.184000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,363299.0,45.99,47.940000000000005,,,,,,,,,,,4.0,Enea Mihaj,False,Santa Clara,Famalicao,0.00159954
2509952687.0,22.0,1.0,52.0,935,45.99,47.940000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'PassEndX', 'Zone', 'Angle', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,298175.0,36.435,49.708,,,,,,,,,,,97.0,Santiago Colombatto,False,Santa Clara,Famalicao,-0.00159954
2509952737.0,23.0,1.0,54.0,935,35.7,49.164,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,363299.0,41.685,41.752,,,,,,,,,,,4.0,Enea Mihaj,False,Santa Clara,Famalicao,-6.527999999999916e-05
2509952815.0,24.0,1.0,57.0,935,41.685,41.752,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'PassEndY', 'Length', 'Angle', 'StandingSave', 'PassEndX', 'Zone', 'Longball']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,330832.0,90.405,62.83200000000001,,,,,,,,,,,28.0,Zaydou Youssouf,True,Santa Clara,Famalicao,0.022224260000000003
,,1.0,57.0,935,90.405,62.83200000000001,,,Carry,,,,,401060.0,93.66000000000001,64.26,,,,,,,,,,,74.0,Francisco Moura,False,Santa Clara,Famalicao,0.0
2509952859.0,25.0,2.0,1.0,935,93.66000000000001,64.26,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Cross', 'LeftFoot', 'PassEndY', 'StandingSave', 'PassEndX', 'Longball', 'Chipped', 'Angle', 'Zone']","[91, 138, 124, 126, 36, 38, 217, 218]",True,401060.0,95.55,30.94,,,,,,,,,,,74.0,Francisco Moura,True,Santa Clara,Famalicao,
2509952849.0,16.0,2.0,4.0,251,10.185,38.080000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[197, 200]",False,455563.0,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509952869.0,26.0,2.0,4.0,935,94.815,29.92,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[198, 199]",False,119622.0,,,,,,,,,,,,,7.0,Ivo Rodrigues,,Santa Clara,Famalicao,
2509952867.0,17.0,2.0,4.0,251,10.920000000000002,39.1,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'Angle', 'Zone', 'PassEndX', 'Head', 'PassEndY']","[91, 94, 95, 57, 215]",True,455563.0,17.325,46.308,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509952925.0,18.0,2.0,5.0,251,17.325,46.308,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'Length', 'StandingSave', 'Angle', 'Zone', 'PassEndX']","[91, 94, 95, 215]",True,397582.0,22.365000000000002,63.17200000000001,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509952939.0,27.0,2.0,10.0,935,85.78500000000001,8.092,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Offensive', 'Angle', 'Zone', 'PassEndY', 'Length', 'StandingSave', 'OppositeRelatedEvent', 'PassEndX']","[91, 120, 29, 35, 37, 217, 218]",True,362805.0,85.67999999999999,8.432,,,,,,,,,,,23.0,Alex Dobre,False,Santa Clara,Famalicao,
2509952929.0,19.0,2.0,10.0,251,18.06,58.888,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Defensive']","[91, 60]",True,397582.0,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509952981.0,28.0,2.0,12.0,935,80.85000000000001,9.044,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'StandingSave', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,330832.0,76.86,6.868,,,,,,,,,,,28.0,Zaydou Youssouf,False,Santa Clara,Famalicao,-0.008311429999999998
2509953041.0,29.0,2.0,14.0,935,75.915,6.188000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'Zone', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 35, 37, 216, 218]",True,422248.0,56.910000000000004,19.856,,,,,,,,,,,6.0,Alexandre Penetra,False,Santa Clara,Famalicao,-0.004365330000000001
,,2.0,14.0,935,56.910000000000004,19.856,,,Carry,,,,,380619.0,57.015,22.712,,,,,,,,,,,15.0,Riccieli,False,Santa Clara,Famalicao,0.0
2509953113.0,30.0,2.0,20.0,935,57.015,22.712,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,380619.0,55.44,47.940000000000005,,,,,,,,,,,15.0,Riccieli,False,Santa Clara,Famalicao,0.0
,,2.0,20.0,935,55.44,47.940000000000005,,,Carry,,,,,363299.0,59.010000000000005,48.89200000000001,,,,,,,,,,,4.0,Enea Mihaj,False,Santa Clara,Famalicao,0.0
2509953143.0,31.0,2.0,23.0,935,59.010000000000005,48.89200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,363299.0,69.3,49.096000000000004,,,,,,,,,,,4.0,Enea Mihaj,False,Santa Clara,Famalicao,0.002495360000000002
,,2.0,23.0,935,69.3,49.096000000000004,,,Carry,,,,,402892.0,71.19,49.776,,,,,,,,,,,10.0,Iván Jaime,False,Santa Clara,Famalicao,0.0047710800000000005
2509953201.0,32.0,2.0,25.0,935,71.19,49.776,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndY', 'Length', 'Zone', 'Angle', 'PassEndX']","[91, 120, 29, 36, 37, 217, 218]",True,402892.0,98.385,57.25600000000001,,,,,,,,,,,10.0,Iván Jaime,True,Santa Clara,Famalicao,
2509953193.0,20.0,2.0,28.0,251,4.515,17.476,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 102, 56]",True,397849.0,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509953209.0,21.0,2.0,28.0,251,5.04,17.816000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,397849.0,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509953265.0,22.0,2.0,33.0,251,5.04,17.816000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,397849.0,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509953353.0,23.0,2.0,34.0,251,8.505,23.732,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,300280.0,11.340000000000002,17.068,,,,,,,,,,,,,False,Santa Clara,Famalicao,-9.401000000000027e-05
2509953395.0,24.0,2.0,36.0,251,11.445,16.66,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'StandingSave', 'PassEndX', 'PassEndY', 'Angle', 'Length', 'Zone']","[91, 120, 128, 36, 37, 217, 218]",True,397849.0,74.44500000000001,34.408,,,,,,,,,,,,,True,Santa Clara,Famalicao,
2509953419.0,33.0,2.0,41.0,935,33.915,29.648000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,400826.0,,,,,,,,,,,,,31.0,Luiz Júnior,,Santa Clara,Famalicao,
2509953499.0,34.0,2.0,41.0,935,32.13,29.104,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,400826.0,38.22,33.728,,,,,,,,,,,31.0,Luiz Júnior,False,Santa Clara,Famalicao,0.0013027000000000004
,,2.0,41.0,935,38.22,33.728,,,Carry,,,,,363299.0,37.800000000000004,36.448,,,,,,,,,,,4.0,Enea Mihaj,False,Santa Clara,Famalicao,0.0
,,2.0,41.0,935,33.915,29.648000000000003,,,Carry,,,,,400826.0,32.13,29.104,,,,,,,,,,,31.0,Luiz Júnior,False,Santa Clara,Famalicao,0.0
2509953521.0,35.0,2.0,43.0,935,37.800000000000004,36.448,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'StandingSave', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,363299.0,45.045,43.452000000000005,,,,,,,,,,,4.0,Enea Mihaj,False,Santa Clara,Famalicao,0.0016648199999999991
2509953539.0,36.0,2.0,46.0,935,45.045,43.452000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'Angle', 'Length', 'Chipped', 'StandingSave', 'PassEndY']","[91, 120, 29, 124, 36, 37, 217, 218]",True,298175.0,72.55499999999999,47.87200000000001,,,,,,,,,,,97.0,Santiago Colombatto,True,Santa Clara,Famalicao,
2509953533.0,25.0,2.0,47.0,251,36.225,12.920000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,350779.0,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509953633.0,26.0,2.0,51.0,251,38.010000000000005,19.516000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'Length', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,350779.0,39.69,40.392,,,,,,,,,,,,,False,Santa Clara,Famalicao,-6.527999999999916e-05
2509953677.0,27.0,2.0,54.0,251,41.685,46.647999999999996,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,378828.0,38.955000000000005,63.376000000000005,,,,,,,,,,,,,False,Santa Clara,Famalicao,-0.0014290699999999993
2509953711.0,28.0,2.0,56.0,251,38.955000000000005,63.444,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,369884.0,62.370000000000005,66.30000000000001,,,,,,,,,,,,,True,Santa Clara,Famalicao,0.006187929999999996
2509953721.0,29.0,2.0,58.0,251,62.370000000000005,66.30000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY']","[91, 120, 29, 36, 38, 216, 218]",True,397582.0,68.355,58.344,,,,,,,,,,,,,False,Santa Clara,Famalicao,
2509953737.0,37.0,2.0,58.0,935,35.910000000000004,5.644000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,330832.0,,,,,,,,,,,,,28.0,Zaydou Youssouf,,Santa Clara,Famalicao,
2509954031.0,31.0,3.0,14.0,251,78.54,68.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'ThrowIn', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 212, 36, 38, 217]",True,369884.0,99.12,63.988,,,,,,,,,,,,,True,Santa Clara,Famalicao,0.016704609999999998
2509954041.0,32.0,3.0,20.0,251,97.44,65.41600000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 53]",True,397582.0,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
