id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2522727675.0,2.0,0.0,0.0,122,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Boavista,Famalicao,
2522727665.0,2.0,0.0,0.0,935,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Boavista,Famalicao,
2522774435.0,786.0,0.0,0.0,935,0.0,0.0,10.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Boavista,Famalicao,
2522774629.0,914.0,0.0,0.0,122,0.0,0.0,10.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Boavista,Famalicao,
2522696953.0,1.0,0.0,0.0,935,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'CaptainPlayerId', 'TeamFormation', 'JerseyNumber', 'TeamPlayerFormation', 'PlayerPosition']",[],False,,,,,,,,,,,,,,,,Boavista,Famalicao,
2522698915.0,1.0,0.0,0.0,122,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['PlayerPosition', 'InvolvedPlayers', 'JerseyNumber', 'TeamPlayerFormation', 'CaptainPlayerId', 'TeamFormation']",[],False,,,,,,,,,,,,,,,,Boavista,Famalicao,
2522727695.0,3.0,0.0,0.0,122,52.605000000000004,33.79600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,318429.0,33.705000000000005,32.64,,,,,,,,,,,,False,Boavista,Famalicao,-0.005571519999999998
2522727699.0,4.0,0.0,3.0,122,32.34,34.408,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Chipped', 'Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length', 'Longball']","[91, 120, 124, 128, 36, 37, 216, 218]",True,333946.0,67.30499999999999,57.800000000000004,,,,,,,,,,,,True,Boavista,Famalicao,
2522727707.0,3.0,0.0,6.0,935,29.19,8.772,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'HeadPass', 'Angle']","[91, 120, 29, 139, 36, 37, 216, 218]",True,422248.0,57.330000000000005,11.968000000000002,,,,,,,,,,6.0,Alexandre Penetra,True,Boavista,Famalicao,
2522727731.0,5.0,0.0,7.0,122,43.365,60.248,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle', 'HeadPass']","[91, 120, 29, 139, 36, 37, 216, 218]",True,454408.0,62.685,64.05600000000001,,,,,,,,,,,,True,Boavista,Famalicao,
