id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2494110743.0,2.0,0.0,0.0,935,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Chaves,Famalicao,
2494110739.0,2.0,0.0,0.0,2008,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Chaves,Famalicao,
2494141225.0,812.0,0.0,0.0,2008,0.0,0.0,16.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Chaves,Famalicao,
2494141289.0,836.0,0.0,0.0,935,0.0,0.0,16.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Chaves,Famalicao,
2494102491.0,1.0,0.0,0.0,2008,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'CaptainPlayerId', 'PlayerPosition', 'InvolvedPlayers', 'JerseyNumber', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Chaves,Famalicao,
2494102521.0,1.0,0.0,0.0,935,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'InvolvedPlayers', 'CaptainPlayerId', 'TeamPlayerFormation', 'PlayerPosition', 'JerseyNumber']",[],False,,,,,,,,,,,,,,,,Chaves,Famalicao,
2494110757.0,3.0,0.0,0.0,935,52.29,33.32,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Angle', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,142819.0,51.24,31.892000000000003,,,,,,,,,,29.0,Jhonder Cádiz,False,Chaves,Famalicao,-0.0020492999999999987
2494110761.0,4.0,0.0,1.0,935,51.24,31.892000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,449369.0,42.315,18.700000000000003,,,,,,,,,,20.0,Gustavo Sá,False,Chaves,Famalicao,-0.00215424
,,0.0,1.0,935,42.315,18.700000000000003,,,Carry,,,,,380619.0,43.260000000000005,13.328000000000001,,,,,,,,,,15.0,Riccieli,False,Chaves,Famalicao,-0.0005445499999999995
2494110767.0,5.0,0.0,4.0,935,43.260000000000005,13.328000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'PassEndX', 'Zone', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,380619.0,59.115,6.732000000000001,,,,,,,,,,15.0,Riccieli,False,Chaves,Famalicao,0.002588769999999999
