id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,cardType,isGoal,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
2466747429.0,8.0,0.0,14.0,935,34.545,64.804,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Length', 'PassEndX', 'PassEndY', 'Angle', 'Zone']","[91, 118, 120, 29, 36, 37, 216, 218]",True,136435.0,36.75,65.008,,,,,,,,,,5.0,Rúben Lima,False,Famalicao,Boavista,
2466747421.0,6.0,0.0,14.0,122,64.575,2.5160000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[91, 60]",True,374830.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2466747499.0,10.0,0.0,20.0,935,41.895,68.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'ThrowIn', 'PassEndX', 'Zone', 'Angle', 'PassEndY']","[91, 212, 35, 38, 215]",True,136435.0,25.305000000000003,63.444,,,,,,,,,,5.0,Rúben Lima,False,Famalicao,Boavista,-0.0028141300000000015
2466747529.0,11.0,0.0,22.0,935,25.305000000000003,63.444,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Longball', 'PassEndX', 'PassEndY', 'Length']","[91, 117, 127, 35, 38, 215, 218]",True,363299.0,22.785,28.628000000000004,,,,,,,,,,4.0,Enea Mihaj,False,Famalicao,Boavista,0.00171695
,,0.0,22.0,935,22.785,28.628000000000004,,,Carry,,,,,380619.0,25.305000000000003,27.200000000000003,,,,,,,,,,15.0,Riccieli,False,Famalicao,Boavista,0.0
2466747583.0,12.0,0.0,26.0,935,25.305000000000003,27.200000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,380619.0,22.155,48.484,,,,,,,,,,15.0,Riccieli,False,Famalicao,Boavista,-0.00015244999999999842
2466747611.0,13.0,0.0,29.0,935,23.1,48.688,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,363299.0,23.205000000000002,27.404,,,,,,,,,,4.0,Enea Mihaj,False,Famalicao,Boavista,0.00015244999999999842
2466747631.0,14.0,0.0,32.0,935,23.31,26.792,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,380619.0,29.19,28.424,,,,,,,,,,15.0,Riccieli,False,Famalicao,Boavista,0.0011582700000000012
2466747671.0,15.0,0.0,33.0,935,29.19,28.424,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'Angle', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,70484.0,15.645000000000001,36.244,,,,,,,,,,25.0,Pelé,False,Famalicao,Boavista,-0.0004965400000000002
2466747681.0,16.0,0.0,36.0,935,15.645000000000001,36.244,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,400826.0,25.200000000000003,35.632000000000005,,,,,,,,,,31.0,Luiz Júnior,False,Famalicao,Boavista,-0.000661730000000001
2466747701.0,17.0,0.0,38.0,935,25.200000000000003,35.632000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Length', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,70484.0,12.81,37.468,,,,,,,,,,25.0,Pelé,False,Famalicao,Boavista,0.000661730000000001
,,0.0,38.0,935,12.81,37.468,,,Carry,,,,,400826.0,13.86,39.712,,,,,,,,,,31.0,Luiz Júnior,False,Famalicao,Boavista,0.0
2466747735.0,18.0,0.0,41.0,935,13.86,39.712,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndY', 'Longball', 'Angle', 'PassEndX', 'Chipped']","[91, 120, 124, 128, 36, 37, 216, 218]",True,400826.0,54.285000000000004,63.784000000000006,,,,,,,,,,31.0,Luiz Júnior,True,Famalicao,Boavista,
2466747783.0,20.0,0.0,45.0,935,53.760000000000005,63.51200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'Foul', 'Zone', 'OppositeRelatedEvent']","[91, 63]",True,136435.0,,,,,,,,,,,,5.0,Rúben Lima,,Famalicao,Boavista,
2466747791.0,8.0,0.0,45.0,122,51.24,4.488,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'OppositeRelatedEvent', 'Defensive', 'Zone']",[64],False,417656.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2466747867.0,21.0,0.0,52.0,935,49.875,60.79200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Longball', 'PassEndY', 'Zone', 'FreekickTaken', 'PassEndX']","[91, 119, 117, 127, 132, 205, 36, 37, 217, 218]",True,298175.0,85.26,63.376000000000005,,,,,,,,,,97.0,Santiago Colombatto,True,Famalicao,Boavista,0.01507968
,,0.0,52.0,935,85.26,63.376000000000005,,,Carry,,,,,408370.0,90.92999999999999,60.724000000000004,,,,,,,,,,9.0,Álex Millán,True,Famalicao,Boavista,0.007287600000000002
2466747889.0,22.0,0.0,57.0,935,90.92999999999999,60.724000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,408370.0,96.81,62.35600000000001,,,,,,,,,,9.0,Álex Millán,False,Famalicao,Boavista,0.003075179999999997
,,0.0,57.0,935,96.81,62.35600000000001,,,Carry,,,,,119622.0,100.905,51.34,,,,,,,,,,7.0,Ivo Rodrigues,True,Famalicao,Boavista,0.00855131
2466747893.0,9.0,0.0,58.0,122,9.240000000000002,10.608,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']",[55],False,417656.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2466747907.0,23.0,0.0,58.0,935,95.76,57.39200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 54]",True,119622.0,,,,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Boavista,
2466747917.0,24.0,0.0,59.0,935,100.905,51.34,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 120, 29, 38, 217, 218]",True,119622.0,100.905,47.736000000000004,,,,,,,,,,7.0,Ivo Rodrigues,False,Famalicao,Boavista,
2466747931.0,10.0,1.0,0.0,122,4.515,22.44,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'Head', 'PassEndX', 'Zone', 'PassEndY', 'Length']","[91, 94, 95, 57, 215]",True,120590.0,0.0,3.808,,,,,,,,,,,,,Famalicao,Boavista,
2466747935.0,11.0,1.0,2.0,122,0.10500000000000001,7.956,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['Zone', 'MissLeft', 'OppositeRelatedEvent']",[122],False,120590.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2466748187.0,25.0,1.0,2.0,935,104.89500000000001,60.044000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['Zone', 'MissLeft', 'OppositeRelatedEvent']",[122],False,119622.0,,,,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Boavista,
2466748287.0,26.0,1.0,31.0,935,104.47500000000001,67.66000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'CornerTaken', 'PassEndY', 'Zone', 'Chipped', 'PassEndX', 'Cross', 'Length', 'Longball']","[91, 119, 124, 125, 31, 32, 34, 35, 38, 217, 218]",True,119622.0,96.39,6.256,,,,,,,,,,7.0,Ivo Rodrigues,False,Famalicao,Boavista,0.0
,,1.0,31.0,935,96.39,6.256,,,Carry,,,,,422248.0,97.755,5.032000000000001,,,,,,,,,,6.0,Alexandre Penetra,False,Famalicao,Boavista,0.0
2466748313.0,27.0,1.0,39.0,935,97.755,5.032000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ShotAssist', 'PassEndY', 'IntentionalAssist', 'Zone', 'Longball', 'Length', 'Chipped', 'PassEndX', 'Cross', 'Angle', 'KeyPass']","[91, 119, 123, 124, 125, 39, 41, 35, 37, 217, 218]",True,422248.0,91.98,38.692,,,,,,,,,,6.0,Alexandre Penetra,True,Famalicao,Boavista,0.07012512
2466748319.0,28.0,1.0,42.0,935,91.665,39.304,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['GoalMouthZ', 'GoalMouthY', 'IntentionalAssist', 'MissHigh', 'FromCorner', 'Assisted', 'Head', 'BoxCentre', 'RelatedEventId', 'Zone']","[91, 7, 90, 10, 1, 5, 14]",True,380619.0,,,27.0,422248.0,81.9,54.1,True,,,,,15.0,Riccieli,,Famalicao,Boavista,
2466748499.0,13.0,2.0,0.0,122,5.04,31.348000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['GoalKick', 'Length', 'PassEndY', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,101341.0,8.505,42.432,,,,,,,,,,,,False,Famalicao,Boavista,-0.0005306600000000005
2466748543.0,14.0,2.0,2.0,122,8.4,42.364000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,423077.0,15.75,64.60000000000001,,,,,,,,,,,,False,Famalicao,Boavista,-0.0016144000000000002
2466748553.0,15.0,2.0,6.0,122,19.845,64.26,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'Angle', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,454408.0,35.07,54.33200000000001,,,,,,,,,,,,False,Famalicao,Boavista,0.0021463600000000017
2466748603.0,16.0,2.0,8.0,122,35.07,54.196000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'PassEndY', 'Zone', 'Longball']","[91, 117, 127, 35, 38, 215, 218]",True,423076.0,26.040000000000003,19.176000000000002,,,,,,,,,,,,False,Famalicao,Boavista,-0.0021341499999999996
2466748621.0,17.0,2.0,12.0,122,30.555000000000003,15.912,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,417656.0,45.464999999999996,3.196,,,,,,,,,,,,False,Famalicao,Boavista,0.0018885399999999993
2466748641.0,18.0,2.0,14.0,122,45.464999999999996,3.196,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,422313.0,27.405,7.752000000000001,,,,,,,,,,,,False,Famalicao,Boavista,-0.004034900000000001
2466748683.0,19.0,2.0,17.0,122,29.294999999999998,8.16,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,417656.0,26.669999999999998,23.664,,,,,,,,,,,,False,Famalicao,Boavista,0.0002364500000000009
2466748705.0,20.0,2.0,22.0,122,28.980000000000004,30.736000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,120590.0,29.294999999999998,13.600000000000001,,,,,,,,,,,,False,Famalicao,Boavista,-0.0007288599999999996
2466748741.0,21.0,2.0,24.0,122,31.395,9.996,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Zone', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,417656.0,41.055,1.7000000000000002,,,,,,,,,,,,False,Famalicao,Boavista,0.0006677699999999998
2466748747.0,22.0,2.0,28.0,122,41.580000000000005,1.7680000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'OppositeRelatedEvent', 'Zone', 'Angle', 'Length', 'PassEndY', 'Offensive']","[91, 118, 120, 29, 35, 37, 216, 218]",True,422313.0,38.115,2.584,,,,,,,,,,,,False,Famalicao,Boavista,
2466748771.0,30.0,2.0,28.0,935,64.365,65.48400000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[91, 60]",True,119622.0,,,,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Boavista,
2466748875.0,24.0,2.0,39.0,122,45.255,0.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndY', 'Angle', 'PassEndX', 'Longball', 'ThrowIn']","[91, 212, 36, 37, 216]",True,422313.0,69.09,1.564,,,,,,,,,,,,True,Famalicao,Boavista,
2466748921.0,25.0,2.0,46.0,122,43.785000000000004,11.22,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'HeadPass', 'Length', 'PassEndX', 'Zone', 'PassEndY']","[91, 120, 29, 139, 36, 37, 216, 218]",True,417656.0,60.27,14.416,,,,,,,,,,,,True,Famalicao,Boavista,
2466748911.0,32.0,2.0,46.0,935,29.715000000000003,62.35600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,136435.0,,,,,,,,,,,,5.0,Rúben Lima,,Famalicao,Boavista,
2466748937.0,33.0,2.0,46.0,935,29.715000000000003,62.35600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,136435.0,41.580000000000005,61.2,,,,,,,,,,5.0,Rúben Lima,False,Famalicao,Boavista,0.0014860800000000007
,,2.0,46.0,935,41.580000000000005,61.2,,,Carry,,,,,298175.0,43.155,61.404,,,,,,,,,,97.0,Santiago Colombatto,False,Famalicao,Boavista,0.0
2466748945.0,34.0,2.0,48.0,935,43.155,61.404,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,298175.0,32.025,62.83200000000001,,,,,,,,,,97.0,Santiago Colombatto,False,Famalicao,Boavista,-0.0014860800000000007
2466748955.0,35.0,2.0,49.0,935,31.815,62.764,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'Chipped', 'Length', 'Zone', 'PassEndY']","[91, 120, 29, 124, 36, 38, 216, 218]",True,136435.0,60.375,56.440000000000005,,,,,,,,,,5.0,Rúben Lima,True,Famalicao,Boavista,
2466748991.0,36.0,2.0,53.0,935,44.1,54.876000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,70484.0,68.985,65.212,,,,,,,,,,25.0,Pelé,True,Famalicao,Boavista,0.0036051999999999994
2466749011.0,37.0,2.0,53.0,935,68.985,65.212,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'Angle', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,119622.0,50.505,66.708,,,,,,,,,,7.0,Ivo Rodrigues,False,Famalicao,Boavista,-0.00496716
2466749027.0,38.0,2.0,55.0,935,50.505,66.708,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,136435.0,36.96000000000001,58.684000000000005,,,,,,,,,,5.0,Rúben Lima,False,Famalicao,Boavista,-0.0012207699999999995
2466749051.0,39.0,2.0,57.0,935,36.75,58.344,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'Zone', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,363299.0,43.260000000000005,48.484,,,,,,,,,,4.0,Enea Mihaj,False,Famalicao,Boavista,0.0005445499999999995
,,2.0,57.0,935,43.260000000000005,48.484,,,Carry,,,,,70484.0,39.69,48.484,,,,,,,,,,25.0,Pelé,False,Famalicao,Boavista,0.0
2466749093.0,40.0,3.0,0.0,935,39.69,48.484,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,70484.0,30.03,22.304,,,,,,,,,,25.0,Pelé,False,Famalicao,Boavista,-0.0015871199999999992
2466749119.0,41.0,3.0,3.0,935,30.765,21.556,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'Zone', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,380619.0,35.595,7.072000000000001,,,,,,,,,,15.0,Riccieli,False,Famalicao,Boavista,-0.0013280300000000009
,,3.0,3.0,935,35.595,7.072000000000001,,,Carry,,,,,422248.0,36.015,3.944,,,,,,,,,,6.0,Alexandre Penetra,False,Famalicao,Boavista,0.0
2466749151.0,42.0,3.0,6.0,935,36.015,3.944,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Longball', 'Chipped', 'Length', 'Zone', 'PassEndY', 'Angle']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,422248.0,72.87,5.168,,,,,,,,,,6.0,Alexandre Penetra,True,Famalicao,Boavista,0.00995862
,,3.0,6.0,935,72.87,5.168,,,Carry,,,,,358868.0,72.66000000000001,2.584,,,,,,,,,,19.0,José Luis Rodríguez,False,Famalicao,Boavista,0.0
2466749177.0,43.0,3.0,11.0,935,72.66000000000001,2.584,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 63]",True,358868.0,,,,,,,,,,,,19.0,José Luis Rodríguez,,Famalicao,Boavista,
2466749171.0,26.0,3.0,11.0,122,32.34,65.41600000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'OppositeRelatedEvent', 'Zone', 'Defensive']",[64],False,423077.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2466749617.0,44.0,3.0,58.0,935,74.44500000000001,3.3320000000000003,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Longball', 'PassEndX', 'Zone', 'Chipped', 'FreekickTaken', 'PassEndY', 'Angle', 'Cross']","[91, 124, 126, 36, 37, 217, 218]",True,298175.0,90.3,34.408,,,,,,,,,,97.0,Santiago Colombatto,True,Famalicao,Boavista,
2466749647.0,27.0,4.0,0.0,122,13.755,35.428000000000004,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'Length', 'Zone', 'PassEndY', 'Head', 'PassEndX']","[91, 94, 95, 57, 216]",True,423076.0,40.005,19.176000000000002,,,,,,,,,,,,,Famalicao,Boavista,
2466749663.0,45.0,4.0,5.0,935,65.10000000000001,54.264,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'Angle', 'HeadPass']","[91, 117, 30, 139, 35, 38, 216, 218]",True,119622.0,41.37,54.196000000000005,,,,,,,,,,7.0,Ivo Rodrigues,False,Famalicao,Boavista,-0.006556279999999999
2466749729.0,46.0,4.0,7.0,935,41.37,54.196000000000005,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,136435.0,15.33,39.712,,,,,,,,,,5.0,Rúben Lima,False,Famalicao,Boavista,-0.0013199700000000002
,,4.0,7.0,935,15.33,39.712,,,Carry,,,,,400826.0,20.685,35.836000000000006,,,,,,,,,,31.0,Luiz Júnior,False,Famalicao,Boavista,-0.000661730000000001
2466749775.0,47.0,4.0,15.0,935,20.685,35.836000000000006,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'PassEndY', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,400826.0,30.135,31.756000000000004,,,,,,,,,,31.0,Luiz Júnior,False,Famalicao,Boavista,0.0011582700000000012
2466749799.0,48.0,4.0,18.0,935,31.290000000000003,30.94,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,70484.0,36.435,28.900000000000002,,,,,,,,,,25.0,Pelé,False,Famalicao,Boavista,0.0013027000000000004
2466749843.0,49.0,4.0,21.0,935,36.435,29.308000000000003,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,330832.0,21.945,48.96,,,,,,,,,,28.0,Zaydou Youssouf,False,Famalicao,Boavista,-0.00261342
2466749859.0,50.0,4.0,25.0,935,21.945,48.96,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,363299.0,35.28,64.668,,,,,,,,,,4.0,Enea Mihaj,False,Famalicao,Boavista,-0.0002364500000000009
