id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,isShot,cardType,blockedX,blockedY,isOwnGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2521851921.0,264.0,21.0,27.0,299,66.36,13.600000000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'Length', 'Zone', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,369712.0,70.77000000000001,14.552,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,0.005311739999999999
2521851937.0,265.0,21.0,28.0,299,72.03,14.008000000000003,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone', 'Foul']","[91, 63]",True,395802.0,,,,,,,,,,,,,,,,Benfica,Vitoria de Guimaraes,
2521851931.0,203.0,21.0,28.0,107,32.97,53.992000000000004,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'OppositeRelatedEvent', 'Zone', 'Defensive', 'Foul']",[64],False,318502.0,,,,,,,,,,,,,3.0,Mikel Villanueva,,Benfica,Vitoria de Guimaraes,
2521852509.0,266.0,22.0,9.0,299,71.715,15.436,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Zone', 'FreekickTaken', 'PassEndX', 'Length', 'RightFoot', 'StandingSave', 'Angle', 'PassEndY', 'Cross', 'Chipped']","[91, 137, 124, 126, 36, 37, 217, 218]",True,361961.0,99.22500000000001,33.728,,,,,,,,,,,,,True,Benfica,Vitoria de Guimaraes,
2521852507.0,205.0,22.0,10.0,107,10.08,32.368,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,[],[93],False,396579.0,,,,,,,,,,,,,63.0,Celton Biai,,Benfica,Vitoria de Guimaraes,
2521852715.0,207.0,22.0,26.0,107,11.13,28.220000000000002,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Angle', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,396579.0,13.440000000000001,9.588000000000001,,,,,,,,,,,63.0,Celton Biai,False,Benfica,Vitoria de Guimaraes,-0.0030310600000000004
,,22.0,26.0,107,13.440000000000001,9.588000000000001,,,Carry,,,,,408432.0,13.65,7.888,,,,,,,,,,,13.0,André Amaro,False,Benfica,Vitoria de Guimaraes,-0.0009897299999999994
2521852767.0,208.0,22.0,29.0,107,13.65,7.888,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'PassEndX', 'Length', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,408432.0,3.3600000000000003,21.896000000000004,,,,,,,,,,,13.0,André Amaro,False,Benfica,Vitoria de Guimaraes,0.0010837399999999997
2521852809.0,209.0,22.0,31.0,107,3.57,21.692,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'PassEndX', 'Length', 'StandingSave', 'Longball', 'Angle', 'Zone', 'PassEndY']","[91, 117, 124, 127, 36, 38, 216, 218]",True,396579.0,45.045,7.140000000000001,,,,,,,,,,,63.0,Celton Biai,True,Benfica,Vitoria de Guimaraes,0.0036035400000000006
,,22.0,31.0,107,45.045,7.140000000000001,,,Carry,,,,,444826.0,42.21000000000001,9.112,,,,,,,,,,,11.0,Jota Silva,False,Benfica,Vitoria de Guimaraes,-0.0012207699999999995
2521852813.0,210.0,22.0,33.0,107,42.21000000000001,9.112,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[197, 200]",False,444826.0,,,,,,,,,,,,,11.0,Jota Silva,,Benfica,Vitoria de Guimaraes,
2521852821.0,267.0,22.0,33.0,299,62.79,58.888,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[198, 199]",False,107252.0,,,,,,,,,,,,,,,,Benfica,Vitoria de Guimaraes,
2521852829.0,211.0,22.0,33.0,107,45.36000000000001,7.140000000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['HeadPass', 'Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 139, 35, 37, 216, 218]",True,444826.0,42.73500000000001,8.5,,,,,,,,,,,11.0,Jota Silva,False,Benfica,Vitoria de Guimaraes,0.0
2521852869.0,212.0,22.0,36.0,107,42.73500000000001,8.5,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'HeadPass', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 139, 36, 37, 216, 218]",True,70967.0,47.67,8.84,,,,,,,,,,,21.0,André André,False,Benfica,Vitoria de Guimaraes,0.0012207699999999995
,,22.0,36.0,107,47.67,8.84,,,Carry,,,,,351703.0,48.615,11.424000000000001,,,,,,,,,,,17.0,André Silva,False,Benfica,Vitoria de Guimaraes,0.0
2521852875.0,213.0,22.0,38.0,107,48.615,11.424000000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'LayOff', 'PassEndY', 'Zone', 'Length', 'StandingSave', 'PassEndX']","[91, 118, 120, 29, 35, 38, 216, 218]",True,351703.0,45.36000000000001,11.356,,,,,,,,,,,17.0,André Silva,False,Benfica,Vitoria de Guimaraes,
2521852927.0,268.0,22.0,39.0,299,63.42,51.544000000000004,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'HeadPass', 'PassEndX', 'StandingSave', 'Length']","[91, 117, 30, 139, 35, 38, 216, 218]",True,369712.0,49.665,40.324,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,-0.00385749
2521852933.0,269.0,22.0,41.0,299,49.665,40.324,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,361961.0,,,,,,,,,,,,,,,,Benfica,Vitoria de Guimaraes,
2521852991.0,270.0,22.0,41.0,299,49.665,40.324,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Angle', 'Zone', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,361961.0,39.165,38.080000000000005,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,-0.002219519999999999
2521853043.0,271.0,22.0,46.0,299,39.58500000000001,38.89600000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'Length', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,443613.0,56.385000000000005,60.588,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,0.0021094999999999985
2521853095.0,272.0,22.0,49.0,299,57.435,61.744,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'Angle', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,107252.0,48.72,51.34,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,-0.0008905599999999986
2521853133.0,273.0,22.0,53.0,299,57.645,48.75600000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Length', 'Zone', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,369712.0,49.245,36.516000000000005,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,-0.0020099799999999998
2521853169.0,274.0,22.0,56.0,299,54.18000000000001,30.668000000000003,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,361961.0,60.58500000000001,3.5360000000000005,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,0.000555319999999998
2521853239.0,275.0,22.0,58.0,299,60.69,3.3320000000000003,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndY', 'Length', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,401520.0,49.245,17.816000000000003,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,-0.0008905599999999986
2521853311.0,276.0,23.0,3.0,299,57.75,19.516000000000002,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,443613.0,55.230000000000004,37.468,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,3.931999999999894e-05
2521853345.0,277.0,23.0,7.0,299,58.275000000000006,42.636,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'Angle', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,75691.0,70.98,62.56,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,0.004365330000000001
2521853389.0,278.0,23.0,10.0,299,71.29500000000002,62.764,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'Zone', 'PassEndX', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,107252.0,57.435,60.588,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,-0.006485330000000001
2521853475.0,279.0,23.0,12.0,299,57.435,60.588,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'StandingSave', 'PassEndX', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,369712.0,44.94,49.096000000000004,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,-0.0004446799999999994
2521853545.0,280.0,23.0,15.0,299,44.94,48.144,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'Length', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 36, 216, 218]",True,75691.0,57.645,48.144,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,0.0025646799999999997
2521853575.0,281.0,23.0,18.0,299,57.225,47.328,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'StandingSave', 'Angle']","[91, 120, 29, 36, 38, 216, 218]",True,369712.0,58.48500000000001,35.496,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,
2521853583.0,215.0,23.0,19.0,107,42.525,33.524,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,135638.0,,,,,,,,,,,,,10.0,Tiago Silva,,Benfica,Vitoria de Guimaraes,
2521853623.0,216.0,23.0,20.0,107,42.525,33.524,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'Zone', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,135638.0,56.7,33.864,,,,,,,,,,,10.0,Tiago Silva,False,Benfica,Vitoria de Guimaraes,0.004268819999999998
,,23.0,20.0,107,56.7,33.864,,,Carry,,,,,351703.0,57.855000000000004,35.224000000000004,,,,,,,,,,,17.0,André Silva,False,Benfica,Vitoria de Guimaraes,0.0
2521853631.0,217.0,23.0,22.0,107,57.855000000000004,35.224000000000004,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'StandingSave', 'PassEndX', 'Zone', 'PassEndY']","[91, 120, 29, 36, 37, 216, 218]",True,351703.0,58.905,37.80800000000001,,,,,,,,,,,17.0,André Silva,False,Benfica,Vitoria de Guimaraes,
2521853693.0,282.0,23.0,22.0,299,47.46000000000001,31.28,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,361961.0,,,,,,,,,,,,,,,,Benfica,Vitoria de Guimaraes,
2521853703.0,218.0,23.0,24.0,107,57.330000000000005,29.172,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'StandingSave', 'Angle', 'Zone', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,70967.0,61.95,18.496000000000002,,,,,,,,,,,21.0,André André,False,Benfica,Vitoria de Guimaraes,0.002456040000000003
,,23.0,24.0,107,61.95,18.496000000000002,,,Carry,,,,,135638.0,61.11000000000001,16.66,,,,,,,,,,,10.0,Tiago Silva,False,Benfica,Vitoria de Guimaraes,-0.0006478500000000019
2521853757.0,219.0,23.0,26.0,107,61.11000000000001,16.66,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'Length', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,135638.0,63.839999999999996,4.828,,,,,,,,,,,10.0,Tiago Silva,False,Benfica,Vitoria de Guimaraes,-0.0012528700000000031
2521853803.0,220.0,23.0,29.0,107,64.995,4.216,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'StandingSave', 'Length', 'PassEndX']","[91, 119, 117, 30, 35, 37, 216, 218]",True,431674.0,62.79,12.716000000000001,,,,,,,,,,,2.0,Miguel Maga,False,Benfica,Vitoria de Guimaraes,0.0012528700000000031
,,23.0,29.0,107,62.79,12.716000000000001,,,Carry,,,,,135638.0,64.47,15.028000000000002,,,,,,,,,,,10.0,Tiago Silva,False,Benfica,Vitoria de Guimaraes,0.0
2521853841.0,221.0,23.0,32.0,107,64.47,15.028000000000002,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'StandingSave', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,135638.0,70.56,31.688000000000002,,,,,,,,,,,10.0,Tiago Silva,True,Benfica,Vitoria de Guimaraes,0.00514802
,,23.0,32.0,107,70.56,31.688000000000002,,,Carry,,,,,351703.0,70.77000000000001,28.696000000000005,,,,,,,,,,,17.0,André Silva,False,Benfica,Vitoria de Guimaraes,0.0
2521853877.0,222.0,23.0,34.0,107,70.77000000000001,28.696000000000005,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,351703.0,57.12,26.248,,,,,,,,,,,17.0,André Silva,False,Benfica,Vitoria de Guimaraes,-0.00699553
2521853909.0,223.0,23.0,36.0,107,57.12,26.996000000000002,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Length', 'Zone', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,70967.0,59.22,52.97200000000001,,,,,,,,,,,21.0,André André,False,Benfica,Vitoria de Guimaraes,-0.0007771499999999973
,,23.0,36.0,107,59.22,52.97200000000001,,,Carry,,,,,318502.0,59.745000000000005,57.868,,,,,,,,,,,3.0,Mikel Villanueva,False,Benfica,Vitoria de Guimaraes,0.0025853399999999985
2521853937.0,224.0,23.0,39.0,107,59.745000000000005,57.868,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,318502.0,76.33500000000001,53.85600000000001,,,,,,,,,,,3.0,Mikel Villanueva,True,Benfica,Vitoria de Guimaraes,0.013414589999999997
2521853941.0,225.0,23.0,40.0,107,76.54500000000002,53.85600000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,430413.0,,,,,,,,,,,,,20.0,Nélson da Luz,,Benfica,Vitoria de Guimaraes,
2521853967.0,283.0,23.0,41.0,299,22.89,19.720000000000002,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,443613.0,,,,,,,,,,,,,,,,Benfica,Vitoria de Guimaraes,
2521854003.0,284.0,23.0,42.0,299,21.840000000000003,19.652,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'PassEndY', 'Length', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,443613.0,21.630000000000003,10.948000000000002,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,-0.0005892200000000014
2521854059.0,285.0,23.0,44.0,299,23.31,11.084000000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length', 'Longball', 'StandingSave']","[91, 120, 124, 128, 36, 37, 217, 218]",True,401520.0,77.385,33.388000000000005,,,,,,,,,,,,,True,Benfica,Vitoria de Guimaraes,
2521854085.0,226.0,23.0,48.0,107,0.0,0.0,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperSweeper,Successful,['Zone'],[],False,396579.0,,,,,,,,,,,,,63.0,Celton Biai,,Benfica,Vitoria de Guimaraes,
2521854099.0,227.0,23.0,49.0,107,29.925,35.632000000000005,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'StandingSave', 'Zone', 'Length', 'Head', 'PassEndY', 'PassEndX']","[91, 94, 95, 57, 216]",True,396579.0,40.845,48.620000000000005,,,,,,,,,,,63.0,Celton Biai,,Benfica,Vitoria de Guimaraes,
2521854155.0,286.0,23.0,51.0,299,70.35000000000001,23.392,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['ThirtyFivePlusCentre', 'RegularPlay', 'GoalMouthZ', 'Zone', 'RightFoot', 'StandingSave', 'GoalMouthY', 'MissLeft']","[91, 7, 10, 2, 3, 12]",True,395802.0,,,,,30.6,67.1,,True,,,,,,,,Benfica,Vitoria de Guimaraes,
2521854671.0,228.0,24.0,23.0,107,4.095,34.136,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Zone', 'PassEndX', 'GoalKick', 'Length', 'PassEndY', 'Angle']","[91, 117, 127, 36, 37, 216, 218]",True,396579.0,45.15,65.756,,,,,,,,,,,63.0,Celton Biai,True,Benfica,Vitoria de Guimaraes,0.00307288
,,24.0,23.0,107,45.15,65.756,,,Carry,,,,,447235.0,47.04,65.824,,,,,,,,,,,72.0,Afonso Freitas,False,Benfica,Vitoria de Guimaraes,0.0
2521854673.0,229.0,24.0,27.0,107,47.04,65.824,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 63]",True,447235.0,,,,,,,,,,,,,72.0,Afonso Freitas,,Benfica,Vitoria de Guimaraes,
2521854711.0,288.0,24.0,27.0,299,57.96000000000001,2.176,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone', 'Foul', 'StandingSave']",[64],False,401520.0,,,,,,,,,,,,,,,,Benfica,Vitoria de Guimaraes,
2521854927.0,230.0,24.0,47.0,107,48.089999999999996,62.220000000000006,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'Zone', 'FreekickTaken', 'PassEndY', 'Angle']","[91, 117, 30, 132, 35, 38, 215, 218]",True,70967.0,32.655,43.248000000000005,,,,,,,,,,,21.0,André André,False,Benfica,Vitoria de Guimaraes,-0.0013788199999999994
,,24.0,47.0,107,32.655,43.248000000000005,,,Carry,,,,,437999.0,32.025,40.392,,,,,,,,,,,80.0,Dani Silva,False,Benfica,Vitoria de Guimaraes,0.0002191399999999996
2521854975.0,231.0,24.0,50.0,107,32.025,40.392,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'Zone', 'Length', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,437999.0,32.76,23.664,,,,,,,,,,,80.0,Dani Silva,False,Benfica,Vitoria de Guimaraes,-0.0002191399999999996
,,24.0,50.0,107,32.76,23.664,,,Carry,,,,,408432.0,33.18,20.468000000000004,,,,,,,,,,,13.0,André Amaro,False,Benfica,Vitoria de Guimaraes,0.0
2521855009.0,232.0,24.0,53.0,107,33.18,20.468000000000004,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Longball', 'Length', 'StandingSave', 'Zone', 'PassEndY', 'Angle']","[91, 120, 128, 36, 38, 217, 218]",True,408432.0,105.0,12.036,,,,,,,,,,,13.0,André Amaro,True,Benfica,Vitoria de Guimaraes,
2521855359.0,290.0,25.0,12.0,299,4.7250000000000005,34.816,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['GoalKick', 'Zone', 'MissHigh', 'PassEndX', 'Chipped', 'Length', 'Longball', 'PassEndY', 'Angle']","[91, 119, 117, 124, 127, 36, 38, 216, 218]",True,110273.0,55.02,32.096000000000004,,,,,,,,,,,,,True,Benfica,Vitoria de Guimaraes,0.0074847199999999985
2521855799.0,293.0,25.0,14.0,299,58.589999999999996,34.136,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[197, 199]",False,395802.0,,,,,,,,,,,,,,,,Benfica,Vitoria de Guimaraes,
2521856157.0,237.0,25.0,14.0,107,46.410000000000004,33.864,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[198, 200]",False,437999.0,,,,,,,,,,,,,80.0,Dani Silva,,Benfica,Vitoria de Guimaraes,
2521855537.0,291.0,25.0,14.0,299,55.02,32.096000000000004,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Zone', 'HeadPass', 'Angle']","[91, 119, 117, 30, 139, 36, 37, 216, 218]",True,395802.0,69.92999999999999,32.368,,,,,,,,,,,,,True,Benfica,Vitoria de Guimaraes,0.006956210000000001
2521855543.0,292.0,25.0,18.0,299,92.29500000000002,34.272,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'OppositeRelatedEvent', 'Offensive', 'Zone', 'Penalty']","[91, 136, 63]",True,135127.0,,,,,,,,,,,,,,,,Benfica,Vitoria de Guimaraes,
2521855551.0,235.0,25.0,18.0,107,12.705,33.728,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Penalty', 'Zone', 'Foul', 'StandingSave', 'OppositeRelatedEvent', 'Defensive']","[134, 64]",False,408432.0,,,,,,,,,,,,,13.0,André Amaro,,Benfica,Vitoria de Guimaraes,
2521856053.0,236.0,25.0,27.0,107,0.0,0.0,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Card,Successful,"['Yellow', 'Foul']",[65],False,408432.0,,,,,,,,,"{'value': 31, 'displayName': 'Yellow'}",,,,13.0,André Amaro,,Benfica,Vitoria de Guimaraes,
2521857709.0,239.0,27.0,53.0,107,0.0,0.0,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",PenaltyFaced,Unsuccessful,"['Penalty', 'DivingSave', 'Zone', 'OppositeRelatedEvent', 'MissRight', 'KeeperMissed']",[116],False,396579.0,,,,,,,,,,,,,63.0,Celton Biai,,Benfica,Vitoria de Guimaraes,
2521857703.0,294.0,27.0,53.0,299,92.925,34.0,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Goal,Successful,"['HighLeft', 'GoalMouthY', 'Zone', 'RightFoot', 'Penalty', 'GoalMouthZ', 'BoxCentre', 'StandingSave', 'BigChance']","[91, 22, 9, 10, 202, 1, 12, 17, 25]",True,125476.0,,,,,24.7,52.1,True,True,,,,,,,,Benfica,Vitoria de Guimaraes,
2521858649.0,240.0,28.0,54.0,107,52.395,34.136,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'StandingSave', 'Length', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,351703.0,45.045,53.244,,,,,,,,,,,17.0,André Silva,False,Benfica,Vitoria de Guimaraes,-0.003049879999999998
2521858665.0,241.0,28.0,56.0,107,45.045,53.244,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,135638.0,40.214999999999996,65.144,,,,,,,,,,,10.0,Tiago Silva,False,Benfica,Vitoria de Guimaraes,-0.00258273
2521858683.0,242.0,28.0,57.0,107,40.214999999999996,65.144,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'StandingSave', 'Length', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,447235.0,58.38,61.132000000000005,,,,,,,,,,,72.0,Afonso Freitas,True,Benfica,Vitoria de Guimaraes,0.0034732899999999987
2521858715.0,243.0,28.0,59.0,107,58.38,61.132000000000005,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'StandingSave', 'PassEndY', 'Angle', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,430413.0,44.83500000000001,61.336000000000006,,,,,,,,,,,20.0,Nélson da Luz,False,Benfica,Vitoria de Guimaraes,-0.002252519999999999
,,28.0,59.0,107,44.83500000000001,61.336000000000006,,,Carry,,,,,135638.0,44.625,59.160000000000004,,,,,,,,,,,10.0,Tiago Silva,False,Benfica,Vitoria de Guimaraes,0.0
2521858751.0,244.0,29.0,1.0,107,44.625,59.160000000000004,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'StandingSave', 'PassEndY', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,135638.0,32.655,45.356,,,,,,,,,,,10.0,Tiago Silva,False,Benfica,Vitoria de Guimaraes,-0.00274078
2521858765.0,245.0,29.0,3.0,107,32.655,45.356,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,437999.0,41.580000000000005,40.052,,,,,,,,,,,80.0,Dani Silva,False,Benfica,Vitoria de Guimaraes,0.00152184
2521858853.0,246.0,29.0,4.0,107,41.685,40.052,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'PassEndY', 'Angle', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,70967.0,36.015,10.948000000000002,,,,,,,,,,,21.0,André André,False,Benfica,Vitoria de Guimaraes,-0.0004792700000000004
,,29.0,4.0,107,36.015,10.948000000000002,,,Carry,,,,,408432.0,62.160000000000004,5.644000000000001,,,,,,,,,,,13.0,André Amaro,True,Benfica,Vitoria de Guimaraes,0.005303409999999996
