id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2533209349.0,12.0,0.0,38.0,935,22.155,49.980000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,402207.0,25.830000000000002,43.86000000000001,,,,,,,,,,,,False,Famalicao,Vitoria de Guimaraes,0.0
2533209389.0,13.0,0.0,42.0,935,27.825000000000003,41.956,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'Zone', 'PassEndX', 'Longball', 'PassEndY']","[91, 117, 127, 36, 38, 216, 218]",True,330832.0,43.785000000000004,2.3120000000000003,,,,,,,,,,,,False,Famalicao,Vitoria de Guimaraes,-6.108999999999976e-05
2533209439.0,14.0,0.0,44.0,935,43.785000000000004,2.3120000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'Length', 'Zone', 'PassEndY']","[91, 120, 29, 36, 37, 216, 218]",True,422248.0,67.515,2.72,,,,,,,,,,,,True,Famalicao,Vitoria de Guimaraes,
2533209487.0,5.0,0.0,46.0,107,35.175000000000004,57.868,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,447235.0,,,,,,,,,,,,72.0,Afonso Freitas,,Famalicao,Vitoria de Guimaraes,
2533209507.0,6.0,0.0,48.0,107,28.14,49.028,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,472910.0,,,,,,,,,,,,24.0,Manu Silva,,Famalicao,Vitoria de Guimaraes,
2533209575.0,7.0,0.0,48.0,107,26.775000000000002,49.028,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'StandingSave', 'PassEndY', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,472910.0,13.125,37.672000000000004,,,,,,,,,,24.0,Manu Silva,False,Famalicao,Vitoria de Guimaraes,-0.00027740000000000056
,,0.0,48.0,107,13.125,37.672000000000004,,,Carry,,,,,396579.0,11.76,35.7,,,,,,,,,,63.0,Celton Biai,False,Famalicao,Vitoria de Guimaraes,0.0
2533209615.0,8.0,0.0,53.0,107,11.76,35.7,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,396579.0,21.630000000000003,34.408,,,,,,,,,,63.0,Celton Biai,False,Famalicao,Vitoria de Guimaraes,-0.000661730000000001
2533209677.0,9.0,0.0,53.0,107,21.630000000000003,34.408,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Zone', 'Angle', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,437999.0,23.730000000000004,20.876,,,,,,,,,,80.0,Dani Silva,False,Famalicao,Vitoria de Guimaraes,-0.00015244999999999842
,,0.0,53.0,107,23.730000000000004,20.876,,,Carry,,,,,454565.0,24.255000000000003,14.484000000000002,,,,,,,,,,83.0,Mamadou Tounkara,False,Famalicao,Vitoria de Guimaraes,-0.0005892200000000014
2533209719.0,10.0,0.0,58.0,107,24.255000000000003,14.484000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Zone', 'Angle', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,454565.0,10.5,30.056000000000004,,,,,,,,,,83.0,Mamadou Tounkara,False,Famalicao,Vitoria de Guimaraes,-1.3259999999999314e-05
,,0.0,58.0,107,10.5,30.056000000000004,,,Carry,,,,,396579.0,8.505,32.572,,,,,,,,,,63.0,Celton Biai,False,Famalicao,Vitoria de Guimaraes,-0.0014166600000000001
2533209777.0,11.0,1.0,0.0,107,8.505,32.572,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'StandingSave', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,396579.0,13.545000000000002,57.188,,,,,,,,,,63.0,Celton Biai,False,Famalicao,Vitoria de Guimaraes,-0.0006246700000000008
,,1.0,0.0,107,13.545000000000002,57.188,,,Carry,,,,,472910.0,21.21,57.188,,,,,,,,,,24.0,Manu Silva,False,Famalicao,Vitoria de Guimaraes,0.0006379300000000001
2533209851.0,12.0,1.0,4.0,107,21.21,57.188,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'PassEndY', 'Length', 'Chipped', 'PassEndX']","[91, 117, 30, 124, 36, 38, 216, 218]",True,472910.0,43.575,55.35200000000001,,,,,,,,,,24.0,Manu Silva,False,Famalicao,Vitoria de Guimaraes,0.002723370000000001
,,1.0,4.0,107,43.575,55.35200000000001,,,Carry,,,,,444826.0,45.464999999999996,57.93600000000001,,,,,,,,,,11.0,Jota Silva,False,Famalicao,Vitoria de Guimaraes,0.0016982100000000003
2533209865.0,13.0,1.0,6.0,107,45.464999999999996,57.93600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[197, 200]",False,444826.0,,,,,,,,,,,,11.0,Jota Silva,,Famalicao,Vitoria de Guimaraes,
2533209837.0,15.0,1.0,6.0,935,59.535000000000004,10.064000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[198, 199]",False,422248.0,,,,,,,,,,,,,,,Famalicao,Vitoria de Guimaraes,
2533209893.0,14.0,1.0,6.0,107,43.575,55.35200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['HeadPass', 'Length', 'Angle', 'Zone', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 139, 36, 37, 216, 218]",True,444826.0,64.47,58.07200000000001,,,,,,,,,,11.0,Jota Silva,True,Famalicao,Vitoria de Guimaraes,0.006556279999999999
,,1.0,6.0,107,64.47,58.07200000000001,,,Carry,,,,,383185.0,63.73500000000001,63.104,,,,,,,,,,9.0,Safira,False,Famalicao,Vitoria de Guimaraes,-0.0012528700000000031
2533209897.0,15.0,1.0,7.0,107,63.73500000000001,63.104,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 70]",True,383185.0,,,,,,,,,,,,9.0,Safira,,Famalicao,Vitoria de Guimaraes,
2533209895.0,16.0,1.0,8.0,935,41.265,4.896000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[91, 143]",True,380619.0,,,,,,,,,,,,,,,Famalicao,Vitoria de Guimaraes,
2533210223.0,17.0,1.0,26.0,107,66.675,68.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'ThrowIn', 'PassEndY', 'PassEndX', 'Angle', 'Zone']","[91, 212, 36, 38, 217]",True,447235.0,79.8,61.132000000000005,,,,,,,,,,72.0,Afonso Freitas,True,Famalicao,Vitoria de Guimaraes,0.010112520000000003
2533210233.0,18.0,1.0,28.0,107,79.485,61.132000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'HeadPass', 'PassEndX', 'Zone', 'Angle']","[91, 120, 29, 139, 36, 38, 217, 218]",True,444826.0,80.955,58.888,,,,,,,,,,11.0,Jota Silva,False,Famalicao,Vitoria de Guimaraes,
2533210227.0,18.0,1.0,28.0,935,29.925,5.44,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'Head']",[91],True,422248.0,,,,,,,,,,,,,,,Famalicao,Vitoria de Guimaraes,
2533210247.0,19.0,1.0,28.0,107,77.59500000000001,54.196000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,70967.0,,,,,,,,,,,,21.0,André André,,Famalicao,Vitoria de Guimaraes,
2533210369.0,21.0,1.0,30.0,935,27.72,10.540000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[197, 200]",False,380619.0,,,,,,,,,,,,,,,Famalicao,Vitoria de Guimaraes,
2533210275.0,20.0,1.0,30.0,107,77.28,57.46,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[198, 199]",False,70967.0,,,,,,,,,,,,21.0,André André,,Famalicao,Vitoria de Guimaraes,
2533210289.0,19.0,1.0,30.0,935,28.455000000000002,7.48,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'HeadPass', 'PassEndY', 'PassEndX', 'Angle', 'Zone']","[91, 117, 30, 139, 36, 38, 215, 218]",True,380619.0,34.964999999999996,4.42,,,,,,,,,,,,False,Famalicao,Vitoria de Guimaraes,0.0
2533210293.0,20.0,1.0,31.0,935,34.964999999999996,4.42,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 118, 120, 29, 139, 35, 37, 215, 218]",True,362805.0,32.445,9.180000000000001,,,,,,,,,,,,False,Famalicao,Vitoria de Guimaraes,
2533210361.0,21.0,1.0,32.0,107,74.34,59.024,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'StandingSave', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,70967.0,68.04,54.128,,,,,,,,,,21.0,André André,False,Famalicao,Vitoria de Guimaraes,-0.005311739999999999
,,1.0,32.0,107,68.04,54.128,,,Carry,,,,,135638.0,70.56,60.452000000000005,,,,,,,,,,10.0,Tiago Silva,False,Famalicao,Vitoria de Guimaraes,0.0025178200000000005
2533210365.0,22.0,1.0,36.0,107,70.56,60.452000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 70]",True,135638.0,,,,,,,,,,,,10.0,Tiago Silva,,Famalicao,Vitoria de Guimaraes,
2533210377.0,22.0,1.0,36.0,935,34.44,7.548,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone', 'StandingSave']","[91, 142]",True,119622.0,,,,,,,,,,,,,,,Famalicao,Vitoria de Guimaraes,
2533210393.0,23.0,1.0,37.0,107,72.45,58.82000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,135638.0,79.485,55.556000000000004,,,,,,,,,,10.0,Tiago Silva,False,Famalicao,Vitoria de Guimaraes,0.00551751
2533210451.0,24.0,1.0,39.0,107,79.485,55.556000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'Length', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,383185.0,94.815,62.968,,,,,,,,,,9.0,Safira,False,Famalicao,Vitoria de Guimaraes,0.00839318
,,1.0,39.0,107,94.815,62.968,,,Carry,,,,,444826.0,96.915,60.52,,,,,,,,,,11.0,Jota Silva,False,Famalicao,Vitoria de Guimaraes,0.003075179999999997
2533210473.0,25.0,1.0,41.0,107,96.915,60.52,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[91, 120, 29, 35, 38, 217, 218]",True,444826.0,90.09,46.104,,,,,,,,,,11.0,Jota Silva,False,Famalicao,Vitoria de Guimaraes,
2533210515.0,23.0,1.0,42.0,935,12.600000000000001,22.916000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'PassEndX', 'Angle', 'StandingSave', 'Zone', 'PassEndY']","[91, 94, 95, 215]",True,402207.0,17.115000000000002,0.0,,,,,,,,,,,,,Famalicao,Vitoria de Guimaraes,
2533210765.0,27.0,1.0,55.0,107,89.14500000000001,68.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'ThrowIn', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[91, 212, 36, 38, 217]",True,447235.0,89.88,59.43200000000001,,,,,,,,,,72.0,Afonso Freitas,False,Famalicao,Vitoria de Guimaraes,0.0
2533210781.0,28.0,1.0,56.0,107,89.67000000000002,60.79200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 70]",True,383185.0,,,,,,,,,,,,9.0,Safira,,Famalicao,Vitoria de Guimaraes,
2533210803.0,25.0,1.0,57.0,935,15.33,7.208,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 143]",True,422248.0,,,,,,,,,,,,,,,Famalicao,Vitoria de Guimaraes,
2533210809.0,26.0,1.0,58.0,935,17.115000000000002,5.372000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,362805.0,,,,,,,,,,,,,,,Famalicao,Vitoria de Guimaraes,
2533210827.0,27.0,1.0,58.0,935,17.115000000000002,5.372000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,362805.0,14.805,11.22,,,,,,,,,,,,False,Famalicao,Vitoria de Guimaraes,0.0009897299999999994
2533210881.0,28.0,1.0,59.0,935,14.805,11.22,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,298175.0,26.040000000000003,9.724000000000002,,,,,,,,,,,,False,Famalicao,Vitoria de Guimaraes,0.0006379300000000001
2533210893.0,29.0,2.0,1.0,935,26.145,7.548,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,119622.0,33.705000000000005,3.74,,,,,,,,,,,,False,Famalicao,Vitoria de Guimaraes,0.0013280500000000008
2533210911.0,30.0,2.0,2.0,935,33.705000000000005,3.74,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Length', 'PassEndX', 'PassEndY', 'Angle', 'Zone']","[91, 118, 120, 29, 35, 37, 215, 218]",True,362805.0,26.355000000000004,20.876,,,,,,,,,,,,False,Famalicao,Vitoria de Guimaraes,
2533210913.0,29.0,2.0,4.0,107,78.54,37.332,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,276037.0,,,,,,,,,,,,7.0,Ruben Lameiras,,Famalicao,Vitoria de Guimaraes,
,,2.0,4.0,107,78.54,37.332,,,Carry,,,,,276037.0,81.06,42.364000000000004,,,,,,,,,,7.0,Ruben Lameiras,False,Famalicao,Vitoria de Guimaraes,0.004700530000000001
2533210997.0,30.0,2.0,5.0,107,81.06,42.364000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['StandingSave', 'LeftFoot', 'OutOfBoxCentre', 'GoalMouthZ', 'Zone', 'MissRight', 'GoalMouthY', 'RegularPlay']","[91, 7, 10, 2, 3, 13]",True,276037.0,,,4.2,34.5,True,,,,,,,7.0,Ruben Lameiras,,Famalicao,Vitoria de Guimaraes,
2533211171.0,32.0,2.0,12.0,935,4.620000000000001,39.78,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndY', 'GoalKick', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,400826.0,23.205000000000002,55.21600000000001,,,,,,,,,,,,False,Famalicao,Vitoria de Guimaraes,1.3259999999999314e-05
2533211245.0,33.0,2.0,15.0,935,23.205000000000002,55.21600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,401060.0,14.700000000000001,41.61600000000001,,,,,,,,,,,,False,Famalicao,Vitoria de Guimaraes,0.0014034000000000008
2533211319.0,34.0,2.0,18.0,935,16.275000000000002,39.168000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,402207.0,15.120000000000001,23.936000000000003,,,,,,,,,,,,False,Famalicao,Vitoria de Guimaraes,-0.0010497700000000002
2533211343.0,35.0,2.0,21.0,935,19.635,24.14,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,380619.0,31.185000000000002,24.956000000000003,,,,,,,,,,,,False,Famalicao,Vitoria de Guimaraes,0.00109158
2533211369.0,36.0,2.0,23.0,935,31.185000000000002,24.956000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Length', 'Angle', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,330832.0,22.575,25.092000000000002,,,,,,,,,,,,False,Famalicao,Vitoria de Guimaraes,-0.00109158
2533211451.0,37.0,2.0,24.0,935,22.575,25.092000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'StandingSave', 'PassEndX', 'Angle', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,380619.0,24.675,46.784,,,,,,,,,,,,False,Famalicao,Vitoria de Guimaraes,0.0
2533211463.0,38.0,2.0,30.0,935,30.135,49.57200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,402207.0,31.5,45.356,,,,,,,,,,,,False,Famalicao,Vitoria de Guimaraes,0.0
2533211487.0,39.0,2.0,31.0,935,31.5,45.356,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,298175.0,27.3,51.272000000000006,,,,,,,,,,,,False,Famalicao,Vitoria de Guimaraes,-0.0016808000000000014
2533211523.0,40.0,2.0,32.0,935,27.3,51.272000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'PassEndX', 'Angle', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,402207.0,23.94,25.840000000000003,,,,,,,,,,,,False,Famalicao,Vitoria de Guimaraes,-0.00042940999999999986
2533211585.0,41.0,2.0,35.0,935,24.675,24.276000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Length', 'Angle', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,380619.0,28.77,4.148,,,,,,,,,,,,False,Famalicao,Vitoria de Guimaraes,-0.0002364500000000009
2533211723.0,42.0,2.0,37.0,935,30.03,3.944,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'Longball', 'Chipped', 'StandingSave', 'PassEndX', 'Length']","[91, 119, 117, 124, 127, 36, 38, 216, 218]",True,422248.0,66.78,2.3120000000000003,,,,,,,,,,,,True,Famalicao,Vitoria de Guimaraes,0.007674009999999997
2533211775.0,43.0,2.0,43.0,935,99.12,3.196,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'IntentionalAssist', 'PassEndY', 'RightFoot', 'Chipped', 'Cross', 'Length', 'ShotAssist', 'Angle', 'BigChanceCreated', 'KeyPass']","[91, 119, 123, 137, 124, 125, 203, 40, 41, 35, 37, 217, 218]",True,362805.0,94.92000000000002,28.288000000000004,,,,,,,,,,,,True,Famalicao,Vitoria de Guimaraes,0.21952771999999998
