id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2526759345.0,2.0,0.0,0.0,107,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,Vitoria de Guimaraes,Pacos de Ferreira,
2526759335.0,2.0,0.0,0.0,786,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,Vitoria de Guimaraes,Pacos de Ferreira,
2526865903.0,875.0,0.0,0.0,107,0.0,0.0,12.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,Vitoria de Guimaraes,Pacos de Ferreira,
2526868225.0,765.0,0.0,0.0,786,0.0,0.0,12.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,Vitoria de Guimaraes,Pacos de Ferreira,
2526725139.0,1.0,0.0,0.0,107,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'PlayerPosition', 'CaptainPlayerId', 'TeamFormation', 'TeamPlayerFormation', 'JerseyNumber']",[],False,,,,,,,,,,,,,,,Vitoria de Guimaraes,Pacos de Ferreira,
2526726323.0,1.0,0.0,0.0,786,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'JerseyNumber', 'TeamPlayerFormation', 'CaptainPlayerId', 'TeamFormation', 'PlayerPosition']",[],False,,,,,,,,,,,,,,,Vitoria de Guimaraes,Pacos de Ferreira,
2526759367.0,3.0,0.0,0.0,107,52.5,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'StandingSave', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,135638.0,28.875,32.980000000000004,,,,,,,,,10.0,Tiago Silva,False,Vitoria de Guimaraes,Pacos de Ferreira,-0.006729789999999999
,,0.0,0.0,107,28.875,32.980000000000004,,,Carry,,,,,318502.0,32.025,33.524,,,,,,,,,3.0,Mikel Villanueva,False,Vitoria de Guimaraes,Pacos de Ferreira,0.0
2526759487.0,4.0,0.0,3.0,107,32.025,33.524,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'PassEndY', 'Zone', 'PassEndX', 'Angle', 'Length', 'Chipped', 'StandingSave']","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,318502.0,69.615,56.37200000000001,,,,,,,,,3.0,Mikel Villanueva,True,Vitoria de Guimaraes,Pacos de Ferreira,0.007379709999999999
,,0.0,3.0,107,69.615,56.37200000000001,,,Carry,,,,,383185.0,67.2,55.21600000000001,,,,,,,,,9.0,Safira,False,Vitoria de Guimaraes,Pacos de Ferreira,0.0
