id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2510154345.0,18.0,1.0,6.0,107,25.725,17.816000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'Angle', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,135638.0,18.585,4.828,,,,,,,,,10.0,Tiago Silva,False,Casa Pia AC,Vitoria de Guimaraes,-0.0015645000000000017
,,1.0,6.0,107,18.585,4.828,,,Carry,,,,,431674.0,22.155,3.808,,,,,,,,,2.0,Miguel Maga,False,Casa Pia AC,Vitoria de Guimaraes,0.0
2510154387.0,19.0,1.0,8.0,107,22.155,3.808,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'Angle', 'PassEndY', 'Chipped', 'PassEndX', 'StandingSave']","[91, 118, 120, 29, 124, 36, 37, 216, 218]",True,431674.0,50.295,18.224,,,,,,,,,2.0,Miguel Maga,True,Casa Pia AC,Vitoria de Guimaraes,
2510154383.0,10.0,1.0,10.0,9509,58.589999999999996,51.61200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['OtherBodyPart', 'StandingSave', 'Zone']","[91, 101, 56]",True,120734.0,,,,,,,,,,,,,,Casa Pia AC,Vitoria de Guimaraes,
2510154415.0,20.0,1.0,11.0,107,40.53,14.824000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,297541.0,,,,,,,,,,,98.0,Nicolas Janvier,,Casa Pia AC,Vitoria de Guimaraes,
2510154423.0,11.0,1.0,12.0,9509,55.86000000000001,48.89200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,120734.0,,,,,,,,,,,,,,Casa Pia AC,Vitoria de Guimaraes,
2510154441.0,12.0,1.0,12.0,9509,55.86000000000001,48.89200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'StandingSave', 'Length', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,120734.0,56.910000000000004,44.132000000000005,,,,,,,,,,,False,Casa Pia AC,Vitoria de Guimaraes,0.0
2510154471.0,13.0,1.0,13.0,9509,56.910000000000004,44.132000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,322631.0,40.32,40.324,,,,,,,,,,,False,Casa Pia AC,Vitoria de Guimaraes,-0.004229499999999999
2510154489.0,14.0,1.0,16.0,9509,41.79,36.992000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'StandingSave', 'Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 120, 128, 36, 38, 217, 218]",True,136355.0,70.56,12.784,,,,,,,,,,,True,Casa Pia AC,Vitoria de Guimaraes,
2510154511.0,21.0,1.0,17.0,107,39.27,52.36000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,447235.0,,,,,,,,,,,72.0,Afonso Freitas,,Casa Pia AC,Vitoria de Guimaraes,
2510154521.0,22.0,1.0,18.0,107,39.27,52.36000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,447235.0,30.765,47.124,,,,,,,,,72.0,Afonso Freitas,False,Casa Pia AC,Vitoria de Guimaraes,-0.0010425699999999996
2510154565.0,23.0,1.0,20.0,107,30.765,47.124,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,408432.0,28.14,30.464,,,,,,,,,13.0,André Amaro,False,Casa Pia AC,Vitoria de Guimaraes,0.0002191399999999996
,,1.0,20.0,107,28.14,30.464,,,Carry,,,,,454565.0,35.07,28.220000000000002,,,,,,,,,83.0,Mamadou Tounkara,False,Casa Pia AC,Vitoria de Guimaraes,0.0
2510154585.0,24.0,1.0,25.0,107,35.07,28.220000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,454565.0,28.56,46.308,,,,,,,,,83.0,Mamadou Tounkara,False,Casa Pia AC,Vitoria de Guimaraes,-0.00152184
2510154621.0,25.0,1.0,27.0,107,29.294999999999998,46.308,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,408432.0,39.69,63.784000000000006,,,,,,,,,13.0,André Amaro,False,Casa Pia AC,Vitoria de Guimaraes,0.00015804999999999986
2510154651.0,26.0,1.0,30.0,107,39.69,63.784000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,447235.0,49.035000000000004,58.344,,,,,,,,,72.0,Afonso Freitas,False,Casa Pia AC,Vitoria de Guimaraes,0.00258273
,,1.0,30.0,107,49.035000000000004,58.344,,,Carry,,,,,297541.0,45.57,57.93600000000001,,,,,,,,,98.0,Nicolas Janvier,False,Casa Pia AC,Vitoria de Guimaraes,0.0
2510154687.0,27.0,1.0,33.0,107,45.57,57.93600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Length', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,297541.0,31.71,51.952000000000005,,,,,,,,,98.0,Nicolas Janvier,False,Casa Pia AC,Vitoria de Guimaraes,-0.0032505000000000017
2510154745.0,28.0,1.0,38.0,107,31.290000000000003,50.79600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'StandingSave', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,408432.0,40.005,64.60000000000001,,,,,,,,,13.0,André Amaro,False,Casa Pia AC,Vitoria de Guimaraes,0.00015804999999999986
,,1.0,38.0,107,40.005,64.60000000000001,,,Carry,,,,,447235.0,36.96000000000001,62.968,,,,,,,,,72.0,Afonso Freitas,False,Casa Pia AC,Vitoria de Guimaraes,0.0
2510154755.0,29.0,1.0,40.0,107,36.96000000000001,62.968,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'StandingSave', 'Longball', 'PassEndX', 'Zone']","[91, 119, 117, 127, 205, 36, 37, 217, 218]",True,447235.0,70.14,66.708,,,,,,,,,72.0,Afonso Freitas,True,Casa Pia AC,Vitoria de Guimaraes,0.00995862
2510154769.0,30.0,1.0,41.0,107,70.14,66.708,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Length', 'Zone', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,319796.0,68.565,57.868,,,,,,,,,90.0,Mikey Johnston,False,Casa Pia AC,Vitoria de Guimaraes,-0.0025178200000000005
,,1.0,41.0,107,68.565,57.868,,,Carry,,,,,297541.0,70.98,57.120000000000005,,,,,,,,,98.0,Nicolas Janvier,False,Casa Pia AC,Vitoria de Guimaraes,0.005311739999999999
2510154811.0,31.0,1.0,43.0,107,70.98,57.120000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Zone', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,297541.0,85.365,61.2,,,,,,,,,98.0,Nicolas Janvier,False,Casa Pia AC,Vitoria de Guimaraes,0.0035479100000000013
,,1.0,43.0,107,85.365,61.2,,,Carry,,,,,319796.0,94.71000000000001,49.980000000000004,,,,,,,,,90.0,Mikey Johnston,True,Casa Pia AC,Vitoria de Guimaraes,0.027348260000000003
2510154821.0,32.0,1.0,50.0,107,94.71000000000001,49.980000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'StandingSave', 'Angle', 'Zone']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,319796.0,72.765,41.82,,,,,,,,,90.0,Mikey Johnston,False,Casa Pia AC,Vitoria de Guimaraes,-0.031059890000000003
,,1.0,50.0,107,72.765,41.82,,,Carry,,,,,437999.0,77.49,42.636,,,,,,,,,80.0,Dani Silva,False,Casa Pia AC,Vitoria de Guimaraes,0.0002709100000000027
2510154823.0,33.0,1.0,51.0,107,77.49,42.636,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Zone', 'Angle', 'PassEndY', 'StandingSave']","[91, 120, 29, 36, 38, 217, 218]",True,437999.0,80.85000000000001,38.352000000000004,,,,,,,,,80.0,Dani Silva,False,Casa Pia AC,Vitoria de Guimaraes,
2510154833.0,15.0,1.0,52.0,9509,26.145,28.288000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,472325.0,,,,,,,,,,,,,,Casa Pia AC,Vitoria de Guimaraes,
2510154871.0,16.0,1.0,56.0,9509,24.57,18.904000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['StandingSave', 'Zone', 'OppositeRelatedEvent', 'Defensive']","[91, 54]",True,472325.0,,,,,,,,,,,,,,Casa Pia AC,Vitoria de Guimaraes,
2510154881.0,34.0,1.0,56.0,107,80.42999999999999,49.096000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']",[55],False,319796.0,,,,,,,,,,,90.0,Mikey Johnston,,Casa Pia AC,Vitoria de Guimaraes,
2510154897.0,17.0,1.0,57.0,9509,22.365000000000002,18.904000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'Angle', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,472325.0,19.635,9.112,,,,,,,,,,,False,Casa Pia AC,Vitoria de Guimaraes,-0.0005892200000000014
2510154903.0,18.0,1.0,59.0,9509,21.630000000000003,7.82,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'StandingSave', 'Length', 'Zone', 'Angle', 'PassEndX']","[91, 118, 120, 29, 36, 37, 216, 218]",True,381793.0,40.635000000000005,14.688000000000002,,,,,,,,,,,False,Casa Pia AC,Vitoria de Guimaraes,
2510154925.0,35.0,2.0,1.0,107,68.46000000000001,44.608,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,297541.0,,,,,,,,,,,98.0,Nicolas Janvier,,Casa Pia AC,Vitoria de Guimaraes,
2510154939.0,36.0,2.0,1.0,107,70.35000000000001,42.976000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,135638.0,,,,,,,,,,,10.0,Tiago Silva,,Casa Pia AC,Vitoria de Guimaraes,
,,2.0,1.0,107,70.35000000000001,42.976000000000006,,,Carry,,,,,135638.0,76.23,39.984,,,,,,,,,10.0,Tiago Silva,True,Casa Pia AC,Vitoria de Guimaraes,-0.0002709100000000027
2510154959.0,19.0,2.0,6.0,9509,36.225,26.180000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']",[55],False,322631.0,,,,,,,,,,,,,,Casa Pia AC,Vitoria de Guimaraes,
2510154967.0,37.0,2.0,6.0,107,68.775,41.82,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['StandingSave', 'Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 54]",True,135638.0,,,,,,,,,,,10.0,Tiago Silva,,Casa Pia AC,Vitoria de Guimaraes,
2510154989.0,38.0,2.0,8.0,107,76.23,39.984,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Zone', 'Length', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,135638.0,80.115,30.26,,,,,,,,,10.0,Tiago Silva,False,Casa Pia AC,Vitoria de Guimaraes,0.01126177
,,2.0,8.0,107,80.115,30.26,,,Carry,,,,,430413.0,76.86,24.956000000000003,,,,,,,,,20.0,Nélson da Luz,False,Casa Pia AC,Vitoria de Guimaraes,-0.010990859999999998
2510155011.0,39.0,2.0,10.0,107,76.86,24.956000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,430413.0,85.67999999999999,3.5360000000000005,,,,,,,,,20.0,Nélson da Luz,False,Casa Pia AC,Vitoria de Guimaraes,0.003440719999999998
2510155033.0,40.0,2.0,13.0,107,85.67999999999999,3.5360000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Zone', 'Length', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,431674.0,96.39,8.228,,,,,,,,,2.0,Miguel Maga,False,Casa Pia AC,Vitoria de Guimaraes,0.010362779999999999
2510155039.0,41.0,2.0,15.0,107,96.39,8.228,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Offensive', 'OverRun', 'Zone']","[91, 204]",True,430413.0,,,,,,,,,,,20.0,Nélson da Luz,,Casa Pia AC,Vitoria de Guimaraes,
2510155047.0,20.0,2.0,16.0,9509,10.920000000000002,59.364000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,447577.0,,,,,,,,,,,,,,Casa Pia AC,Vitoria de Guimaraes,
2510155091.0,21.0,2.0,21.0,9509,13.965000000000002,64.12400000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'Length', 'Zone', 'PassEndY', 'Longball', 'StandingSave', 'PassEndX', 'Angle']","[91, 118, 120, 124, 128, 36, 38, 216, 218]",True,447577.0,45.885000000000005,55.69200000000001,,,,,,,,,,,True,Casa Pia AC,Vitoria de Guimaraes,
2510155109.0,42.0,2.0,22.0,107,61.95,17.068,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,454565.0,,,,,,,,,,,83.0,Mamadou Tounkara,,Casa Pia AC,Vitoria de Guimaraes,
,,2.0,22.0,107,61.95,17.068,,,Carry,,,,,454565.0,65.52,21.556,,,,,,,,,83.0,Mamadou Tounkara,False,Casa Pia AC,Vitoria de Guimaraes,0.0
2510155131.0,43.0,2.0,24.0,107,65.52,21.556,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Zone', 'StandingSave', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,454565.0,80.22000000000001,24.548000000000002,,,,,,,,,83.0,Mamadou Tounkara,True,Casa Pia AC,Vitoria de Guimaraes,0.0092007
2510155159.0,44.0,2.0,25.0,107,80.22000000000001,24.548000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'LayOff', 'PassEndX', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,383185.0,72.45,18.428,,,,,,,,,9.0,Safira,False,Casa Pia AC,Vitoria de Guimaraes,-0.004429619999999999
,,2.0,25.0,107,72.45,18.428,,,Carry,,,,,135638.0,72.55499999999999,12.376000000000001,,,,,,,,,10.0,Tiago Silva,False,Casa Pia AC,Vitoria de Guimaraes,-0.00010719000000000353
