id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
,,13.0,8.0,107,48.72,47.736000000000004,,,Carry,,,,,408432.0,47.565,44.47200000000001,,,,,,,,,13.0,André Amaro,False,Rio Ave,Vitoria de Guimaraes,0.0
2548777067.0,105.0,13.0,12.0,107,47.565,44.47200000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,408432.0,42.21000000000001,24.752000000000002,,,,,,,,,13.0,André Amaro,False,Rio Ave,Vitoria de Guimaraes,-0.00159954
,,13.0,12.0,107,42.21000000000001,24.752000000000002,,,Carry,,,,,454565.0,43.050000000000004,21.080000000000002,,,,,,,,,83.0,Mamadou Tounkara,False,Rio Ave,Vitoria de Guimaraes,0.0
2548777135.0,106.0,13.0,15.0,107,43.050000000000004,21.080000000000002,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndY', 'Chipped', 'Zone', 'Angle', 'Longball', 'Length', 'PassEndX']","[91, 120, 124, 128, 36, 38, 217, 218]",True,454565.0,105.0,3.4000000000000004,,,,,,,,,83.0,Mamadou Tounkara,True,Rio Ave,Vitoria de Guimaraes,
2548777517.0,138.0,13.0,39.0,121,4.83,33.456,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY', 'GoalKick']","[91, 117, 30, 36, 38, 215, 218]",True,408938.0,10.815000000000001,32.708000000000006,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,0.0
2548777557.0,139.0,13.0,42.0,121,5.985,29.240000000000002,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'Angle', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,125953.0,12.495000000000001,15.436,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,-0.0006246700000000008
2548777579.0,140.0,13.0,43.0,121,12.495000000000001,15.436,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'PassEndX', 'StandingSave', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,444575.0,34.33500000000001,15.776,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,0.0018090099999999998
2548777615.0,141.0,13.0,46.0,121,30.975,16.048000000000002,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'Angle', 'Length', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,149468.0,38.745,3.604,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,0.0006677700000000016
2548777671.0,142.0,13.0,48.0,121,38.745,3.604,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'StandingSave', 'Zone', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,399951.0,33.915,10.88,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,-0.0006677700000000016
2548777749.0,143.0,13.0,50.0,121,34.65,14.688000000000002,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,149468.0,28.35,32.504,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,0.0007288600000000013
2548777811.0,144.0,13.0,54.0,121,31.5,39.372,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,125953.0,34.125,56.78,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,-0.0007288600000000013
2548777845.0,145.0,13.0,58.0,121,33.285000000000004,49.504000000000005,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,356232.0,30.135,34.884,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,0.0002191399999999996
2548777903.0,146.0,14.0,0.0,121,29.61,31.552,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 38, 215, 218]",True,125953.0,29.61,15.3,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,-0.0007288600000000013
2548777927.0,147.0,14.0,2.0,121,29.61,14.96,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'Length', 'Angle', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,444575.0,35.910000000000004,3.944,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,-0.0008183099999999992
2548777983.0,148.0,14.0,4.0,121,35.910000000000004,3.944,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,395954.0,35.805,19.584000000000003,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,-0.00015804999999999986
2548778077.0,149.0,14.0,7.0,121,38.22,22.304,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Longball', 'Angle', 'Length', 'PassEndY', 'StandingSave']","[91, 117, 127, 35, 37, 216, 218]",True,149468.0,38.010000000000005,55.21600000000001,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,-0.0005445499999999995
2548778125.0,150.0,14.0,13.0,121,37.065,50.388,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'StandingSave', 'PassEndX', 'Angle', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,356232.0,60.795,32.980000000000004,,,,,,,,,,,True,Rio Ave,Vitoria de Guimaraes,0.004203539999999999
2548778133.0,151.0,14.0,14.0,121,60.795,32.980000000000004,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY', 'ShotAssist', 'KeyPass']","[91, 119, 117, 30, 123, 40, 46, 36, 38, 216, 218]",True,342704.0,65.73,24.888,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,0.002456040000000003
2548778193.0,152.0,14.0,19.0,121,80.64,19.788000000000004,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['RightFoot', 'BlockedY', 'Assisted', 'LowLeft', 'GoalMouthZ', 'Zone', 'StandingSave', 'RelatedEventId', 'GoalMouthY', 'BlockedX', 'OutOfBoxCentre', 'RegularPlay', 'OppositeRelatedEvent']","[91, 9, 10, 2, 3, 12]",True,395954.0,,,151.0,342704.0,98.9,48.2,3.8,52.2,True,,,,,Rio Ave,Vitoria de Guimaraes,
2548778201.0,108.0,14.0,20.0,107,2.3100000000000005,33.11600000000001,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Collected', 'OppositeRelatedEvent', 'DivingSave', 'Zone', 'Hands', 'KeeperSaveObox']","[91, 110, 113, 83, 77, 79, 82]",True,107158.0,,,,,,,,,,,14.0,Bruno Varela,,Rio Ave,Vitoria de Guimaraes,
2548778217.0,109.0,14.0,21.0,107,2.3100000000000005,33.11600000000001,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,107158.0,,,,,,,,,,,14.0,Bruno Varela,,Rio Ave,Vitoria de Guimaraes,
2548778373.0,110.0,14.0,31.0,107,12.18,33.932,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'KeeperThrow', 'Angle', 'Length', 'PassEndY']","[91, 36, 37, 215, 218]",True,107158.0,13.23,48.824,,,,,,,,,14.0,Bruno Varela,False,Rio Ave,Vitoria de Guimaraes,-0.0010497700000000002
,,14.0,31.0,107,13.23,48.824,,,Carry,,,,,318502.0,11.340000000000002,50.25200000000001,,,,,,,,,3.0,Mikel Villanueva,False,Rio Ave,Vitoria de Guimaraes,0.0
2548778415.0,111.0,14.0,34.0,107,11.340000000000002,50.25200000000001,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,318502.0,22.89,65.824,,,,,,,,,3.0,Mikel Villanueva,False,Rio Ave,Vitoria de Guimaraes,-0.0013289100000000009
2548778477.0,112.0,14.0,36.0,107,22.680000000000003,66.096,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'Length', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,447235.0,43.89,65.28,,,,,,,,,72.0,Afonso Freitas,False,Rio Ave,Vitoria de Guimaraes,0.0028141300000000015
,,14.0,36.0,107,43.89,65.28,,,Carry,,,,,351703.0,46.2,64.464,,,,,,,,,17.0,André Silva,False,Rio Ave,Vitoria de Guimaraes,0.0
2548778501.0,113.0,14.0,39.0,107,46.2,64.464,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,351703.0,40.635000000000005,63.784000000000006,,,,,,,,,17.0,André Silva,False,Rio Ave,Vitoria de Guimaraes,-0.0012207699999999995
2548778535.0,114.0,14.0,41.0,107,41.055,64.464,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,319796.0,58.48500000000001,63.17200000000001,,,,,,,,,90.0,Mikey Johnston,True,Rio Ave,Vitoria de Guimaraes,0.0034732899999999987
2548778569.0,115.0,14.0,44.0,107,58.695,63.24,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Throughball', 'PassEndX', 'PassEndY', 'Length', 'Angle', 'StandingSave', 'Longball', 'Zone']","[91, 120, 128, 130, 36, 38, 217, 218]",True,351703.0,90.72000000000001,40.324,,,,,,,,,17.0,André Silva,True,Rio Ave,Vitoria de Guimaraes,
2548778583.0,153.0,14.0,47.0,121,11.655,28.968000000000004,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,408938.0,,,,,,,,,,,,,,Rio Ave,Vitoria de Guimaraes,
2548778703.0,154.0,14.0,52.0,121,12.915000000000001,34.068000000000005,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['KeeperThrow', 'Zone', 'StandingSave', 'Length', 'Angle', 'PassEndY', 'PassEndX']","[91, 36, 38, 215, 218]",True,408938.0,20.895,16.524,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,-0.0014034000000000008
2548778733.0,155.0,14.0,54.0,121,20.895,16.524,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'Length', 'Angle', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,444575.0,23.835,32.096000000000004,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,0.0007416699999999998
2548778757.0,156.0,14.0,57.0,121,24.150000000000002,32.504,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,125953.0,34.230000000000004,41.82,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,0.0011582700000000012
2548778789.0,157.0,14.0,59.0,121,32.76,42.772000000000006,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,149468.0,21.630000000000003,51.816,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,-0.0016808000000000014
2548778835.0,158.0,15.0,2.0,121,21.419999999999998,51.476000000000006,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,356232.0,20.685,36.108000000000004,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,0.0007416699999999998
2548778887.0,159.0,15.0,4.0,121,20.685,35.156000000000006,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,125953.0,37.38,59.43200000000001,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,0.0010971800000000014
2548779055.0,160.0,15.0,8.0,121,33.705000000000005,57.25600000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'StandingSave', 'PassEndY', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,380617.0,25.725,47.464,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,-0.0005818599999999983
2548779079.0,161.0,15.0,13.0,121,33.39,40.93600000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,356232.0,30.66,32.368,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,0.0
2548779127.0,162.0,15.0,16.0,121,30.66,32.368,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,125953.0,39.69,25.024,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,0.0013679799999999995
2548779161.0,163.0,15.0,19.0,121,39.69,25.024,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,149468.0,42.315,26.180000000000003,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,-6.527999999999916e-05
2548779191.0,164.0,15.0,19.0,121,42.315,26.180000000000003,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,342704.0,31.395,37.468,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,-0.0013027000000000004
2548779237.0,165.0,15.0,22.0,121,31.71,37.944,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'Length', 'Angle', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,125953.0,34.755,51.204,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,-0.0007288600000000013
2548779269.0,166.0,15.0,26.0,121,36.12,48.348,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'Longball', 'StandingSave', 'Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 120, 124, 128, 36, 37, 217, 218]",True,356232.0,80.955,68.0,,,,,,,,,,,True,Rio Ave,Vitoria de Guimaraes,
2548779545.0,117.0,15.0,46.0,107,12.915000000000001,0.0,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length', 'ThrowIn', 'Longball']","[91, 212, 36, 37, 216]",True,431674.0,40.11000000000001,5.032000000000001,,,,,,,,,2.0,Miguel Maga,False,Rio Ave,Vitoria de Guimaraes,
2548779635.0,169.0,15.0,48.0,121,59.745000000000005,64.396,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,356232.0,,,,,,,,,,,,,,Rio Ave,Vitoria de Guimaraes,
2548779731.0,119.0,15.0,59.0,107,41.685,0.0,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length', 'ThrowIn']","[91, 212, 35, 37, 216]",True,431674.0,40.425000000000004,7.48,,,,,,,,,2.0,Miguel Maga,False,Rio Ave,Vitoria de Guimaraes,0.0
2548779743.0,120.0,16.0,0.0,107,41.055,8.568,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,135638.0,36.015,4.352,,,,,,,,,10.0,Tiago Silva,False,Rio Ave,Vitoria de Guimaraes,-0.0023706000000000005
2548779937.0,121.0,16.0,0.0,107,35.49,3.4000000000000004,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Zone', 'Angle', 'PassEndY', 'Chipped', 'Length', 'StandingSave', 'PassEndX']","[91, 117, 124, 127, 35, 37, 215, 218]",True,431674.0,24.465000000000003,56.03200000000001,,,,,,,,,2.0,Miguel Maga,False,Rio Ave,Vitoria de Guimaraes,-0.0018388500000000012
,,16.0,0.0,107,24.465000000000003,56.03200000000001,,,Carry,,,,,318502.0,62.05500000000001,62.56,,,,,,,,,3.0,Mikel Villanueva,True,Rio Ave,Vitoria de Guimaraes,0.008026779999999997
2548779971.0,122.0,16.0,12.0,107,62.05500000000001,62.56,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'Angle', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,318502.0,66.885,65.824,,,,,,,,,3.0,Mikel Villanueva,False,Rio Ave,Vitoria de Guimaraes,0.0
2548780059.0,123.0,16.0,13.0,107,68.14500000000001,65.28,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'PassEndY', 'Length', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,447235.0,50.08500000000001,59.704,,,,,,,,,72.0,Afonso Freitas,False,Rio Ave,Vitoria de Guimaraes,-0.0049671599999999965
,,16.0,13.0,107,50.08500000000001,59.704,,,Carry,,,,,422205.0,47.775,58.276,,,,,,,,,8.0,Tomás Händel,False,Rio Ave,Vitoria de Guimaraes,0.0013619600000000006
2548780087.0,124.0,16.0,15.0,107,47.775,58.276,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'StandingSave', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,422205.0,35.595,45.696000000000005,,,,,,,,,8.0,Tomás Händel,False,Rio Ave,Vitoria de Guimaraes,-0.00274078
,,16.0,15.0,107,35.595,45.696000000000005,,,Carry,,,,,408432.0,33.075,44.540000000000006,,,,,,,,,13.0,André Amaro,False,Rio Ave,Vitoria de Guimaraes,-0.0015871199999999992
2548780113.0,125.0,16.0,19.0,107,33.075,44.540000000000006,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'StandingSave', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,408432.0,14.805,32.096000000000004,,,,,,,,,13.0,André Amaro,False,Rio Ave,Vitoria de Guimaraes,-0.00027740000000000056
,,16.0,19.0,107,14.805,32.096000000000004,,,Carry,,,,,107158.0,13.020000000000001,30.464,,,,,,,,,14.0,Bruno Varela,False,Rio Ave,Vitoria de Guimaraes,0.0
2548780173.0,126.0,16.0,22.0,107,13.020000000000001,30.464,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'StandingSave', 'Longball', 'Zone']","[91, 117, 127, 36, 38, 216, 218]",True,107158.0,48.615,21.828000000000003,,,,,,,,,14.0,Bruno Varela,True,Rio Ave,Vitoria de Guimaraes,0.0034640599999999997
,,16.0,22.0,107,48.615,21.828000000000003,,,Carry,,,,,444826.0,52.92,24.208000000000002,,,,,,,,,11.0,Jota Silva,False,Rio Ave,Vitoria de Guimaraes,0.0025646799999999997
2548780185.0,127.0,16.0,24.0,107,52.92,24.208000000000002,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[197, 199]",False,444826.0,,,,,,,,,,,11.0,Jota Silva,,Rio Ave,Vitoria de Guimaraes,
2548780169.0,171.0,16.0,24.0,121,52.080000000000005,43.79200000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[198, 200]",False,356232.0,,,,,,,,,,,,,,Rio Ave,Vitoria de Guimaraes,
2548780201.0,128.0,16.0,24.0,107,50.08500000000001,23.12,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[91, 120, 29, 139, 36, 37, 217, 218]",True,444826.0,73.08,34.884,,,,,,,,,11.0,Jota Silva,True,Rio Ave,Vitoria de Guimaraes,
2548780237.0,172.0,16.0,27.0,121,31.185000000000002,31.62,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,444575.0,,,,,,,,,,,,,,Rio Ave,Vitoria de Guimaraes,
2548780249.0,173.0,16.0,28.0,121,31.185000000000002,31.62,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'Zone', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,444575.0,30.66,44.47200000000001,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,-0.0002191399999999996
2548780291.0,174.0,16.0,30.0,121,30.66,44.47200000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,125953.0,39.9,39.508,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,0.00152184
2548780391.0,175.0,16.0,34.0,121,42.839999999999996,37.196000000000005,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Angle', 'Longball', 'Chipped', 'StandingSave', 'Zone']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,356232.0,89.25,61.47200000000001,,,,,,,,,,,True,Rio Ave,Vitoria de Guimaraes,0.022224260000000003
2548780413.0,176.0,16.0,40.0,121,87.04500000000002,59.704,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Angle', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,337885.0,86.10000000000001,46.784,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,0.0009889000000000009
2548780439.0,177.0,16.0,41.0,121,86.10000000000001,46.784,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle']","[91, 120, 29, 36, 37, 217, 218]",True,380617.0,96.705,54.128,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,
2548780461.0,129.0,16.0,42.0,107,8.925,11.356,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,444826.0,,,,,,,,,,,11.0,Jota Silva,,Rio Ave,Vitoria de Guimaraes,
,,16.0,42.0,107,8.925,11.356,,,Carry,,,,,444826.0,8.4,9.248000000000001,,,,,,,,,11.0,Jota Silva,False,Rio Ave,Vitoria de Guimaraes,-0.0024028599999999997
2548780491.0,130.0,16.0,44.0,107,8.4,9.248000000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'OppositeRelatedEvent', 'Zone']",[122],False,444826.0,,,,,,,,,,,11.0,Jota Silva,,Rio Ave,Vitoria de Guimaraes,
2548780577.0,179.0,16.0,44.0,121,96.60000000000001,58.75200000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['Zone', 'MissLeft', 'OppositeRelatedEvent']",[122],False,380617.0,,,,,,,,,,,,,,Rio Ave,Vitoria de Guimaraes,
2548781123.0,180.0,17.0,19.0,121,104.265,67.796,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'RightFoot', 'CornerTaken', 'Chipped', 'Cross', 'StandingSave', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 137, 124, 126, 31, 33, 34, 35, 38, 217, 218]",True,380617.0,99.015,37.536,,,,,,,,,,,True,Rio Ave,Vitoria de Guimaraes,
2548781077.0,131.0,17.0,21.0,107,7.14,31.552,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[197, 200]",False,408432.0,,,,,,,,,,,13.0,André Amaro,,Rio Ave,Vitoria de Guimaraes,
2548781125.0,181.0,17.0,21.0,121,97.86000000000001,36.448,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[198, 199]",False,243572.0,,,,,,,,,,,,,,Rio Ave,Vitoria de Guimaraes,
2548781159.0,132.0,17.0,21.0,107,8.19,32.708000000000006,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'Head', 'Zone']","[91, 94, 95, 57, 216]",True,408432.0,68.88,15.3,,,,,,,,,13.0,André Amaro,,Rio Ave,Vitoria de Guimaraes,
2548781215.0,182.0,17.0,28.0,121,39.58500000000001,56.168,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'Angle', 'Length', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,337885.0,38.745,39.848000000000006,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,0.0004792700000000004
2548781275.0,183.0,17.0,31.0,121,39.375,38.080000000000005,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,125953.0,42.945,60.52,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,-0.0013637900000000001
