id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2381580525.0,2.0,0.0,0.0,786.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2381580535.0,2.0,0.0,0.0,288.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2381742315.0,754.0,0.0,0.0,786.0,0.0,0.0,10.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2381742351.0,877.0,0.0,0.0,288.0,0.0,0.0,10.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2381488047.0,1.0,0.0,0.0,288.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'InvolvedPlayers', 'JerseyNumber', 'CaptainPlayerId', 'PlayerPosition', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2381490467.0,1.0,0.0,0.0,786.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['JerseyNumber', 'CaptainPlayerId', 'InvolvedPlayers', 'TeamFormation', 'TeamPlayerFormation', 'PlayerPosition']",[],False,,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2381580679.0,3.0,0.0,0.0,786.0,52.5,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,131384.0,43.050000000000004,42.568000000000005,,,,,,,,,,10.0,Denilson,False,Braga,Pacos de Ferreira,-0.00215424
2381580739.0,4.0,0.0,2.0,786.0,42.945,43.044000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndX', 'Zone', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,380686.0,23.31,21.488000000000003,,,,,,,,,,16.0,Matchoi Djaló,False,Braga,Pacos de Ferreira,-0.002678699999999999
2381580799.0,5.0,0.0,6.0,786.0,22.89,22.304,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'StandingSave', 'Angle', 'PassEndX', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,380682.0,16.59,41.14,,,,,,,,,,6.0,Maracás,False,Braga,Pacos de Ferreira,0.0008141799999999994
2381580881.0,6.0,0.0,8.0,786.0,16.17,41.82,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Length', 'Angle', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,322640.0,1.3650000000000007,33.32,,,,,,,,,,2.0,Marco Baixinho,False,Braga,Pacos de Ferreira,-0.0014166600000000001
2381581021.0,7.0,0.0,10.0,786.0,1.5750000000000004,32.708000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'PassEndY', 'Zone', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,364187.0,6.7200000000000015,10.812000000000001,,,,,,,,,,13.0,André Ferreira,False,Braga,Pacos de Ferreira,-0.0019098400000000003
,,0.0,10.0,,6.7200000000000015,10.812000000000001,,,Carry,,,,,380682.0,11.13,4.0120000000000005,,,,,,,,,,6.0,Maracás,False,Braga,Pacos de Ferreira,0.0002954400000000001
