id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2397119481.0,2.0,0.0,108.0,,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,0.0,,,,,,,,,,,,,,,Pacos de Ferreira,Moreirense,
2397119465.0,2.0,0.0,786.0,,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,0.0,,,,,,,,,,,,,,,Pacos de Ferreira,Moreirense,
2397222177.0,797.0,0.0,108.0,,0.0,0.0,10.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,0.0,,,,,,,,,,,,,,,Pacos de Ferreira,Moreirense,
2397222191.0,804.0,0.0,786.0,,0.0,0.0,10.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,0.0,,,,,,,,,,,,,,,Pacos de Ferreira,Moreirense,
2397076033.0,1.0,0.0,108.0,,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamPlayerFormation', 'CaptainPlayerId', 'PlayerPosition', 'TeamFormation', 'InvolvedPlayers', 'JerseyNumber']",[],False,0.0,,,,,,,,,,,,,,,Pacos de Ferreira,Moreirense,
2397076901.0,1.0,0.0,786.0,,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['JerseyNumber', 'CaptainPlayerId', 'PlayerPosition', 'InvolvedPlayers', 'TeamPlayerFormation', 'TeamFormation']",[],False,0.0,,,,,,,,,,,,,,,Pacos de Ferreira,Moreirense,
2397119541.0,3.0,0.0,786.0,427566.0,52.395,33.864,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Zone', 'Angle', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,0.0,40.74,37.944,,,,,,,,,,17.0,Adrián Butzke,False,Pacos de Ferreira,Moreirense,-0.002219519999999999
,,0.0,,121675.0,40.74,37.944,,,Carry,,,,,0.0,49.14,40.188,,,,,,,,,,22.0,Luiz Carlos,False,Pacos de Ferreira,Moreirense,0.002219519999999999
2397119647.0,4.0,0.0,786.0,121675.0,49.14,40.188,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,3.0,43.995,61.81200000000001,,,,,,,,,,22.0,Luiz Carlos,False,Pacos de Ferreira,Moreirense,-0.0035833099999999993
,,0.0,,23621.0,43.995,61.81200000000001,,,Carry,,,,,3.0,42.945,63.71600000000001,,,,,,,,,,5.0,Antunes,False,Pacos de Ferreira,Moreirense,0.0
2397119695.0,5.0,0.0,786.0,23621.0,42.945,63.71600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'StandingSave', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,6.0,35.07,45.22000000000001,,,,,,,,,,5.0,Antunes,False,Pacos de Ferreira,Moreirense,-0.00015804999999999986
2397119741.0,6.0,0.0,786.0,322640.0,35.07,44.88,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,9.0,40.215,32.912,,,,,,,,,,2.0,Marco Baixinho,False,Pacos de Ferreira,Moreirense,0.00152184
2397119773.0,7.0,0.0,786.0,384889.0,40.425,32.912,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,11.0,38.43,49.16400000000001,,,,,,,,,,77.0,Nuno Santos,False,Pacos de Ferreira,Moreirense,6.527999999999916e-05
,,0.0,,322640.0,38.43,49.16400000000001,,,Carry,,,,,11.0,37.59,50.864000000000004,,,,,,,,,,2.0,Marco Baixinho,False,Pacos de Ferreira,Moreirense,0.0
2397119847.0,8.0,0.0,786.0,322640.0,37.59,50.864000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'StandingSave', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,13.0,46.725,66.98,,,,,,,,,,2.0,Marco Baixinho,False,Pacos de Ferreira,Moreirense,-0.0002082999999999998
2397119859.0,9.0,0.0,786.0,23621.0,47.25,66.16400000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Chipped', 'PassEndY', 'PassEndX', 'Angle', 'Length', 'StandingSave']","[91, 120, 29, 124, 36, 38, 216, 218]",True,16.0,62.265,66.028,,,,,,,,,,5.0,Antunes,False,Pacos de Ferreira,Moreirense,0.00496716
2397119917.0,3.0,0.0,108.0,122089.0,46.83000000000001,2.788,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'Zone', 'HeadPass', 'PassEndX', 'Length', 'StandingSave']","[91, 120, 29, 139, 36, 37, 217, 218]",True,16.0,73.185,15.436,,,,,,,,,,,,True,Pacos de Ferreira,Moreirense,0.011531769999999998
2397120011.0,10.0,0.0,786.0,322640.0,33.81,42.5,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone', 'StandingSave', 'Longball']","[91, 117, 127, 36, 38, 215, 218]",True,21.0,34.65,6.256000000000002,,,,,,,,,,2.0,Marco Baixinho,False,Pacos de Ferreira,Moreirense,-0.0015471700000000005
,,0.0,,110341.0,34.65,6.256000000000002,,,Carry,,,,,21.0,40.425,2.2440000000000007,,,,,,,,,,15.0,Juan Delgado,False,Pacos de Ferreira,Moreirense,0.0014860800000000007
2397120111.0,11.0,0.0,786.0,110341.0,40.425,2.2440000000000007,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Longball', 'Angle', 'Length', 'PassEndY', 'Zone', 'Chipped', 'StandingSave']","[91, 120, 124, 128, 36, 37, 217, 218]",True,25.0,97.44,9.384,,,,,,,,,,15.0,Juan Delgado,True,Pacos de Ferreira,Moreirense,0.035214539999999996
2397120113.0,4.0,0.0,108.0,322792.0,8.4,55.760000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,28.0,,,,,,,,,,,,,,,Pacos de Ferreira,Moreirense,
2397120153.0,5.0,0.0,108.0,322792.0,7.875,55.624,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'StandingSave', 'Angle']","[91, 94, 95, 215]",True,30.0,9.135,68.0,,,,,,,,,,,,,Pacos de Ferreira,Moreirense,
2397120289.0,13.0,0.0,786.0,343089.0,93.66000000000001,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'ThrowIn', 'Angle']","[91, 212, 35, 37, 217]",True,36.0,81.48,2.3120000000000003,,,,,,,,,,7.0,Hélder Ferreira,False,Pacos de Ferreira,Moreirense,-0.007287600000000002
,,0.0,,384889.0,81.48,2.3120000000000003,,,Carry,,,,,36.0,74.76,2.788,,,,,,,,,,77.0,Nuno Santos,False,Pacos de Ferreira,Moreirense,-0.00634183
2397120311.0,14.0,0.0,786.0,384889.0,74.76,2.788,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'Angle', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,39.0,66.25500000000001,2.5840000000000005,,,,,,,,,,77.0,Nuno Santos,False,Pacos de Ferreira,Moreirense,-0.00377069
2397120359.0,15.0,0.0,786.0,343089.0,65.41500000000002,2.5840000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'Length', 'Zone', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,41.0,54.39,6.188000000000002,,,,,,,,,,7.0,Hélder Ferreira,False,Pacos de Ferreira,Moreirense,-0.002714640000000001
,,0.0,,423078.0,54.39,6.188000000000002,,,Carry,,,,,41.0,45.255,12.512000000000004,,,,,,,,,,3.0,Nuno Lima,False,Pacos de Ferreira,Moreirense,-0.0008905599999999986
2397120415.0,16.0,0.0,786.0,423078.0,45.255,12.512000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,44.0,45.15,39.508,,,,,,,,,,3.0,Nuno Lima,False,Pacos de Ferreira,Moreirense,0.0010005799999999992
,,0.0,,322640.0,45.15,39.508,,,Carry,,,,,44.0,46.2,45.492,,,,,,,,,,2.0,Marco Baixinho,False,Pacos de Ferreira,Moreirense,-0.0005547
2397120495.0,17.0,0.0,786.0,322640.0,46.2,45.492,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,47.0,58.589999999999996,65.89200000000001,,,,,,,,,,2.0,Marco Baixinho,False,Pacos de Ferreira,Moreirense,0.0004446799999999994
,,0.0,,23621.0,58.589999999999996,65.89200000000001,,,Carry,,,,,47.0,60.27,66.84400000000001,,,,,,,,,,5.0,Antunes,False,Pacos de Ferreira,Moreirense,0.0
2397120555.0,18.0,0.0,786.0,23621.0,60.27,66.84400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Chipped', 'Length']","[91, 119, 117, 30, 124, 205, 36, 38, 217, 218]",True,51.0,70.14,65.552,,,,,,,,,,5.0,Antunes,False,Pacos de Ferreira,Moreirense,0.002714640000000001
2397120643.0,19.0,0.0,786.0,70735.0,70.35000000000001,66.028,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsidePass,Successful,"['StandingSave', 'PlayerCaughtOffside', 'Zone', 'PassEndY', 'PassEndX']","[91, 217]",True,53.0,90.09,50.93200000000001,,,,,,,,,,28.0,Nicolás Gaitán,,Pacos de Ferreira,Moreirense,
2397120587.0,7.0,0.0,108.0,322792.0,28.455,17.272000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideProvoked,Successful,[],[62],False,53.0,,,,,,,,,,,,,,,Pacos de Ferreira,Moreirense,
2397131643.0,11019.0,0.0,786.0,427566.0,90.09,50.93200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideGiven,Unsuccessful,[],[61],False,,,,,,,,,,,,,17.0,Adrián Butzke,,Pacos de Ferreira,Moreirense,
2397120955.0,8.0,1.0,108.0,328016.0,26.35500000000001,19.244000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['IndirectFreekickTaken', 'PassEndY', 'Longball', 'Length', 'PassEndX', 'Zone', 'FreekickTaken', 'StandingSave', 'Angle']","[91, 117, 127, 132, 36, 37, 215, 218]",True,11.0,29.50500000000001,64.26000000000002,,,,,,,,,,,,False,Pacos de Ferreira,Moreirense,-0.0002364500000000009
2397120973.0,9.0,1.0,108.0,392742.0,29.71500000000001,64.60000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,17.0,22.785,49.776,,,,,,,,,,,,False,Pacos de Ferreira,Moreirense,0.0002364500000000009
2397120999.0,10.0,1.0,108.0,322792.0,22.68000000000001,49.64,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,21.0,15.855,20.604000000000003,,,,,,,,,,,,False,Pacos de Ferreira,Moreirense,-0.0002355900000000008
2397121043.0,11.0,1.0,108.0,328016.0,15.855,20.604000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,24.0,27.51,1.1560000000000001,,,,,,,,,,,,False,Pacos de Ferreira,Moreirense,-0.0013289100000000009
2397121055.0,12.0,1.0,108.0,122089.0,27.93000000000001,1.1560000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'StandingSave', 'Length', 'PassEndX', 'Angle', 'PassEndY']","[91, 118, 120, 29, 36, 38, 216, 218]",True,27.0,36.64500000000001,0.0,,,,,,,,,,,,False,Pacos de Ferreira,Moreirense,0.0014860800000000007
2397121275.0,21.0,1.0,786.0,23621.0,72.55499999999999,68.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'ThrowIn', 'PassEndX', 'Length']","[91, 212, 35, 38, 216]",True,42.0,67.2,63.71600000000001,,,,,,,,,,5.0,Antunes,False,Pacos de Ferreira,Moreirense,-0.00377069
2397121295.0,22.0,1.0,786.0,384889.0,67.2,63.71600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Length', 'PassEndY', 'Zone', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,43.0,64.89,66.84400000000001,,,,,,,,,,77.0,Nuno Santos,False,Pacos de Ferreira,Moreirense,0.0
2397121359.0,23.0,1.0,786.0,23621.0,63.945,66.50400000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,44.0,40.53,63.71600000000001,,,,,,,,,,5.0,Antunes,False,Pacos de Ferreira,Moreirense,-0.0061879299999999995
,,1.0,,322640.0,40.53,63.71600000000001,,,Carry,,,,,44.0,38.85,57.32400000000002,,,,,,,,,,2.0,Marco Baixinho,False,Pacos de Ferreira,Moreirense,0.0008845199999999998
2397121425.0,24.0,1.0,786.0,322640.0,38.85,57.32400000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,48.0,36.225,36.176,,,,,,,,,,2.0,Marco Baixinho,False,Pacos de Ferreira,Moreirense,-0.00082343
,,1.0,,423078.0,36.225,36.176,,,Carry,,,,,48.0,40.215,23.936000000000003,,,,,,,,,,3.0,Nuno Lima,False,Pacos de Ferreira,Moreirense,6.527999999999916e-05
2397121481.0,25.0,1.0,786.0,423078.0,40.215,23.936000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'StandingSave', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,54.0,37.48500000000001,47.53200000000001,,,,,,,,,,3.0,Nuno Lima,False,Pacos de Ferreira,Moreirense,0.0
,,1.0,,322640.0,37.48500000000001,47.53200000000001,,,Carry,,,,,54.0,42.105000000000004,45.22000000000001,,,,,,,,,,2.0,Marco Baixinho,False,Pacos de Ferreira,Moreirense,0.0
2397121533.0,26.0,1.0,786.0,322640.0,42.105000000000004,45.22000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'PassEndX', 'Zone', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,58.0,45.78,52.496,,,,,,,,,,2.0,Marco Baixinho,False,Pacos de Ferreira,Moreirense,0.0011536600000000008
2397121565.0,27.0,2.0,786.0,384889.0,46.2,51.816,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'PassEndY', 'Zone', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,0.0,58.065,34.476000000000006,,,,,,,,,,77.0,Nuno Santos,False,Pacos de Ferreira,Moreirense,0.003049879999999998
,,2.0,,121675.0,58.065,34.476000000000006,,,Carry,,,,,0.0,59.745000000000005,38.42,,,,,,,,,,22.0,Luiz Carlos,False,Pacos de Ferreira,Moreirense,0.0
2397121571.0,28.0,2.0,786.0,121675.0,59.745000000000005,38.42,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,1.0,,,,,,,,,,,,22.0,Luiz Carlos,,Pacos de Ferreira,Moreirense,
2397132287.0,115.0,2.0,108.0,122215.0,49.665,29.444,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,1.0,,,,,,,,,,,,,,,Pacos de Ferreira,Moreirense,
2397121589.0,14.0,2.0,108.0,322766.0,47.98500000000001,27.200000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,2.0,,,,,,,,,,,,,,,Pacos de Ferreira,Moreirense,
2397121627.0,15.0,2.0,108.0,322766.0,47.98500000000002,27.200000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'Angle', 'Length', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,2.0,66.88500000000002,28.696000000000005,,,,,,,,,,,,True,Pacos de Ferreira,Moreirense,0.005124720000000001
2397121639.0,16.0,2.0,108.0,370018.0,69.405,28.628000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'Length', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,4.0,88.935,10.336000000000002,,,,,,,,,,,,False,Pacos de Ferreira,Moreirense,0.020699219999999997
2397121655.0,17.0,2.0,108.0,318686.0,89.14500000000002,10.336000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'RightFoot', 'Cross', 'Angle', 'Length', 'PassEndX', 'StandingSave', 'Zone']","[91, 137, 126, 36, 37, 217, 218]",True,7.0,90.51,25.636000000000003,,,,,,,,,,,,True,Pacos de Ferreira,Moreirense,0.0673811
2397121671.0,30.0,2.0,786.0,384889.0,14.175,47.87200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,8.0,,,,,,,,,,,,77.0,Nuno Santos,,Pacos de Ferreira,Moreirense,
2397121649.0,29.0,2.0,786.0,384889.0,16.17,47.124,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,8.0,,,,,,,,,,,,77.0,Nuno Santos,,Pacos de Ferreira,Moreirense,
2397121717.0,31.0,2.0,786.0,322640.0,12.075000000000001,51.544000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Zone', 'StandingSave', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,10.0,29.19,67.184,,,,,,,,,,2.0,Marco Baixinho,False,Pacos de Ferreira,Moreirense,0.0009907000000000006
,,2.0,,23621.0,29.19,67.184,,,Carry,,,,,10.0,31.815,66.16400000000002,,,,,,,,,,5.0,Antunes,False,Pacos de Ferreira,Moreirense,0.0
2397121729.0,32.0,2.0,786.0,23621.0,31.815,66.164,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,13.0,,,,,,,,,,,,5.0,Antunes,,Pacos de Ferreira,Moreirense,
2397121911.0,19.0,2.0,108.0,122089.0,69.405,0.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'Angle', 'PassEndY', 'PassEndX', 'ThrowIn', 'Longball']","[91, 212, 36, 37, 217]",True,25.0,81.06,17.81600000000001,,,,,,,,,,,,True,Pacos de Ferreira,Moreirense,0.01110142
2397121917.0,34.0,2.0,786.0,121675.0,23.52,50.592000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone', 'OtherBodyPart']",[91],True,26.0,,,,,,,,,,,,22.0,Luiz Carlos,,Pacos de Ferreira,Moreirense,
2397121937.0,21.0,2.0,108.0,370018.0,92.29500000000002,26.656,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,30.0,,,,,,,,,,,,,,,Pacos de Ferreira,Moreirense,
2397121967.0,36.0,2.0,786.0,423078.0,12.915,45.084,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,31.0,,,,,,,,,,,,3.0,Nuno Lima,,Pacos de Ferreira,Moreirense,
2397121977.0,37.0,2.0,786.0,423078.0,12.915000000000001,45.08400000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Longball', 'Length']","[91, 118, 120, 128, 36, 37, 215, 218]",True,32.0,22.89,68.0,,,,,,,,,,3.0,Nuno Lima,False,Pacos de Ferreira,Moreirense,-0.0013289100000000009
2397122271.0,23.0,2.0,108.0,122089.0,78.015,0.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'Length', 'ThrowIn', 'PassEndY']","[91, 212, 36, 37, 217]",True,52.0,82.005,3.3320000000000003,,,,,,,,,,,,False,Pacos de Ferreira,Moreirense,0.00634183
2397122315.0,39.0,2.0,786.0,23621.0,11.76,62.424,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Zone', 'StandingSave', 'Defensive', 'OppositeRelatedEvent']","[91, 60]",True,55.0,,,,,,,,,,,,5.0,Antunes,,Pacos de Ferreira,Moreirense,
2397541757.0,800.0,2.0,108.0,370018.0,82.84500000000001,6.664000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,55.0,,,,,,,,,,,,,,,Pacos de Ferreira,Moreirense,
2397122279.0,24.0,2.0,108.0,370018.0,81.48,3.128000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['OppositeRelatedEvent', 'PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Zone', 'Offensive', 'Angle']","[91, 120, 29, 36, 217, 218]",True,55.0,82.215,3.128000000000001,,,,,,,,,,,,False,Pacos de Ferreira,Moreirense,0.0
2397122339.0,40.0,2.0,786.0,380685.0,10.920000000000002,64.328,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['OppositeRelatedEvent', 'BlockedCross', 'Zone', 'StandingSave']","[91, 59]",True,56.0,,,,,,,,,,,,9.0,Uilton,,Pacos de Ferreira,Moreirense,
2397122329.0,26.0,2.0,108.0,122089.0,93.34500000000001,1.088,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['OppositeRelatedEvent', 'Angle', 'PassEndX', 'Zone', 'Length', 'Chipped', 'Cross', 'StandingSave', 'PassEndY', 'Offensive', 'RightFoot']","[91, 137, 124, 126, 36, 37, 217, 218]",True,56.0,93.45,2.108,,,,,,,,,,,,False,Pacos de Ferreira,Moreirense,0.0
2397122721.0,28.0,3.0,108.0,318686.0,92.19,0.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Longball', 'Angle', 'Length', 'PassEndY', 'ThrowIn', 'Zone']","[91, 212, 36, 37, 217]",True,19.0,96.28500000000001,22.44,,,,,,,,,,,,True,Pacos de Ferreira,Moreirense,0.02006066
2397122729.0,42.0,3.0,786.0,427566.0,9.240000000000002,45.016000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[197, 200]",False,21.0,,,,,,,,,,,,17.0,Adrián Butzke,,Pacos de Ferreira,Moreirense,
2397122725.0,29.0,3.0,108.0,322792.0,95.76,22.984,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[198, 199]",False,21.0,,,,,,,,,,,,,,,Pacos de Ferreira,Moreirense,
2397122749.0,43.0,3.0,786.0,427566.0,9.765,45.016000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Head', 'Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[91, 94, 95, 57, 215]",True,21.0,17.745,43.452000000000005,,,,,,,,,,17.0,Adrián Butzke,,Pacos de Ferreira,Moreirense,
2397122767.0,30.0,3.0,108.0,370018.0,87.04500000000002,30.6,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['HighLeft', 'GoalMouthY', 'ThrowinSetPiece', 'StandingSave', 'LeftFoot', 'OutOfBoxCentre', 'Zone', 'GoalMouthZ']","[91, 7, 10, 2, 5, 13]",True,23.0,,,83.3,63.9,True,,,,,,,,,,Pacos de Ferreira,Moreirense,
2397123221.0,45.0,3.0,786.0,364187.0,4.2,33.52400000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Length', 'Angle', 'MissHigh', 'PassEndY', 'PassEndX', 'Chipped', 'Zone', 'GoalKick']","[91, 117, 124, 127, 36, 37, 216, 218]",True,45.0,52.395,33.66000000000001,,,,,,,,,,13.0,André Ferreira,True,Pacos de Ferreira,Moreirense,0.00543542
,,3.0,,427566.0,52.395,33.66000000000001,,,Carry,,,,,45.0,54.18000000000002,31.552,,,,,,,,,,17.0,Adrián Butzke,False,Pacos de Ferreira,Moreirense,0.0020492999999999987
2397123227.0,46.0,3.0,786.0,427566.0,54.18000000000001,31.552,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[197, 199]",False,48.0,,,,,,,,,,,,17.0,Adrián Butzke,,Pacos de Ferreira,Moreirense,
2397123231.0,33.0,3.0,108.0,328016.0,50.82,36.448,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[198, 200]",False,48.0,,,,,,,,,,,,,,,Pacos de Ferreira,Moreirense,
2397123295.0,47.0,3.0,786.0,427566.0,52.605000000000004,33.25200000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'HeadPass', 'PassEndY', 'Length', 'PassEndX', 'Zone']","[91, 119, 117, 30, 139, 36, 37, 216, 218]",True,49.0,58.800000000000004,44.54000000000001,,,,,,,,,,17.0,Adrián Butzke,False,Pacos de Ferreira,Moreirense,0.0020099799999999998
