id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2350509709.0,2.0,0.0,0.0,786.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Moreirense,Pacos de Ferreira,
2350509711.0,2.0,0.0,0.0,108.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Moreirense,Pacos de Ferreira,
2350524183.0,868.0,0.0,0.0,786.0,0.0,0.0,8.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Moreirense,Pacos de Ferreira,
2350524195.0,897.0,0.0,0.0,108.0,0.0,0.0,8.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Moreirense,Pacos de Ferreira,
2350499089.0,1.0,0.0,0.0,108.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'TeamFormation', 'TeamPlayerFormation', 'PlayerPosition', 'JerseyNumber', 'CaptainPlayerId']",[],False,,,,,,,,,,,,,,,,Moreirense,Pacos de Ferreira,
2350499681.0,1.0,0.0,0.0,786.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'JerseyNumber', 'PlayerPosition', 'TeamPlayerFormation', 'TeamFormation', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Moreirense,Pacos de Ferreira,
2350509719.0,3.0,0.0,0.0,786.0,52.71000000000002,33.32,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Zone']","[90, 116, 29, 34, 37, 215, 217]",True,381795.0,39.27000000000001,32.64,,,,,,,,,,45.0,João Pedro,False,Moreirense,Pacos de Ferreira,-0.002219519999999999
2350509725.0,4.0,0.0,1.0,786.0,39.27000000000001,32.64,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'StandingSave', 'Zone', 'PassEndX', 'Angle']","[90, 116, 29, 34, 36, 214, 217]",True,351744.0,34.44,33.456,,,,,,,,,,46.0,Stephen Eustáquio,False,Moreirense,Pacos de Ferreira,-0.0013027000000000004
2350509745.0,5.0,0.0,3.0,786.0,34.44,33.456,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'StandingSave', 'Angle', 'Longball', 'PassEndY']","[90, 118, 116, 126, 204, 35, 37, 216, 217]",True,380682.0,78.855,7.412000000000001,,,,,,,,,,6.0,Maracás,True,Moreirense,Pacos de Ferreira,0.00989753
,,0.0,3.0,,78.855,7.412000000000001,,,Carry,,,,,110341.0,79.27500000000002,11.084,,,,,,,,,,15.0,Juan Delgado,False,Moreirense,Pacos de Ferreira,0.0027939199999999983
2350509747.0,6.0,0.0,6.0,786.0,79.27500000000002,11.084,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'HeadPass', 'Angle', 'PassEndY', 'Length']","[90, 118, 116, 29, 138, 204, 35, 37, 216, 217]",True,110341.0,90.825,3.128000000000001,,,,,,,,,,15.0,Juan Delgado,False,Moreirense,Pacos de Ferreira,0.005318000000000003
,,0.0,6.0,,90.825,3.128000000000001,,,Carry,,,,,380688.0,87.36000000000004,3.3320000000000003,,,,,,,,,,21.0,Jorge Silva,False,Moreirense,Pacos de Ferreira,-0.007287600000000002
2350517237.0,377.0,0.0,7.0,786.0,87.36000000000001,3.3320000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[90, 68]",True,380688.0,,,,,,,,,,,,21.0,Jorge Silva,,Moreirense,Pacos de Ferreira,
2350509739.0,3.0,0.0,9.0,108.0,7.245000000000001,57.25600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,367812.0,,,,,,,,,,,,,,,Moreirense,Pacos de Ferreira,
2350509751.0,4.0,0.0,9.0,108.0,7.245000000000003,57.25600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'PassEndY', 'Angle', 'PassEndX']","[90, 116, 29, 34, 37, 214, 217]",True,367812.0,5.88,51.00000000000002,,,,,,,,,,,,False,Moreirense,Pacos de Ferreira,0.0
